,boat_male,boat_female,tuple,average_male,average_female,female-male
0,-0.034132592,-0.048173517,"('unsociable', 'sociable')",-0.0341326,-0.0481735,-0.0140409
1,1.6870166,1.6897383,"('unfriendly', 'friendly')",1.6870166,1.6897383,0.0027217
2,0.49873063,0.5130134,"('unlikable', 'likable')",0.4987306,0.5130134,0.0142828
3,0.053754695,0.114389144,"('repellent', 'pleasant')",0.0537547,0.1143891,0.0606344
4,-7.0233836,-7.1640124,"('disliked', 'liked')",-7.0233836,-7.1640124,-0.1406288
5,0.13435254,0.11961551,"('distant', 'outgoing')",0.1343525,0.1196155,-0.014737
6,0.59336454,0.585707,"('distant', 'open')",0.5933645,0.585707,-0.0076575
7,0.46829283,0.5427929,"('insensitive', 'sensitive')",0.4682928,0.5427929,0.0745001
8,1.500331,1.424373,"('unaffectionate', 'affectionate')",1.500331,1.424373,-0.075958
9,2.1698065,2.138928,"('unaffectionate', 'caring')",2.1698065,2.1389279,-0.0308786
10,0.43389025,0.46160376,"('unsympathetic', 'sympathetic')",0.4338903,0.4616038,0.0277135
11,1.8004999,1.8333067,"('unhelpful', 'helpful')",1.8004999,1.8333067,0.0328068
12,-1.3523942,-1.4034678,"('unsupportive', 'supportive')",-1.3523942,-1.4034678,-0.0510736
13,-0.2825759,-0.31909713,"('impolite', 'polite')",-0.2825759,-0.3190971,-0.0365212
14,0.15787399,0.17216276,"('antisocial', 'social')",0.157874,0.1721628,0.0142888
15,0.42384487,0.31464645,"('boring', 'funny')",0.4238449,0.3146465,-0.1091984
16,-0.3498255,-0.29656518,"('unpopular', 'popular')",-0.3498255,-0.2965652,0.0532603
17,0.1665178,0.16679339,"('nasty', 'nice')",0.1665178,0.1667934,0.0002756
18,-0.4578883,-0.48100206,"('disagreeable', 'welcoming')",-0.4578883,-0.4810021,-0.0231138
19,-0.33640805,-0.29048315,"('inhospitable', 'hospitable')",-0.336408,-0.2904831,0.0459249
20,0.19674453,0.21534353,"('rough', 'thoughtful')",0.1967445,0.2153435,0.018599
21,-0.41875488,-0.34028515,"('immoral', 'moral')",-0.4187549,-0.3402852,0.0784697
22,-1.0121249,-0.9928945,"('untrustworthy', 'trustworthy')",-1.0121249,-0.9928945,0.0192304
23,6.4094915,6.5472493,"('insincere', 'sincere')",6.4094915,6.5472493,0.1377578
24,1.371958,1.3180271,"('dishonest', 'honest')",1.371958,1.3180271,-0.0539309
25,1.1647404,1.1196141,"('egoistic', 'altruistic')",1.1647404,1.1196141,-0.0451263
26,0.85939014,0.82286346,"('hardhearted', 'benevolent')",0.8593901,0.8228635,-0.0365266
27,1.1580025,1.0525095,"('hardhearted', 'softhearted')",1.1580025,1.0525095,-0.105493
28,1.1707594,1.1558332,"('disloyal', 'loyal')",1.1707594,1.1558332,-0.0149262
29,-0.14319316,-0.18349972,"('unfair', 'fair')",-0.1431932,-0.1834997,-0.0403065
30,0.80570954,0.8446678,"('intolerant', 'tolerant')",0.8057095,0.8446678,0.0389583
31,-0.8187077,-0.8296695,"('evil', 'good')",-0.8187077,-0.8296695,-0.0109618
32,0.887271,0.88696426,"('unkind', 'kind')",0.887271,0.8869643,-0.0003067
33,0.11551759,0.04457555,"('wrong', 'right')",0.1155176,0.0445755,-0.0709421
34,4.578548,4.730355,"('mean', 'honorable')",4.578548,4.7303548,0.1518068
35,-0.43179643,-0.59162694,"('corrupt', 'incorrupt')",-0.4317964,-0.5916269,-0.1598305
