,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.0143148,-1.0666707,"('unsociable', 'sociable')",0.7073775,0.6910372,-0.1936883,-0.2575711,-0.1668752,-0.2110682,-0.044193
1,-1.7025275,-1.7592596,"('unfriendly', 'friendly')",-0.041753568,0.011998534,1.9295801,1.8508135,0.0617663,0.0345175,-0.0272488
2,0.10951806,0.14394146,"('unlikable', 'likable')",0.7824775,0.8652042,0.30748403,0.307641,0.3998265,0.4389289,0.0391024
3,-0.69888455,-0.5983979,"('repellent', 'pleasant')",-0.6103396,-0.49526924,0.5135815,0.5951936,-0.2652142,-0.1661578,0.0990564
4,-0.09658842,-0.076375425,"('disliked', 'liked')",0.6882838,0.71328926,-4.1130114,-4.256745,-1.173772,-1.2066104,-0.0328384
5,-0.31877795,-0.30393335,"('distant', 'outgoing')",-0.16824341,-0.09114169,0.096174,-0.010044362,-0.1302825,-0.1350398,-0.0047573
6,-0.28154394,-0.23204957,"('distant', 'open')",-0.18993366,-0.08035772,0.7070015,0.56211734,0.078508,0.0832367,0.0047287
7,-0.06463431,-0.025349986,"('insensitive', 'sensitive')",0.30878487,0.39147872,0.45959872,0.51156616,0.2345831,0.292565,0.0579819
8,-0.27424997,-0.31414568,"('unaffectionate', 'affectionate')",0.3257184,0.33073193,1.0484174,0.88859296,0.3666286,0.3017264,-0.0649022
9,-0.7948948,-0.82063335,"('unaffectionate', 'caring')",0.2679829,0.3126149,0.96036464,0.8718224,0.1444842,0.121268,-0.0232162
10,-0.6088246,-0.5738399,"('unsympathetic', 'sympathetic')",-0.554141,-0.46809196,0.037789926,0.1332151,-0.3750585,-0.3029056,0.0721529
11,-0.7027174,-0.6435276,"('unhelpful', 'helpful')",-0.95689136,-0.9134643,1.301281,1.383465,-0.1194426,-0.0578423,0.0616003
12,-0.46600237,-0.43259725,"('unsupportive', 'supportive')",0.069504365,0.20693377,-1.3181816,-1.3541813,-0.5715599,-0.5266149,0.044945
13,-0.26187336,-0.29257536,"('impolite', 'polite')",0.22741708,0.25318184,-0.4850134,-0.4821026,-0.1731566,-0.173832,-0.0006754
14,0.736152,0.71004224,"('antisocial', 'social')",0.9774657,1.0245975,0.090599164,0.17235501,0.6014056,0.6356649,0.0342593
