,zoo_male,zoo_female,tuple,average_male,average_female,female-male
0,0.07192238,0.06513278,"('unsociable', 'sociable')",0.0719224,0.0651328,-0.0067896
1,2.0301409,1.9206975,"('unfriendly', 'friendly')",2.0301409,1.9206975,-0.1094434
2,0.21029085,0.25297195,"('unlikable', 'likable')",0.2102908,0.2529719,0.0426811
3,-0.32757354,-0.23500308,"('repellent', 'pleasant')",-0.3275735,-0.2350031,0.0925704
4,-7.844668,-7.91513,"('disliked', 'liked')",-7.8446679,-7.9151301,-0.0704622
5,-0.011416815,-0.044991277,"('distant', 'outgoing')",-0.0114168,-0.0449913,-0.0335745
6,0.71516615,0.6404195,"('distant', 'open')",0.7151662,0.6404195,-0.0747467
7,0.74966794,0.7910236,"('insensitive', 'sensitive')",0.7496679,0.7910236,0.0413557
8,1.9337845,1.7796888,"('unaffectionate', 'affectionate')",1.9337845,1.7796888,-0.1540957
9,2.1901698,2.1094058,"('unaffectionate', 'caring')",2.1901698,2.1094058,-0.080764
10,0.39240173,0.40924343,"('unsympathetic', 'sympathetic')",0.3924017,0.4092434,0.0168417
11,1.6614375,1.7018954,"('unhelpful', 'helpful')",1.6614375,1.7018954,0.0404579
12,-1.6475534,-1.653899,"('unsupportive', 'supportive')",-1.6475534,-1.653899,-0.0063456
13,0.029583,0.03610815,"('impolite', 'polite')",0.029583,0.0361082,0.0065252
14,-0.0071439464,-0.011380056,"('antisocial', 'social')",-0.0071439,-0.0113801,-0.0042362
15,0.8701141,0.7995892,"('boring', 'funny')",0.8701141,0.7995892,-0.0705249
16,-0.51629186,-0.5430128,"('unpopular', 'popular')",-0.5162919,-0.5430128,-0.0267209
17,-0.11420877,-0.19211453,"('nasty', 'nice')",-0.1142088,-0.1921145,-0.0779057
18,-0.09824981,-0.17561108,"('disagreeable', 'welcoming')",-0.0982498,-0.1756111,-0.0773613
19,-0.10037689,-0.14822668,"('inhospitable', 'hospitable')",-0.1003769,-0.1482267,-0.0478498
20,0.24446502,0.22046699,"('rough', 'thoughtful')",0.244465,0.220467,-0.023998
21,-0.502282,-0.41102037,"('immoral', 'moral')",-0.502282,-0.4110204,0.0912616
22,-0.8227011,-0.8205889,"('untrustworthy', 'trustworthy')",-0.8227011,-0.8205889,0.0021122
23,6.276902,6.3015676,"('insincere', 'sincere')",6.2769022,6.3015676,0.0246654
24,1.6498479,1.5103538,"('dishonest', 'honest')",1.6498479,1.5103538,-0.1394941
25,0.925278,0.831038,"('egoistic', 'altruistic')",0.925278,0.831038,-0.09424
26,1.5036012,1.4537852,"('hardhearted', 'benevolent')",1.5036012,1.4537852,-0.049816
27,1.7622885,1.5942456,"('hardhearted', 'softhearted')",1.7622885,1.5942456,-0.1680429
28,1.3543043,1.2705426,"('disloyal', 'loyal')",1.3543043,1.2705426,-0.0837617
29,-0.36190027,-0.54752123,"('unfair', 'fair')",-0.3619003,-0.5475212,-0.1856209
30,0.8631841,0.88573533,"('intolerant', 'tolerant')",0.8631841,0.8857353,0.0225512
31,-1.0075183,-1.0596766,"('evil', 'good')",-1.0075183,-1.0596766,-0.0521583
32,1.1084799,1.0165043,"('unkind', 'kind')",1.1084799,1.0165043,-0.0919756
33,-0.076002,-0.2073079,"('wrong', 'right')",-0.076002,-0.2073079,-0.1313059
34,5.145291,5.258671,"('mean', 'honorable')",5.1452909,5.2586708,0.1133799
35,-0.446026,-0.6534869,"('corrupt', 'incorrupt')",-0.446026,-0.6534869,-0.2074609
36,-0.7198801,-0.85027295,"('hostile', 'amicable')",-0.7198801,-0.850273,-0.1303929
37,0.5723834,0.52010334,"('fake', 'genuine')",0.5723834,0.5201033,-0.0522801
38,0.15861005,0.12115697,"('untruthful', 'truthful')",0.15861,0.121157,-0.037453
39,0.9470074,0.94939476,"('exploitative', 'cooperative')",0.9470074,0.9493948,0.0023874
40,-2.0800257,-2.1765733,"('stingy', 'generous')",-2.0800257,-2.1765733,-0.0965476
41,0.30881822,0.26988515,"('unforgiving', 'forgiving')",0.3088182,0.2698852,-0.038933
42,-3.0459077,-3.027595,"('unreliable', 'reliable')",-3.0459077,-3.027595,0.0183127
43,1.2600458,1.2845951,"('irresponsible', 'responsible')",1.2600458,1.2845951,0.0245493
44,-1.3670136,-1.3241193,"('prejudiced', 'unprejudiced')",-1.3670136,-1.3241193,0.0428943
45,-0.30576655,-0.2887399,"('incompetent', 'competent')",-0.3057666,-0.2887399,0.0170267
46,-1.2235973,-1.1876764,"('uncompetitive', 'competitive')",-1.2235973,-1.1876764,0.0359209
47,5.6867886,5.792029,"('stupid', 'smart')",5.6867886,5.7920289,0.1052403
48,0.61943644,0.6267566,"('unintelligent', 'intelligent')",0.6194364,0.6267566,0.0073202
49,0.08604263,0.13486534,"('unable', 'able')",0.0860426,0.1348653,0.0488227
50,-1.0726154,-1.1494468,"('clumsy', 'skillful')",-1.0726154,-1.1494468,-0.0768314
51,-0.25119823,-0.30818406,"('uneducated', 'educated')",-0.2511982,-0.3081841,-0.0569859
52,0.45188567,0.2884475,"('irrational', 'rational')",0.4518857,0.2884475,-0.1634382
53,0.61839336,0.5418823,"('uncreative', 'creative')",0.6183934,0.5418823,-0.0765111
54,1.0106406,1.0114026,"('incapable', 'capable')",1.0106406,1.0114026,0.000762
55,0.2544689,0.30148053,"('incompetent', 'clever')",0.2544689,0.3014805,0.0470116
56,0.73528534,0.75565636,"('impractical', 'practical')",0.7352853,0.7556564,0.0203711
57,-2.8483403,-2.81215,"('unimaginative', 'imaginative')",-2.8483403,-2.81215,0.0361903
58,-0.29333338,-0.28687948,"('undiscriminating', 'discriminating')",-0.2933334,-0.2868795,0.0064539
