,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1485721,-1.2272801,"('unsociable', 'sociable')",-0.09457863,-0.25596255,-0.6215754,-0.7416214,-0.120046
1,-0.33552507,-0.47250062,"('unfriendly', 'friendly')",1.4439639,1.3245538,0.5542194,0.4260266,-0.1281928
2,0.40463412,0.42562735,"('unlikable', 'likable')",0.6474997,0.59290016,0.5260669,0.5092638,-0.0168031
3,-1.2442868,-1.1596559,"('repellent', 'pleasant')",0.47836283,0.47200996,-0.382962,-0.343823,0.039139
4,0.031130128,-0.019276127,"('disliked', 'liked')",-6.6059413,-6.75218,-3.2874055,-3.3857281,-0.0983226
5,0.15083966,0.12611479,"('distant', 'outgoing')",-0.6864631,-0.67666197,-0.2678117,-0.2752736,-0.0074619
6,0.08401193,0.057168603,"('distant', 'open')",-0.58817714,-0.6059119,-0.2520826,-0.2743717,-0.0222891
7,-1.1993015,-1.1627021,"('insensitive', 'sensitive')",0.08103483,0.09717446,-0.5591334,-0.5327638,0.0263696
8,-0.3152928,-0.4112327,"('unaffectionate', 'affectionate')",0.7552029,0.7268401,0.219955,0.1578037,-0.0621513
9,-0.46066636,-0.57598567,"('unaffectionate', 'caring')",0.93187404,0.93115467,0.2356038,0.1775845,-0.0580193
10,-2.4461095,-2.3994813,"('unsympathetic', 'sympathetic')",-0.8502376,-0.86788654,-1.6481736,-1.6336839,0.0144897
11,-0.5716862,-0.54947656,"('unhelpful', 'helpful')",1.2851098,1.3491546,0.3567118,0.399839,0.0431272
12,-1.0237875,-0.91743714,"('unsupportive', 'supportive')",-2.1251943,-2.1367393,-1.5744909,-1.5270882,0.0474027
13,-1.0245719,-1.0179276,"('impolite', 'polite')",-1.2331233,-1.2234286,-1.1288476,-1.1206782,0.0081694
14,-0.41115618,-0.3963756,"('antisocial', 'social')",0.0885697,-0.016586773,-0.1612932,-0.2064812,-0.045188
15,1.0677627,0.9329791,"('boring', 'funny')",0.1081786,0.050992966,0.5879707,0.491986,-0.0959847
16,0.0051394906,-0.0014595836,"('unpopular', 'popular')",0.29790688,0.24090305,0.1515232,0.1197217,-0.0318015
17,-0.007901873,0.047584094,"('nasty', 'nice')",-0.55936456,-0.5142135,-0.2836332,-0.2333147,0.0503185
18,-0.45806044,-0.4376507,"('disagreeable', 'welcoming')",-0.4172649,-0.51612085,-0.4376627,-0.4768858,-0.0392231
19,-0.7021913,-0.71194434,"('inhospitable', 'hospitable')",-0.49217424,-0.4005879,-0.5971828,-0.5562661,0.0409167
20,0.001172307,0.031207519,"('rough', 'thoughtful')",0.84632915,0.810541,0.4237507,0.4208742,-0.0028765
21,-0.7867583,-0.8339047,"('immoral', 'moral')",-0.62678754,-0.6295876,-0.7067729,-0.7317461,-0.0249732
22,-0.56297743,-0.5895522,"('untrustworthy', 'trustworthy')",-0.7885748,-0.9002,-0.6757761,-0.7448761,-0.0691
23,-1.0274723,-1.0824311,"('insincere', 'sincere')",5.4407334,5.388107,2.2066307,2.1528378,-0.0537929
24,-0.88318545,-0.87611246,"('dishonest', 'honest')",0.4091136,0.3661561,-0.2370359,-0.2549782,-0.0179423
25,0.1689783,0.07868697,"('egoistic', 'altruistic')",1.3414819,1.3352189,0.7552301,0.7069529,-0.0482772
26,0.32042927,0.27658814,"('hardhearted', 'benevolent')",1.9951609,1.9407067,1.1577951,1.1086475,-0.0491476
27,-0.30258337,-0.28142136,"('hardhearted', 'softhearted')",1.1393516,1.0735748,0.4183841,0.3960767,-0.0223074
28,-0.7371444,-0.8905637,"('disloyal', 'loyal')",0.9146422,0.81949914,0.0887489,-0.0355323,-0.1242812
29,0.11511608,0.033803895,"('unfair', 'fair')",-0.22298959,-0.34990364,-0.0539368,-0.1580499,-0.1041131
30,0.09229784,0.10129413,"('intolerant', 'tolerant')",0.862386,0.77999616,0.4773419,0.4406452,-0.0366967
31,0.41854316,0.45592633,"('evil', 'good')",-0.456343,-0.517968,-0.0188999,-0.0310208,-0.0121209
32,-0.9127209,-0.9640478,"('unkind', 'kind')",0.51199746,0.38813436,-0.2003617,-0.2879567,-0.087595
33,0.6239495,0.5727892,"('wrong', 'right')",-0.5294758,-0.5665221,0.0472369,0.0031335,-0.0441034
34,-0.66826737,-0.48778462,"('mean', 'honorable')",5.1564775,5.3849854,2.2441051,2.4486003,0.2044952
35,0.9460209,0.8083919,"('corrupt', 'incorrupt')",-0.04687483,-0.085964404,0.449573,0.3612138,-0.0883592
36,0.33884817,0.21101388,"('hostile', 'amicable')",0.11293939,-0.0025507975,0.2258938,0.1042315,-0.1216623
37,-0.604838,-0.5573517,"('fake', 'genuine')",-0.11215651,-0.099252865,-0.3584973,-0.3283023,0.030195
38,-0.96237993,-0.9482848,"('untruthful', 'truthful')",-0.6501634,-0.600121,-0.8062717,-0.7742029,0.0320688
39,1.351381,1.339566,"('exploitative', 'cooperative')",0.3086688,0.34633362,0.8300248,0.8429498,0.012925
40,0.010061555,0.04809457,"('stingy', 'generous')",-1.687401,-1.819137,-0.8386698,-0.8855212,-0.0468514
41,-0.49743772,-0.4736963,"('unforgiving', 'forgiving')",0.2072671,0.03756854,-0.1450853,-0.2180639,-0.0729786
42,-0.96520257,-0.8182367,"('unreliable', 'reliable')",-3.5745943,-3.641487,-2.2698984,-2.2298617,0.0400367
43,-1.4876922,-1.3741248,"('irresponsible', 'responsible')",0.033880446,0.012936603,-0.7269059,-0.6805941,0.0463118
44,1.0009625,1.0888596,"('prejudiced', 'unprejudiced')",-1.4448045,-1.4350749,-0.221921,-0.1731077,0.0488133
45,-1.4169663,-1.3090452,"('incompetent', 'competent')",-0.12089417,-0.2262157,-0.7689303,-0.7676305,0.0012998
46,-1.7400599,-1.6387304,"('uncompetitive', 'competitive')",-1.2121202,-1.2866416,-1.47609,-1.4626861,0.0134039
47,-0.103176616,0.010286218,"('stupid', 'smart')",5.393993,5.524226,2.6454082,2.7672563,0.1218481
48,-0.14531973,-0.1168489,"('unintelligent', 'intelligent')",0.93968534,0.9808036,0.3971828,0.4319774,0.0347946
49,0.02566526,0.15269178,"('unable', 'able')",-0.5467215,-0.51050395,-0.2605281,-0.1789061,0.081622
50,0.05249771,0.09594859,"('clumsy', 'skillful')",-0.45277685,-0.5347601,-0.2001396,-0.2194058,-0.0192662
51,-1.0993716,-1.2363187,"('uneducated', 'educated')",0.32938263,0.26453024,-0.3849944,-0.4858942,-0.1008998
52,1.201156,0.9568029,"('irrational', 'rational')",0.33305478,0.2112155,0.7671054,0.5840092,-0.1830962
53,-0.8364445,-0.92287374,"('uncreative', 'creative')",0.3611641,0.25938714,-0.2376402,-0.3317433,-0.0941031
54,-0.024018355,-0.16810915,"('incapable', 'capable')",0.45503324,0.49320108,0.2155074,0.162546,-0.0529614
55,-0.83951956,-0.7723794,"('incompetent', 'clever')",0.40126222,0.35501236,-0.2191287,-0.2086835,0.0104452
56,-0.75333667,-0.73019725,"('impractical', 'practical')",-0.60317755,-0.6698547,-0.6782571,-0.700026,-0.0217689
57,-0.85539097,-0.8644928,"('unimaginative', 'imaginative')",-2.9275692,-3.009193,-1.8914801,-1.9368429,-0.0453628
58,-0.21161449,-0.24287948,"('undiscriminating', 'discriminating')",0.27826515,0.19484518,0.0333253,-0.0240171,-0.0573424
59,0.9548881,0.85011923,"('foolish', 'wise')",-0.016340941,0.031786505,0.4692736,0.4409529,-0.0283207
60,-0.53295606,-0.35754842,"('inefficient', 'efficient')",-0.42647302,-0.3443163,-0.4797145,-0.3509324,0.1287821
61,-0.06002071,-0.20057234,"('illogical', 'logical')",0.5390546,0.38547817,0.2395169,0.0924529,-0.147064
62,-0.61807466,-0.47970814,"('incompetent', 'brilliant')",0.037810978,0.08122358,-0.2901318,-0.1992423,0.0908895
63,-1.6387949,-1.5677835,"('unperceptive', 'insightful')",0.14402191,0.17817716,-0.7473865,-0.6948032,0.0525833
64,-0.17909025,-0.17959037,"('shy', 'confident')",-6.4561787,-6.600132,-3.3176343,-3.3898611,-0.0722268
65,-0.67336655,-0.7221118,"('insecure', 'secure')",-0.44036734,-0.41533676,-0.5568669,-0.5687243,-0.0118574
66,-1.1273577,-1.1571273,"('inactive', 'active')",0.38156426,0.43326163,-0.3728967,-0.3619328,0.0109639
67,0.3253264,0.35668743,"('doubtful', 'determined')",-0.45957246,-0.44147232,-0.067123,-0.0423924,0.0247306
68,-0.65424854,-0.7024151,"('dependent', 'independent')",-0.8221055,-0.8130337,-0.7381771,-0.7577244,-0.0195473
69,1.0077109,1.0844901,"('lazy', 'industrious')",-0.89278716,-0.81245387,0.0574619,0.1360181,0.0785562
70,-1.3282773,-1.2659103,"('lethargic', 'energetic')",-0.093525656,-0.11424178,-0.7109015,-0.690076,0.0208255
71,0.28054163,0.22002026,"('diffident', 'self-confident')",0.16822085,0.17160729,0.2243812,0.1958138,-0.0285674
72,-1.0530487,-1.0379634,"('unambitious', 'ambitious')",-0.57026887,-0.53824806,-0.8116588,-0.7881057,0.0235531
73,1.3756855,1.3454378,"('helpless', 'self-reliant')",-3.1251168,-3.1286764,-0.8747157,-0.8916193,-0.0169036
74,-0.49893278,-0.467811,"('undedicated', 'dedicated')",-0.20503464,-0.34730288,-0.3519837,-0.407557,-0.0555733
75,0.43366137,0.43116874,"('meek', 'impulsive')",-0.5613697,-0.49888697,-0.0638542,-0.0338591,0.0299951
76,-0.8513215,-0.7197068,"('anxious', 'daring')",-0.49257267,-0.48398703,-0.6719471,-0.6018469,0.0701002
77,-0.8754343,-0.868282,"('unmotivated', 'motivated')",-1.6035193,-1.4374852,-1.2394768,-1.1528836,0.0865932
78,-0.96966034,-0.8680216,"('nonresilient', 'resilient')",-0.2589987,-0.257377,-0.6143295,-0.5626993,0.0516302
79,-0.5008563,-0.57900065,"('wavering', 'unwavering')",-0.59440196,-0.5332996,-0.5476291,-0.5561501,-0.008521
80,-0.56200475,-0.5180654,"('dominated', 'dominating')",-0.9901444,-0.8427162,-0.7760745,-0.6803908,0.0956837
81,-0.8167707,-0.82003456,"('submissive', 'aggressive')",-0.9784642,-0.8844808,-0.8976175,-0.8522577,0.0453598
82,-0.85586846,-0.88341826,"('poor', 'rich')",6.1213408,6.1245465,2.6327362,2.6205642,-0.012172
83,0.38436246,0.3387714,"('powerless', 'powerful')",-1.022414,-1.0334564,-0.3190258,-0.3473425,-0.0283167
84,0.6831467,0.57633066,"('inferior', 'superior')",0.910227,0.86083466,0.7966869,0.7185826,-0.0781043
85,1.006618,0.9129377,"('insignificant', 'prestigious')",0.42996103,0.4064101,0.7182895,0.6596739,-0.0586156
86,-1.2301233,-1.4244972,"('uninfluential', 'influential')",-0.307948,-0.45105392,-0.7690356,-0.9377756,-0.16874
87,0.110943556,0.030074932,"('unsuccessful', 'successful')",0.5781016,0.65211207,0.3445226,0.3410935,-0.0034291
88,-0.22901258,-0.33349013,"('low', 'eminent')",-0.3289286,-0.3910505,-0.2789706,-0.3622703,-0.0832997
