,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.43813494,-0.5695663,"('unsociable', 'sociable')",0.070831224,-0.14664705,-0.1836519,-0.3581067,-0.1744548
1,-1.3595203,-1.3455575,"('unfriendly', 'friendly')",1.2728727,1.1738571,-0.0433238,-0.0858502,-0.0425264
2,0.5847511,0.6458287,"('unlikable', 'likable')",0.6575744,0.7070403,0.6211628,0.6764345,0.0552717
3,-0.42271674,-0.2278764,"('repellent', 'pleasant')",1.0155302,1.0279547,0.2964067,0.4000391,0.1036324
4,-0.45476118,-0.4515285,"('disliked', 'liked')",-7.2197657,-7.3019676,-3.8372633,-3.8767481,-0.0394848
5,-0.45619258,-0.38358372,"('distant', 'outgoing')",-0.51798844,-0.46343166,-0.4870905,-0.4235077,0.0635828
6,-1.2418091,-1.1385874,"('distant', 'open')",-0.60942125,-0.55886686,-0.9256152,-0.8487271,0.0768881
7,-0.52055657,-0.44846407,"('insensitive', 'sensitive')",-0.021538746,-0.0054417383,-0.2710477,-0.2269529,0.0440948
8,-1.2289997,-1.2401965,"('unaffectionate', 'affectionate')",0.48929423,0.52693284,-0.3698528,-0.3566318,0.013221
9,-1.4097419,-1.3786184,"('unaffectionate', 'caring')",1.0584602,1.1270404,-0.1756408,-0.125789,0.0498518
10,-0.92121947,-0.86289775,"('unsympathetic', 'sympathetic')",-0.45535293,-0.4698573,-0.6882862,-0.6663775,0.0219087
11,0.4556651,0.45531386,"('unhelpful', 'helpful')",1.8305063,1.9374774,1.1430857,1.1963956,0.0533099
12,-0.88995004,-0.7547733,"('unsupportive', 'supportive')",-2.328178,-2.321256,-1.609064,-1.5380147,0.0710493
13,-0.011825363,-0.09846249,"('impolite', 'polite')",-0.6761955,-0.6806198,-0.3440104,-0.3895411,-0.0455307
14,0.99427783,0.9750987,"('antisocial', 'social')",0.030488046,-0.1475211,0.5123829,0.4137888,-0.0985941
15,0.53705996,0.40333718,"('boring', 'funny')",-0.19044793,-0.2246558,0.173306,0.0893407,-0.0839653
16,-0.37890917,-0.34851643,"('unpopular', 'popular')",0.6539655,0.5658982,0.1375282,0.1086909,-0.0288373
17,-0.47893646,-0.42517143,"('nasty', 'nice')",-0.42142218,-0.40381882,-0.4501793,-0.4144951,0.0356842
18,-0.69733536,-0.682645,"('disagreeable', 'welcoming')",-0.52460814,-0.63245237,-0.6109717,-0.6575487,-0.046577
19,-1.1443546,-1.1243663,"('inhospitable', 'hospitable')",-0.7061451,-0.58638525,-0.9252498,-0.8553758,0.069874
20,0.3555269,0.42501387,"('rough', 'thoughtful')",0.905209,0.88519347,0.6303679,0.6551037,0.0247358
21,0.825745,0.7684938,"('immoral', 'moral')",-0.22488905,-0.25442678,0.300428,0.2570335,-0.0433945
22,0.4983015,0.47786853,"('untrustworthy', 'trustworthy')",-0.9647166,-1.0019441,-0.2332076,-0.2620378,-0.0288302
23,0.14552146,0.17696582,"('insincere', 'sincere')",6.072372,6.0759544,3.1089468,3.1264601,0.0175133
24,-0.10258898,-0.05398854,"('dishonest', 'honest')",0.46659383,0.5141244,0.1820024,0.2300679,0.0480655
25,-0.39482376,-0.4507603,"('egoistic', 'altruistic')",1.2098211,1.128562,0.4074987,0.3389008,-0.0685979
26,-0.25656226,-0.32660243,"('hardhearted', 'benevolent')",1.3229493,1.1783661,0.5331935,0.4258818,-0.1073117
27,-0.8661494,-0.8408039,"('hardhearted', 'softhearted')",1.0031341,0.91920775,0.0684924,0.0392019,-0.0292905
28,-0.03913735,-0.15629146,"('disloyal', 'loyal')",1.1797751,1.0768931,0.5703189,0.4603008,-0.1100181
29,-0.24757083,-0.24742138,"('unfair', 'fair')",-0.44552627,-0.58520824,-0.3465486,-0.4163148,-0.0697662
30,0.92788,0.90128136,"('intolerant', 'tolerant')",1.0288231,0.9624001,0.9783516,0.9318407,-0.0465109
31,-1.2238759,-1.1192255,"('evil', 'good')",-0.9582735,-1.0412824,-1.0910747,-1.080254,0.0108207
32,-0.061571278,-0.17694774,"('unkind', 'kind')",0.7522013,0.58340853,0.345315,0.2032304,-0.1420846
33,-0.10137343,-0.18021221,"('wrong', 'right')",-0.77099377,-0.78914875,-0.4361836,-0.4846805,-0.0484969
34,0.12814076,0.35620937,"('mean', 'honorable')",5.6525154,5.907923,2.8903282,3.1320662,0.241738
35,-0.467499,-0.5382965,"('corrupt', 'incorrupt')",-0.59449995,-0.6125067,-0.5309995,-0.5754016,-0.0444021
36,-1.2639012,-1.2280604,"('hostile', 'amicable')",-0.22797863,-0.35878554,-0.7459399,-0.7934229,-0.047483
37,0.11724986,0.17120734,"('fake', 'genuine')",-0.24319698,-0.19720094,-0.0629736,-0.0129968,0.0499768
38,-0.54744375,-0.50728834,"('untruthful', 'truthful')",-0.080373466,0.040087853,-0.3139086,-0.2336002,0.0803084
39,1.272521,1.248524,"('exploitative', 'cooperative')",0.17112106,0.21807472,0.7218211,0.7332993,0.0114782
40,-0.6479796,-0.55879337,"('stingy', 'generous')",-2.4390526,-2.5700488,-1.5435162,-1.5644211,-0.0209049
41,0.006234469,0.07467596,"('unforgiving', 'forgiving')",-0.07303643,-0.18480349,-0.033401,-0.0550638,-0.0216628
42,0.22443958,0.33268157,"('unreliable', 'reliable')",-3.4951017,-3.4783506,-1.635331,-1.5728345,0.0624965
43,-0.14569312,-0.041445177,"('irresponsible', 'responsible')",0.3963168,0.41424704,0.1253118,0.1864009,0.0610891
44,0.8913555,0.8251384,"('prejudiced', 'unprejudiced')",-1.4538965,-1.4661245,-0.2812705,-0.3204931,-0.0392226
45,-0.32529932,-0.20161943,"('incompetent', 'competent')",0.10047801,0.046399705,-0.1124107,-0.0776099,0.0348008
46,-0.65306205,-0.511284,"('uncompetitive', 'competitive')",-0.9949732,-0.98726565,-0.8240176,-0.7492748,0.0747428
47,0.6720811,0.7948254,"('stupid', 'smart')",5.7763515,5.98106,3.2242162,3.3879428,0.1637266
48,-0.092836656,-0.10489254,"('unintelligent', 'intelligent')",0.85028565,0.8466061,0.3787245,0.3708568,-0.0078677
49,0.72719765,0.865197,"('unable', 'able')",0.2865281,0.35502693,0.5068629,0.610112,0.1032491
50,0.5668307,0.6101659,"('clumsy', 'skillful')",0.07971127,0.043086614,0.323271,0.3266262,0.0033552
51,-0.2033794,-0.32475662,"('uneducated', 'educated')",-0.08544782,-0.14823556,-0.1444136,-0.2364961,-0.0920825
52,-0.59008944,-0.76451206,"('irrational', 'rational')",0.25794834,0.14821546,-0.1660706,-0.3081483,-0.1420777
53,-1.2735736,-1.2614392,"('uncreative', 'creative')",0.39326474,0.30550718,-0.4401544,-0.477966,-0.0378116
54,-0.03698527,-0.13315253,"('incapable', 'capable')",0.7164179,0.8228867,0.3397163,0.3448671,0.0051508
55,0.11354398,0.10520596,"('incompetent', 'clever')",0.34320036,0.29249945,0.2283722,0.1988527,-0.0295195
56,1.1314994,1.0779072,"('impractical', 'practical')",-0.051335257,-0.068374604,0.5400821,0.5047663,-0.0353158
57,-0.64152896,-0.6645666,"('unimaginative', 'imaginative')",-3.3260076,-3.3786442,-1.9837682,-2.0216055,-0.0378373
58,-0.5530216,-0.50310105,"('undiscriminating', 'discriminating')",-0.12074097,-0.16189289,-0.3368813,-0.332497,0.0043843
59,0.3552252,0.31005692,"('foolish', 'wise')",0.3533907,0.4167046,0.3543079,0.3633808,0.0090729
60,1.2204096,1.2941176,"('inefficient', 'efficient')",0.059694,0.17229024,0.6400518,0.7332039,0.0931521
61,0.28531888,0.13658941,"('illogical', 'logical')",0.62893665,0.40689278,0.4571277,0.2717411,-0.1853866
62,0.7222407,0.8946685,"('incompetent', 'brilliant')",0.6630129,0.8577645,0.6926268,0.8762165,0.1835897
63,-0.75514114,-0.6114367,"('unperceptive', 'insightful')",0.31767192,0.38849956,-0.2187346,-0.1114686,0.107266
64,0.2703865,0.19698805,"('shy', 'confident')",-6.569944,-6.645954,-3.1497786,-3.224483,-0.0747044
65,0.56144416,0.37619802,"('insecure', 'secure')",-0.19566046,-0.19833933,0.1828918,0.0889293,-0.0939625
66,-1.4757036,-1.4047722,"('inactive', 'active')",-0.22548512,-0.17461093,-0.8505943,-0.7896916,0.0609027
67,1.0302618,0.93268627,"('doubtful', 'determined')",-0.38618094,-0.41351068,0.3220404,0.2595878,-0.0624526
68,-0.14113556,-0.18982969,"('dependent', 'independent')",-0.70840293,-0.7304267,-0.4247693,-0.4601282,-0.0353589
69,0.4878682,0.53754634,"('lazy', 'industrious')",-0.6546095,-0.6216345,-0.0833707,-0.0420441,0.0413266
70,-0.096417844,0.027385555,"('lethargic', 'energetic')",-0.10350706,-0.086969644,-0.0999625,-0.029792,0.0701705
71,-0.124236874,-0.09130455,"('diffident', 'self-confident')",0.4135848,0.40784147,0.144674,0.1582685,0.0135945
72,-0.8274226,-0.85119486,"('unambitious', 'ambitious')",-0.44021204,-0.3413421,-0.6338173,-0.5962685,0.0375488
73,0.83905804,0.7820422,"('helpless', 'self-reliant')",-3.1928535,-3.1699824,-1.1768978,-1.1939701,-0.0170723
74,-0.44115192,-0.42391828,"('undedicated', 'dedicated')",-0.55861586,-0.6355022,-0.4998839,-0.5297102,-0.0298263
75,-0.60677963,-0.5268678,"('meek', 'impulsive')",-0.84999645,-0.6874839,-0.7283881,-0.6071758,0.1212123
76,0.32664645,0.4396718,"('anxious', 'daring')",-0.49469206,-0.4383232,-0.0840228,0.0006743,0.0846971
77,-0.33661795,-0.3245465,"('unmotivated', 'motivated')",-1.0711592,-0.97951883,-0.7038886,-0.6520327,0.0518559
78,-0.790524,-0.59426504,"('nonresilient', 'resilient')",-0.05892704,-0.051911414,-0.4247255,-0.3230882,0.1016373
79,-0.92057854,-0.92904735,"('wavering', 'unwavering')",-0.6540121,-0.5818398,-0.7872953,-0.7554436,0.0318517
80,0.028691579,0.012215499,"('dominated', 'dominating')",-1.1112461,-1.0222697,-0.5412773,-0.5050271,0.0362502
81,1.1905937,1.0999835,"('submissive', 'aggressive')",-0.78882444,-0.6821322,0.2008846,0.2089256,0.008041
82,-0.016328428,0.04499761,"('poor', 'rich')",6.6790795,6.7384605,3.3313756,3.3917291,0.0603535
83,0.0779512,0.07131048,"('powerless', 'powerful')",-0.97212327,-0.9980967,-0.447086,-0.4633931,-0.0163071
84,0.3428909,0.19879676,"('inferior', 'superior')",0.7665417,0.7591988,0.5547163,0.4789978,-0.0757185
85,-0.9470841,-0.958102,"('insignificant', 'prestigious')",-0.24752542,-0.30984157,-0.5973048,-0.6339718,-0.036667
86,-1.14653,-1.2253172,"('uninfluential', 'influential')",-0.4566192,-0.57017475,-0.8015746,-0.897746,-0.0961714
87,0.12516014,0.08753468,"('unsuccessful', 'successful')",0.7904039,0.8045577,0.457782,0.4460462,-0.0117358
88,-0.12152194,-0.18694311,"('low', 'eminent')",-0.3260245,-0.37149894,-0.2237732,-0.279221,-0.0554478
