,ebay_male,ebay_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.576368,-0.60322213,"('unsociable', 'sociable')",-0.344764,-0.43669543,-0.460566,-0.5199588,-0.0593928
1,1.1067517,1.1892734,"('unfriendly', 'friendly')",2.1340733,1.9938408,1.6204125,1.591557,-0.0288555
2,0.07333705,0.09015296,"('unlikable', 'likable')",0.64791197,0.6850173,0.3606245,0.3875851,0.0269606
3,-1.5037234,-1.4023339,"('repellent', 'pleasant')",-0.10488505,-0.083381444,-0.8043042,-0.7428576,0.0614466
4,0.12544836,0.16414222,"('disliked', 'liked')",-6.5210876,-6.5688334,-3.1978197,-3.2023456,-0.0045259
5,1.6355221,1.6729295,"('distant', 'outgoing')",0.033327088,-0.014284771,0.8344246,0.8293224,-0.0051022
6,1.7613208,1.832938,"('distant', 'open')",0.62208647,0.5329046,1.1917037,1.1829213,-0.0087824
7,-0.7024959,-0.613128,"('insensitive', 'sensitive')",0.45540732,0.43804535,-0.1235443,-0.0875413,0.036003
8,0.8319064,0.8218555,"('unaffectionate', 'affectionate')",0.7218006,0.61716545,0.7768535,0.7195104,-0.0573431
9,0.9802787,0.9668159,"('unaffectionate', 'caring')",1.1564276,1.0902795,1.0683532,1.0285476,-0.0398056
10,-2.2213008,-2.1789968,"('unsympathetic', 'sympathetic')",-0.66696197,-0.70024675,-1.4441314,-1.4396218,0.0045096
11,-0.6711894,-0.7007172,"('unhelpful', 'helpful')",1.6972843,1.7144607,0.5130475,0.5068718,-0.0061757
12,-0.07398733,0.014072716,"('unsupportive', 'supportive')",-1.6475618,-1.6573756,-0.8607746,-0.8216515,0.0391231
13,-0.65916616,-0.75318056,"('impolite', 'polite')",-0.609532,-0.6361898,-0.6343491,-0.6946852,-0.0603361
14,-1.424217,-1.4531574,"('antisocial', 'social')",-1.0032479,-1.0465857,-1.2137325,-1.2498715,-0.036139
15,1.1394815,1.0797428,"('boring', 'funny')",0.3147214,0.2770437,0.7271014,0.6783932,-0.0487082
16,0.4487812,0.5394917,"('unpopular', 'popular')",0.6488743,0.6537117,0.5488278,0.5966017,0.0477739
17,0.19437389,0.2446709,"('nasty', 'nice')",-0.4390205,-0.4013655,-0.1223233,-0.0783473,0.043976
18,-0.9732119,-0.9093405,"('disagreeable', 'welcoming')",-0.41361475,-0.503482,-0.6934133,-0.7064112,-0.0129979
19,-0.41985086,-0.36114067,"('inhospitable', 'hospitable')",0.055788547,0.08922626,-0.1820312,-0.1359572,0.046074
20,-0.16055053,-0.10554856,"('rough', 'thoughtful')",1.2321409,1.1760963,0.5357952,0.5352739,-0.0005213
21,-1.8418386,-1.8211068,"('immoral', 'moral')",-0.77880067,-0.7658043,-1.3103197,-1.2934556,0.0168641
22,-1.6572899,-1.6544392,"('untrustworthy', 'trustworthy')",-1.1077402,-1.2215176,-1.382515,-1.4379784,-0.0554634
23,-0.99310815,-1.0129299,"('insincere', 'sincere')",5.9913425,5.862153,2.4991171,2.4246116,-0.0745055
24,-0.40134737,-0.43045598,"('dishonest', 'honest')",0.68031126,0.54659,0.1394819,0.058067,-0.0814149
25,0.9486308,0.97294426,"('egoistic', 'altruistic')",1.6696442,1.6606562,1.3091376,1.3168002,0.0076626
26,0.8859878,0.8541746,"('hardhearted', 'benevolent')",1.6615661,1.5806953,1.273777,1.2174349,-0.0563421
27,0.5935202,0.59624326,"('hardhearted', 'softhearted')",1.1376097,1.0375249,0.8655649,0.8168841,-0.0486808
28,-1.2899314,-1.3644729,"('disloyal', 'loyal')",0.76895416,0.66792357,-0.2604886,-0.3482746,-0.087786
29,-0.41137108,-0.38795415,"('unfair', 'fair')",-0.27617335,-0.36803183,-0.3437722,-0.377993,-0.0342208
30,-0.8072485,-0.8206959,"('intolerant', 'tolerant')",0.7558785,0.6536304,-0.025685,-0.0835328,-0.0578478
31,0.37753794,0.53346026,"('evil', 'good')",-0.92269605,-0.9545229,-0.2725791,-0.2105313,0.0620478
32,-0.3329782,-0.39268047,"('unkind', 'kind')",1.0021721,0.86201274,0.334597,0.2346661,-0.0999309
33,1.2336291,1.180809,"('wrong', 'right')",-0.44905466,-0.47081053,0.3922872,0.3549992,-0.037288
34,0.4530852,0.6135888,"('mean', 'honorable')",6.395616,6.404189,3.4243507,3.508889,0.0845383
35,1.1866187,1.107287,"('corrupt', 'incorrupt')",-0.03423094,-0.11370521,0.5761939,0.4967909,-0.079403
36,1.8791537,1.8717586,"('hostile', 'amicable')",0.5344907,0.40469393,1.2068222,1.1382263,-0.0685959
37,-1.167502,-1.1329389,"('fake', 'genuine')",0.012708366,-0.021062627,-0.5773969,-0.5770007,0.0003962
38,-0.2611508,-0.21551433,"('untruthful', 'truthful')",-0.016720314,-0.014897313,-0.1389356,-0.1152058,0.0237298
39,0.58307946,0.54450756,"('exploitative', 'cooperative')",0.11532727,0.10045925,0.3492033,0.3224834,-0.0267199
40,0.09514709,0.14105079,"('stingy', 'generous')",-1.6548787,-1.775184,-0.7798658,-0.8170666,-0.0372008
41,-0.5940177,-0.50844973,"('unforgiving', 'forgiving')",-0.2147961,-0.3442029,-0.4044069,-0.4263263,-0.0219194
42,-0.56976587,-0.55136645,"('unreliable', 'reliable')",-3.320977,-3.315161,-1.9453714,-1.9332638,0.0121076
43,-0.9488401,-0.8692761,"('irresponsible', 'responsible')",0.41321808,0.37814426,-0.267811,-0.2455659,0.0222451
44,-0.19857448,-0.1749129,"('prejudiced', 'unprejudiced')",-1.4644852,-1.4177643,-0.8315299,-0.7963386,0.0351913
45,-2.2939634,-2.0836515,"('incompetent', 'competent')",-0.70403945,-0.75941217,-1.4990015,-1.4215319,0.0774696
46,-0.9086273,-0.88095945,"('uncompetitive', 'competitive')",-0.38528296,-0.41647986,-0.6469551,-0.6487197,-0.0017646
47,0.04686686,0.08659132,"('stupid', 'smart')",5.544591,5.538565,2.7957289,2.8125782,0.0168493
48,-0.7089033,-0.655027,"('unintelligent', 'intelligent')",0.70090705,0.6976959,-0.0039981,0.0213345,0.0253326
49,-0.838015,-0.7851244,"('unable', 'able')",-0.10143616,-0.040678322,-0.4697256,-0.4129014,0.0568242
50,-0.18225412,-0.17890815,"('clumsy', 'skillful')",0.4034211,0.356079,0.1105835,0.0885854,-0.0219981
51,-1.519087,-1.6042393,"('uneducated', 'educated')",0.9784961,0.9003184,-0.2702954,-0.3519605,-0.0816651
52,0.4975233,0.33083034,"('irrational', 'rational')",-0.028885387,-0.132861,0.234319,0.0989847,-0.1353343
53,0.08950124,0.12846713,"('uncreative', 'creative')",0.9425008,0.87528646,0.516001,0.5018768,-0.0141242
54,0.6612589,0.6531713,"('incapable', 'capable')",1.3437381,1.4200976,1.0024985,1.0366344,0.0341359
55,-1.3926519,-1.2873895,"('incompetent', 'clever')",0.040588096,0.018817402,-0.6760319,-0.634286,0.0417459
56,-0.94798267,-0.9031892,"('impractical', 'practical')",-0.33538258,-0.34703404,-0.6416826,-0.6251116,0.016571
57,-1.0311723,-1.0238924,"('unimaginative', 'imaginative')",-2.9416206,-2.9574983,-1.9863964,-1.9906954,-0.004299
58,0.008604985,0.08170927,"('undiscriminating', 'discriminating')",0.39353293,0.31812787,0.201069,0.1999186,-0.0011504
59,0.53390366,0.4225607,"('foolish', 'wise')",0.4095729,0.36107364,0.4717383,0.3918172,-0.0799211
60,-0.64588314,-0.5768262,"('inefficient', 'efficient')",-0.09319079,-0.01361767,-0.369537,-0.295222,0.074315
61,0.02848063,-0.09773445,"('illogical', 'logical')",0.46597216,0.36905387,0.2472264,0.1356597,-0.1115667
62,-1.076982,-0.9615888,"('incompetent', 'brilliant')",0.06740437,0.15947105,-0.5047888,-0.4010589,0.1037299
63,-0.23587596,-0.1384314,"('unperceptive', 'insightful')",1.2214499,1.2365222,0.4927869,0.5490454,0.0562585
64,-0.6257554,-0.70303655,"('shy', 'confident')",-7.156355,-7.0969105,-3.8910551,-3.8999734,-0.0089183
65,-1.7306771,-1.8827124,"('insecure', 'secure')",-0.52363694,-0.55019414,-1.127157,-1.2164533,-0.0892963
66,0.22798297,0.21732749,"('inactive', 'active')",1.1705426,1.1552595,0.6992628,0.6862935,-0.0129693
67,-0.3328662,-0.31123203,"('doubtful', 'determined')",-0.77984965,-0.7296521,-0.5563579,-0.5204421,0.0359158
68,-1.5976863,-1.654267,"('dependent', 'independent')",-0.46079528,-0.4798082,-1.0292408,-1.0670376,-0.0377968
69,0.9472652,1.0137008,"('lazy', 'industrious')",-0.80703646,-0.7513113,0.0701144,0.1311948,0.0610804
70,-1.5742294,-1.5472367,"('lethargic', 'energetic')",0.15189083,0.14007038,-0.7111692,-0.7035831,0.0075861
71,1.2320726,1.3248363,"('diffident', 'self-confident')",0.8540035,0.86661345,1.043038,1.0957248,0.0526868
72,-0.61095,-0.642706,"('unambitious', 'ambitious')",-0.89464796,-0.9062117,-0.752799,-0.7744588,-0.0216598
73,1.4310703,1.3992176,"('helpless', 'self-reliant')",-3.12009,-3.0686207,-0.8445098,-0.8347015,0.0098083
74,-0.29779357,-0.26471296,"('undedicated', 'dedicated')",0.25158006,0.15153643,-0.0231068,-0.0565883,-0.0334815
75,0.21361595,0.2559099,"('meek', 'impulsive')",-0.24733567,-0.1946098,-0.0168599,0.03065,0.0475099
76,0.16378213,0.25811523,"('anxious', 'daring')",0.45188293,0.46657124,0.3078325,0.3623433,0.0545108
77,-1.0615199,-0.9883492,"('unmotivated', 'motivated')",-1.382046,-1.1972628,-1.2217829,-1.092806,0.1289769
78,-0.35826275,-0.21778429,"('nonresilient', 'resilient')",0.4169151,0.5308384,0.0293262,0.156527,0.1272008
79,0.39922738,0.38696432,"('wavering', 'unwavering')",0.35370302,0.38571715,0.3764652,0.3863407,0.0098755
80,-1.0777804,-1.13305,"('dominated', 'dominating')",-1.1250498,-1.0705807,-1.1014152,-1.1018153,-0.0004001
81,-1.1710097,-1.2418481,"('submissive', 'aggressive')",-1.0779245,-1.0117528,-1.1244671,-1.1268005,-0.0023334
82,-1.3039088,-1.2061908,"('poor', 'rich')",6.280186,6.226247,2.4881387,2.5100279,0.0218892
83,0.79683816,0.7644004,"('powerless', 'powerful')",-0.4960115,-0.49521452,0.1504133,0.134593,-0.0158203
84,0.23903988,0.13669126,"('inferior', 'superior')",1.081762,1.0458822,0.6604009,0.5912867,-0.0691142
85,2.1170862,2.1408348,"('insignificant', 'prestigious')",1.3285418,1.2925297,1.722814,1.7166822,-0.0061318
86,-1.1844019,-1.2222469,"('uninfluential', 'influential')",0.047525596,-0.09723813,-0.5684381,-0.6597425,-0.0913044
87,0.5451355,0.5118639,"('unsuccessful', 'successful')",1.1666662,1.2558663,0.8559008,0.8838651,0.0279643
88,-0.30169702,-0.31173632,"('low', 'eminent')",0.33576754,0.26134485,0.0170353,-0.0251957,-0.042231
