,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3112252,-1.5141804,"('unsociable', 'sociable')",-0.70540667,-0.84017307,-1.0083159,-1.1771767,-0.1688608
1,-0.9704861,-1.0894635,"('unfriendly', 'friendly')",2.0724583,1.9970152,0.5509861,0.4537759,-0.0972102
2,-0.14700866,0.00445858,"('unlikable', 'likable')",0.7688339,0.8339186,0.3109126,0.4191886,0.108276
3,-0.62331283,-0.52777934,"('repellent', 'pleasant')",-0.02868929,0.019418474,-0.326001,-0.2541804,0.0718206
4,-0.07594585,-0.08452028,"('disliked', 'liked')",-6.2209325,-6.1950645,-3.1484392,-3.1397924,0.0086468
5,-0.4735363,-0.36482257,"('distant', 'outgoing')",0.14480537,0.1852329,-0.1643655,-0.0897948,0.0745707
6,-0.457651,-0.32820052,"('distant', 'open')",0.44432282,0.49207997,-0.0066641,0.0819397,0.0886038
7,-1.1947459,-1.1546658,"('insensitive', 'sensitive')",0.19377619,0.27353254,-0.5004848,-0.4405667,0.0599181
8,-0.04827083,-0.026358016,"('unaffectionate', 'affectionate')",1.1085451,1.0329307,0.5301371,0.5032864,-0.0268507
9,-0.92828685,-0.96021175,"('unaffectionate', 'caring')",1.06623,1.0359493,0.0689716,0.0378688,-0.0311028
10,-1.5272264,-1.5327393,"('unsympathetic', 'sympathetic')",-1.1959238,-1.1642559,-1.3615751,-1.3484976,0.0130775
11,-0.7784127,-0.7997037,"('unhelpful', 'helpful')",1.3939666,1.5075467,0.3077769,0.3539215,0.0461446
12,-0.8691306,-0.79633033,"('unsupportive', 'supportive')",-1.9677491,-1.8662964,-1.4184399,-1.3313134,0.0871265
13,-0.89608055,-1.0063714,"('impolite', 'polite')",-0.8553431,-0.8765515,-0.8757118,-0.9414614,-0.0657496
14,-0.55000913,-0.609868,"('antisocial', 'social')",-0.7100383,-0.811746,-0.6300237,-0.710807,-0.0807833
15,0.75219685,0.69279563,"('boring', 'funny')",0.80226195,0.74991566,0.7772294,0.7213557,-0.0558737
16,-0.43882763,-0.35991627,"('unpopular', 'popular')",0.47921655,0.59465325,0.0201945,0.1173685,0.097174
17,-0.050952636,0.12778682,"('nasty', 'nice')",-0.21012372,-0.15009347,-0.1305382,-0.0111533,0.1193849
18,-0.13985069,-0.11526346,"('disagreeable', 'welcoming')",-0.20736429,-0.23214829,-0.1736075,-0.1737059,-9.84e-05
19,-0.73954284,-0.66994524,"('inhospitable', 'hospitable')",0.4198076,0.53938115,-0.1598676,-0.065282,0.0945856
20,0.33829474,0.36402678,"('rough', 'thoughtful')",0.98284745,0.95306844,0.6605711,0.6585476,-0.0020235
21,-0.49445552,-0.5947865,"('immoral', 'moral')",-0.68718135,-0.6218705,-0.5908184,-0.6083285,-0.0175101
22,-0.3779788,-0.4581327,"('untrustworthy', 'trustworthy')",-0.818725,-0.9094294,-0.5983519,-0.683781,-0.0854291
23,-1.0992262,-1.1673386,"('insincere', 'sincere')",5.535357,5.469935,2.2180653,2.151298,-0.0667673
24,-0.6635385,-0.7215124,"('dishonest', 'honest')",0.60449946,0.5164255,-0.0295195,-0.1025434,-0.0730239
25,0.0576879,0.10938387,"('egoistic', 'altruistic')",1.8006731,1.7764612,0.9291805,0.9429225,0.013742
26,0.32404003,0.16477433,"('hardhearted', 'benevolent')",1.8753781,1.7240794,1.099709,0.9444268,-0.1552822
27,-0.41753146,-0.36155304,"('hardhearted', 'softhearted')",1.444688,1.34744,0.5135782,0.4929435,-0.0206347
28,-0.69490397,-0.88175285,"('disloyal', 'loyal')",0.9536206,0.8395401,0.1293583,-0.0211064,-0.1504647
29,-0.06697011,-0.124629244,"('unfair', 'fair')",-0.18897137,-0.41663373,-0.1279707,-0.2706315,-0.1426608
30,0.034772098,-0.014870152,"('intolerant', 'tolerant')",1.0804286,1.0527031,0.5576004,0.5189165,-0.0386839
31,-0.36128408,-0.3544229,"('evil', 'good')",-0.5162869,-0.5997832,-0.4387855,-0.4771031,-0.0383176
32,-0.59919035,-0.705346,"('unkind', 'kind')",0.83226043,0.6557533,0.116535,-0.0247963,-0.1413313
33,-0.12214919,-0.19036393,"('wrong', 'right')",-0.10967386,-0.23608905,-0.1159115,-0.2132265,-0.097315
