,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
11,-0.58078367,-0.5291169,"('unhelpful', 'helpful')",0.51904947,0.53231347,-0.78931856,-0.69424385,1.3760383,1.4785721,0.1312464,0.1968812,0.0656348
12,-0.57226014,-0.5115194,"('unsupportive', 'supportive')",1.3818189,1.4974585,0.7811237,1.01623,-1.9118817,-1.8093963,-0.0802998,0.0481932,0.128493
13,0.12143196,0.24082382,"('impolite', 'polite')",0.18101797,0.26793903,-0.7634882,-0.4654623,-0.6283725,-0.37407678,-0.2723527,-0.0826941,0.1896586
14,0.06453517,0.09506203,"('antisocial', 'social')",1.0312605,1.0869601,0.93833154,1.218345,-0.7632313,-0.5706063,0.317724,0.4574403,0.1397163
15,0.14068067,0.12875813,"('boring', 'funny')",0.42575607,0.31434962,0.6803243,0.5357671,0.46884447,0.49562284,0.4289014,0.3686244,-0.060277
16,-0.84940416,-0.8961723,"('unpopular', 'popular')",-2.2353172,-2.2888784,-0.12865049,-0.08119701,0.14531192,0.21812141,-0.767015,-0.7620316,0.0049834
17,-0.10579843,-0.051770974,"('nasty', 'nice')",-0.2621171,-0.3870995,0.011167228,0.15493073,-0.31006512,-0.081685506,-0.1667033,-0.0914063,0.075297
18,-1.277605,-1.1706741,"('disagreeable', 'welcoming')",-0.33536804,-0.35077563,-0.005425565,0.271285,-1.0631727,-1.1052269,-0.6703929,-0.5888479,0.081545
19,0.3600887,0.37345338,"('inhospitable', 'hospitable')",0.1523852,0.09299617,-0.5449848,-0.5232102,0.43055138,0.47406912,0.0995101,0.1043271,0.004817
20,-0.4285444,-0.4558398,"('rough', 'thoughtful')",0.32884708,0.47658348,-0.04155889,0.13033232,-0.7500597,-0.7577582,-0.222829,-0.1516705,0.0711585
21,-0.26925963,-0.15910341,"('immoral', 'moral')",-0.33207646,-0.13667832,-0.7277484,-0.50435805,-1.859019,-1.7856725,-0.7970259,-0.6464531,0.1505728
22,0.5756055,0.4747886,"('untrustworthy', 'trustworthy')",0.9458055,0.9265385,-0.0057015177,-0.050171144,-1.3025783,-1.3011624,0.0532828,0.0124984,-0.0407844
23,-1.4009209,-1.380265,"('insincere', 'sincere')",0.5580163,0.59389174,-0.599007,-0.41374174,4.3429365,4.0640445,0.7252562,0.7159824,-0.0092738
24,-0.40965483,-0.36920744,"('dishonest', 'honest')",0.28047088,0.4010565,-0.4831832,-0.30310872,0.06270959,0.01699922,-0.1374144,-0.0635651,0.0738493
25,-1.2017223,-1.1860934,"('egoistic', 'altruistic')",-0.16297169,-0.21905857,0.28561884,0.2766946,1.2049241,1.0817122,0.0314623,-0.0116863,-0.0431486
26,-0.20170042,-0.40597028,"('hardhearted', 'benevolent')",1.0778208,1.0328503,3.3679419,3.2524095,2.3692257,2.1561444,1.653322,1.5088584,-0.1444636
27,-0.13371485,-0.05650218,"('hardhearted', 'softhearted')",-0.44838715,-0.46353716,-0.5593869,-0.4664433,0.57139677,0.37396672,-0.142523,-0.153129,-0.010606
28,-1.2175982,-1.3249248,"('disloyal', 'loyal')",0.28955686,0.175049,0.10016328,0.059598666,0.4489521,0.23661329,-0.0947315,-0.213416,-0.1186845
29,-0.089460455,-0.086781085,"('unfair', 'fair')",-0.5035466,-0.52792317,-0.44466513,-0.48273313,-0.8653866,-0.96641296,-0.4757647,-0.5159626,-0.0401979
30,0.54246235,0.5364205,"('intolerant', 'tolerant')",1.9923829,2.023153,0.1708375,0.32757217,-0.71108985,-0.44517422,0.4986482,0.6104929,0.1118447
31,0.38935813,0.27837315,"('evil', 'good')",-1.4712491,-1.6441416,0.4183398,0.1734295,0.06682118,-0.09292781,-0.1491825,-0.3213167,-0.1721342
32,-1.2602968,-1.2970558,"('unkind', 'kind')",-0.33189815,-0.2582451,0.16973013,0.25539917,0.23932262,0.050187975,-0.2957855,-0.3124284,-0.0166429
33,-0.4250132,-0.31341544,"('wrong', 'right')",0.2425336,0.25463212,0.3329927,0.4441108,-0.35887486,-0.36549437,-0.0520904,0.0049583,0.0570487
34,-0.21554188,-0.16275674,"('mean', 'honorable')",-0.92041576,-0.7919842,0.04362321,0.08736461,5.0966673,4.991296,1.0010833,1.0309799,0.0298966
35,0.5111899,0.352863,"('corrupt', 'incorrupt')",-1.342913,-1.6903229,0.07249096,-0.23679624,0.43766087,0.19399598,-0.0803928,-0.345065,-0.2646722
36,0.2498611,-0.051038515,"('hostile', 'amicable')",-0.75337255,-1.0521648,0.6741272,0.28592,1.0172964,0.6410667,0.2969781,-0.0440542,-0.3410323
37,0.029320141,0.15691403,"('fake', 'genuine')",-0.17081502,-0.06232452,-0.5578008,-0.42387927,0.004126044,-0.031153042,-0.1737924,-0.0901107,0.0836817
38,-0.62931013,-0.61390775,"('untruthful', 'truthful')",-0.55641896,-0.6046934,-0.5178683,-0.60849357,0.07481955,0.22253945,-0.4071944,-0.4011388,0.0060556
39,-0.3632046,-0.2449042,"('exploitative', 'cooperative')",0.21216227,0.3724347,-0.62103087,-0.36016193,-0.07307679,0.07431494,-0.2112875,-0.0395791,0.1717084
40,-0.7371241,-0.7654373,"('stingy', 'generous')",0.5675521,0.5655713,-0.39737305,-0.3017236,-2.5213435,-2.4069793,-0.7720721,-0.7271422,0.0449299
41,-0.18665312,-0.45195043,"('unforgiving', 'forgiving')",0.8054215,0.59521246,0.32781467,0.289633,0.0061486643,-0.15889487,0.2381829,0.0685,-0.1696829
42,0.6416407,0.733251,"('unreliable', 'reliable')",0.04518013,0.2327038,0.28931195,0.5927105,-3.5371716,-3.09286,-0.6402597,-0.3835487,0.256711
43,-0.60873705,-0.51392734,"('irresponsible', 'responsible')",0.9244405,1.1179886,-0.59751594,-0.22507153,-0.25787663,-0.10012991,-0.1349223,0.0697149,0.2046372
44,1.4514109,1.5453035,"('prejudiced', 'unprejudiced')",-2.394367,-2.348593,-1.8402754,-1.738863,-1.8605611,-1.7625285,-1.1609482,-1.0761702,0.084778
45,0.70177794,0.49071768,"('incompetent', 'competent')",1.428772,1.2589784,1.2464539,1.1323757,-0.45607367,-0.38811925,0.7302325,0.6234881,-0.1067444
46,-0.4711662,-0.49592632,"('uncompetitive', 'competitive')",0.52792895,0.64644474,0.48111194,0.5212181,-0.44787672,-0.39116135,0.0224995,0.0701438,0.0476443
47,-0.103420585,-0.005872119,"('stupid', 'smart')",0.6146345,0.76321304,0.58991796,0.74584985,3.9715528,3.820681,1.2681712,1.3309679,0.0627967
48,-1.6552944,-1.6464955,"('unintelligent', 'intelligent')",0.32417575,0.45832014,-0.820161,-0.5850732,-1.656107,-1.6067177,-0.9518467,-0.8449916,0.1068551
49,-0.15761971,-0.12484613,"('unable', 'able')",-0.9862323,-0.8645498,-0.16034135,-0.01206857,-0.76422745,-0.6434662,-0.5171052,-0.4112327,0.1058725
50,0.25579637,0.24777752,"('clumsy', 'skillful')",-0.25395265,-0.3030539,1.2723768,1.3095018,0.26711375,0.2329674,0.3853335,0.3717982,-0.0135353
51,0.017449277,0.03242884,"('uneducated', 'educated')",0.49982023,0.49456713,-0.042369127,0.09893292,-0.9249281,-0.78775394,-0.1125069,-0.0404563,0.0720506
52,-0.72567123,-0.8486351,"('irrational', 'rational')",-0.68492126,-0.8938928,0.3380276,0.15051413,0.13053711,-0.08428557,-0.235507,-0.4190749,-0.1835679
53,-1.7801526,-1.7916371,"('uncreative', 'creative')",0.44761807,0.500235,0.99701893,0.99651575,1.0817714,0.9412095,0.1865639,0.1615808,-0.0249831
54,-0.2902005,-0.2751559,"('incapable', 'capable')",-0.65139914,-0.60444593,0.43088597,0.54528934,1.0111581,0.9312326,0.1251111,0.14923,0.0241189
55,-0.30571428,-0.24541822,"('incompetent', 'clever')",1.8514943,2.0176353,-0.035852697,0.21263812,-1.1965551,-1.0242482,0.0783431,0.2401518,0.1618087
56,-0.053982127,-0.034406774,"('impractical', 'practical')",1.4670489,1.5067588,-0.39417347,-0.2652472,-1.2592748,-1.0966299,-0.0600954,0.0276187,0.0877141
57,-0.7628648,-0.96453166,"('unimaginative', 'imaginative')",0.71988344,0.6659969,0.71137583,0.62590843,-2.4665008,-2.3550239,-0.4495266,-0.5069125,-0.0573859
58,0.36044383,0.26519758,"('undiscriminating', 'discriminating')",0.29306442,0.28629324,0.6661142,0.6602674,0.61701876,0.6457827,0.4841603,0.4643852,-0.0197751
59,-0.08347928,-0.05689024,"('foolish', 'wise')",-0.48016945,-0.51852167,1.2304834,1.1400881,0.104094066,0.05090041,0.1927322,0.1538941,-0.0388381
60,-1.2082673,-1.0085062,"('inefficient', 'efficient')",0.85922396,1.127225,-1.1091427,-0.66037697,-1.6413198,-1.1881194,-0.7748765,-0.4324444,0.3424321
61,-0.6581791,-0.7269116,"('illogical', 'logical')",0.2626715,0.15688275,0.66225266,0.59207976,0.007469468,-0.15499428,0.0685536,-0.0332358,-0.1017894
62,-0.66222125,-0.48174393,"('incompetent', 'brilliant')",0.7614329,0.981395,-0.7291049,-0.4456893,-1.2245702,-0.79912376,-0.4636158,-0.1862905,0.2773253
63,-0.37538764,-0.41944444,"('unperceptive', 'insightful')",0.9693971,0.88165414,1.2682967,1.3832603,0.07031729,0.15965685,0.4831559,0.5012817,0.0181258
64,0.56355745,0.6263246,"('shy', 'confident')",-0.094832696,0.023113117,-0.5965892,-0.42404217,-6.47533,-5.8065605,-1.6507986,-1.3952912,0.2555074
65,-0.16014929,-0.2589049,"('insecure', 'secure')",0.7112535,0.85182714,-0.20607986,-0.06344344,-1.0591502,-0.8192028,-0.1785315,-0.072431,0.1061005
66,-0.20224088,-0.20820728,"('inactive', 'active')",-1.5228686,-1.5304838,1.1257004,1.0031494,1.799324,1.7298926,0.2999787,0.2485877,-0.051391
67,0.25343674,0.45416138,"('doubtful', 'determined')",-0.18233958,-0.13917896,0.087545656,0.24774729,-0.82454634,-0.60511464,-0.1664759,-0.0105962,0.1558797
68,0.3950032,0.4195722,"('dependent', 'independent')",-0.8012966,-0.86473835,-1.0000201,-0.9268396,-1.8760235,-1.822065,-0.8205843,-0.7985177,0.0220666
69,0.48094234,0.52669233,"('lazy', 'industrious')",-0.19706026,-0.16095479,0.88813317,0.6347978,0.14775933,0.22047316,0.3299436,0.3052521,-0.0246915
70,0.39016944,0.36503997,"('lethargic', 'energetic')",0.5280979,0.51440233,0.32816428,0.44901553,-0.41702223,-0.3209505,0.2073523,0.2518768,0.0445245
71,0.06822565,0.058463816,"('diffident', 'self-confident')",0.1380583,0.052127898,0.7047421,0.6886767,0.3442698,0.33777785,0.3138239,0.2842616,-0.0295623
72,-1.1187989,-1.0854831,"('unambitious', 'ambitious')",0.3897332,0.58698124,-0.9016326,-0.7791912,-1.1329799,-1.0320054,-0.6909195,-0.5774246,0.1134949
73,1.1923763,1.1656386,"('helpless', 'self-reliant')",0.94052374,0.93527156,-0.3347327,-0.44327325,-3.2003372,-3.0259473,-0.3505425,-0.3420776,0.0084649
74,-0.14562932,-0.089575544,"('undedicated', 'dedicated')",1.0364834,1.0788295,0.8635138,0.90000135,-0.19591278,-0.24268314,0.3896138,0.411643,0.0220292
75,0.66217124,0.5520361,"('meek', 'impulsive')",-0.754625,-0.8914843,0.08888146,-0.12692428,0.19684842,0.38050914,0.048319,-0.0214658,-0.0697848
76,-0.6018845,-0.41505146,"('anxious', 'daring')",0.01989133,0.2870597,0.1972915,0.6266122,-0.88133764,-0.58074653,-0.3165098,-0.0205315,0.2959783
77,-1.4545465,-1.401585,"('unmotivated', 'motivated')",-0.038740907,0.025052933,-0.33943325,-0.23487851,-0.94810814,-0.6552662,-0.6952072,-0.5666692,0.128538
78,-0.46195439,-0.4176498,"('nonresilient', 'resilient')",0.002334796,-0.021235082,0.79776394,0.9027606,0.85442257,0.797649,0.2981417,0.3153812,0.0172395
79,0.6318716,0.42416677,"('wavering', 'unwavering')",-1.0483345,-1.2977937,1.0026045,0.76313126,0.633232,0.48017046,0.3048434,0.0924187,-0.2124247
80,0.69972825,0.72907525,"('dominated', 'dominating')",0.7381081,0.81116116,0.075608455,0.11027177,-1.2606599,-1.002386,0.0631962,0.1620306,0.0988344
81,-0.096072756,-0.10703014,"('submissive', 'aggressive')",0.031491417,0.039639883,-0.30430603,-0.12529849,-1.9139932,-1.5021188,-0.5707201,-0.4237019,0.1470182
82,-0.15319066,-0.2168593,"('poor', 'rich')",-0.004830256,-0.008187287,0.053778276,0.13418086,4.872843,4.6458664,1.19215,1.1387502,-0.0533998
83,-0.5874325,-0.58966655,"('powerless', 'powerful')",-0.43779075,-0.29494545,-0.11353241,-0.0016044751,-1.6791173,-1.6272832,-0.7044683,-0.6283749,0.0760934
84,-0.051883474,-0.036131613,"('inferior', 'superior')",0.90963954,0.9573718,0.896006,0.86137456,0.25926337,0.2928833,0.5032563,0.5188745,0.0156182
85,-0.6618904,-0.8375901,"('insignificant', 'prestigious')",-0.77223235,-1.004305,1.4527702,1.2288398,0.848008,0.66640717,0.2166639,0.013338,-0.2033259
86,-0.8320982,-0.98655367,"('uninfluential', 'influential')",2.0546074,1.9841249,0.99408007,0.8242719,-0.5711936,-0.6474609,0.4113489,0.2935956,-0.1177533
87,0.4766701,0.42475817,"('unsuccessful', 'successful')",-0.49358004,-0.43917853,2.243865,2.1806526,0.9812467,1.204712,0.8020504,0.8427361,0.0406857
88,-0.70400906,-0.70773494,"('low', 'eminent')",-0.42198223,-0.46383,-0.060230978,-0.0411181,-1.0539458,-1.0172056,-0.560042,-0.5574722,0.0025698
