,boat_male,boat_female,tuple,average_male,average_female,female-male
0,0.16490512,0.20037976,"('unsociable', 'sociable')",0.1649051,0.2003798,0.0354747
1,1.2496967,1.2898444,"('unfriendly', 'friendly')",1.2496967,1.2898444,0.0401477
2,0.382171,0.4409958,"('unlikable', 'likable')",0.382171,0.4409958,0.0588248
3,0.44032133,0.42872056,"('repellent', 'pleasant')",0.4403213,0.4287206,-0.0116007
4,-7.2975636,-7.3930316,"('disliked', 'liked')",-7.2975636,-7.3930316,-0.095468
5,-0.41086885,-0.5288692,"('distant', 'outgoing')",-0.4108689,-0.5288692,-0.1180003
6,0.1905666,0.032919567,"('distant', 'open')",0.1905666,0.0329196,-0.157647
7,0.89391553,1.0041003,"('insensitive', 'sensitive')",0.8939155,1.0041003,0.1101848
8,1.4999684,1.3633428,"('unaffectionate', 'affectionate')",1.4999684,1.3633428,-0.1366256
9,1.9849797,1.9541371,"('unaffectionate', 'caring')",1.9849797,1.9541371,-0.0308426
10,1.0480416,1.0148022,"('unsympathetic', 'sympathetic')",1.0480416,1.0148022,-0.0332394
11,2.0420194,2.1780052,"('unhelpful', 'helpful')",2.0420194,2.1780052,0.1359858
12,-1.2899401,-1.3378584,"('unsupportive', 'supportive')",-1.2899401,-1.3378584,-0.0479183
13,-0.25577363,-0.19830942,"('impolite', 'polite')",-0.2557736,-0.1983094,0.0574642
14,0.20794672,0.31689104,"('antisocial', 'social')",0.2079467,0.316891,0.1089443
15,0.41447982,0.29299054,"('boring', 'funny')",0.4144798,0.2929905,-0.1214893
16,-0.70090765,-0.56981647,"('unpopular', 'popular')",-0.7009076,-0.5698165,0.1310911
17,0.3260295,0.3168041,"('nasty', 'nice')",0.3260295,0.3168041,-0.0092254
18,-0.80635923,-0.8483974,"('disagreeable', 'welcoming')",-0.8063592,-0.8483974,-0.0420382
19,-0.5251945,-0.49707177,"('inhospitable', 'hospitable')",-0.5251945,-0.4970718,0.0281227
20,0.2398315,0.30785584,"('rough', 'thoughtful')",0.2398315,0.3078558,0.0680243
21,-0.17219141,-0.08680382,"('immoral', 'moral')",-0.1721914,-0.0868038,0.0853876
22,-0.51796514,-0.5357294,"('untrustworthy', 'trustworthy')",-0.5179651,-0.5357294,-0.0177643
23,6.3877754,6.588325,"('insincere', 'sincere')",6.3877754,6.588325,0.2005496
24,1.46414,1.2970916,"('dishonest', 'honest')",1.4641401,1.2970916,-0.1670485
25,0.64350796,0.63116777,"('egoistic', 'altruistic')",0.643508,0.6311678,-0.0123402
26,0.700418,0.702433,"('hardhearted', 'benevolent')",0.700418,0.702433,0.002015
27,1.134731,0.93525743,"('hardhearted', 'softhearted')",1.1347311,0.9352574,-0.1994737
28,1.1907085,1.1807302,"('disloyal', 'loyal')",1.1907085,1.1807302,-0.0099783
29,0.11225871,-0.102948874,"('unfair', 'fair')",0.1122587,-0.1029489,-0.2152076
30,0.84000707,0.9518835,"('intolerant', 'tolerant')",0.8400071,0.9518835,0.1118764
31,-0.9823196,-1.161757,"('evil', 'good')",-0.9823196,-1.161757,-0.1794374
32,1.2131783,1.2819976,"('unkind', 'kind')",1.2131783,1.2819976,0.0688193
33,-0.5818637,-0.5329636,"('wrong', 'right')",-0.5818637,-0.5329636,0.0489001
34,4.2569447,4.465933,"('mean', 'honorable')",4.2569447,4.4659328,0.2089881
35,-1.0380622,-1.3087682,"('corrupt', 'incorrupt')",-1.0380622,-1.3087682,-0.270706
36,-0.36853516,-0.49455935,"('hostile', 'amicable')",-0.3685352,-0.4945593,-0.1260241
37,0.6758232,0.589439,"('fake', 'genuine')",0.6758232,0.589439,-0.0863842
38,-0.0009114295,0.106277615,"('untruthful', 'truthful')",-0.0009114,0.1062776,0.107189
39,0.089888796,0.10650056,"('exploitative', 'cooperative')",0.0898888,0.1065006,0.0166118
40,-1.6540546,-1.808741,"('stingy', 'generous')",-1.6540546,-1.808741,-0.1546864
41,0.2781883,0.35449865,"('unforgiving', 'forgiving')",0.2781883,0.3544987,0.0763104
42,-2.2131267,-2.2523878,"('unreliable', 'reliable')",-2.2131267,-2.2523878,-0.0392611
43,1.1258777,1.240624,"('irresponsible', 'responsible')",1.1258777,1.240624,0.1147463
44,-1.3153871,-1.338983,"('prejudiced', 'unprejudiced')",-1.3153871,-1.3389831,-0.023596
45,0.27051023,0.27288103,"('incompetent', 'competent')",0.2705102,0.272881,0.0023708
46,-1.0595906,-1.0278972,"('uncompetitive', 'competitive')",-1.0595906,-1.0278972,0.0316934
47,5.2673035,5.513316,"('stupid', 'smart')",5.2673035,5.5133162,0.2460127
48,0.47574905,0.5397819,"('unintelligent', 'intelligent')",0.475749,0.5397819,0.0640329
49,-0.5081192,-0.4024496,"('unable', 'able')",-0.5081192,-0.4024496,0.1056696
50,-0.50599504,-0.50852096,"('clumsy', 'skillful')",-0.505995,-0.508521,-0.002526
51,0.080259584,0.17039903,"('uneducated', 'educated')",0.0802596,0.170399,0.0901394
52,-0.013158824,-0.18735752,"('irrational', 'rational')",-0.0131588,-0.1873575,-0.1741987
53,0.3293542,0.34201482,"('uncreative', 'creative')",0.3293542,0.3420148,0.0126606
54,1.0423489,1.1749417,"('incapable', 'capable')",1.0423489,1.1749417,0.1325928
55,0.65965974,0.7591962,"('incompetent', 'clever')",0.6596597,0.7591962,0.0995365
56,0.5822248,0.7238364,"('impractical', 'practical')",0.5822248,0.7238364,0.1416116
57,-2.8606844,-2.8712533,"('unimaginative', 'imaginative')",-2.8606844,-2.8712533,-0.0105689
58,-0.37390357,-0.2516448,"('undiscriminating', 'discriminating')",-0.3739036,-0.2516448,0.1222588
59,0.069971055,0.05673385,"('foolish', 'wise')",0.0699711,0.0567339,-0.0132372
60,0.09813622,0.31087863,"('inefficient', 'efficient')",0.0981362,0.3108786,0.2127424
61,0.2750473,0.112095766,"('illogical', 'logical')",0.2750473,0.1120958,-0.1629515
62,0.7125072,0.8454496,"('incompetent', 'brilliant')",0.7125072,0.8454496,0.1329424
63,0.22645196,0.3054733,"('unperceptive', 'insightful')",0.226452,0.3054733,0.0790213
64,-6.1108108,-6.188644,"('shy', 'confident')",-6.1108108,-6.1886439,-0.0778331
65,0.43540466,0.42516187,"('insecure', 'secure')",0.4354047,0.4251619,-0.0102428
66,0.1889406,0.025239546,"('inactive', 'active')",0.1889406,0.0252395,-0.1637011
67,-0.07494256,-0.0141473,"('doubtful', 'determined')",-0.0749426,-0.0141473,0.0607953
68,-1.3433468,-1.267591,"('dependent', 'independent')",-1.3433468,-1.267591,0.0757558
69,-1.6631552,-1.6967039,"('lazy', 'industrious')",-1.6631552,-1.6967039,-0.0335487
70,0.91346735,0.8323595,"('lethargic', 'energetic')",0.9134673,0.8323595,-0.0811078
71,0.37060767,0.38084608,"('diffident', 'self-confident')",0.3706077,0.3808461,0.0102384
72,0.46260613,0.5727974,"('unambitious', 'ambitious')",0.4626061,0.5727974,0.1101913
73,-3.5366282,-3.4548287,"('helpless', 'self-reliant')",-3.5366282,-3.4548287,0.0817995
74,-0.18591827,-0.20857836,"('undedicated', 'dedicated')",-0.1859183,-0.2085784,-0.0226601
75,-1.0347308,-0.9104981,"('meek', 'impulsive')",-1.0347308,-0.9104981,0.1242327
76,0.4156022,0.3514601,"('anxious', 'daring')",0.4156022,0.3514601,-0.0641421
77,-1.218024,-1.0499703,"('unmotivated', 'motivated')",-1.218024,-1.0499703,0.1680537
78,-0.7174218,-0.77991265,"('nonresilient', 'resilient')",-0.7174218,-0.7799127,-0.0624909
79,0.06738087,-0.02921886,"('wavering', 'unwavering')",0.0673809,-0.0292189,-0.0965998
80,-0.16740945,-0.26755345,"('dominated', 'dominating')",-0.1674094,-0.2675534,-0.100144
81,-0.121491835,-0.068984255,"('submissive', 'aggressive')",-0.1214918,-0.0689843,0.0525075
82,5.9061036,6.0296063,"('poor', 'rich')",5.9061036,6.0296063,0.1235027
83,-0.61992115,-0.5083239,"('powerless', 'powerful')",-0.6199211,-0.5083239,0.1115972
84,0.27163962,0.21281473,"('inferior', 'superior')",0.2716396,0.2128147,-0.0588249
85,-0.8676075,-0.842703,"('insignificant', 'prestigious')",-0.8676075,-0.842703,0.0249045
86,0.220481,0.0697293,"('uninfluential', 'influential')",0.220481,0.0697293,-0.1507517
87,-0.39466897,-0.27523968,"('unsuccessful', 'successful')",-0.394669,-0.2752397,0.1194293
88,-0.58176625,-0.50314426,"('low', 'eminent')",-0.5817662,-0.5031443,0.0786219
