,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
0,0.42842546,0.31384256,"('unsociable', 'sociable')",-0.33760986,-0.36804646,-0.6848827,-0.7879509,-0.1980224,-0.2807182,-0.0826958
1,0.17059079,0.18007162,"('unfriendly', 'friendly')",0.038507383,-0.15255164,2.4651964,2.3281422,0.8914315,0.7852207,-0.1062108
2,0.6662652,0.7901691,"('unlikable', 'likable')",-0.26768643,-0.22938919,0.27301714,0.33923668,0.2238653,0.3000055,0.0761402
3,0.280285,0.5568414,"('repellent', 'pleasant')",-0.36649904,-0.24376263,-0.28519362,-0.20668559,-0.1238026,0.0354644,0.159267
4,-0.15909997,-0.2325966,"('disliked', 'liked')",0.5328199,0.48538804,-4.557324,-4.636986,-1.3945346,-1.4613981,-0.0668635
5,-0.5103313,-0.43826634,"('distant', 'outgoing')",0.47341758,0.3976637,0.6752216,0.6001574,0.2127693,0.1865183,-0.026251
6,-0.68433005,-0.57160705,"('distant', 'open')",0.055232212,-0.01851451,0.82438385,0.71551484,0.0650953,0.0417978,-0.0232975
7,0.56636333,0.54316944,"('insensitive', 'sensitive')",-0.10586555,0.0016743019,0.59859586,0.5864575,0.3530312,0.3771004,0.0240692
8,0.57697576,0.55993557,"('unaffectionate', 'affectionate')",0.17322835,0.030365013,1.2451105,1.0441786,0.6651049,0.5448264,-0.1202785
9,0.9142117,0.87375563,"('unaffectionate', 'caring')",0.23430723,0.11600492,1.5097216,1.3708596,0.8860802,0.7868734,-0.0992068
10,0.27961305,0.33825535,"('unsympathetic', 'sympathetic')",-0.70453256,-0.67326725,-0.5541994,-0.5076322,-0.326373,-0.2808814,0.0454916
11,-0.041297592,-0.07511826,"('unhelpful', 'helpful')",0.16590531,0.16542701,1.0653809,1.0969242,0.3966629,0.3957443,-0.0009186
12,0.58383274,0.60826236,"('unsupportive', 'supportive')",0.27555668,0.29738015,-1.2278192,-1.2602935,-0.1228099,-0.118217,0.0045929
13,-0.65456676,-0.7805945,"('impolite', 'polite')",-0.23758334,-0.18106204,-0.884336,-0.9056576,-0.5921621,-0.622438,-0.0302759
14,1.4170157,1.4000157,"('antisocial', 'social')",0.8446444,0.9290395,0.07830973,0.13359225,0.77999,0.8208825,0.0408925
15,0.94255275,0.7798428,"('boring', 'funny')",0.029917255,-0.12325252,0.052102648,-0.015119268,0.3415242,0.2138237,-0.1277005
16,-1.1541485,-1.0816897,"('unpopular', 'popular')",-0.17103264,-0.1773051,0.33056015,0.22651647,-0.3315403,-0.3441594,-0.0126191
17,0.48192984,0.4968593,"('nasty', 'nice')",-0.30279887,-0.24882181,-0.8353926,-0.87593323,-0.2187539,-0.2092986,0.0094553
