,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5790298,0.46587607,"('unsociable', 'sociable')",0.44885114,0.3591065,-0.26876277,-0.48747027,0.2530394,0.1125041,-0.1405353
1,-0.96085,-0.8432958,"('unfriendly', 'friendly')",-0.3753725,-0.45261136,1.1456001,1.0481008,-0.0635408,-0.0826021,-0.0190613
2,0.60787845,0.6585308,"('unlikable', 'likable')",1.4837254,1.5546753,1.1875994,1.2857891,1.0930677,1.1663318,0.0732641
3,-0.041113693,0.035037216,"('repellent', 'pleasant')",-0.34356284,-0.29133022,0.9367861,0.9113693,0.1840365,0.2183588,0.0343223
4,-0.90690064,-0.92574644,"('disliked', 'liked')",0.18257456,0.19244632,-6.1260715,-6.273482,-2.2834659,-2.335594,-0.0521281
5,-2.1463482,-2.085838,"('distant', 'outgoing')",-0.48167232,-0.35820806,-0.58561146,-0.43885523,-1.0712107,-0.9609671,0.1102436
6,-2.2748954,-2.1570458,"('distant', 'open')",-1.2690847,-1.1651231,-0.77522784,-0.63567185,-1.439736,-1.3192802,0.1204558
7,1.4069282,1.4518354,"('insensitive', 'sensitive')",0.4059149,0.37957048,0.113499366,0.07269199,0.6421142,0.6346993,-0.0074149
8,-0.9970032,-0.9968928,"('unaffectionate', 'affectionate')",-0.6279757,-0.6683026,0.033356786,0.07137868,-0.5305407,-0.5312723,-0.0007316
9,0.17744209,0.23502164,"('unaffectionate', 'caring')",-0.054297518,-0.06930137,0.7261818,0.76337606,0.2831088,0.3096988,0.02659
10,1.0503696,1.000022,"('unsympathetic', 'sympathetic')",-0.32764626,-0.35871124,-0.82969105,-0.9036147,-0.0356559,-0.0874346,-0.0517787
11,0.63587743,0.572065,"('unhelpful', 'helpful')",0.8869567,0.8346508,1.8662484,1.8727939,1.1296941,1.0931699,-0.0365242
12,1.1952921,1.414304,"('unsupportive', 'supportive')",1.2648481,1.4473232,-2.2939003,-2.2583816,0.0554133,0.2010818,0.1456685
13,1.396948,1.3373139,"('impolite', 'polite')",0.75652474,0.7810178,-0.6637201,-0.6859735,0.4965842,0.4774527,-0.0191315
14,1.1631259,1.0956248,"('antisocial', 'social')",1.46112,1.4070269,0.36267334,0.1692479,0.9956397,0.8906332,-0.1050065
15,-0.24873033,-0.42075318,"('boring', 'funny')",0.047800973,-0.11586398,0.19555596,0.12805983,-0.0017911,-0.1361858,-0.1343947
16,-1.7426862,-1.7577457,"('unpopular', 'popular')",-0.2763153,-0.35738716,0.57741135,0.4751007,-0.48053,-0.5466774,-0.0661474
17,-0.6396063,-0.581978,"('nasty', 'nice')",-1.0092852,-0.8917913,-0.5113291,-0.5072648,-0.7200735,-0.6603447,0.0597288
18,-0.4672372,-0.418549,"('disagreeable', 'welcoming')",0.36296904,0.41616258,-0.66108966,-0.69805217,-0.2551193,-0.2334795,0.0216398
