,intel_male,intel_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5469856,-0.71709347,"('unsociable', 'sociable')",0.115254655,0.14656544,-0.2158655,-0.285264,-0.0693985
1,0.02039236,-0.18713993,"('unfriendly', 'friendly')",0.2633876,-0.10404514,0.14189,-0.1455925,-0.2874825
2,0.23164298,0.22658701,"('unlikable', 'likable')",0.45152435,0.24971598,0.3415837,0.2381515,-0.1034322
3,-0.32733133,-0.18535027,"('repellent', 'pleasant')",0.7704479,0.80329806,0.2215583,0.3089739,0.0874156
4,-0.7033221,-0.81333387,"('disliked', 'liked')",-6.661132,-7.2874246,-3.6822269,-4.0503793,-0.3681524
5,0.12809098,0.13141927,"('distant', 'outgoing')",-1.3627887,-1.4686797,-0.6173488,-0.6686302,-0.0512814
6,-0.016929734,-0.06048084,"('distant', 'open')",-1.4588411,-1.6544822,-0.7378854,-0.8574815,-0.1195961
7,-0.4220512,-0.35498136,"('insensitive', 'sensitive')",0.24423987,0.36785153,-0.0889057,0.0064351,0.0953408
8,0.1301559,-0.08219924,"('unaffectionate', 'affectionate')",-0.3542946,-0.54395074,-0.1120693,-0.313075,-0.2010057
9,0.7855585,0.67590564,"('unaffectionate', 'caring')",0.29603663,0.21046153,0.5407976,0.4431836,-0.097614
10,-0.5335968,-0.654493,"('unsympathetic', 'sympathetic')",-0.04266972,0.19884716,-0.2881333,-0.2278229,0.0603104
11,0.23332585,0.22548118,"('unhelpful', 'helpful')",2.2149687,2.2521274,1.2241473,1.2388043,0.014657
12,0.23556234,0.25151613,"('unsupportive', 'supportive')",-2.155198,-2.183266,-0.9598179,-0.9658749,-0.006057
13,-0.5786182,-0.63136816,"('impolite', 'polite')",-0.438461,-0.2635061,-0.5085396,-0.4474371,0.0611025
14,0.30989784,0.3115882,"('antisocial', 'social')",0.3491801,0.3509852,0.329539,0.3312867,0.0017477
15,0.3818512,0.25477597,"('boring', 'funny')",-0.33991653,-0.48876625,0.0209673,-0.1169951,-0.1379624
16,-0.58008933,-0.70592535,"('unpopular', 'popular')",0.51594514,0.3684615,-0.0320721,-0.1687319,-0.1366598
17,-0.7756097,-0.79747784,"('nasty', 'nice')",-0.6335539,-0.55684143,-0.7045818,-0.6771597,0.0274221
18,-0.15941343,-0.22443148,"('disagreeable', 'welcoming')",-0.91439116,-1.0685347,-0.5369023,-0.6464831,-0.1095808
19,-0.22956088,-0.35956234,"('inhospitable', 'hospitable')",-0.5681393,-0.58877695,-0.3988501,-0.4741696,-0.0753195
20,0.5657248,0.5449156,"('rough', 'thoughtful')",0.906856,0.85748833,0.7362904,0.701202,-0.0350884
21,0.3000822,0.25639132,"('immoral', 'moral')",-0.015145598,0.11610931,0.1424683,0.1862503,0.043782
22,-0.5317162,-0.46540442,"('untrustworthy', 'trustworthy')",-0.877955,-0.8356647,-0.7048357,-0.6505346,0.0543011
23,0.21404035,0.19246598,"('insincere', 'sincere')",5.7117734,6.08354,2.9629068,3.1380029,0.1750961
24,0.5524873,0.5563472,"('dishonest', 'honest')",0.6708797,0.7301861,0.6116835,0.6432667,0.0315832
25,0.7998332,0.72503793,"('egoistic', 'altruistic')",0.6284023,0.38252997,0.7141178,0.553784,-0.1603338
26,0.5439177,0.34534985,"('hardhearted', 'benevolent')",0.997096,0.6590589,0.7705069,0.5022044,-0.2683025
27,-0.27999407,-0.23361841,"('hardhearted', 'softhearted')",0.2447108,0.23587534,-0.0176416,0.0011285,0.0187701
28,0.42393595,0.23701349,"('disloyal', 'loyal')",1.2798285,1.1476562,0.8518822,0.6923348,-0.1595474
29,-0.78761744,-0.798131,"('unfair', 'fair')",-0.6007447,-0.7967655,-0.6941811,-0.7974483,-0.1032672
30,0.87762815,0.77458453,"('intolerant', 'tolerant')",0.5603754,0.4549928,0.7190018,0.6147887,-0.1042131
31,-0.97668105,-1.0092934,"('evil', 'good')",-1.7852885,-2.1201675,-1.3809848,-1.5647304,-0.1837456
32,0.15685126,0.1116721,"('unkind', 'kind')",0.5381725,0.4734009,0.3475119,0.2925365,-0.0549754
33,0.64341545,0.51257265,"('wrong', 'right')",-0.97919244,-1.1177449,-0.1678885,-0.3025861,-0.1346976
34,0.83103096,0.98563504,"('mean', 'honorable')",5.465211,5.678263,3.1481209,3.3319492,0.1838283
35,0.13159749,-0.024495054,"('corrupt', 'incorrupt')",-0.9059199,-1.182364,-0.3871612,-0.6034295,-0.2162683
36,-0.15948042,-0.33867806,"('hostile', 'amicable')",-0.73152685,-1.1474932,-0.4455037,-0.7430856,-0.2975819
37,-0.5861991,-0.6752836,"('fake', 'genuine')",-0.13609935,-0.080404595,-0.3611492,-0.3778441,-0.0166949
38,0.17322338,0.13227226,"('untruthful', 'truthful')",-0.13251989,-0.21451923,0.0203517,-0.0411235,-0.0614752
39,1.4151579,1.4654913,"('exploitative', 'cooperative')",0.26562205,0.19671184,0.84039,0.8311015,-0.0092885
40,-0.011565002,-0.005361866,"('stingy', 'generous')",-2.0166724,-2.1671884,-1.0141187,-1.0862751,-0.0721564
41,-0.9685708,-1.1443709,"('unforgiving', 'forgiving')",-0.2858119,-0.5277604,-0.6271914,-0.8360656,-0.2088742
42,-1.0587054,-1.1014067,"('unreliable', 'reliable')",-2.9955552,-3.0771635,-2.0271304,-2.0892851,-0.0621547
43,-0.54081833,-0.54383343,"('irresponsible', 'responsible')",0.31840438,0.45601866,-0.111207,-0.0439074,0.0672996
44,-0.944634,-0.8106124,"('prejudiced', 'unprejudiced')",-1.4433874,-1.4839393,-1.1940107,-1.1472758,0.0467349
45,-1.4436377,-1.4939935,"('incompetent', 'competent')",0.008164994,-0.025008209,-0.7177364,-0.7595009,-0.0417645
46,-0.7434086,-0.6996986,"('uncompetitive', 'competitive')",0.022653468,0.1612216,-0.3603776,-0.2692385,0.0911391
47,0.33077264,0.44322252,"('stupid', 'smart')",4.9887476,5.3481436,2.65976,2.8956831,0.2359231
48,1.7369837,1.6352758,"('unintelligent', 'intelligent')",0.84316796,1.0120025,1.2900758,1.3236392,0.0335634
49,0.89467096,0.9012319,"('unable', 'able')",-0.22059365,-0.010004602,0.3370387,0.4456137,0.108575
50,-0.02190336,-0.088646166,"('clumsy', 'skillful')",0.22152743,0.17282796,0.099812,0.0420909,-0.0577211
51,0.34705088,0.25060645,"('uneducated', 'educated')",1.0609742,1.0829885,0.7040126,0.6667975,-0.0372151
52,0.36892152,0.20492256,"('irrational', 'rational')",-0.62335324,-0.94059163,-0.1272159,-0.3678345,-0.2406186
53,0.21817815,0.04300634,"('uncreative', 'creative')",0.1918909,0.061844587,0.2050345,0.0524255,-0.152609
54,0.4562418,0.3194501,"('incapable', 'capable')",0.6835021,0.7053135,0.5698719,0.5123818,-0.0574901
55,0.5506442,0.5579435,"('incompetent', 'clever')",0.8608681,1.0916008,0.7057562,0.8247721,0.1190159
56,0.5615926,0.46838272,"('impractical', 'practical')",0.10855764,0.13156317,0.3350751,0.299973,-0.0351021
57,-0.9086,-1.0995755,"('unimaginative', 'imaginative')",-3.1415007,-3.358389,-2.0250504,-2.2289822,-0.2039318
58,-0.38044208,-0.50718164,"('undiscriminating', 'discriminating')",0.4171988,0.2921678,0.0183784,-0.1075069,-0.1258853
59,0.6592034,0.6452319,"('foolish', 'wise')",-0.43879187,-0.62383616,0.1102058,0.0106979,-0.0995079
60,1.1415443,1.3058434,"('inefficient', 'efficient')",0.4465435,0.7965597,0.7940439,1.0512016,0.2571577
61,1.7331357,1.6130575,"('illogical', 'logical')",0.6090735,0.5464819,1.1711047,1.0797697,-0.091335
62,0.79888946,0.9453617,"('incompetent', 'brilliant')",0.7744572,1.039405,0.7866733,0.9923834,0.2057101
63,-0.23130193,-0.22065419,"('unperceptive', 'insightful')",0.81227607,0.9395014,0.2904871,0.3594236,0.0689365
64,-0.6899769,-0.65512586,"('shy', 'confident')",-5.8914013,-6.0346847,-3.290689,-3.3449054,-0.0542164
65,0.17695498,0.32928404,"('insecure', 'secure')",0.31977534,0.6088013,0.2483652,0.4690427,0.2206775
66,-1.0337936,-1.1455146,"('inactive', 'active')",0.3186496,0.27970627,-0.357572,-0.4329042,-0.0753322
67,-0.037879143,-0.21496238,"('doubtful', 'determined')",-0.04890145,-0.16333291,-0.0433903,-0.1891477,-0.1457574
68,-0.054467075,-0.076925516,"('dependent', 'independent')",-0.47834092,-0.35207,-0.266404,-0.2144978,0.0519062
69,0.5035487,0.52104753,"('lazy', 'industrious')",-1.0576215,-1.2878518,-0.2770364,-0.3834021,-0.1063657
70,-0.34930018,-0.31907183,"('lethargic', 'energetic')",0.6933754,0.8729937,0.1720376,0.2769609,0.1049233
71,1.5094651,1.5581768,"('diffident', 'self-confident')",0.18843968,0.20870179,0.8489524,0.8834393,0.0344869
72,-0.042956974,0.039814547,"('unambitious', 'ambitious')",-0.8370175,-0.6493228,-0.4399872,-0.3047541,0.1352331
73,0.7742171,0.801336,"('helpless', 'self-reliant')",-3.346125,-3.4219913,-1.2859539,-1.3103276,-0.0243737
74,0.28982806,0.17685068,"('undedicated', 'dedicated')",-0.17685907,-0.33821976,0.0564845,-0.0806845,-0.137169
75,-0.7874381,-0.7729638,"('meek', 'impulsive')",-0.51222146,-0.5883612,-0.6498297,-0.6806625,-0.0308328
76,0.14569487,0.23115887,"('anxious', 'daring')",0.4673429,0.7426996,0.3065189,0.4869292,0.1804103
