,patina_male,patina_female,tuple,average_male,average_female,female-male
0,0.087991856,0.012860063,"('unsociable', 'sociable')",0.0879919,0.0128601,-0.0751318
1,-0.7404536,-0.8070945,"('unfriendly', 'friendly')",-0.7404536,-0.8070945,-0.0666409
2,0.99796057,1.0497682,"('unlikable', 'likable')",0.9979606,1.0497682,0.0518076
3,-0.36928946,-0.24614398,"('repellent', 'pleasant')",-0.3692895,-0.246144,0.1231455
4,-2.9016058,-2.8057954,"('disliked', 'liked')",-2.9016058,-2.8057954,0.0958104
5,-1.9531355,-1.9175957,"('distant', 'outgoing')",-1.9531355,-1.9175957,0.0355398
6,-2.191034,-2.1572256,"('distant', 'open')",-2.1910341,-2.1572256,0.0338085
7,-0.02836679,0.009655314,"('insensitive', 'sensitive')",-0.0283668,0.0096553,0.0380221
8,-0.030730968,-0.15416647,"('unaffectionate', 'affectionate')",-0.030731,-0.1541665,-0.1234355
9,-0.22154318,-0.36415088,"('unaffectionate', 'caring')",-0.2215432,-0.3641509,-0.1426077
10,0.17371601,0.200421,"('unsympathetic', 'sympathetic')",0.173716,0.200421,0.026705
11,1.0435194,0.9864398,"('unhelpful', 'helpful')",1.0435194,0.9864398,-0.0570796
12,-0.63379824,-0.5818509,"('unsupportive', 'supportive')",-0.6337982,-0.5818509,0.0519473
13,0.17163321,0.11112473,"('impolite', 'polite')",0.1716332,0.1111247,-0.0605085
14,0.87482613,0.8783386,"('antisocial', 'social')",0.8748261,0.8783386,0.0035125
15,0.27557185,0.17422399,"('boring', 'funny')",0.2755719,0.174224,-0.1013479
16,-0.123557106,-0.12396957,"('unpopular', 'popular')",-0.1235571,-0.1239696,-0.0004125
17,0.060569942,0.07174202,"('nasty', 'nice')",0.0605699,0.071742,0.0111721
18,-0.74395883,-0.73890597,"('disagreeable', 'welcoming')",-0.7439588,-0.738906,0.0050528
19,-1.5087317,-1.4551497,"('inhospitable', 'hospitable')",-1.5087317,-1.4551497,0.053582
20,0.5537219,0.49251798,"('rough', 'thoughtful')",0.5537219,0.492518,-0.0612039
21,0.96616036,1.0371335,"('immoral', 'moral')",0.9661604,1.0371335,0.0709731
22,-0.09086017,-0.03933607,"('untrustworthy', 'trustworthy')",-0.0908602,-0.0393361,0.0515241
23,2.2743626,2.16212,"('insincere', 'sincere')",2.2743626,2.1621201,-0.1122425
24,0.01751273,-0.036454555,"('dishonest', 'honest')",0.0175127,-0.0364546,-0.0539673
25,-0.037008766,-0.13878,"('egoistic', 'altruistic')",-0.0370088,-0.13878,-0.1017712
26,0.6683825,0.5760039,"('hardhearted', 'benevolent')",0.6683825,0.5760039,-0.0923786
27,-0.39613658,-0.5664033,"('hardhearted', 'softhearted')",-0.3961366,-0.5664033,-0.1702667
28,0.70280254,0.58112633,"('disloyal', 'loyal')",0.7028025,0.5811263,-0.1216762
29,-1.0416976,-1.0846853,"('unfair', 'fair')",-1.0416976,-1.0846853,-0.0429877
30,1.0102394,0.9452282,"('intolerant', 'tolerant')",1.0102394,0.9452282,-0.0650112
31,-1.835671,-1.7109927,"('evil', 'good')",-1.8356709,-1.7109927,0.1246782
32,1.5421336,1.3593984,"('unkind', 'kind')",1.5421336,1.3593984,-0.1827352
33,-0.2642311,-0.3538824,"('wrong', 'right')",-0.2642311,-0.3538824,-0.0896513
34,1.6907039,1.799933,"('mean', 'honorable')",1.6907039,1.799933,0.1092291
35,-0.63203603,-0.8047646,"('corrupt', 'incorrupt')",-0.632036,-0.8047646,-0.1727286
36,-0.89119565,-0.94413686,"('hostile', 'amicable')",-0.8911957,-0.9441369,-0.0529412
37,0.27243066,0.1417063,"('fake', 'genuine')",0.2724307,0.1417063,-0.1307244
38,-0.014936944,0.0072281035,"('untruthful', 'truthful')",-0.0149369,0.0072281,0.022165
39,0.826005,0.83722764,"('exploitative', 'cooperative')",0.826005,0.8372276,0.0112226
40,-1.2286057,-1.293735,"('stingy', 'generous')",-1.2286057,-1.293735,-0.0651293
41,0.65269446,0.6556546,"('unforgiving', 'forgiving')",0.6526945,0.6556546,0.0029601
42,-0.6113738,-0.5542573,"('unreliable', 'reliable')",-0.6113738,-0.5542573,0.0571165
