,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.67591125,-0.7626582,"('unsociable', 'sociable')",-0.4879151,-0.65047306,-0.5819132,-0.7065656,-0.1246524
1,-0.8210585,-0.89198005,"('unfriendly', 'friendly')",1.7292416,1.5925688,0.4540915,0.3502944,-0.1037971
2,0.9618015,1.0387348,"('unlikable', 'likable')",0.63853276,0.7492033,0.8001671,0.8939691,0.093802
3,0.06342207,0.16853596,"('repellent', 'pleasant')",0.45340744,0.50685287,0.2584147,0.3376944,0.0792797
4,-0.39043215,-0.4695497,"('disliked', 'liked')",-6.3135715,-6.4454722,-3.3520019,-3.4575109,-0.105509
5,-0.94502,-0.8801608,"('distant', 'outgoing')",-0.43301284,-0.41338217,-0.6890165,-0.6467715,0.042245
6,-1.1585578,-1.0787841,"('distant', 'open')",0.021057613,0.047646567,-0.5687501,-0.5155688,0.0531813
7,-0.16731054,-0.13070253,"('insensitive', 'sensitive')",0.61043996,0.5950519,0.2215647,0.2321747,0.01061
8,-0.6898219,-0.72459334,"('unaffectionate', 'affectionate')",0.88879395,0.8096796,0.099486,0.0425431,-0.0569429
9,-0.9729439,-1.0370826,"('unaffectionate', 'caring')",0.90813625,0.84505415,-0.0324038,-0.0960142,-0.0636104
10,-1.0178831,-0.97925293,"('unsympathetic', 'sympathetic')",-0.6435181,-0.6686234,-0.8307006,-0.8239381,0.0067625
11,0.07219276,0.13235244,"('unhelpful', 'helpful')",1.4324651,1.5052842,0.7523289,0.8188183,0.0664894
12,-0.5213462,-0.3828628,"('unsupportive', 'supportive')",-1.9621447,-1.9709353,-1.2417455,-1.1768991,0.0648464
13,-0.5687864,-0.5833259,"('impolite', 'polite')",-0.53992736,-0.49432608,-0.5543569,-0.538826,0.0155309
14,0.14746742,0.10950111,"('antisocial', 'social')",-0.14418775,-0.25378487,0.0016398,-0.0721419,-0.0737817
15,0.6090686,0.5010865,"('boring', 'funny')",0.72753036,0.710153,0.6682994,0.6056197,-0.0626797
16,-0.58320856,-0.5920989,"('unpopular', 'popular')",0.25714177,0.34898132,-0.1630334,-0.1215588,0.0414746
17,-0.5170849,-0.4199166,"('nasty', 'nice')",-0.316325,-0.26305175,-0.416705,-0.3414842,0.0752208
18,0.1512132,0.23783988,"('disagreeable', 'welcoming')",-0.27458644,-0.28629968,-0.0616866,-0.0242299,0.0374567
