,payee_male,payee_female,tuple,average_male,average_female,female-male
0,0.95805705,0.8944646,"('unsociable', 'sociable')",0.958057,0.8944646,-0.0635924
1,-0.9682737,-0.8254241,"('unfriendly', 'friendly')",-0.9682737,-0.8254241,0.1428496
2,0.532814,0.6644255,"('unlikable', 'likable')",0.532814,0.6644255,0.1316115
3,-0.01978668,0.0550685,"('repellent', 'pleasant')",-0.0197867,0.0550685,0.0748552
4,-2.657941,-2.8341682,"('disliked', 'liked')",-2.6579411,-2.8341682,-0.1762271
5,-2.130721,-1.9145628,"('distant', 'outgoing')",-2.1307211,-1.9145628,0.2161583
6,-2.4846535,-2.2449455,"('distant', 'open')",-2.4846535,-2.2449455,0.239708
7,0.75127876,0.92707336,"('insensitive', 'sensitive')",0.7512788,0.9270734,0.1757946
8,-0.9927679,-0.91319686,"('unaffectionate', 'affectionate')",-0.9927679,-0.9131969,0.079571
9,-0.31499597,-0.14103799,"('unaffectionate', 'caring')",-0.314996,-0.141038,0.173958
10,0.72856224,0.7548648,"('unsympathetic', 'sympathetic')",0.7285622,0.7548648,0.0263026
11,1.7302228,1.9559927,"('unhelpful', 'helpful')",1.7302228,1.9559927,0.2257699
12,-0.5943575,-0.38316563,"('unsupportive', 'supportive')",-0.5943575,-0.3831656,0.2111919
13,0.84787416,0.9948055,"('impolite', 'polite')",0.8478742,0.9948055,0.1469313
14,1.6835225,1.6416599,"('antisocial', 'social')",1.6835225,1.6416599,-0.0418626
15,0.1687608,-0.066263616,"('boring', 'funny')",0.1687608,-0.0662636,-0.2350244
16,-0.94350284,-0.9533291,"('unpopular', 'popular')",-0.9435028,-0.9533291,-0.0098263
17,0.26757106,0.28460214,"('nasty', 'nice')",0.2675711,0.2846021,0.017031
18,-1.0955678,-0.84209013,"('disagreeable', 'welcoming')",-1.0955678,-0.8420901,0.2534777
19,-1.3612404,-1.3478508,"('inhospitable', 'hospitable')",-1.3612404,-1.3478508,0.0133896
20,0.4302767,0.4010793,"('rough', 'thoughtful')",0.4302767,0.4010793,-0.0291974
21,0.9787139,1.1635967,"('immoral', 'moral')",0.9787139,1.1635967,0.1848828
22,-0.2639967,-0.07879989,"('untrustworthy', 'trustworthy')",-0.2639967,-0.0787999,0.1851968
23,3.5377884,3.7126317,"('insincere', 'sincere')",3.5377884,3.7126317,0.1748433
24,0.15210053,0.3599398,"('dishonest', 'honest')",0.1521005,0.3599398,0.2078393
25,0.18989597,0.122256815,"('egoistic', 'altruistic')",0.189896,0.1222568,-0.0676392
26,1.4881608,1.1933584,"('hardhearted', 'benevolent')",1.4881608,1.1933584,-0.2948024
27,0.400714,0.54812574,"('hardhearted', 'softhearted')",0.400714,0.5481257,0.1474117
28,0.8788875,0.7732998,"('disloyal', 'loyal')",0.8788875,0.7732998,-0.1055877
29,-1.6203299,-1.5726676,"('unfair', 'fair')",-1.6203299,-1.5726676,0.0476623
30,1.0843259,1.1040001,"('intolerant', 'tolerant')",1.0843259,1.1040001,0.0196742
31,-2.6418552,-2.6153305,"('evil', 'good')",-2.6418552,-2.6153305,0.0265247
32,1.5433217,1.5853245,"('unkind', 'kind')",1.5433217,1.5853245,0.0420028
33,-0.2954912,-0.28715566,"('wrong', 'right')",-0.2954912,-0.2871557,0.0083355
34,2.3709311,2.8722422,"('mean', 'honorable')",2.3709311,2.8722422,0.5013111
35,-1.7337308,-1.9957868,"('corrupt', 'incorrupt')",-1.7337308,-1.9957868,-0.262056
36,-0.94601935,-1.1710124,"('hostile', 'amicable')",-0.9460194,-1.1710124,-0.224993
37,0.16356924,0.1516337,"('fake', 'genuine')",0.1635692,0.1516337,-0.0119355
38,0.34732828,0.43954462,"('untruthful', 'truthful')",0.3473283,0.4395446,0.0922163
39,0.11707414,0.2884944,"('exploitative', 'cooperative')",0.1170741,0.2884944,0.1714203
40,-1.0379232,-1.026123,"('stingy', 'generous')",-1.0379232,-1.026123,0.0118002
41,1.348301,1.3982157,"('unforgiving', 'forgiving')",1.3483011,1.3982157,0.0499146
42,-0.47625494,-0.52575576,"('unreliable', 'reliable')",-0.4762549,-0.5257558,-0.0495009
43,0.58425117,0.8182104,"('irresponsible', 'responsible')",0.5842512,0.8182104,0.2339592
44,-1.0591367,-1.0235571,"('prejudiced', 'unprejudiced')",-1.0591367,-1.0235571,0.0355796
45,0.09167117,0.110082924,"('incompetent', 'competent')",0.0916712,0.1100829,0.0184117
46,0.41407818,0.5127279,"('uncompetitive', 'competitive')",0.4140782,0.5127279,0.0986497
47,2.6053674,2.9226105,"('stupid', 'smart')",2.6053674,2.9226105,0.3172431
48,-0.4716092,-0.38201353,"('unintelligent', 'intelligent')",-0.4716092,-0.3820135,0.0895957
49,-0.24605417,0.03230207,"('unable', 'able')",-0.2460542,0.0323021,0.2783563
50,0.2271313,0.16423985,"('clumsy', 'skillful')",0.2271313,0.1642399,-0.0628914
51,0.26367474,0.09453084,"('uneducated', 'educated')",0.2636747,0.0945308,-0.1691439
52,-0.6971489,-0.9887633,"('irrational', 'rational')",-0.6971489,-0.9887633,-0.2916144
53,-1.5064046,-1.4445689,"('uncreative', 'creative')",-1.5064046,-1.4445689,0.0618357
54,0.34832713,0.18892007,"('incapable', 'capable')",0.3483271,0.1889201,-0.159407
55,0.1657403,0.3169325,"('incompetent', 'clever')",0.1657403,0.3169325,0.1511922
56,1.4695859,1.4648715,"('impractical', 'practical')",1.4695859,1.4648715,-0.0047144
57,-0.7322221,-0.92831475,"('unimaginative', 'imaginative')",-0.7322221,-0.9283147,-0.1960926
58,0.8612149,0.84494644,"('undiscriminating', 'discriminating')",0.8612149,0.8449464,-0.0162685
59,-0.8705873,-0.87433046,"('foolish', 'wise')",-0.8705873,-0.8743305,-0.0037432
60,0.9571286,1.4374498,"('inefficient', 'efficient')",0.9571286,1.4374498,0.4803212
61,-0.10514025,-0.041709684,"('illogical', 'logical')",-0.1051402,-0.0417097,0.0634305
62,0.84458107,1.062046,"('incompetent', 'brilliant')",0.8445811,1.0620461,0.217465
63,0.707611,0.9228981,"('unperceptive', 'insightful')",0.707611,0.9228981,0.2152871
64,-2.6062388,-2.643276,"('shy', 'confident')",-2.6062388,-2.643276,-0.0370372
65,0.6455345,0.7199441,"('insecure', 'secure')",0.6455345,0.7199441,0.0744096
66,-0.8785419,-0.95511144,"('inactive', 'active')",-0.8785419,-0.9551114,-0.0765695
67,0.38533226,0.30367938,"('doubtful', 'determined')",0.3853323,0.3036794,-0.0816529
68,-1.5769362,-1.4013022,"('dependent', 'independent')",-1.5769362,-1.4013022,0.175634
69,-1.280989,-1.1913974,"('lazy', 'industrious')",-1.2809891,-1.1913974,0.0895917
70,0.9476032,1.0247456,"('lethargic', 'energetic')",0.9476032,1.0247456,0.0771424
71,-0.5103466,-0.27872607,"('diffident', 'self-confident')",-0.5103466,-0.2787261,0.2316205
72,0.7132635,0.68822426,"('unambitious', 'ambitious')",0.7132635,0.6882243,-0.0250392
