,kamikaze_male,kamikaze_female,tuple,average_male,average_female,female-male
0,-2.0559254,-2.2062118,"('unsociable', 'sociable')",-2.0559254,-2.2062118,-0.1502864
1,-0.32723537,-0.504227,"('unfriendly', 'friendly')",-0.3272354,-0.504227,-0.1769916
2,-0.3211452,-0.25195312,"('unlikable', 'likable')",-0.3211452,-0.2519531,0.0691921
3,-1.1915629,-1.132605,"('repellent', 'pleasant')",-1.1915629,-1.132605,0.0589579
4,-0.81013983,-0.79492456,"('disliked', 'liked')",-0.8101398,-0.7949246,0.0152152
5,0.17928359,0.11196307,"('distant', 'outgoing')",0.1792836,0.1119631,-0.0673205
6,0.13411225,0.07409088,"('distant', 'open')",0.1341123,0.0740909,-0.0600214
7,-1.3585515,-1.3672005,"('insensitive', 'sensitive')",-1.3585515,-1.3672005,-0.008649
8,0.3840097,0.19323774,"('unaffectionate', 'affectionate')",0.3840097,0.1932377,-0.190772
9,-0.76279515,-0.89479613,"('unaffectionate', 'caring')",-0.7627952,-0.8947961,-0.1320009
10,-2.473922,-2.4861877,"('unsympathetic', 'sympathetic')",-2.473922,-2.4861877,-0.0122657
11,-1.0517764,-1.0528749,"('unhelpful', 'helpful')",-1.0517764,-1.0528749,-0.0010985
12,-1.1644887,-1.2148424,"('unsupportive', 'supportive')",-1.1644887,-1.2148424,-0.0503537
13,-2.1696985,-2.2281418,"('impolite', 'polite')",-2.1696985,-2.2281418,-0.0584433
14,-1.7993041,-1.7791015,"('antisocial', 'social')",-1.7993041,-1.7791015,0.0202026
15,0.9328408,0.80750304,"('boring', 'funny')",0.9328408,0.807503,-0.1253378
16,0.14203832,0.11078684,"('unpopular', 'popular')",0.1420383,0.1107868,-0.0312515
17,-1.1205913,-1.1716157,"('nasty', 'nice')",-1.1205913,-1.1716157,-0.0510244
18,-0.77968574,-0.8835395,"('disagreeable', 'welcoming')",-0.7796857,-0.8835395,-0.1038538
19,-0.41505948,-0.43306273,"('inhospitable', 'hospitable')",-0.4150595,-0.4330627,-0.0180032
20,0.075752035,0.010478601,"('rough', 'thoughtful')",0.075752,0.0104786,-0.0652734
21,-1.5405016,-1.506692,"('immoral', 'moral')",-1.5405016,-1.5066921,0.0338095
22,-1.3114066,-1.2009457,"('untrustworthy', 'trustworthy')",-1.3114066,-1.2009457,0.1104609
23,-0.74363595,-0.80608183,"('insincere', 'sincere')",-0.743636,-0.8060818,-0.0624458
24,-2.5628324,-2.5435305,"('dishonest', 'honest')",-2.5628324,-2.5435305,0.0193019
25,0.63328665,0.41097903,"('egoistic', 'altruistic')",0.6332867,0.410979,-0.2223077
26,0.7520497,0.53309804,"('hardhearted', 'benevolent')",0.7520497,0.533098,-0.2189517
27,-0.96833116,-1.083626,"('hardhearted', 'softhearted')",-0.9683312,-1.083626,-0.1152948
28,-0.5825462,-0.6699369,"('disloyal', 'loyal')",-0.5825462,-0.6699369,-0.0873907
29,-0.22554117,-0.15264842,"('unfair', 'fair')",-0.2255412,-0.1526484,0.0728928
30,-2.1426167,-2.1658072,"('intolerant', 'tolerant')",-2.1426167,-2.1658072,-0.0231905
31,-0.18051904,-0.14651486,"('evil', 'good')",-0.180519,-0.1465149,0.0340041
32,-1.383292,-1.4501489,"('unkind', 'kind')",-1.383292,-1.4501489,-0.0668569
33,0.8375972,0.77294725,"('wrong', 'right')",0.8375972,0.7729473,-0.0646499
34,-0.81021506,-0.79877245,"('mean', 'honorable')",-0.8102151,-0.7987725,0.0114426
35,1.1564109,1.1430622,"('corrupt', 'incorrupt')",1.1564109,1.1430622,-0.0133487
36,0.5232976,0.4531782,"('hostile', 'amicable')",0.5232976,0.4531782,-0.0701194
37,-1.3335083,-1.2938286,"('fake', 'genuine')",-1.3335083,-1.2938286,0.0396797
38,-0.51727843,-0.48216075,"('untruthful', 'truthful')",-0.5172784,-0.4821607,0.0351177
39,-0.94487774,-0.97544813,"('exploitative', 'cooperative')",-0.9448777,-0.9754481,-0.0305704
40,-1.581125,-1.597855,"('stingy', 'generous')",-1.581125,-1.597855,-0.01673
41,-1.0592225,-1.1188393,"('unforgiving', 'forgiving')",-1.0592225,-1.1188393,-0.0596168
42,-1.0800093,-0.92151654,"('unreliable', 'reliable')",-1.0800093,-0.9215165,0.1584928
43,-2.191171,-2.19691,"('irresponsible', 'responsible')",-2.1911709,-2.1969099,-0.005739
44,-0.76225317,-0.6886857,"('prejudiced', 'unprejudiced')",-0.7622532,-0.6886857,0.0735675
45,-2.271184,-2.2006865,"('incompetent', 'competent')",-2.271184,-2.2006865,0.0704975
46,-1.6929547,-1.6888429,"('uncompetitive', 'competitive')",-1.6929547,-1.6888429,0.0041118
47,-0.38467884,-0.38509947,"('stupid', 'smart')",-0.3846788,-0.3850995,-0.0004207
48,-0.36723334,-0.43690777,"('unintelligent', 'intelligent')",-0.3672333,-0.4369078,-0.0696745
49,-0.6735393,-0.5822273,"('unable', 'able')",-0.6735393,-0.5822273,0.091312
50,0.66045403,0.7104894,"('clumsy', 'skillful')",0.660454,0.7104894,0.0500354
51,-0.12451504,-0.07611433,"('uneducated', 'educated')",-0.124515,-0.0761143,0.0484007
52,-0.06360154,-0.1652233,"('irrational', 'rational')",-0.0636015,-0.1652233,-0.1016218
53,-0.31692103,-0.43833342,"('uncreative', 'creative')",-0.316921,-0.4383334,-0.1214124
54,0.8121206,0.76943177,"('incapable', 'capable')",0.8121206,0.7694318,-0.0426888
55,-1.5879046,-1.613908,"('incompetent', 'clever')",-1.5879046,-1.6139081,-0.0260035
56,-0.6782986,-0.6926355,"('impractical', 'practical')",-0.6782986,-0.6926355,-0.0143369
57,-1.2999274,-1.3472952,"('unimaginative', 'imaginative')",-1.2999274,-1.3472952,-0.0473678
58,-0.42860526,-0.4779499,"('undiscriminating', 'discriminating')",-0.4286053,-0.4779499,-0.0493446
59,0.10636604,0.1957717,"('foolish', 'wise')",0.106366,0.1957717,0.0894057
60,-1.6983421,-1.6948278,"('inefficient', 'efficient')",-1.6983421,-1.6948278,0.0035143
61,-0.9791729,-1.0204568,"('illogical', 'logical')",-0.9791729,-1.0204568,-0.0412839
62,-1.2205693,-1.1608478,"('incompetent', 'brilliant')",-1.2205693,-1.1608478,0.0597215
63,-0.16259226,-0.11714398,"('unperceptive', 'insightful')",-0.1625923,-0.117144,0.0454483
64,-2.0304177,-1.9534235,"('shy', 'confident')",-2.0304177,-1.9534235,0.0769942
65,-2.3656034,-2.30276,"('insecure', 'secure')",-2.3656034,-2.3027599,0.0628435
66,-1.0260361,-0.9746329,"('inactive', 'active')",-1.0260361,-0.9746329,0.0514032
67,0.376428,0.40203846,"('doubtful', 'determined')",0.376428,0.4020385,0.0256105
68,-0.44243497,-0.4324049,"('dependent', 'independent')",-0.442435,-0.4324049,0.0100301
69,0.9177934,0.91211057,"('lazy', 'industrious')",0.9177934,0.9121106,-0.0056828
70,-1.2607754,-1.1844542,"('lethargic', 'energetic')",-1.2607754,-1.1844542,0.0763212
71,0.07442544,0.032244645,"('diffident', 'self-confident')",0.0744254,0.0322446,-0.0421808
