,jackfruit_male,jackfruit_female,tuple,average_male,average_female,female-male
0,-1.0721401,-1.3809307,"('unsociable', 'sociable')",-1.0721401,-1.3809307,-0.3087906
1,-0.70769876,-0.93398184,"('unfriendly', 'friendly')",-0.7076988,-0.9339818,-0.226283
2,-0.28644887,-0.2719108,"('unlikable', 'likable')",-0.2864489,-0.2719108,0.0145381
3,-1.7481666,-1.5996994,"('repellent', 'pleasant')",-1.7481666,-1.5996994,0.1484672
4,-0.94885725,-0.9396035,"('disliked', 'liked')",-0.9488572,-0.9396035,0.0092537
5,0.2248789,0.16641751,"('distant', 'outgoing')",0.2248789,0.1664175,-0.0584614
6,0.22970481,0.09534172,"('distant', 'open')",0.2297048,0.0953417,-0.1343631
7,-1.0136096,-1.0190169,"('insensitive', 'sensitive')",-1.0136096,-1.0190169,-0.0054073
8,0.14643341,0.018605791,"('unaffectionate', 'affectionate')",0.1464334,0.0186058,-0.1278276
9,-0.10217644,-0.22656257,"('unaffectionate', 'caring')",-0.1021764,-0.2265626,-0.1243862
10,-2.1000369,-2.3044896,"('unsympathetic', 'sympathetic')",-2.1000369,-2.3044896,-0.2044527
11,-0.8052836,-0.7881572,"('unhelpful', 'helpful')",-0.8052836,-0.7881572,0.0171264
12,-1.620438,-1.5747744,"('unsupportive', 'supportive')",-1.620438,-1.5747744,0.0456636
13,-1.2805965,-1.3816282,"('impolite', 'polite')",-1.2805965,-1.3816282,-0.1010317
14,-1.060882,-1.1858051,"('antisocial', 'social')",-1.060882,-1.1858051,-0.1249231
15,1.412938,1.3421966,"('boring', 'funny')",1.412938,1.3421966,-0.0707414
16,0.14919278,0.20471242,"('unpopular', 'popular')",0.1491928,0.2047124,0.0555196
17,-0.53540087,-0.48618093,"('nasty', 'nice')",-0.5354009,-0.4861809,0.04922
18,-0.76212186,-0.6674299,"('disagreeable', 'welcoming')",-0.7621219,-0.6674299,0.094692
19,-0.85507077,-0.7596676,"('inhospitable', 'hospitable')",-0.8550708,-0.7596676,0.0954032
20,-0.6617614,-0.48749673,"('rough', 'thoughtful')",-0.6617614,-0.4874967,0.1742647
21,-1.3765877,-1.246381,"('immoral', 'moral')",-1.3765877,-1.246381,0.1302067
22,-0.74876297,-0.82964426,"('untrustworthy', 'trustworthy')",-0.748763,-0.8296443,-0.0808813
23,-0.37095937,-0.43425333,"('insincere', 'sincere')",-0.3709594,-0.4342533,-0.0632939
24,-0.7282783,-0.86038786,"('dishonest', 'honest')",-0.7282783,-0.8603879,-0.1321096
25,0.66027856,0.6037366,"('egoistic', 'altruistic')",0.6602786,0.6037366,-0.056542
26,0.0818983,-0.13320172,"('hardhearted', 'benevolent')",0.0818983,-0.1332017,-0.2151
27,0.3176273,0.30368012,"('hardhearted', 'softhearted')",0.3176273,0.3036801,-0.0139472
28,-0.6165687,-0.7098752,"('disloyal', 'loyal')",-0.6165687,-0.7098752,-0.0933065
29,0.14606562,0.00973922,"('unfair', 'fair')",0.1460656,0.0097392,-0.1363264
30,-1.1388239,-1.1393957,"('intolerant', 'tolerant')",-1.1388239,-1.1393957,-0.0005718
31,0.06775172,0.048626997,"('evil', 'good')",0.0677517,0.048627,-0.0191247
32,-0.7574256,-0.853567,"('unkind', 'kind')",-0.7574256,-0.853567,-0.0961414
33,0.48443472,0.43502158,"('wrong', 'right')",0.4844347,0.4350216,-0.0494131
34,-0.022095345,0.09550013,"('mean', 'honorable')",-0.0220953,0.0955001,0.1175954
