,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.20231459,0.07861926,"('unsociable', 'sociable')",-0.77487355,-0.94991183,1.3403413,1.2193898,-0.54442614,-0.69781655,0.055839,-0.0874298,-0.1432688
1,-0.037504934,-0.15293369,"('unfriendly', 'friendly')",-0.23414432,-0.33003065,-0.22732161,-0.32790476,1.9946904,1.8752158,0.3739299,0.2660867,-0.1078432
2,0.83473474,0.88728935,"('unlikable', 'likable')",1.2248435,1.2935566,2.3083396,2.3641133,0.40716475,0.5013891,1.1937706,1.261587,0.0678164
3,-0.031071356,0.04184265,"('repellent', 'pleasant')",-0.7161785,-0.640536,1.4814637,1.5599002,0.43749574,0.44475174,0.2929274,0.3514896,0.0585622
4,-1.9645672,-2.011499,"('disliked', 'liked')",0.52991986,0.5053598,-0.9010641,-0.9098505,-6.584443,-6.6763105,-2.2300386,-2.2730751,-0.0430365
5,-0.82831246,-0.78821135,"('distant', 'outgoing')",0.42348707,0.43743262,-1.6623183,-1.6668572,-0.10814138,-0.050034795,-0.5438213,-0.5169177,0.0269036
6,-0.93696,-0.86830986,"('distant', 'open')",0.3841906,0.45201555,-1.7854259,-1.7420738,0.5549408,0.5967412,-0.4458136,-0.3904067,0.0554069
7,1.8360089,1.8242745,"('insensitive', 'sensitive')",-0.15723029,-0.14715576,2.0782022,2.1243887,1.0481694,0.97236115,1.2012875,1.1934671,-0.0078204
8,-0.24729154,-0.2466056,"('unaffectionate', 'affectionate')",-0.016407859,-0.029251158,-0.54131496,-0.5227876,1.0711973,1.0005716,0.0665457,0.0504818,-0.0160639
9,0.43957436,0.42887822,"('unaffectionate', 'caring')",0.10143786,0.056752063,0.5244922,0.529131,1.3923739,1.3757565,0.6144696,0.5976294,-0.0168402
10,0.08738007,0.076412484,"('unsympathetic', 'sympathetic')",-1.8193606,-1.871779,1.4326041,1.4793092,-0.3152747,-0.35552186,-0.1536628,-0.1678948,-0.014232
11,1.135031,1.1645341,"('unhelpful', 'helpful')",-0.4898058,-0.5097094,1.5389777,1.5662167,1.7511108,1.8542689,0.9838284,1.0188276,0.0349992
12,1.206611,1.2649523,"('unsupportive', 'supportive')",0.56481016,0.6266604,0.9864004,1.1349461,-1.6491021,-1.6611252,0.2771799,0.3413584,0.0641785
13,0.41065478,0.3649847,"('impolite', 'polite')",-0.62496305,-0.6994953,2.0374599,1.9601008,-0.3717349,-0.37288192,0.3628542,0.313177,-0.0496772
14,1.3830228,1.3230273,"('antisocial', 'social')",-0.20235366,-0.22251278,2.4930227,2.4824898,-0.6923676,-0.7450706,0.745331,0.7094834,-0.0358476
15,0.30856982,0.23403287,"('boring', 'funny')",0.9904705,0.92236954,0.14447767,0.042956848,0.6456262,0.5767221,0.5222861,0.4440203,-0.0782658
16,-1.2541553,-1.2910417,"('unpopular', 'popular')",0.26239398,0.2665971,-1.381655,-1.3273528,0.12631714,0.17023525,-0.5617748,-0.5453905,0.0163843
17,-1.0906872,-1.0761547,"('nasty', 'nice')",0.85187536,0.9102238,0.9309341,0.9633269,-0.28362754,-0.22648892,0.1021237,0.1427267,0.040603
18,0.07180145,0.08183992,"('disagreeable', 'welcoming')",0.5293344,0.62950206,-0.42556903,-0.2635553,-0.3218215,-0.3108175,-0.0365637,0.0342423,0.070806
19,-0.85529995,-0.81212795,"('inhospitable', 'hospitable')",-0.58281255,-0.55254376,-1.7017869,-1.659292,0.08697368,0.16229197,-0.7632314,-0.7154179,0.0478135
20,0.6278482,0.6916993,"('rough', 'thoughtful')",-0.0012660623,0.08128499,0.22429919,0.2714042,0.7482023,0.6851215,0.3997709,0.4323775,0.0326066
21,0.48422855,0.46107584,"('immoral', 'moral')",-0.27379704,-0.31894988,2.459572,2.4672847,-0.8954374,-0.893766,0.4436415,0.4289112,-0.0147303
22,1.1372114,1.0597587,"('untrustworthy', 'trustworthy')",-0.76174694,-0.8050045,1.9929336,1.9317154,-0.7204256,-0.80700827,0.4119931,0.3448653,-0.0671278
23,1.2271168,1.2043803,"('insincere', 'sincere')",-0.23195994,-0.31850892,2.5491416,2.5083332,6.024051,5.991235,2.3920875,2.3463597,-0.0457278
24,0.5979535,0.5774457,"('dishonest', 'honest')",-0.6641054,-0.6792486,1.6336875,1.6811396,1.0564097,0.9590107,0.6559863,0.6345868,-0.0213995
25,-0.69637215,-0.71636647,"('egoistic', 'altruistic')",0.46164703,0.47295135,-0.5478257,-0.5734437,1.8211625,1.7261271,0.2596529,0.2273171,-0.0323358
26,-0.0021784343,-0.05314914,"('hardhearted', 'benevolent')",1.2059375,1.14494,1.7986256,1.8279147,1.7127705,1.6552022,1.1787888,1.1437269,-0.0350619
27,-0.29260647,-0.23554401,"('hardhearted', 'softhearted')",-0.4303271,-0.35852128,1.2436044,1.276156,1.8480844,1.6952403,0.5921888,0.5943327,0.0021439
28,-0.05508767,-0.17619866,"('disloyal', 'loyal')",-0.42097208,-0.5724914,0.14197154,0.019893672,0.7901501,0.67766136,0.1140155,-0.0127838,-0.1267993
29,0.24833375,0.2197235,"('unfair', 'fair')",-0.64252186,-0.6541309,-0.5674088,-0.5803052,-0.25446802,-0.42282313,-0.3040162,-0.3593839,-0.0553677
30,1.8364775,1.8274158,"('intolerant', 'tolerant')",-0.15848751,-0.17310432,2.1888885,2.1967869,1.0041586,0.9772612,1.2177593,1.2070899,-0.0106694
31,-1.9175962,-1.9307612,"('evil', 'good')",0.2924179,0.34787083,-2.2634284,-2.2235918,-0.7114973,-0.8104067,-1.1500261,-1.1542222,-0.0041961
32,0.55834675,0.51760775,"('unkind', 'kind')",-0.4099123,-0.49939173,1.9828086,1.972193,1.1181563,0.9775348,0.8123498,0.7419859,-0.0703639
33,0.8473005,0.83635396,"('wrong', 'right')",1.271236,1.2838696,-0.3895879,-0.4208668,-0.23544627,-0.29833728,0.3733756,0.3502549,-0.0231207
34,-0.33948565,-0.29652646,"('mean', 'honorable')",0.21525614,0.28748992,1.1260267,1.224601,5.9359236,6.0875874,1.7344302,1.825788,0.0913578
35,-2.0786307,-2.172547,"('corrupt', 'incorrupt')",0.98782736,0.9438316,-2.280429,-2.399664,0.18872769,0.036688957,-0.7956262,-0.8979226,-0.1022964
36,-1.6891209,-1.7915767,"('hostile', 'amicable')",1.2928902,1.2353975,-1.4931748,-1.5981317,0.34048834,0.16199356,-0.3872293,-0.4980794,-0.1108501
37,-0.4384233,-0.41004017,"('fake', 'genuine')",-0.68055516,-0.6951946,0.021695985,0.06913336,0.5352954,0.5167108,-0.1404968,-0.1298476,0.0106492
38,-0.18758625,-0.1605596,"('untruthful', 'truthful')",0.5170435,0.46378505,0.67690223,0.6920364,-0.089036405,0.021080691,0.2293308,0.2540856,0.0247548
39,1.8198595,1.7740786,"('exploitative', 'cooperative')",0.5989962,0.6072145,1.96756,1.9853635,0.3073754,0.2688684,1.1734477,1.1588812,-0.0145665
40,0.11243279,0.12324361,"('stingy', 'generous')",0.19196445,0.23510902,-0.2998415,-0.21232301,-1.5069008,-1.6363485,-0.3755863,-0.3725797,0.0030066
41,-0.31130633,-0.35373655,"('unforgiving', 'forgiving')",-0.36264834,-0.42458683,1.4687319,1.5140179,0.12806967,0.025662165,0.2307117,0.1903392,-0.0403725
42,0.37987888,0.4848813,"('unreliable', 'reliable')",0.24388535,0.3542263,1.249356,1.4046779,-3.1892014,-3.137163,-0.3290203,-0.2233444,0.1056759
43,1.5969435,1.6502075,"('irresponsible', 'responsible')",-0.92337143,-0.8894905,1.453326,1.5343332,0.4736532,0.46855953,0.6501378,0.6909024,0.0407646
44,-0.45111948,-0.3696085,"('prejudiced', 'unprejudiced')",0.33802727,0.40083492,-0.2235227,-0.22476673,-1.433759,-1.3951405,-0.4425935,-0.3971702,0.0454233
45,-0.027388802,-0.02152197,"('incompetent', 'competent')",-1.7707237,-1.792279,1.0281645,1.0523624,-0.5276092,-0.5989098,-0.3243893,-0.3400871,-0.0156978
46,1.1217524,1.1592283,"('uncompetitive', 'competitive')",-1.2574884,-1.2598562,1.4529327,1.387326,-0.9806574,-1.0839012,0.0841348,0.0506992,-0.0334356
47,0.6978725,0.7874524,"('stupid', 'smart')",0.40996522,0.47155014,1.065248,1.082014,5.6882486,5.7906427,1.9653336,2.0329149,0.0675813
48,1.1229945,1.0682428,"('unintelligent', 'intelligent')",-0.6817777,-0.7330548,0.48406348,0.5511734,0.22830026,0.22975883,0.2883951,0.2790301,-0.009365
49,-0.0012989119,0.005151272,"('unable', 'able')",-1.3612518,-1.2876549,-0.02364301,0.083714746,-0.49947482,-0.33159205,-0.4714171,-0.3825952,0.0888219
50,-0.4635492,-0.43140152,"('clumsy', 'skillful')",0.7125588,0.7525411,-0.66044253,-0.5992517,-0.11986515,-0.10297574,-0.1328245,-0.095272,0.0375525
51,0.1713934,0.13304754,"('uneducated', 'educated')",-1.0427561,-1.1680748,0.8040098,0.72517794,0.375092,0.31820333,0.0769348,0.0020885,-0.0748463
52,-0.29136264,-0.41913036,"('irrational', 'rational')",0.9748358,0.84195447,-1.5809132,-1.7260883,0.06810248,-0.059818514,-0.2073344,-0.3407707,-0.1334363
