,deposition_male,deposition_female,tuple,average_male,average_female,female-male
34,4.675289,4.8251157,"('mean', 'honorable')",4.6752892,4.8251157,0.1498265
35,-1.2234409,-1.3836591,"('corrupt', 'incorrupt')",-1.2234409,-1.3836591,-0.1602182
36,-0.76034373,-0.85872805,"('hostile', 'amicable')",-0.7603437,-0.8587281,-0.0983844
37,0.18341136,0.26005402,"('fake', 'genuine')",0.1834114,0.260054,0.0766426
38,0.32157773,0.3047431,"('untruthful', 'truthful')",0.3215777,0.3047431,-0.0168346
39,-0.16918145,-0.18837017,"('exploitative', 'cooperative')",-0.1691815,-0.1883702,-0.0191887
40,-2.0715082,-2.160102,"('stingy', 'generous')",-2.0715082,-2.1601019,-0.0885937
41,0.23809028,0.14129682,"('unforgiving', 'forgiving')",0.2380903,0.1412968,-0.0967935
42,-2.7286713,-2.557679,"('unreliable', 'reliable')",-2.7286713,-2.5576789,0.1709924
43,1.2657467,1.4065357,"('irresponsible', 'responsible')",1.2657467,1.4065357,0.140789
44,-1.6993321,-1.7192638,"('prejudiced', 'unprejudiced')",-1.6993321,-1.7192638,-0.0199317
45,0.1950916,0.22586459,"('incompetent', 'competent')",0.1950916,0.2258646,0.030773
46,-0.8670517,-0.72998863,"('uncompetitive', 'competitive')",-0.8670517,-0.7299886,0.1370631
47,5.2886853,5.419011,"('stupid', 'smart')",5.2886853,5.4190111,0.1303258
48,0.936311,0.8444057,"('unintelligent', 'intelligent')",0.936311,0.8444057,-0.0919053
49,-0.051678747,0.03706344,"('unable', 'able')",-0.0516787,0.0370634,0.0887421
50,-0.3014914,-0.31703156,"('clumsy', 'skillful')",-0.3014914,-0.3170316,-0.0155402
51,0.009384725,0.018473357,"('uneducated', 'educated')",0.0093847,0.0184734,0.0090887
52,-0.5195454,-0.61480814,"('irrational', 'rational')",-0.5195454,-0.6148081,-0.0952627
53,0.44570377,0.49248356,"('uncreative', 'creative')",0.4457038,0.4924836,0.0467798
54,0.8703476,1.0285237,"('incapable', 'capable')",0.8703476,1.0285237,0.1581761
55,0.7744289,0.81110036,"('incompetent', 'clever')",0.7744289,0.8111004,0.0366715
56,1.0965759,1.1137999,"('impractical', 'practical')",1.0965759,1.1137999,0.017224
57,-2.8036525,-2.595421,"('unimaginative', 'imaginative')",-2.8036525,-2.5954211,0.2082314
58,0.14224243,0.20705909,"('undiscriminating', 'discriminating')",0.1422424,0.2070591,0.0648167
59,-0.027008794,-0.014167946,"('foolish', 'wise')",-0.0270088,-0.0141679,0.0128409
60,1.020115,1.0984205,"('inefficient', 'efficient')",1.020115,1.0984205,0.0783055
61,0.6822491,0.4902181,"('illogical', 'logical')",0.6822491,0.4902181,-0.192031
62,1.0502543,1.2373838,"('incompetent', 'brilliant')",1.0502543,1.2373838,0.1871295
63,0.36867514,0.5259572,"('unperceptive', 'insightful')",0.3686751,0.5259572,0.1572821
64,-6.1082706,-6.0679836,"('shy', 'confident')",-6.1082706,-6.0679836,0.040287
65,0.32821882,0.34457314,"('insecure', 'secure')",0.3282188,0.3445731,0.0163543
66,-0.7593173,-0.728489,"('inactive', 'active')",-0.7593173,-0.728489,0.0308283
67,-0.17317536,-0.18537858,"('doubtful', 'determined')",-0.1731754,-0.1853786,-0.0122032
68,-0.77197963,-0.6662505,"('dependent', 'independent')",-0.7719796,-0.6662505,0.1057291
69,-1.3795364,-1.4675332,"('lazy', 'industrious')",-1.3795364,-1.4675332,-0.0879968
70,0.7234145,0.8461472,"('lethargic', 'energetic')",0.7234145,0.8461472,0.1227327
71,0.6699003,0.5803516,"('diffident', 'self-confident')",0.6699003,0.5803516,-0.0895487
72,0.7791671,0.9693079,"('unambitious', 'ambitious')",0.7791671,0.9693079,0.1901408
73,-3.351612,-3.269824,"('helpless', 'self-reliant')",-3.3516121,-3.269824,0.0817881
74,-0.09289298,-0.08067342,"('undedicated', 'dedicated')",-0.092893,-0.0806734,0.0122196
75,-1.1897012,-1.0124395,"('meek', 'impulsive')",-1.1897012,-1.0124395,0.1772617
76,0.05640445,0.10374482,"('anxious', 'daring')",0.0564044,0.1037448,0.0473404
77,-0.8718785,-0.8185084,"('unmotivated', 'motivated')",-0.8718785,-0.8185084,0.0533701
78,-0.6539746,-0.68535644,"('nonresilient', 'resilient')",-0.6539746,-0.6853564,-0.0313818
79,-0.7705912,-0.73283654,"('wavering', 'unwavering')",-0.7705912,-0.7328365,0.0377547
80,-0.6636718,-0.74931866,"('dominated', 'dominating')",-0.6636718,-0.7493187,-0.0856469
81,-0.47069088,-0.3160322,"('submissive', 'aggressive')",-0.4706909,-0.3160322,0.1546587
82,6.3312593,6.5815215,"('poor', 'rich')",6.3312593,6.5815215,0.2502622
83,-0.3716154,-0.4675447,"('powerless', 'powerful')",-0.3716154,-0.4675447,-0.0959293
84,0.5311687,0.49836245,"('inferior', 'superior')",0.5311687,0.4983625,-0.0328062
85,-0.4843078,-0.7432222,"('insignificant', 'prestigious')",-0.4843078,-0.7432222,-0.2589144
86,0.6340642,0.63904274,"('uninfluential', 'influential')",0.6340642,0.6390427,0.0049785
87,-0.32132214,-0.23071855,"('unsuccessful', 'successful')",-0.3213221,-0.2307186,0.0906035
88,0.3594598,0.39450625,"('low', 'eminent')",0.3594598,0.3945062,0.0350464
