,haunt_male,haunt_female,tuple,average_male,average_female,female-male
0,0.05778244,0.00015741214,"('unsociable', 'sociable')",0.0577824,0.0001574,-0.057625
1,0.8675573,0.72314066,"('unfriendly', 'friendly')",0.8675573,0.7231407,-0.1444166
2,0.08265385,0.2453477,"('unlikable', 'likable')",0.0826539,0.2453477,0.1626938
3,0.79589957,0.8964231,"('repellent', 'pleasant')",0.7958996,0.8964231,0.1005235
4,-6.7797966,-7.054346,"('disliked', 'liked')",-6.7797966,-7.0543461,-0.2745495
5,-0.5651462,-0.5732881,"('distant', 'outgoing')",-0.5651462,-0.5732881,-0.0081419
6,-0.029369138,-0.14882714,"('distant', 'open')",-0.0293691,-0.1488271,-0.119458
7,1.0076091,0.9642714,"('insensitive', 'sensitive')",1.0076091,0.9642714,-0.0433377
8,0.82800627,0.67753077,"('unaffectionate', 'affectionate')",0.8280063,0.6775308,-0.1504755
9,1.1867793,1.1745248,"('unaffectionate', 'caring')",1.1867793,1.1745248,-0.0122545
10,1.1229727,1.1694499,"('unsympathetic', 'sympathetic')",1.1229727,1.1694499,0.0464772
11,1.4605556,1.5039716,"('unhelpful', 'helpful')",1.4605556,1.5039716,0.043416
12,-1.5336682,-1.5992297,"('unsupportive', 'supportive')",-1.5336682,-1.5992297,-0.0655615
13,-0.07351947,0.05827251,"('impolite', 'polite')",-0.0735195,0.0582725,0.131792
14,0.06734766,0.0525774,"('antisocial', 'social')",0.0673477,0.0525774,-0.0147703
15,-0.015753888,-0.09074574,"('boring', 'funny')",-0.0157539,-0.0907457,-0.0749918
16,-0.3785382,-0.40320894,"('unpopular', 'popular')",-0.3785382,-0.4032089,-0.0246707
17,0.07767904,0.076013125,"('nasty', 'nice')",0.077679,0.0760131,-0.0016659
18,-0.423365,-0.41272107,"('disagreeable', 'welcoming')",-0.423365,-0.4127211,0.0106439
19,-0.89959586,-0.9527597,"('inhospitable', 'hospitable')",-0.8995959,-0.9527597,-0.0531638
20,0.8974154,0.8591767,"('rough', 'thoughtful')",0.8974154,0.8591767,-0.0382387
21,-0.23079106,-0.031132817,"('immoral', 'moral')",-0.2307911,-0.0311328,0.1996583
22,-0.13220504,-0.13941345,"('untrustworthy', 'trustworthy')",-0.132205,-0.1394134,-0.0072084
23,5.3412704,5.4925346,"('insincere', 'sincere')",5.3412704,5.4925346,0.1512642
24,1.3454157,1.3170356,"('dishonest', 'honest')",1.3454157,1.3170356,-0.0283801
25,0.46255115,0.42531556,"('egoistic', 'altruistic')",0.4625511,0.4253156,-0.0372355
26,0.896831,0.60687375,"('hardhearted', 'benevolent')",0.896831,0.6068738,-0.2899572
27,1.5957273,1.3624868,"('hardhearted', 'softhearted')",1.5957273,1.3624868,-0.2332405
28,0.9534915,0.8936803,"('disloyal', 'loyal')",0.9534915,0.8936803,-0.0598112
29,-0.47380477,-0.64594245,"('unfair', 'fair')",-0.4738048,-0.6459424,-0.1721376
30,0.59474313,0.71320444,"('intolerant', 'tolerant')",0.5947431,0.7132044,0.1184613
31,-1.2075038,-1.3551235,"('evil', 'good')",-1.2075038,-1.3551235,-0.1476197
32,1.2045188,1.0636421,"('unkind', 'kind')",1.2045188,1.0636421,-0.1408767
33,-0.4589573,-0.50417876,"('wrong', 'right')",-0.4589573,-0.5041788,-0.0452215
34,3.940719,4.136639,"('mean', 'honorable')",3.9407189,4.1366391,0.1959202
35,-0.9186621,-1.1902059,"('corrupt', 'incorrupt')",-0.9186621,-1.1902059,-0.2715438
36,-0.74370843,-0.89888257,"('hostile', 'amicable')",-0.7437084,-0.8988826,-0.1551742
37,0.8108651,0.81570596,"('fake', 'genuine')",0.8108651,0.815706,0.0048409
38,-0.61756843,-0.54621047,"('untruthful', 'truthful')",-0.6175684,-0.5462105,0.0713579
39,0.19431677,0.24916886,"('exploitative', 'cooperative')",0.1943168,0.2491689,0.0548521
40,-1.1106474,-1.3487512,"('stingy', 'generous')",-1.1106474,-1.3487512,-0.2381038
41,0.33392036,0.29662973,"('unforgiving', 'forgiving')",0.3339204,0.2966297,-0.0372907
42,-1.3323735,-1.4148062,"('unreliable', 'reliable')",-1.3323735,-1.4148062,-0.0824327
43,0.89057636,1.0476836,"('irresponsible', 'responsible')",0.8905764,1.0476836,0.1571072
44,-0.63248605,-0.5949862,"('prejudiced', 'unprejudiced')",-0.632486,-0.5949862,0.0374998
