,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5814207,-1.5403966,"('unsociable', 'sociable')",-0.22887671,-0.22565405,0.18275246,0.034372784,-0.7620763,-0.88002694,-0.5974053,-0.6529262,-0.0555209
1,0.27096012,0.2961151,"('unfriendly', 'friendly')",2.1204534,2.068941,0.30607754,0.14006905,2.1849923,2.1216156,1.2206209,1.1566852,-0.0639357
2,0.97659165,1.0531389,"('unlikable', 'likable')",1.0318279,1.0244842,1.4251502,1.4355171,0.8516829,0.98310447,1.0713131,1.1240611,0.052748
3,-0.07829893,0.032850012,"('repellent', 'pleasant')",-0.61566395,-0.4924874,1.2512257,1.2568932,0.20398736,0.26055768,0.1903125,0.2644534,0.0741409
4,-0.020449905,-0.04731856,"('disliked', 'liked')",0.5332766,0.38445592,-0.5426514,-0.5714177,-6.2925935,-6.296494,-1.5806046,-1.6326935,-0.0520889
5,0.642237,0.6337437,"('distant', 'outgoing')",0.25091052,0.16231768,-1.4083767,-1.4100025,-0.18450655,-0.111161694,-0.1749339,-0.1812757,-0.0063418
6,0.7995923,0.80299497,"('distant', 'open')",0.2599751,0.14680403,-1.6014196,-1.6561878,0.48749822,0.5577456,-0.0135885,-0.0371608,-0.0235723
7,0.20602667,0.31534892,"('insensitive', 'sensitive')",0.58139205,0.72481257,0.45524958,0.49304053,1.1823236,1.1917244,0.606248,0.6812316,0.0749836
8,0.34556723,0.3608972,"('unaffectionate', 'affectionate')",0.38170618,0.2768206,-0.46165556,-0.5638945,0.80226135,0.7712914,0.2669698,0.2112787,-0.0556911
9,1.1517718,1.1905687,"('unaffectionate', 'caring')",0.8396175,0.7648913,0.032126877,-0.063052274,1.3600084,1.3804322,0.8458811,0.81821,-0.0276711
10,-0.090271056,-0.005517048,"('unsympathetic', 'sympathetic')",-1.1748304,-1.0872378,-0.082161896,-0.08478674,-0.38753572,-0.3742986,-0.4336998,-0.38796,0.0457398
11,-0.36656117,-0.33930045,"('unhelpful', 'helpful')",-0.7052474,-0.60628515,-0.10152903,-0.021922223,1.9184524,1.9841512,0.1862787,0.2541609,0.0678822
12,1.3105894,1.3989193,"('unsupportive', 'supportive')",1.1415255,1.195862,1.1185356,1.1870762,-1.5045401,-1.4432763,0.5165277,0.5846453,0.0681176
13,-1.1840307,-1.2652076,"('impolite', 'polite')",-0.35317612,-0.27983382,0.13317001,0.118162915,-0.48068997,-0.49145478,-0.4711817,-0.4795833,-0.0084016
14,-1.2687857,-1.1979738,"('antisocial', 'social')",-0.55792034,-0.48199463,0.5667733,0.595125,-0.82591593,-0.84603417,-0.5214622,-0.4827194,0.0387428
15,-0.41875118,-0.47842294,"('boring', 'funny')",0.74440575,0.666434,-1.2607138,-1.3333074,0.51193005,0.5209268,-0.1057823,-0.1560924,-0.0503101
16,-0.7620556,-0.7692168,"('unpopular', 'popular')",-0.29685664,-0.40506905,-0.28355145,-0.29176158,0.34576678,0.38188732,-0.2491742,-0.2710401,-0.0218659
17,0.26811218,0.30056155,"('nasty', 'nice')",-0.76084405,-0.7626962,-0.9918108,-0.9358087,-0.3477508,-0.25817096,-0.4580733,-0.4140286,0.0440447
18,0.21826288,0.28105545,"('disagreeable', 'welcoming')",-0.51685905,-0.44685096,-0.99396694,-0.9809245,-0.45357946,-0.42180544,-0.4365356,-0.3921313,0.0444043
19,-0.70062864,-0.6627229,"('inhospitable', 'hospitable')",-1.0180789,-1.0379993,-1.5270363,-1.5474467,0.19745089,0.2704095,-0.7620732,-0.7444398,0.0176334
20,0.131848,0.17222992,"('rough', 'thoughtful')",-1.5252296,-1.415856,0.038961,0.094574645,0.9266493,0.8752102,-0.1069428,-0.0684603,0.0384825
21,-0.5104179,-0.47964114,"('immoral', 'moral')",-0.22643736,-0.20749006,0.6089963,0.6282825,-0.97758543,-0.9090209,-0.2763611,-0.2419674,0.0343937
22,-0.033257693,0.05100535,"('untrustworthy', 'trustworthy')",0.09634103,0.13828738,1.0712075,1.0152078,-0.8345316,-0.8243773,0.0749398,0.0950308,0.020091
23,0.81663024,0.8731985,"('insincere', 'sincere')",-0.019268334,0.10813301,0.29785967,0.2745507,6.014435,5.9181967,1.7774141,1.7935197,0.0161056
24,1.2868344,1.3262513,"('dishonest', 'honest')",0.5633955,0.56326914,-0.20620564,-0.25242978,0.98831075,0.9550671,0.6580837,0.6480395,-0.0100442
25,0.19828567,0.161423,"('egoistic', 'altruistic')",2.0021555,1.932108,0.39284837,0.29513907,1.6690547,1.5779778,1.0655861,0.991662,-0.0739241
26,0.83658755,0.7814319,"('hardhearted', 'benevolent')",1.8119646,1.7692837,0.45505834,0.39306352,1.4354429,1.377805,1.1347634,1.0803959,-0.0543675
27,-0.048076484,-0.09166599,"('hardhearted', 'softhearted')",0.04810693,0.07603309,0.30138534,0.2579943,1.7185383,1.6662793,0.5049886,0.4771602,-0.0278284
28,0.73084515,0.6746728,"('disloyal', 'loyal')",0.52086025,0.4563485,-0.0910238,-0.19869713,0.947174,0.82856864,0.5269639,0.4402232,-0.0867407
29,-0.28691882,-0.3033644,"('unfair', 'fair')",-0.39148194,-0.389704,-0.499395,-0.5327708,-0.28654408,-0.44499248,-0.366085,-0.4177079,-0.0516229
