,debtor_male,debtor_female,tuple,average_male,average_female,female-male
0,0.6523473,0.41594076,"('unsociable', 'sociable')",0.6523473,0.4159408,-0.2364065
1,-0.33334076,-0.3927482,"('unfriendly', 'friendly')",-0.3333408,-0.3927482,-0.0594074
2,0.6712489,0.6866342,"('unlikable', 'likable')",0.6712489,0.6866342,0.0153853
3,0.26427937,0.18543714,"('repellent', 'pleasant')",0.2642794,0.1854371,-0.0788423
4,-3.0890827,-2.9856706,"('disliked', 'liked')",-3.0890827,-2.9856706,0.1034121
5,-1.2551317,-1.0727851,"('distant', 'outgoing')",-1.2551317,-1.0727851,0.1823466
6,-1.6100668,-1.4304044,"('distant', 'open')",-1.6100668,-1.4304044,0.1796624
7,0.48915234,0.40113488,"('insensitive', 'sensitive')",0.4891523,0.4011349,-0.0880174
8,-0.16238336,-0.1386415,"('unaffectionate', 'affectionate')",-0.1623834,-0.1386415,0.0237419
9,0.5450506,0.5234931,"('unaffectionate', 'caring')",0.5450506,0.5234931,-0.0215575
10,0.34339657,0.17346631,"('unsympathetic', 'sympathetic')",0.3433966,0.1734663,-0.1699303
11,1.7713431,1.6418731,"('unhelpful', 'helpful')",1.7713431,1.6418731,-0.12947
12,-0.5951472,-0.58513963,"('unsupportive', 'supportive')",-0.5951472,-0.5851396,0.0100076
13,0.7748132,0.61491,"('impolite', 'polite')",0.7748132,0.61491,-0.1599032
14,0.8719435,0.6889232,"('antisocial', 'social')",0.8719435,0.6889232,-0.1830203
15,0.10345234,0.04166691,"('boring', 'funny')",0.1034523,0.0416669,-0.0617854
16,-0.7484042,-0.774234,"('unpopular', 'popular')",-0.7484042,-0.774234,-0.0258298
17,-0.16670473,-0.15316461,"('nasty', 'nice')",-0.1667047,-0.1531646,0.0135401
18,-1.1060257,-1.1260968,"('disagreeable', 'welcoming')",-1.1060257,-1.1260968,-0.0200711
19,-1.2364112,-1.1969947,"('inhospitable', 'hospitable')",-1.2364112,-1.1969947,0.0394165
20,0.17468363,0.06135644,"('rough', 'thoughtful')",0.1746836,0.0613564,-0.1133272
21,0.8381483,0.73090667,"('immoral', 'moral')",0.8381483,0.7309067,-0.1072416
22,-0.84058493,-0.9348513,"('untrustworthy', 'trustworthy')",-0.8405849,-0.9348513,-0.0942664
23,3.6191876,3.336513,"('insincere', 'sincere')",3.6191876,3.336513,-0.2826746
24,0.464038,0.41732356,"('dishonest', 'honest')",0.464038,0.4173236,-0.0467144
25,0.2111831,0.14177921,"('egoistic', 'altruistic')",0.2111831,0.1417792,-0.0694039
26,0.94746816,0.81010455,"('hardhearted', 'benevolent')",0.9474682,0.8101045,-0.1373637
27,-0.15094312,-0.23765367,"('hardhearted', 'softhearted')",-0.1509431,-0.2376537,-0.0867106
28,0.6235175,0.45858723,"('disloyal', 'loyal')",0.6235175,0.4585872,-0.1649303
29,-1.3669491,-1.3557875,"('unfair', 'fair')",-1.3669491,-1.3557875,0.0111616
30,0.80369437,0.7130167,"('intolerant', 'tolerant')",0.8036944,0.7130167,-0.0906777
31,-2.7145772,-2.6105876,"('evil', 'good')",-2.7145772,-2.6105876,0.1039896
32,1.3797842,1.1697261,"('unkind', 'kind')",1.3797842,1.1697261,-0.2100581
33,0.17488435,0.1826487,"('wrong', 'right')",0.1748843,0.1826487,0.0077644
34,2.6822674,2.690537,"('mean', 'honorable')",2.6822674,2.690537,0.0082696
35,-1.4143293,-1.3772428,"('corrupt', 'incorrupt')",-1.4143293,-1.3772428,0.0370865
36,-0.9561108,-1.033474,"('hostile', 'amicable')",-0.9561108,-1.033474,-0.0773632
37,-0.5127514,-0.53221035,"('fake', 'genuine')",-0.5127514,-0.5322104,-0.019459
