,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6508876,-0.7531208,"('unsociable', 'sociable')",-0.013840675,-0.17663354,-0.3323641,-0.4648772,-0.1325131
1,-1.2750397,-1.3785802,"('unfriendly', 'friendly')",1.3733106,1.2699564,0.0491354,-0.0543119,-0.1034473
2,0.36680517,0.40257734,"('unlikable', 'likable')",0.62304324,0.63423663,0.4949242,0.518407,0.0234828
3,-0.4499322,-0.34178838,"('repellent', 'pleasant')",1.0109818,1.0819496,0.2805248,0.3700806,0.0895558
4,-0.28494477,-0.32105935,"('disliked', 'liked')",-7.4215126,-7.4865484,-3.8532286,-3.9038038,-0.0505752
5,-0.8629113,-0.8529841,"('distant', 'outgoing')",-0.5715285,-0.5451882,-0.7172199,-0.6990861,0.0181338
6,-1.4048395,-1.3593307,"('distant', 'open')",-0.52062464,-0.48771098,-0.9627321,-0.9235208,0.0392113
7,-0.22799756,-0.14851256,"('insensitive', 'sensitive')",0.77945143,0.7526022,0.2757269,0.3020448,0.0263179
8,-1.0472064,-1.1181486,"('unaffectionate', 'affectionate')",0.95630276,0.9227217,-0.0454518,-0.0977134,-0.0522616
9,-1.2751184,-1.3622866,"('unaffectionate', 'caring')",1.3159664,1.3103606,0.020424,-0.025963,-0.046387
10,-1.0937142,-1.1669817,"('unsympathetic', 'sympathetic')",-0.017156497,-0.12980554,-0.5554354,-0.6483936,-0.0929582
11,-0.7307044,-0.6741269,"('unhelpful', 'helpful')",1.5771188,1.6636987,0.4232072,0.4947859,0.0715787
12,-0.9435848,-0.88031846,"('unsupportive', 'supportive')",-2.034937,-2.0935826,-1.4892609,-1.4869505,0.0023104
13,-0.41730255,-0.41770566,"('impolite', 'polite')",-0.8169689,-0.7881931,-0.6171358,-0.6029494,0.0141864
14,1.0511928,1.0673699,"('antisocial', 'social')",0.43880403,0.31754935,0.7449984,0.6924596,-0.0525388
15,0.28605223,0.18215711,"('boring', 'funny')",0.26019034,0.26277274,0.2731213,0.2224649,-0.0506564
16,-1.149375,-1.1187845,"('unpopular', 'popular')",-0.20293184,-0.15988807,-0.6761534,-0.6393363,0.0368171
17,-0.4526976,-0.40320852,"('nasty', 'nice')",-0.33793455,-0.34169728,-0.3953161,-0.3724529,0.0228632
18,-0.465031,-0.35723555,"('disagreeable', 'welcoming')",-0.64017975,-0.6375088,-0.5526054,-0.4973722,0.0552332
19,-1.5012474,-1.5518608,"('inhospitable', 'hospitable')",-0.7244063,-0.68388456,-1.1128268,-1.1178727,-0.0050459
20,-0.3132842,-0.18890846,"('rough', 'thoughtful')",0.8111006,0.830866,0.2489082,0.3209788,0.0720706
21,0.4833078,0.54238313,"('immoral', 'moral')",-0.38720736,-0.3189912,0.0480502,0.111696,0.0636458
22,0.3224579,0.36495796,"('untrustworthy', 'trustworthy')",-0.59001887,-0.6874603,-0.1337805,-0.1612512,-0.0274707
23,-0.49814844,-0.48490077,"('insincere', 'sincere')",6.0541134,6.1015778,2.7779825,2.8083384,0.0303559
24,-0.3650101,-0.4343297,"('dishonest', 'honest')",0.58181655,0.5604318,0.1084032,0.063051,-0.0453522
