,valero_male,valero_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2930534,-1.5416063,"('unsociable', 'sociable')",0.4457585,0.3265729,-0.14776154,-0.34445742,-0.3316855,-0.5198303,-0.1881448
1,-1.4190156,-1.4849669,"('unfriendly', 'friendly')",0.2915954,0.13631043,0.4189716,0.28249088,-0.2361495,-0.3553885,-0.119239
2,1.1286128,1.145175,"('unlikable', 'likable')",1.540379,1.4951215,1.1578918,1.1725858,1.2756279,1.2709608,-0.0046671
3,0.3710454,0.37628153,"('repellent', 'pleasant')",-0.07843425,-0.044818092,0.9980873,0.9885184,0.4302328,0.4399939,0.0097611
4,0.2438881,0.17783712,"('disliked', 'liked')",0.5591464,0.38950044,-5.7828255,-5.810494,-1.6599304,-1.7477188,-0.0877884
5,-1.1142428,-1.0502738,"('distant', 'outgoing')",-0.13038336,-0.14139937,-1.3558791,-1.3118929,-0.8668351,-0.834522,0.0323131
6,-1.8384607,-1.7696147,"('distant', 'open')",-0.66214633,-0.74732447,-1.6441373,-1.6526401,-1.3815815,-1.3898598,-0.0082783
7,-0.08498008,-0.20070855,"('insensitive', 'sensitive')",0.7488656,0.767198,0.16377074,0.13927495,0.2758854,0.2352548,-0.0406306
8,-1.2749134,-1.2757738,"('unaffectionate', 'affectionate')",-0.629971,-0.70254344,-0.2233168,-0.2906513,-0.7094004,-0.7563229,-0.0469225
9,-1.2192758,-1.304595,"('unaffectionate', 'caring')",0.15979892,0.09968977,0.25988883,0.19081065,-0.2665293,-0.3380315,-0.0715022
10,-0.61598164,-0.80575657,"('unsympathetic', 'sympathetic')",-0.22618194,-0.30245897,-0.70031786,-0.77737474,-0.5141605,-0.6285301,-0.1143696
11,-0.186303,-0.30359635,"('unhelpful', 'helpful')",0.50170594,0.5540268,1.7430273,1.6986746,0.6861434,0.6497017,-0.0364417
12,-0.509522,-0.56387436,"('unsupportive', 'supportive')",0.6920756,0.7269748,-2.1650221,-2.1436572,-0.6608229,-0.6601856,0.0006373
13,-0.16665734,-0.261935,"('impolite', 'polite')",0.25394332,0.34792614,-0.7202803,-0.78578293,-0.2109981,-0.2332639,-0.0222658
14,0.16117129,0.06200228,"('antisocial', 'social')",1.3531218,1.3500811,0.6788792,0.5367841,0.7310574,0.6496225,-0.0814349
15,0.012944989,-0.10457011,"('boring', 'funny')",0.07269014,-0.0019091107,-0.13751358,-0.20386463,-0.0172928,-0.103448,-0.0861552
16,-0.44044673,-0.46582618,"('unpopular', 'popular')",-0.22337955,-0.32194647,0.50227183,0.39934215,-0.0538515,-0.1294768,-0.0756253
17,0.17124929,0.12860642,"('nasty', 'nice')",-0.64695513,-0.6023974,-0.43568274,-0.4391891,-0.3037962,-0.3043267,-0.0005305
18,-1.1298054,-1.0904969,"('disagreeable', 'welcoming')",-0.7429954,-0.8041684,-0.95465606,-1.0008019,-0.9424857,-0.9651558,-0.0226701
19,-1.3889971,-1.3881063,"('inhospitable', 'hospitable')",-1.1356213,-1.1966779,-1.2180572,-1.1612358,-1.2475585,-1.2486734,-0.0011149
20,-0.22455958,-0.29179502,"('rough', 'thoughtful')",0.03450797,0.06627232,0.38310793,0.35781246,0.0643521,0.0440966,-0.0202555
21,0.6350471,0.44559824,"('immoral', 'moral')",1.7016623,1.6140759,0.12026266,0.07724047,0.8189907,0.7123049,-0.1066858
