,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.70349085,0.6547947,"('unsociable', 'sociable')",-0.24760947,-0.45797,0.2279407,0.0984123,-0.1295284
1,0.5003331,0.38602486,"('unfriendly', 'friendly')",1.3159267,1.2070824,0.9081299,0.7965536,-0.1115763
2,0.44620693,0.51924074,"('unlikable', 'likable')",0.5662169,0.63550216,0.5062119,0.5773715,0.0711596
3,-0.18583778,0.0542949,"('repellent', 'pleasant')",0.69355196,0.63884795,0.2538571,0.3465714,0.0927143
4,-0.8929655,-0.8952062,"('disliked', 'liked')",-6.6995053,-6.6594687,-3.7962353,-3.7773376,0.0188977
5,-0.2926403,-0.4301811,"('distant', 'outgoing')",-0.1550077,-0.06802285,-0.223824,-0.249102,-0.025278
6,0.17658788,0.07255204,"('distant', 'open')",-0.34136838,-0.26220146,-0.0823902,-0.0948247,-0.0124345
7,0.3738575,0.58892816,"('insensitive', 'sensitive')",-0.0672241,-0.09167848,0.1533167,0.2486248,0.0953081
8,0.09511793,0.046574637,"('unaffectionate', 'affectionate')",0.62213266,0.5809371,0.3586253,0.3137559,-0.0448694
9,0.7829418,0.8429576,"('unaffectionate', 'caring')",1.2033757,1.2155423,0.9931588,1.0292499,0.0360911
10,0.9170372,1.0719582,"('unsympathetic', 'sympathetic')",-0.6047172,-0.6545319,0.15616,0.2087131,0.0525531
11,0.2409,0.31642765,"('unhelpful', 'helpful')",1.9225358,1.9977276,1.0817178,1.1570777,0.0753599
12,0.50244933,0.65677917,"('unsupportive', 'supportive')",-1.9266098,-1.9200505,-0.7120802,-0.6316357,0.0804445
13,1.1234746,1.0605448,"('impolite', 'polite')",-0.6776907,-0.75830156,0.222892,0.1511216,-0.0717704
14,1.4680341,1.5538249,"('antisocial', 'social')",-0.3502534,-0.51426685,0.5588903,0.519779,-0.0391113
15,-0.3369969,-0.48272324,"('boring', 'funny')",-0.29930466,-0.26215175,-0.3181508,-0.3724375,-0.0542867
16,-2.2598996,-2.2879913,"('unpopular', 'popular')",0.435807,0.36651576,-0.9120463,-0.9607378,-0.0486915
17,-0.24351257,-0.22583987,"('nasty', 'nice')",-0.42104232,-0.3639457,-0.3322774,-0.2948928,0.0373846
18,-0.67645997,-0.6877121,"('disagreeable', 'welcoming')",-0.6677453,-0.7881691,-0.6721026,-0.7379405,-0.0658379
19,-1.2586626,-1.307664,"('inhospitable', 'hospitable')",-0.6670867,-0.5111724,-0.9628747,-0.9094182,0.0534565
20,-0.20312737,-0.20134476,"('rough', 'thoughtful')",0.8593063,0.7646374,0.3280894,0.2816463,-0.0464431
