,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.45596343,-0.5977582,"('unsociable', 'sociable')",0.1094689,-0.041822508,-0.43413615,-0.60843337,-0.2602102,-0.4160047,-0.1557945
1,2.0489323,2.0221493,"('unfriendly', 'friendly')",0.74323237,0.60027486,1.8776411,1.8834625,1.556602,1.5019622,-0.0546398
2,-0.26926234,-0.19729179,"('unlikable', 'likable')",0.96465474,1.0174696,0.77657783,0.89091533,0.4906567,0.5703644,0.0797077
3,-1.2272178,-1.0808523,"('repellent', 'pleasant')",0.34448293,0.44742975,0.09279145,0.122340694,-0.2633145,-0.1703606,0.0929539
4,-0.24571092,-0.32466918,"('disliked', 'liked')",-0.09085789,-0.080650836,-5.9046407,-6.130422,-2.0804032,-2.1785808,-0.0981776
5,0.7003371,0.81201524,"('distant', 'outgoing')",-0.21644972,-0.074921876,-0.29950395,-0.13343935,0.0614611,0.201218,0.1397569
6,0.27652082,0.41682175,"('distant', 'open')",-0.63826257,-0.5356542,0.1293365,0.3183542,-0.0774684,0.0665073,0.1439757
7,-0.14381373,-0.05744138,"('insensitive', 'sensitive')",-0.045104764,0.0142876655,0.5099348,0.5545208,0.1070054,0.1704557,0.0634503
8,0.7390871,0.7912083,"('unaffectionate', 'affectionate')",-0.47930646,-0.52468157,0.6504363,0.73394245,0.3034056,0.3334897,0.0300841
9,1.9760674,2.107879,"('unaffectionate', 'caring')",0.7776842,0.7985266,1.2985262,1.4087222,1.3507593,1.4383758,0.0876165
10,0.63115245,0.6950439,"('unsympathetic', 'sympathetic')",-0.57261795,-0.61209536,-0.46921214,-0.5498585,-0.1368925,-0.1556366,-0.0187441
11,0.49092677,0.61241484,"('unhelpful', 'helpful')",1.3662176,1.3859625,2.0237758,2.0537403,1.2936401,1.3507058,0.0570657
12,1.4858974,1.7343756,"('unsupportive', 'supportive')",1.0867573,1.2677419,-1.4436636,-1.4130305,0.3763304,0.5296957,0.1533653
13,0.3099747,0.21708266,"('impolite', 'polite')",-0.03231685,-0.066063106,-0.18283193,-0.3122806,0.0316086,-0.0537537,-0.0853623
14,-0.16329497,-0.22252557,"('antisocial', 'social')",0.3386194,0.3801966,-0.70997953,-0.8213473,-0.1782184,-0.2212254,-0.043007
15,0.56255674,0.45501345,"('boring', 'funny')",-0.16698895,-0.23230399,0.46989274,0.46177492,0.2884868,0.2281615,-0.0603253
16,-0.9999965,-1.0214689,"('unpopular', 'popular')",0.3441175,0.3440516,0.6105393,0.648983,-0.0151132,-0.0094781,0.0056351
17,-0.72312695,-0.68375874,"('nasty', 'nice')",0.09108807,0.18646173,-0.46338508,-0.37530965,-0.3651413,-0.2908689,0.0742724
18,0.056800045,0.10974583,"('disagreeable', 'welcoming')",0.3439216,0.4063822,-0.2760971,-0.27404577,0.0415415,0.0806941,0.0391526
19,0.3020062,0.327656,"('inhospitable', 'hospitable')",-0.71029884,-0.6406032,0.0777926,0.22549385,-0.1101667,-0.0291511,0.0810156
20,0.22713926,0.23599686,"('rough', 'thoughtful')",0.6932835,0.6659287,0.80254686,0.8118622,0.5743232,0.5712626,-0.0030606
21,-0.16065308,-0.271564,"('immoral', 'moral')",0.12905635,0.08097777,-0.6449684,-0.72227365,-0.2255217,-0.3042866,-0.0787649
22,-0.9070408,-0.925251,"('untrustworthy', 'trustworthy')",-0.081044026,-0.17163372,-0.7867209,-0.8536429,-0.5916019,-0.6501759,-0.058574
23,0.4807168,0.58828557,"('insincere', 'sincere')",0.6287883,0.60594463,5.458599,5.574459,2.1893681,2.2562297,0.0668616
24,0.4479965,0.560421,"('dishonest', 'honest')",-1.0149026,-1.0314648,0.7994168,0.7790968,0.0775036,0.1026843,0.0251807
25,0.87312555,0.8107802,"('egoistic', 'altruistic')",1.3156695,1.281778,1.5692296,1.6046338,1.2526749,1.2323973,-0.0202776
26,1.1751773,1.1181564,"('hardhearted', 'benevolent')",0.97469586,0.97372377,1.607966,1.4966137,1.2526131,1.1961647,-0.0564484
27,0.620526,0.7762542,"('hardhearted', 'softhearted')",0.38714522,0.47199303,1.6239278,1.6144143,0.8771996,0.9542205,0.0770209
28,0.35425177,0.15496731,"('disloyal', 'loyal')",-0.124946035,-0.25727528,1.1084753,0.9740941,0.445927,0.2905954,-0.1553316
29,-0.07120628,-0.09273689,"('unfair', 'fair')",-0.4632042,-0.50991505,-0.426645,-0.49243253,-0.3203518,-0.3650281,-0.0446763
30,1.1248871,1.1493332,"('intolerant', 'tolerant')",1.217277,1.2257246,0.87560225,0.7789167,1.0725888,1.0513248,-0.021264
31,-0.40476862,-0.3104688,"('evil', 'good')",0.033366717,0.12722896,-0.6595904,-0.59481233,-0.3436641,-0.2593507,0.0843134
32,1.3900427,1.3480151,"('unkind', 'kind')",-0.031062312,-0.036838092,1.2706305,1.1374599,0.8765369,0.8162123,-0.0603246
33,1.3186626,1.271574,"('wrong', 'right')",1.2995801,1.2153085,-0.06791831,-0.090938926,0.8501081,0.7986479,-0.0514602
34,-0.008370064,0.22064236,"('mean', 'honorable')",-0.07795525,0.10269047,5.847101,6.1299057,1.9202587,2.1510795,0.2308208
35,0.5954342,0.39661315,"('corrupt', 'incorrupt')",0.02577939,-0.07839005,0.12791237,0.041657016,0.2497087,0.11996,-0.1297487
36,0.08047174,-0.05594255,"('hostile', 'amicable')",-0.13562146,-0.2345337,0.5484939,0.42580527,0.1644481,0.0451097,-0.1193384
37,0.18092026,0.2517227,"('fake', 'genuine')",-0.37324008,-0.38557982,0.22781754,0.32403743,0.0118326,0.0633934,0.0515608
38,0.5752976,0.6785257,"('untruthful', 'truthful')",-0.10155536,-0.055385005,0.30522835,0.37123045,0.2596569,0.3314571,0.0718002
39,1.8832917,1.9368778,"('exploitative', 'cooperative')",1.3000631,1.3116697,0.12863812,0.12480315,1.1039976,1.1244502,0.0204526
40,0.80956745,0.88465977,"('stingy', 'generous')",0.6087572,0.6917023,-1.2387576,-1.3389939,0.0598557,0.0791227,0.019267
41,-0.37268165,-0.30510053,"('unforgiving', 'forgiving')",0.2351977,0.26445898,0.56649363,0.4177212,0.1430032,0.1256932,-0.01731
42,-0.60891896,-0.5195129,"('unreliable', 'reliable')",-1.1019708,-1.0628332,-3.3298306,-3.3190331,-1.6802402,-1.633793,0.0464472
43,-0.2916304,-0.056618616,"('irresponsible', 'responsible')",-0.62728775,-0.53862846,0.086926185,0.15228665,-0.2773307,-0.1476535,0.1296772
44,-1.6784217,-1.6497184,"('prejudiced', 'unprejudiced')",-0.3487879,-0.293077,-1.6094584,-1.5615427,-1.2122227,-1.1681128,0.0441099
45,-1.3795217,-1.2231758,"('incompetent', 'competent')",0.075798,0.13203594,-0.42198712,-0.4626605,-0.575237,-0.5179334,0.0573036
46,-0.8696473,-0.7651567,"('uncompetitive', 'competitive')",0.23942891,0.24506462,-0.49786326,-0.6862927,-0.3760272,-0.4021283,-0.0261011
47,-0.22857182,-0.022643752,"('stupid', 'smart')",0.72455615,0.808193,5.229299,5.5004396,1.9084279,2.0953296,0.1869017
48,0.67600155,0.56613386,"('unintelligent', 'intelligent')",-0.037687372,-0.09303361,0.2842249,0.2204805,0.307513,0.2311936,-0.0763194
49,-0.42326963,-0.39214554,"('unable', 'able')",-0.33391932,-0.22131403,-0.37749746,-0.19059357,-0.3782288,-0.2680177,0.1102111
50,-0.26894692,-0.2625794,"('clumsy', 'skillful')",0.20983861,0.20493218,0.057631064,0.06839644,-0.0004924,0.0035831,0.0040755
51,-0.345162,-0.52507335,"('uneducated', 'educated')",-0.018519618,-0.14575382,0.6570177,0.5120425,0.0977787,-0.0529282,-0.1507069
52,0.3489328,0.096339196,"('irrational', 'rational')",0.6250901,0.4281037,0.099049546,0.06835184,0.3576908,0.1975983,-0.1600925
53,1.3636518,1.3319194,"('uncreative', 'creative')",0.0963628,0.04227444,0.79632455,0.7798808,0.752113,0.7180249,-0.0340881
54,-0.020960975,-0.091808096,"('incapable', 'capable')",-0.1078068,-0.16871893,0.95027006,1.1072379,0.2738341,0.282237,0.0084029
55,0.08335436,0.13997173,"('incompetent', 'clever')",-0.1100364,-0.13483833,-0.13126971,-0.18772914,-0.0526506,-0.0608652,-0.0082146
56,1.2326057,1.3184056,"('impractical', 'practical')",-0.4658854,-0.43814424,-0.56478775,-0.5957231,0.0673108,0.0948461,0.0275353
57,-0.23562613,-0.23538077,"('unimaginative', 'imaginative')",-0.93027276,-1.0309654,-2.586913,-2.7390232,-1.2509373,-1.3351231,-0.0841858
58,0.15164438,0.20929165,"('undiscriminating', 'discriminating')",-0.04739869,-0.04995125,0.1287106,0.11236484,0.0776521,0.0905684,0.0129163
59,0.16800925,0.12647158,"('foolish', 'wise')",0.7135032,0.6675933,0.39379567,0.49290094,0.4251027,0.4289886,0.0038859
60,0.64878887,0.8303832,"('inefficient', 'efficient')",0.58501667,0.6829159,-0.34923416,-0.29806197,0.2948571,0.405079,0.1102219
61,0.4150089,0.23396958,"('illogical', 'logical')",0.9382834,0.80621016,0.31712413,0.19110805,0.5568055,0.4104292,-0.1463763
62,-0.3149468,-0.15268607,"('incompetent', 'brilliant')",0.51614356,0.6549793,-0.35305694,-0.14862633,-0.0506201,0.117889,0.1685091
63,0.36833066,0.5137368,"('unperceptive', 'insightful')",1.2424965,1.3005722,1.0652556,1.120516,0.8920276,0.978275,0.0862474
64,-0.6261098,-0.74305195,"('shy', 'confident')",0.16628507,0.12859592,-6.402779,-6.636562,-2.2875346,-2.417006,-0.1294714
65,-0.24092056,-0.35109755,"('insecure', 'secure')",-0.3153982,-0.42322168,-0.3861043,-0.47804406,-0.314141,-0.4174544,-0.1033134
66,-0.29896513,-0.29744545,"('inactive', 'active')",-0.5303148,-0.46968326,0.9802214,1.0322709,0.0503138,0.0883807,0.0380669
67,-0.19011219,-0.28937837,"('doubtful', 'determined')",0.49591938,0.44414893,-0.71349406,-0.7078816,-0.1358956,-0.1843704,-0.0484748
68,-0.9334472,-1.107935,"('dependent', 'independent')",-0.2696928,-0.33019078,-0.5179796,-0.5200297,-0.5737065,-0.6527185,-0.079012
69,0.108760506,0.06691106,"('lazy', 'industrious')",1.4606407,1.5670022,-0.5986265,-0.5033076,0.3235916,0.3768686,0.053277
70,-0.8931843,-0.6818459,"('lethargic', 'energetic')",-0.5763167,-0.47384655,0.3151202,0.3619541,-0.3847936,-0.2645795,0.1202141
71,1.7336707,1.8236482,"('diffident', 'self-confident')",1.2385981,1.4041269,0.4914301,0.5167193,1.1545663,1.2481648,0.0935985
72,-0.24026804,-0.14601558,"('unambitious', 'ambitious')",-1.2469419,-1.1951303,-1.1004702,-0.9968479,-0.86256,-0.7793313,0.0832287
73,0.9527235,0.8986666,"('helpless', 'self-reliant')",-0.07513327,-0.07258756,-3.2408922,-3.206546,-0.7877673,-0.793489,-0.0057217
74,1.0434992,1.1533959,"('undedicated', 'dedicated')",0.54408145,0.61323625,0.3036703,0.28100532,0.630417,0.6825458,0.0521288
75,-1.6462295,-1.6370518,"('meek', 'impulsive')",-1.0306721,-1.0158927,-0.23176177,-0.11924971,-0.9695544,-0.9240648,0.0454896
76,0.009615157,0.1718967,"('anxious', 'daring')",-0.88343257,-0.81725657,-0.16911122,-0.13450454,-0.3476429,-0.2599548,0.0876881
77,-0.88751906,-0.9137522,"('unmotivated', 'motivated')",0.54239887,0.6195553,-1.3825272,-1.3165667,-0.5758825,-0.5369212,0.0389613
78,0.5019344,0.64732057,"('nonresilient', 'resilient')",1.2509894,1.3345783,0.15171082,0.24062006,0.6348782,0.7408396,0.1059614
79,-0.16000135,-0.16389573,"('wavering', 'unwavering')",-1.178448,-1.1571931,-0.10686373,-0.0063478537,-0.481771,-0.4424789,0.0392921
80,-0.5137172,-0.58240736,"('dominated', 'dominating')",0.0040970966,0.0042763054,-1.0852277,-1.090718,-0.5316159,-0.556283,-0.0246671
81,-0.36528152,-0.46946314,"('submissive', 'aggressive')",0.10813419,-0.0035248175,-0.8835346,-1.0151114,-0.3802273,-0.4960331,-0.1158058
82,-0.4372318,-0.46000475,"('poor', 'rich')",-0.19012961,-0.25219423,5.791582,5.9522686,1.7214069,1.7466898,0.0252829
