,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
12,1.8768924,1.9027582,"('unsupportive', 'supportive')",0.5472994,0.560514,-0.76040787,-0.7784225,-1.3409882,-1.4033659,0.080699,0.0703709,-0.0103281
13,-0.26745743,-0.2839102,"('impolite', 'polite')",-1.0325477,-1.1111463,-0.828629,-0.84329337,-0.5183149,-0.5288586,-0.6617373,-0.6918021,-0.0300648
14,-0.44639912,-0.47471654,"('antisocial', 'social')",0.28353596,0.2568004,-0.4931825,-0.49712425,-1.1065631,-1.1207726,-0.4406522,-0.4589533,-0.0183011
15,0.09207593,0.0612756,"('boring', 'funny')",0.2715423,0.29429793,-0.2630349,-0.19002841,0.6351079,0.62723315,0.1839228,0.1981946,0.0142718
16,-0.41867027,-0.4295051,"('unpopular', 'popular')",0.84781367,0.9138063,0.68978155,0.7122298,0.90862846,0.8763726,0.5068884,0.5182259,0.0113375
17,0.35008448,0.37794766,"('nasty', 'nice')",0.47222373,0.48890617,0.25043437,0.31352326,-0.26595294,-0.23626778,0.2016974,0.2360273,0.0343299
18,0.69446826,0.6596096,"('disagreeable', 'welcoming')",0.90311086,0.9656617,-0.4810263,-0.59063125,-0.40814906,-0.5759557,0.1771009,0.1146711,-0.0624298
19,1.7683818,1.7334117,"('inhospitable', 'hospitable')",-0.16489871,-0.1686801,-0.25683787,-0.26804787,0.4089218,0.37883085,0.4388918,0.4188787,-0.0200131
20,-0.3680194,-0.3827126,"('rough', 'thoughtful')",0.4619232,0.516743,-0.4493331,-0.46559653,0.70429397,0.6540661,0.0872162,0.080625,-0.0065912
21,-0.48356843,-0.4830965,"('immoral', 'moral')",-0.5424703,-0.60422695,-1.9235417,-1.9537078,-1.2351958,-1.246095,-1.046194,-1.0717816,-0.0255876
22,-1.1393359,-1.1795171,"('untrustworthy', 'trustworthy')",-1.099962,-1.1835726,-1.5506085,-1.571817,-1.642468,-1.7150888,-1.3580936,-1.412499,-0.0544054
23,-1.2367793,-1.2585255,"('insincere', 'sincere')",-1.117551,-1.1611718,-2.0597908,-2.0760589,5.629891,5.5706944,0.3039424,0.2687346,-0.0352078
24,-0.43039256,-0.44875908,"('dishonest', 'honest')",-0.7358878,-0.77518564,-1.7297106,-1.7123432,0.72878444,0.66332304,-0.5418016,-0.5682412,-0.0264396
25,1.692612,1.6716452,"('egoistic', 'altruistic')",1.3154261,1.359541,1.3928957,1.4186052,1.4830885,1.4520364,1.4710056,1.475457,0.0044514
26,0.95943856,0.84859484,"('hardhearted', 'benevolent')",3.0832698,3.072105,1.5480566,1.5479968,1.6997385,1.6331704,1.8226259,1.7754667,-0.0471592
27,-0.051972505,-0.06629072,"('hardhearted', 'softhearted')",-0.54189557,-0.48609653,-1.0803323,-1.067897,1.6358941,1.5310006,-0.0095766,-0.0223209,-0.0127443
28,0.75870687,0.64206743,"('disloyal', 'loyal')",-0.14440708,-0.2571672,-0.89276373,-0.9734325,0.9693124,0.8530062,0.1727121,0.0661185,-0.1065936
29,-0.2219242,-0.22994821,"('unfair', 'fair')",-0.20636973,-0.22398986,-0.75011086,-0.73229676,-0.4319601,-0.5652331,-0.4025912,-0.437867,-0.0352758
30,-1.7160604,-1.6950569,"('intolerant', 'tolerant')",-0.6633769,-0.7913202,-1.1337727,-1.135607,0.72983414,0.6305193,-0.6958441,-0.7478663,-0.0520222
31,1.080984,1.0463976,"('evil', 'good')",0.74504995,0.7846553,1.5145336,1.5024253,-0.45878774,-0.5750038,0.720445,0.6896185,-0.0308265
32,-0.41816318,-0.4688353,"('unkind', 'kind')",-0.19203469,-0.26946685,-1.4440984,-1.4479861,0.5063841,0.39184707,-0.386978,-0.4486103,-0.0616323
33,1.4668254,1.3872825,"('wrong', 'right')",0.9216608,0.90261817,0.5655354,0.49440804,0.15051247,0.15469037,0.7761335,0.7347498,-0.0413837
34,0.0037587062,0.024834517,"('mean', 'honorable')",0.004957959,-0.0015307069,-0.07176506,-0.036544025,6.0998716,6.097241,1.5092058,1.5210001,0.0117943
35,1.4445988,1.4104441,"('corrupt', 'incorrupt')",0.81893015,0.8679357,1.4432524,1.4198967,0.5848743,0.50327986,1.0729139,1.0503891,-0.0225248
36,1.3696643,1.2854781,"('hostile', 'amicable')",0.40783972,0.36094174,0.9605978,0.8672033,0.92444694,0.75973684,0.9156371,0.81834,-0.0972971
37,0.56954193,0.56799245,"('fake', 'genuine')",-0.122412235,-0.044670686,-0.5135418,-0.50465786,0.36520392,0.34551862,0.0746979,0.0910456,0.0163477
38,0.8643317,0.85787684,"('untruthful', 'truthful')",-0.83733726,-0.8737416,-0.48570672,-0.5360243,0.7309168,0.742684,0.0680511,0.0476987,-0.0203524
39,0.9485592,1.0031822,"('exploitative', 'cooperative')",-0.61379206,-0.5544055,0.17904815,0.25139323,-0.46744868,-0.424009,0.0115917,0.0690402,0.0574485
40,1.4300848,1.4167392,"('stingy', 'generous')",0.32012403,0.35499695,0.48062673,0.39071032,-1.0845754,-1.2139833,0.2865651,0.2371158,-0.0494493
41,0.21758945,0.17797084,"('unforgiving', 'forgiving')",-0.5496797,-0.582923,-0.45880526,-0.54710287,-0.016862161,-0.18522438,-0.2019394,-0.2843198,-0.0823804
42,-0.0934924,-0.06761746,"('unreliable', 'reliable')",0.39732355,0.4929117,-0.3951506,-0.4114216,-3.1433842,-3.1075048,-0.8086759,-0.7734081,0.0352678
43,-0.43649587,-0.43435848,"('irresponsible', 'responsible')",-1.1199814,-1.0441034,-1.6180137,-1.5580499,0.4079976,0.3861584,-0.6916233,-0.6625884,0.0290349
44,-2.0560646,-2.038032,"('prejudiced', 'unprejudiced')",-1.6486074,-1.4973634,-1.1087403,-1.0202799,-2.0302572,-1.9813218,-1.7109174,-1.6342493,0.0766681
45,-0.8414263,-0.84148794,"('incompetent', 'competent')",-0.72308016,-0.6789296,-2.1198778,-2.0767832,-0.6042634,-0.67925423,-1.0721619,-1.0691137,0.0030482
46,-0.7738595,-0.73478085,"('uncompetitive', 'competitive')",-0.5565301,-0.62378454,-1.1628077,-1.16754,-0.9032192,-0.9155316,-0.8491042,-0.8604093,-0.0113051
47,-1.6630627,-1.669787,"('stupid', 'smart')",-0.39211848,-0.36865914,-1.2638018,-1.1799941,4.9764104,4.974544,0.4143568,0.4390259,0.0246691
48,-0.6998068,-0.69940406,"('unintelligent', 'intelligent')",-0.61587614,-0.6778778,-2.3231714,-2.3471835,0.2983517,0.2390206,-0.8351256,-0.8713612,-0.0362356
49,-0.7597932,-0.73341715,"('unable', 'able')",-0.5038389,-0.5070856,-1.6182201,-1.5479772,-0.572822,-0.5366981,-0.8636686,-0.8312945,0.0323741
50,0.20290616,0.2172351,"('clumsy', 'skillful')",1.5977373,1.6903633,0.51799965,0.5192827,0.5283159,0.5274707,0.7117398,0.738588,0.0268482
51,-0.0596275,-0.11059371,"('uneducated', 'educated')",0.4451788,0.24131371,-0.8591104,-1.0137986,1.00314,0.9338768,0.1323952,0.0126996,-0.1196956
52,1.0942756,1.0155077,"('irrational', 'rational')",0.8880684,0.8357349,0.14703175,0.17214897,0.60894126,0.5793133,0.6845793,0.6506762,-0.0339031
53,0.6305574,0.5579155,"('uncreative', 'creative')",0.15132746,0.17516978,-0.34893394,-0.43673816,1.1773816,1.0788177,0.4025832,0.3437912,-0.058792
54,0.26430964,0.22412422,"('incapable', 'capable')",0.43977457,0.46286523,-0.665943,-0.673912,1.1447821,1.1880965,0.2957308,0.3002935,0.0045627
55,-1.0123062,-1.009001,"('incompetent', 'clever')",-0.714598,-0.75611985,-1.9708111,-1.9414426,-0.71654105,-0.7679426,-1.103564,-1.1186265,-0.0150625
56,0.8606464,0.84171754,"('impractical', 'practical')",-0.9392866,-1.0052735,-0.97801584,-1.0274491,-0.4259494,-0.43575376,-0.3706514,-0.4066897,-0.0360383
57,-0.83569384,-0.90886575,"('unimaginative', 'imaginative')",-1.0191994,-1.130877,-1.4962941,-1.5706522,-2.9346101,-2.9795668,-1.5714493,-1.6474905,-0.0760412
58,0.6577348,0.5911437,"('undiscriminating', 'discriminating')",0.115270734,-0.0036297143,0.5274262,0.39980918,0.20708308,0.09032512,0.3768787,0.2694121,-0.1074666
59,0.6496677,0.64130235,"('foolish', 'wise')",1.3298769,1.4058963,-0.03948439,0.028938837,0.7617246,0.7780845,0.6754462,0.7135555,0.0381093
60,-0.6614875,-0.6241351,"('inefficient', 'efficient')",-0.99429214,-1.0794108,-1.6497724,-1.6726148,-0.31152144,-0.27292493,-0.9042684,-0.9122714,-0.008003
61,0.7445214,0.6591805,"('illogical', 'logical')",0.00013519078,-0.11754019,-0.57162,-0.62056816,0.44053513,0.36348552,0.1533929,0.0711394,-0.0822535
62,-1.0255388,-0.94801706,"('incompetent', 'brilliant')",-1.3250962,-1.299508,-1.7044688,-1.6341652,0.0170926,0.108984634,-1.0095028,-0.9431763,0.0663265
63,0.5623795,0.6024501,"('unperceptive', 'insightful')",0.5689685,0.57742697,-1.1390194,-1.1591907,1.3743988,1.3640757,0.3416818,0.3461905,0.0045087
64,0.10339418,0.11663112,"('shy', 'confident')",-0.4142357,-0.42383668,-0.23332377,-0.22119416,-7.0470495,-6.9688897,-1.8978037,-1.8743224,0.0234813
65,-1.7086774,-1.7150817,"('insecure', 'secure')",-0.7315608,-0.7340846,-2.044542,-2.003905,-1.4101017,-1.3844819,-1.4737206,-1.4593884,0.0143322
66,1.4462729,1.4433095,"('inactive', 'active')",1.6296754,1.7281125,1.4657463,1.4747012,1.7556655,1.7956232,1.5743401,1.6104366,0.0360965
67,-0.077596635,-0.0998171,"('doubtful', 'determined')",-0.08104203,-0.066046976,0.018020354,-0.013502471,-0.2677601,-0.2538854,-0.1020946,-0.108313,-0.0062184
68,0.15653668,0.07346674,"('dependent', 'independent')",-0.8284046,-0.93990237,-1.5056713,-1.5944884,-0.26792735,-0.3965716,-0.6113666,-0.7143739,-0.1030073
69,2.3322675,2.350605,"('lazy', 'industrious')",1.689434,1.703763,3.188875,3.2015579,0.37421507,0.38895565,1.896198,1.9112204,0.0150224
70,0.44007513,0.46229416,"('lethargic', 'energetic')",-0.19938469,-0.1897658,-1.4488316,-1.4588809,0.38232386,0.41289845,-0.2064543,-0.1933635,0.0130908
71,2.188539,2.1815999,"('diffident', 'self-confident')",0.36513817,0.34671792,-0.031901136,-0.023622341,0.8490149,0.8027431,0.8426977,0.8268596,-0.0158381
72,0.6161015,0.65217936,"('unambitious', 'ambitious')",-0.9510528,-0.9678041,-0.8380991,-0.8677501,-0.80148387,-0.71951926,-0.4936336,-0.4757235,0.0179101
73,0.4816412,0.4945263,"('helpless', 'self-reliant')",-0.24379025,-0.18964005,0.9605344,0.97909874,-3.440485,-3.3399925,-0.5605249,-0.5140018,0.0465231
74,2.206481,2.1460893,"('undedicated', 'dedicated')",0.50177157,0.49650478,-0.29722112,-0.33830678,0.27874696,0.20660393,0.6724446,0.6277229,-0.0447217
75,-0.8516296,-0.7791197,"('meek', 'impulsive')",-0.2933153,-0.21872196,0.5594047,0.6415551,-0.16383244,-0.058705464,-0.1873432,-0.103748,0.0835952
76,-0.9368856,-0.8513878,"('anxious', 'daring')",0.2439063,0.3698783,-0.76442504,-0.70913017,-0.4411512,-0.3865435,-0.4746389,-0.3942958,0.0803431
77,-0.1697364,-0.15024419,"('unmotivated', 'motivated')",-0.4601076,-0.524142,-0.1517217,-0.14044781,-0.78054285,-0.6998422,-0.3905271,-0.3786691,0.011858
78,0.83823556,0.8456797,"('nonresilient', 'resilient')",0.9280641,0.90551466,1.1428659,1.0418686,1.2565864,1.2300278,1.041438,1.0057727,-0.0356653
79,1.6290413,1.5940102,"('wavering', 'unwavering')",0.9264081,0.9827687,0.22895823,0.19569582,1.151907,1.115607,0.9840786,0.9720204,-0.0120582
80,-0.49496427,-0.4313077,"('dominated', 'dominating')",-0.23100744,-0.2357562,-0.3401702,-0.2668062,-1.2136126,-1.1055697,-0.5699386,-0.5098599,0.0600787
81,-1.4109484,-1.4178829,"('submissive', 'aggressive')",-0.35036543,-0.53178096,-1.043196,-1.0592167,-1.2562013,-1.1693041,-1.0151777,-1.0445461,-0.0293684
82,-1.6342579,-1.6213301,"('poor', 'rich')",-0.6019191,-0.4888991,-1.265172,-1.2541329,5.7019477,5.727667,0.5501497,0.5908262,0.0406765
83,-0.04668446,-0.06564234,"('powerless', 'powerful')",0.13501073,0.06447229,-0.58903646,-0.6295037,-0.7726168,-0.8091497,-0.3183317,-0.3599558,-0.0416241
84,1.4162531,1.3626771,"('inferior', 'superior')",0.69745284,0.68473876,0.19165784,0.19080856,0.79555804,0.7969059,0.7752304,0.7587825,-0.0164479
85,2.3550024,2.322558,"('insignificant', 'prestigious')",2.4652965,2.6084826,1.8159013,1.8522488,1.5441985,1.5428455,2.0450997,2.0815337,0.036434
86,1.129245,1.0453069,"('uninfluential', 'influential')",0.40314996,0.15379286,-0.617302,-0.77127266,0.57438505,0.4409654,0.3723695,0.2171981,-0.1551714
87,0.1942157,0.215752,"('unsuccessful', 'successful')",1.6785,1.6911424,0.88806224,0.9660635,1.169468,1.3323671,0.9825615,1.0513313,0.0687698
88,-0.6056713,-0.61736727,"('low', 'eminent')",0.057564013,-0.067720845,-1.5456145,-1.5827827,0.2709561,0.22688545,-0.4556915,-0.5102463,-0.0545548
