,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
46,-1.003459,-1.017782,"('uncompetitive', 'competitive')",-0.48953015,-0.51636285,-0.7464945,-0.7670724,-0.0205779
47,-0.40603352,-0.29647768,"('stupid', 'smart')",4.2742434,4.537124,1.9341049,2.1203232,0.1862183
48,-0.7513054,-0.8234546,"('unintelligent', 'intelligent')",0.12506583,0.11673102,-0.3131198,-0.3533618,-0.040242
49,-0.377459,-0.3664697,"('unable', 'able')",-0.37064818,-0.30447024,-0.3740536,-0.33547,0.0385836
50,0.07854294,0.08739182,"('clumsy', 'skillful')",-0.7576752,-0.7878931,-0.3395661,-0.3502507,-0.0106846
51,-0.70020556,-0.7921923,"('uneducated', 'educated')",0.6962989,0.6473952,-0.0019533,-0.0723985,-0.0704452
52,-0.03830842,-0.11132411,"('irrational', 'rational')",-0.08736703,-0.12316545,-0.0628377,-0.1172448,-0.0544071
53,-0.92262346,-0.9226145,"('uncreative', 'creative')",0.8877643,0.63870835,-0.0174296,-0.1419531,-0.1245235
54,-0.24355853,-0.27992582,"('incapable', 'capable')",0.803708,0.77948266,0.2800747,0.2497784,-0.0302963
55,-0.4930339,-0.5383107,"('incompetent', 'clever')",0.17756402,0.22651054,-0.1577349,-0.1559001,0.0018348
56,0.16721375,0.021840261,"('impractical', 'practical')",0.95248723,1.0503606,0.5598505,0.5361004,-0.0237501
57,-1.1447711,-1.2223166,"('unimaginative', 'imaginative')",-1.2050271,-1.4962693,-1.1748991,-1.359293,-0.1843939
58,-0.02118783,-0.022376463,"('undiscriminating', 'discriminating')",0.7106862,0.6403671,0.3447492,0.3089953,-0.0357539
59,0.25141245,0.30244303,"('foolish', 'wise')",-0.0455947,-0.07334072,0.1029089,0.1145512,0.0116423
60,-0.5448826,-0.6414439,"('inefficient', 'efficient')",0.11964409,0.29357517,-0.2126192,-0.1739344,0.0386848
61,-0.043107502,-0.19455543,"('illogical', 'logical')",0.84221375,0.6651589,0.3995531,0.2353017,-0.1642514
62,-0.34087092,-0.3387939,"('incompetent', 'brilliant')",0.6856651,0.84160113,0.1723971,0.2514036,0.0790065
63,-1.0371362,-1.0446733,"('unperceptive', 'insightful')",1.0193613,1.011245,-0.0088875,-0.0167142,-0.0078267
64,0.24168098,0.09494126,"('shy', 'confident')",-4.2358108,-4.3713574,-1.9970648,-2.1382082,-0.1411434
65,0.00091573317,-0.08407341,"('insecure', 'secure')",0.2537422,0.31894565,0.127329,0.1174361,-0.0098929
66,-0.07391296,-0.13314477,"('inactive', 'active')",0.8563284,0.6828606,0.3912077,0.2748579,-0.1163498
67,0.60584533,0.4758148,"('doubtful', 'determined')",-0.45531785,-0.39699274,0.0752637,0.039411,-0.0358527
68,-0.40129545,-0.4807902,"('dependent', 'independent')",-0.6843603,-0.6673098,-0.5428279,-0.57405,-0.0312221
69,1.26709,1.262264,"('lazy', 'industrious')",0.11021246,0.054991953,0.6886512,0.658628,-0.0300232
70,-0.57461804,-0.5531094,"('lethargic', 'energetic')",0.2420733,0.24899921,-0.1662724,-0.1520551,0.0142173
71,-0.2422539,-0.24562368,"('diffident', 'self-confident')",0.10486838,0.046451915,-0.0686928,-0.0995859,-0.0308931
72,-0.90548617,-0.9084195,"('unambitious', 'ambitious')",0.7271923,0.7131103,-0.0891469,-0.0976546,-0.0085077
73,1.1875896,1.1575603,"('helpless', 'self-reliant')",-2.1874738,-2.3060563,-0.4999421,-0.574248,-0.0743059
74,-0.022674348,-0.015183594,"('undedicated', 'dedicated')",0.9037869,0.75120735,0.4405563,0.3680119,-0.0725444
75,0.17604162,0.17510015,"('meek', 'impulsive')",-0.95186293,-0.92842704,-0.3879107,-0.3766634,0.0112473
76,-0.52081317,-0.4523319,"('anxious', 'daring')",-0.068128124,0.020088555,-0.2944706,-0.2161217,0.0783489
77,-0.57043934,-0.6145287,"('unmotivated', 'motivated')",-0.7559704,-0.6691514,-0.6632049,-0.6418401,0.0213648
78,-0.94282424,-0.8422642,"('nonresilient', 'resilient')",0.16533208,0.13124415,-0.3887461,-0.35551,0.0332361
79,-0.06288504,-0.10326671,"('wavering', 'unwavering')",-0.37093708,-0.4513307,-0.2169111,-0.2772987,-0.0603876
80,0.22526106,0.20652913,"('dominated', 'dominating')",0.4584188,0.5373567,0.3418399,0.3719429,0.030103
81,-0.5311948,-0.57670724,"('submissive', 'aggressive')",-0.2891668,-0.1225882,-0.4101808,-0.3496477,0.0605331
82,-0.61053944,-0.50949407,"('poor', 'rich')",4.246346,4.4340487,1.8179033,1.9622773,0.144374
83,0.38422555,0.28137648,"('powerless', 'powerful')",-0.2738767,-0.25711867,0.0551744,0.0121289,-0.0430455
84,1.12359,1.072224,"('inferior', 'superior')",0.36544955,0.38919643,0.7445198,0.7307102,-0.0138096
85,-0.16263653,-0.11313492,"('insignificant', 'prestigious')",0.098222904,-0.10976069,-0.0322068,-0.1114478,-0.079241
86,-1.6698444,-1.7014518,"('uninfluential', 'influential')",0.35142395,0.24651495,-0.6592102,-0.7274684,-0.0682582
87,0.038971797,0.03721631,"('unsuccessful', 'successful')",1.3746958,1.3275762,0.7068338,0.6823962,-0.0244376
88,-0.82367337,-0.8791066,"('low', 'eminent')",0.007700572,-0.051052496,-0.4079864,-0.4650795,-0.0570931
