,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
13,0.34781706,0.23837289,"('impolite', 'polite')",0.5542939,0.5290139,-0.2896478,-0.35197183,0.2041544,0.1384717,-0.0656827
14,1.3007586,1.2442408,"('antisocial', 'social')",1.3160841,1.3455994,-0.6223502,-0.67395,0.6648308,0.6386301,-0.0262007
15,-0.10819732,-0.14939412,"('boring', 'funny')",0.2665404,0.18032394,0.60884976,0.5586523,0.2557309,0.1965274,-0.0592035
16,-1.538293,-1.5067736,"('unpopular', 'popular')",-0.94412374,-0.8593136,0.203796,0.20920771,-0.7595402,-0.7189598,0.0405804
17,-0.47788954,-0.3718959,"('nasty', 'nice')",-0.9389086,-0.83319765,-0.5941985,-0.51192605,-0.6703322,-0.5723399,0.0979923
18,0.13272181,0.15672188,"('disagreeable', 'welcoming')",0.073596284,0.028901875,-0.39052644,-0.37098593,-0.0614028,-0.0617874,-0.0003846
19,-0.8368818,-0.70110065,"('inhospitable', 'hospitable')",-0.33655408,-0.27907875,-0.3304082,-0.18376195,-0.5012814,-0.3879805,0.1133009
20,-0.955488,-0.887297,"('rough', 'thoughtful')",-0.14629847,-0.026745472,0.51309735,0.5344331,-0.1962297,-0.1265364,0.0696933
21,1.0976436,1.0430089,"('immoral', 'moral')",1.2729108,1.2203689,-0.46366063,-0.5105283,0.6356313,0.5842831,-0.0513482
22,0.68892735,0.70389915,"('untrustworthy', 'trustworthy')",1.035767,1.0210755,-0.6178467,-0.65214616,0.3689492,0.3576095,-0.0113397
23,0.7305623,0.67041916,"('insincere', 'sincere')",1.0646422,1.0425867,5.165036,5.08385,2.3200803,2.2656186,-0.0544617
24,1.7306792,1.7497338,"('dishonest', 'honest')",0.6616347,0.73320055,1.0059335,1.0083796,1.1327492,1.1637713,0.0310221
25,0.18860443,0.18306383,"('egoistic', 'altruistic')",0.5539367,0.47892988,1.643651,1.54638,0.7953974,0.7361246,-0.0592728
26,1.483706,1.5009165,"('hardhearted', 'benevolent')",0.28736165,0.22598653,1.8714278,1.7688943,1.2141651,1.1652657,-0.0488994
27,-0.119225234,-0.06480221,"('hardhearted', 'softhearted')",-0.13489394,-0.031149747,1.0175248,1.0302885,0.2544686,0.3114455,0.0569769
28,0.16895558,0.0365394,"('disloyal', 'loyal')",-0.4436513,-0.61877674,0.96188974,0.82468706,0.2290647,0.0808166,-0.1482481
29,0.9753432,0.9780274,"('unfair', 'fair')",-0.64089954,-0.6398991,-0.57884455,-0.65992385,-0.081467,-0.1072652,-0.0257982
30,1.2323393,1.2036312,"('intolerant', 'tolerant')",1.8132838,1.8162746,1.243577,1.196651,1.4297333,1.4055188,-0.0242145
31,-1.5081367,-1.3129182,"('evil', 'good')",-1.1828274,-1.2210689,-1.2399291,-1.2467918,-1.3102978,-1.2602596,0.0500382
32,1.0119702,0.96982056,"('unkind', 'kind')",0.8331388,0.80368227,1.3441634,1.2129877,1.0630908,0.9954968,-0.067594
33,0.89816725,0.89386225,"('wrong', 'right')",0.18283547,0.16407295,-0.41512877,-0.46245137,0.221958,0.1984946,-0.0234634
34,0.012527904,0.11376001,"('mean', 'honorable')",0.5575045,0.7292305,5.34121,5.5269074,1.9704142,2.1232993,0.1528851
35,-1.9795904,-1.9752284,"('corrupt', 'incorrupt')",-1.980758,-2.0636086,-0.22160178,-0.32696688,-1.3939834,-1.4552679,-0.0612845
36,-1.2546948,-1.1657923,"('hostile', 'amicable')",-1.4169538,-1.575093,0.1006992,-0.026717015,-0.8569831,-0.9225341,-0.065551
37,-0.89745045,-0.8255219,"('fake', 'genuine')",-0.3267761,-0.2799748,0.103259355,0.177605,-0.3736557,-0.3092972,0.0643585
38,0.14880191,0.18817967,"('untruthful', 'truthful')",0.2178794,0.33233684,-0.05125624,0.027041819,0.1051417,0.1825194,0.0773777
39,2.5214536,2.4639962,"('exploitative', 'cooperative')",0.90681505,0.8643345,0.15306342,0.11594941,1.1937774,1.1480934,-0.045684
40,0.72186697,0.7744447,"('stingy', 'generous')",0.034644645,-0.020517489,-1.6180199,-1.682856,-0.2871694,-0.3096429,-0.0224735
41,-0.36361682,-0.3247157,"('unforgiving', 'forgiving')",-0.10947828,-0.123500586,0.257402,0.18148305,-0.0718977,-0.0889111,-0.0170134
42,1.6410422,1.7293476,"('unreliable', 'reliable')",1.2980032,1.5816832,-2.172686,-2.027727,0.2554531,0.427768,0.1723149
43,1.0863235,1.1399795,"('irresponsible', 'responsible')",1.281385,1.5169245,0.4802008,0.56005543,0.9493031,1.0723198,0.1230167
44,-0.9241239,-0.8750074,"('prejudiced', 'unprejudiced')",-0.6407432,-0.54450583,-1.3104256,-1.2585359,-0.9584309,-0.892683,0.0657479
45,0.59809387,0.70243555,"('incompetent', 'competent')",0.26013342,0.3753991,-0.06977944,-0.08793469,0.2628159,0.3299666,0.0671507
46,0.44321716,0.43892205,"('uncompetitive', 'competitive')",1.3486881,1.4202535,-0.6402419,-0.7129069,0.3838878,0.3820895,-0.0017983
47,0.008780263,0.084341496,"('stupid', 'smart')",0.8649444,0.9628531,5.3154097,5.416533,2.0630447,2.1545758,0.0915311
48,0.3037617,0.19577181,"('unintelligent', 'intelligent')",0.20651737,0.12416831,0.49400258,0.423482,0.3347605,0.2478074,-0.0869531
49,-0.7302309,-0.6860728,"('unable', 'able')",-0.5182512,-0.35708553,-0.09630603,0.03647376,-0.4482627,-0.3355615,0.1127012
50,-0.5262898,-0.504908,"('clumsy', 'skillful')",-0.41629985,-0.34264234,-0.14070736,-0.12671603,-0.361099,-0.3247555,0.0363435
51,0.46791276,0.3451324,"('uneducated', 'educated')",0.3849511,0.21511821,0.4609691,0.30330318,0.4379443,0.2878513,-0.150093
52,0.46039313,0.36778647,"('irrational', 'rational')",-0.5091965,-0.7512987,0.029575147,-0.1656479,-0.0064094,-0.1830534,-0.176644
53,-0.5251344,-0.41911006,"('uncreative', 'creative')",0.9955823,1.032263,0.91294116,0.90290815,0.4611297,0.5053537,0.044224
54,-0.21334958,-0.14856762,"('incapable', 'capable')",-0.72806513,-0.5962969,0.93599415,0.97612643,-0.0018069,0.0770873,0.0788942
55,0.7537498,0.77578825,"('incompetent', 'clever')",0.49678448,0.5308863,-0.031839125,-0.0675395,0.4062317,0.413045,0.0068133
56,1.5237815,1.5033584,"('impractical', 'practical')",1.9254714,2.0937111,0.26811334,0.27727526,1.2391222,1.2914483,0.0523261
57,-0.14806542,-0.10710821,"('unimaginative', 'imaginative')",0.23247753,0.31397635,-2.1794987,-2.210546,-0.6983622,-0.6678926,0.0304696
58,-0.07496248,-0.07882644,"('undiscriminating', 'discriminating')",1.3704249,1.4561098,-0.0017154785,0.008606814,0.431249,0.4619634,0.0307144
59,0.23386179,0.21199556,"('foolish', 'wise')",0.22034831,0.19576597,0.528497,0.50598174,0.327569,0.3045811,-0.0229879
60,1.0365725,1.0101395,"('inefficient', 'efficient')",2.1078172,2.214308,-0.048785053,0.03363076,1.0318682,1.0860261,0.0541579
61,0.7992239,0.68699527,"('illogical', 'logical')",1.068172,0.95336795,0.22142841,0.06654372,0.6962748,0.568969,-0.1273058
62,1.673099,1.7217118,"('incompetent', 'brilliant')",1.5743885,1.7926658,0.27966118,0.40953544,1.1757162,1.307971,0.1322548
63,-0.12637769,-0.106615365,"('unperceptive', 'insightful')",1.4884872,1.5928224,0.87373567,0.9363233,0.7452817,0.8075101,0.0622284
64,0.21161942,0.089907296,"('shy', 'confident')",0.9521171,0.96568954,-5.5373006,-5.6171436,-1.4578547,-1.5205156,-0.0626609
65,1.5173115,1.3375212,"('insecure', 'secure')",0.9394759,0.7772078,-0.09400557,-0.15378937,0.7875939,0.6536465,-0.1339474
66,-0.25046843,-0.17209557,"('inactive', 'active')",-0.2876541,-0.21345662,0.7869589,0.767375,0.0829454,0.1272743,0.0443289
67,0.60358924,0.5501346,"('doubtful', 'determined')",-0.017498575,0.06601885,-0.4686881,-0.44434625,0.0391342,0.0572691,0.0181349
68,-1.0535473,-1.1949439,"('dependent', 'independent')",-0.23339522,-0.23090996,-0.6064002,-0.6018968,-0.6311142,-0.6759169,-0.0448027
69,-0.5308348,-0.5510104,"('lazy', 'industrious')",0.0016680472,0.07052052,-0.4235661,-0.34963298,-0.3175776,-0.2767076,0.04087
70,0.87387615,0.9921318,"('lethargic', 'energetic')",1.3389833,1.5471046,0.5980662,0.68075705,0.9369752,1.0733312,0.136356
71,0.8357547,0.8905907,"('diffident', 'self-confident')",0.661888,0.71119314,0.68823445,0.67468923,0.7286258,0.7588243,0.0301985
72,0.8304956,0.76306397,"('unambitious', 'ambitious')",-0.16780303,-0.019210834,-1.0744253,-0.96378535,-0.1372443,-0.0733107,0.0639336
73,1.0296257,1.0567936,"('helpless', 'self-reliant')",0.3376843,0.34496808,-2.974232,-2.9144804,-0.5356407,-0.5042396,0.0314011
74,0.8577158,0.9550838,"('undedicated', 'dedicated')",0.4344831,0.59962213,0.36494806,0.410989,0.5523823,0.6552316,0.1028493
75,-0.8460703,-0.7280297,"('meek', 'impulsive')",-0.602265,-0.4117896,-0.33902818,-0.20652446,-0.5957878,-0.4487813,0.1470065
76,1.2857625,1.3127002,"('anxious', 'daring')",1.4259799,1.5345352,0.3462434,0.35481966,1.0193286,1.0673517,0.0480231
77,0.2860884,0.2510807,"('unmotivated', 'motivated')",0.6330559,0.54497856,-0.9922206,-0.9970508,-0.0243587,-0.0669972,-0.0426385
78,-1.774813,-1.7296814,"('nonresilient', 'resilient')",0.070443444,0.12954779,-0.36395124,-0.2898674,-0.6894403,-0.6300003,0.05944
79,-0.008018849,0.04054988,"('wavering', 'unwavering')",-0.83419937,-0.7900619,-0.053201575,0.0020927563,-0.2984733,-0.2491397,0.0493336
80,0.90095013,0.7961604,"('dominated', 'dominating')",0.6223779,0.63344127,-1.0054431,-0.96849614,0.1726283,0.1537018,-0.0189265
81,0.25572252,0.069553316,"('submissive', 'aggressive')",1.715876,1.6621158,-0.4349375,-0.5025179,0.5122203,0.4097171,-0.1025032
82,-0.90782607,-0.84327847,"('poor', 'rich')",1.223497,1.2858489,5.792324,5.813313,2.0359983,2.0852944,0.0492961
83,0.30755398,0.23501882,"('powerless', 'powerful')",0.03781035,0.090577796,-1.0927312,-1.1421167,-0.2491223,-0.2721733,-0.023051
84,0.6122451,0.5176092,"('inferior', 'superior')",0.053119466,-0.008504443,0.4651311,0.38936368,0.3768319,0.2994895,-0.0773424
85,0.40588427,0.5188447,"('insignificant', 'prestigious')",-0.61293435,-0.6213454,0.23542672,0.1975287,0.0094589,0.031676,0.0222171
86,0.5350658,0.38380048,"('uninfluential', 'influential')",1.0453923,0.95073134,0.17225526,0.047584955,0.5842378,0.4607056,-0.1235322
87,0.12345337,0.0027837083,"('unsuccessful', 'successful')",0.8902849,0.83512217,0.64248383,0.60740435,0.552074,0.4817701,-0.0703039
88,0.2099515,0.08725123,"('low', 'eminent')",0.58521634,0.57085437,0.55450684,0.4707644,0.4498916,0.37629,-0.0736016
