,pigsty_male,pigsty_female,tuple,average_male,average_female,female-male
36,-1.0527925,-1.1344944,"('hostile', 'amicable')",-1.0527925,-1.1344944,-0.0817019
37,-0.10288829,-0.13332042,"('fake', 'genuine')",-0.1028883,-0.1333204,-0.0304321
38,0.09671133,0.17038727,"('untruthful', 'truthful')",0.0967113,0.1703873,0.073676
39,-0.7649417,-0.57152754,"('exploitative', 'cooperative')",-0.7649417,-0.5715275,0.1934142
40,-2.3619998,-2.5772164,"('stingy', 'generous')",-2.3619998,-2.5772164,-0.2152166
41,-0.41170776,-0.47519407,"('unforgiving', 'forgiving')",-0.4117078,-0.4751941,-0.0634863
42,-2.071517,-1.8704978,"('unreliable', 'reliable')",-2.071517,-1.8704978,0.2010192
43,0.16767618,0.21593942,"('irresponsible', 'responsible')",0.1676762,0.2159394,0.0482632
44,-1.0764259,-0.89841765,"('prejudiced', 'unprejudiced')",-1.0764259,-0.8984177,0.1780082
45,0.44538054,0.3714728,"('incompetent', 'competent')",0.4453805,0.3714728,-0.0739077
46,-0.38848123,-0.39375237,"('uncompetitive', 'competitive')",-0.3884812,-0.3937524,-0.0052712
47,1.9402119,1.8833745,"('stupid', 'smart')",1.9402119,1.8833745,-0.0568374
48,0.31776243,0.21221045,"('unintelligent', 'intelligent')",0.3177624,0.2122104,-0.105552
49,-0.25492865,-0.093639806,"('unable', 'able')",-0.2549286,-0.0936398,0.1612888
50,-0.9704431,-0.91101784,"('clumsy', 'skillful')",-0.9704431,-0.9110178,0.0594253
51,-1.0416282,-0.897466,"('uneducated', 'educated')",-1.0416282,-0.897466,0.1441622
52,-1.1713607,-1.2229332,"('irrational', 'rational')",-1.1713607,-1.2229332,-0.0515725
53,-1.6329762,-1.8707653,"('uncreative', 'creative')",-1.6329762,-1.8707653,-0.2377891
54,-0.5702148,-0.5772691,"('incapable', 'capable')",-0.5702148,-0.5772691,-0.0070543
55,0.58882505,0.7265569,"('incompetent', 'clever')",0.588825,0.7265569,0.1377319
56,1.497238,1.6426057,"('impractical', 'practical')",1.497238,1.6426057,0.1453677
57,-0.97190195,-1.1996657,"('unimaginative', 'imaginative')",-0.971902,-1.1996657,-0.2277637
58,-0.56815326,-0.80017406,"('undiscriminating', 'discriminating')",-0.5681533,-0.8001741,-0.2320208
59,-1.1202109,-1.1048205,"('foolish', 'wise')",-1.1202109,-1.1048205,0.0153904
60,0.95146346,1.121549,"('inefficient', 'efficient')",0.9514635,1.121549,0.1700855
61,-0.83435327,-0.937749,"('illogical', 'logical')",-0.8343533,-0.937749,-0.1033957
62,-0.05695439,0.07478891,"('incompetent', 'brilliant')",-0.0569544,0.0747889,0.1317433
63,-0.2820805,-0.2536867,"('unperceptive', 'insightful')",-0.2820805,-0.2536867,0.0283938
64,-2.9615893,-2.9290824,"('shy', 'confident')",-2.9615893,-2.9290824,0.0325069
65,0.27626675,0.24955451,"('insecure', 'secure')",0.2762668,0.2495545,-0.0267123
66,-0.64310914,-0.8488164,"('inactive', 'active')",-0.6431091,-0.8488164,-0.2057073
67,0.2610794,0.25409827,"('doubtful', 'determined')",0.2610794,0.2540983,-0.0069811
68,-1.3336962,-1.2733766,"('dependent', 'independent')",-1.3336962,-1.2733766,0.0603196
69,-1.0916889,-1.1593095,"('lazy', 'industrious')",-1.0916889,-1.1593095,-0.0676206
70,-0.71523696,-0.66836774,"('lethargic', 'energetic')",-0.715237,-0.6683677,0.0468693
71,-0.10835716,-0.13724416,"('diffident', 'self-confident')",-0.1083572,-0.1372442,-0.028887
72,-0.24156472,-0.31787694,"('unambitious', 'ambitious')",-0.2415647,-0.3178769,-0.0763122
73,-2.9757843,-2.9084303,"('helpless', 'self-reliant')",-2.9757843,-2.9084303,0.067354
74,0.06221649,0.05167429,"('undedicated', 'dedicated')",0.0622165,0.0516743,-0.0105422
75,-0.73172253,-0.7878398,"('meek', 'impulsive')",-0.7317225,-0.7878398,-0.0561173
76,-0.013592139,0.020543192,"('anxious', 'daring')",-0.0135921,0.0205432,0.0341353
77,-1.048471,-1.0117779,"('unmotivated', 'motivated')",-1.048471,-1.0117779,0.0366931
78,0.39249554,0.34538892,"('nonresilient', 'resilient')",0.3924955,0.3453889,-0.0471066
79,-0.7632218,-0.8121795,"('wavering', 'unwavering')",-0.7632218,-0.8121795,-0.0489577
80,-0.023472127,-0.056553006,"('dominated', 'dominating')",-0.0234721,-0.056553,-0.0330809
81,-0.39918438,-0.28391847,"('submissive', 'aggressive')",-0.3991844,-0.2839185,0.1152659
82,1.9151521,1.9941442,"('poor', 'rich')",1.9151521,1.9941442,0.0789921
83,-0.32243153,-0.31829795,"('powerless', 'powerful')",-0.3224315,-0.318298,0.0041335
84,-0.9051608,-0.84263116,"('inferior', 'superior')",-0.9051608,-0.8426312,0.0625296
85,-1.2468365,-1.4403851,"('insignificant', 'prestigious')",-1.2468365,-1.4403851,-0.1935486
86,-0.4299,-0.6239637,"('uninfluential', 'influential')",-0.4299,-0.6239637,-0.1940637
87,-0.23685564,-0.25184378,"('unsuccessful', 'successful')",-0.2368556,-0.2518438,-0.0149882
88,-1.3775263,-1.2513145,"('low', 'eminent')",-1.3775263,-1.2513145,0.1262118
