,cvs_male,cvs_female,tuple,health_male,health_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1317793,-1.3335943,"('unsociable', 'sociable')",0.060927644,-0.01117565,-0.65790004,-0.84889174,-0.5762506,-0.7312206,-0.15497
1,0.9608142,0.94649863,"('unfriendly', 'friendly')",1.3288215,1.2620372,1.4979067,1.3979821,1.2625141,1.2021726,-0.0603415
2,1.5122001,1.5060794,"('unlikable', 'likable')",1.1861489,1.1438923,0.74267435,0.78362864,1.1470078,1.1445335,-0.0024743
3,-1.1581264,-1.2913402,"('repellent', 'pleasant')",-1.3154818,-1.0811043,0.65573716,0.61468136,-0.605957,-0.5859211,0.0200359
4,0.5655128,0.6706087,"('disliked', 'liked')",0.84668964,0.8861704,-6.384442,-6.443895,-1.6574132,-1.6290385,0.0283747
5,1.2712711,1.4935774,"('distant', 'outgoing')",1.2193377,1.3455621,-0.5154775,-0.38772446,0.6583771,0.8171384,0.1587613
6,1.2424518,1.4943287,"('distant', 'open')",1.156853,1.2842686,-0.20669371,-0.10839427,0.7308704,0.8900677,0.1591973
7,-0.52951014,-0.6470869,"('insensitive', 'sensitive')",-0.27011603,-0.18582931,0.38348743,0.3091203,-0.1387129,-0.1745987,-0.0358858
8,0.11746082,0.16281033,"('unaffectionate', 'affectionate')",0.6154738,0.47681743,0.89598465,0.88211256,0.5429731,0.5072468,-0.0357263
9,0.6475662,0.65009737,"('unaffectionate', 'caring')",1.6561193,1.5643237,1.4168967,1.406434,1.2401942,1.2069517,-0.0332425
10,-2.0972502,-2.3009038,"('unsympathetic', 'sympathetic')",-0.8716232,-0.7453512,-0.85413224,-0.90673506,-1.2743352,-1.3176634,-0.0433282
11,-0.034789976,-0.14329171,"('unhelpful', 'helpful')",-0.024312478,-0.017721504,1.4607964,1.5555851,0.4672313,0.4648573,-0.002374
12,1.3610373,1.4066277,"('unsupportive', 'supportive')",2.543114,2.7125998,-1.7841852,-1.8227007,0.7066553,0.7655089,0.0588536
13,-0.328752,-0.5517896,"('impolite', 'polite')",-0.07024096,-0.12830931,-1.1005518,-1.1724,-0.4998483,-0.6174996,-0.1176513
14,-2.069591,-2.1474838,"('antisocial', 'social')",-0.24169216,-0.13336822,-0.6425648,-0.7612184,-0.984616,-1.0140235,-0.0294075
15,0.2825961,0.27736673,"('boring', 'funny')",0.554839,0.4214538,-0.16453572,-0.09652374,0.2242998,0.2007656,-0.0235342
16,0.40218812,0.46743727,"('unpopular', 'popular')",0.18646988,0.20865308,0.29689997,0.23541623,0.295186,0.3038355,0.0086495
17,0.017205734,0.11695023,"('nasty', 'nice')",-0.23061973,-0.0045975074,-0.4669518,-0.3669067,-0.2267886,-0.0848513,0.1419373
18,0.41298848,0.45699793,"('disagreeable', 'welcoming')",-0.51896334,-0.4807409,-0.39251426,-0.41820177,-0.166163,-0.1473149,0.0188481
19,1.7943381,1.9039136,"('inhospitable', 'hospitable')",0.6832833,0.6397993,0.037609354,0.13040711,0.8384103,0.8913733,0.052963
20,0.17721519,0.20332962,"('rough', 'thoughtful')",-0.3742609,-0.27775797,0.7264181,0.70682436,0.1764574,0.2107987,0.0343413
21,-0.24629527,-0.43575245,"('immoral', 'moral')",0.62805444,0.67191476,-0.68172425,-0.6831229,-0.0999884,-0.1489869,-0.0489985
22,-0.06790123,-0.16371776,"('untrustworthy', 'trustworthy')",-0.21986708,-0.26063758,-0.8420317,-0.91497326,-0.3766,-0.4464428,-0.0698428
23,-0.14592907,-0.2977227,"('insincere', 'sincere')",-0.099649414,-0.07543875,5.3988695,5.3270063,1.7177637,1.6512817,-0.066482
24,-0.21816134,-0.3485966,"('dishonest', 'honest')",0.46569467,0.4484118,0.61575776,0.6064193,0.2877637,0.2354115,-0.0523522
25,0.2967265,0.2930059,"('egoistic', 'altruistic')",0.5311651,0.45576364,1.8249084,1.7656919,0.8842667,0.8381538,-0.0461129
26,0.78511626,0.84980106,"('hardhearted', 'benevolent')",1.6212505,1.5676688,1.9784693,1.8562456,1.4616121,1.4245718,-0.0370403
27,0.564584,0.6195626,"('hardhearted', 'softhearted')",0.8447576,0.8432223,1.5934728,1.5298724,1.0009381,0.9975525,-0.0033856
