,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5674839,-1.7192382,"('unsociable', 'sociable')",0.51422304,0.5431363,-0.1670681,-0.2516373,-0.5395029,-0.81477416,-0.439958,-0.5606284,-0.1206704
1,-1.677575,-1.7596736,"('unfriendly', 'friendly')",-0.95665914,-0.909015,-0.5315087,-0.6541437,1.7986763,1.6135515,-0.3417667,-0.4273202,-0.0855535
2,-0.4614118,-0.28260556,"('unlikable', 'likable')",0.87792194,1.0847247,0.2575317,0.44101492,0.28781945,0.42776287,0.2404653,0.4177242,0.1772589
3,-1.4175957,-1.358186,"('repellent', 'pleasant')",0.011399914,0.13261057,-0.95238006,-0.90061224,-0.14217095,-0.027676724,-0.6251867,-0.5384662,0.0867205
4,0.98908424,0.8605187,"('disliked', 'liked')",-0.18006659,-0.29659894,0.1022735,0.042913817,-5.475543,-5.2708483,-1.141063,-1.1660037,-0.0249407
5,0.9239519,0.9292768,"('distant', 'outgoing')",-0.6510806,-0.62245035,0.25936657,0.35878742,0.19450836,0.26016608,0.1816866,0.231445,0.0497584
6,0.8819216,0.9627804,"('distant', 'open')",-0.76676404,-0.71469426,0.618518,0.7426707,0.48448557,0.5521767,0.3045403,0.3857334,0.0811931
7,-1.4119043,-1.4085306,"('insensitive', 'sensitive')",-0.34318534,-0.05743497,-0.41313544,-0.38208482,0.46496075,0.34665453,-0.4258161,-0.375349,0.0504671
8,-0.48049644,-0.4511411,"('unaffectionate', 'affectionate')",-0.51402473,-0.48757434,1.753128,1.7260509,0.9614437,0.8829478,0.4300126,0.4175708,-0.0124418
9,-1.3068457,-1.3539321,"('unaffectionate', 'caring')",-0.5951205,-0.5389273,0.86936474,0.8093386,1.176024,1.0474123,0.0358557,-0.0090272,-0.0448829
10,-2.2210374,-2.273678,"('unsympathetic', 'sympathetic')",0.32605186,0.48734477,-0.63362396,-0.7723392,-0.110243775,-0.31074166,-0.6597133,-0.7173535,-0.0576402
11,-1.797254,-1.8354839,"('unhelpful', 'helpful')",-0.8928737,-0.8087071,-0.88004017,-0.9253735,1.6738267,1.5447277,-0.4740853,-0.5062093,-0.032124
12,-1.4536858,-1.412966,"('unsupportive', 'supportive')",0.59069026,0.8941194,0.26242432,0.26508456,-1.2003597,-1.1360673,-0.4502327,-0.3474573,0.1027754
13,-1.5163314,-1.6217716,"('impolite', 'polite')",0.24494456,0.37291166,0.053483777,-0.0022407286,-0.5558225,-0.6996517,-0.4434314,-0.4876881,-0.0442567
14,-1.5684223,-1.5477891,"('antisocial', 'social')",0.9253252,1.035587,-0.32577923,-0.35336605,-1.1025981,-1.1309221,-0.5178686,-0.4991226,0.018746
15,0.23118305,0.22787294,"('boring', 'funny')",0.15148477,0.02295823,0.6985795,0.6754801,0.4523665,0.46440586,0.3834035,0.3476793,-0.0357242
16,-0.11708765,-0.08868601,"('unpopular', 'popular')",0.031488895,0.20547163,-0.8464614,-0.7761241,0.14122024,0.28438514,-0.19771,-0.0937383,0.1039717
17,0.2428066,0.25213224,"('nasty', 'nice')",0.4821179,0.54617167,0.066938415,0.13836671,-0.65580285,-0.54854155,0.034015,0.0970323,0.0630173
18,-0.7313111,-0.60368305,"('disagreeable', 'welcoming')",0.27986014,0.5702268,5.4202974e-05,0.06362637,-0.5475378,-0.44917566,-0.2497336,-0.1047514,0.1449822
19,0.9667434,1.0326455,"('inhospitable', 'hospitable')",-1.1699647,-1.0304335,0.6158699,0.7392278,0.089982055,0.14485438,0.1256577,0.2215735,0.0959158
20,-0.25263968,-0.2898552,"('rough', 'thoughtful')",0.84446573,0.96031266,0.26370522,0.2850449,1.4020671,1.3099102,0.5643996,0.5663531,0.0019535
21,-1.4201224,-1.4240382,"('immoral', 'moral')",0.5470137,0.74677724,-2.2476678,-2.3098028,-1.3093044,-1.3113315,-1.1075202,-1.0745988,0.0329214
22,-0.7541719,-0.809173,"('untrustworthy', 'trustworthy')",0.0014409465,-0.018435158,-0.5352994,-0.5611489,-0.966233,-1.0206544,-0.5635659,-0.6023529,-0.038787
23,-2.7243724,-2.7738264,"('insincere', 'sincere')",-0.86172414,-0.6440997,-0.11881974,-0.1145395,4.814048,4.4326305,0.2772829,0.2250413,-0.0522416
24,-1.2636908,-1.3235321,"('dishonest', 'honest')",-0.20755295,-0.19047216,0.24105303,0.18439431,0.6073068,0.45309174,-0.155721,-0.2191295,-0.0634085
25,0.47045594,0.48590422,"('egoistic', 'altruistic')",-0.42851084,-0.34335148,1.7939401,1.8397459,0.88124084,0.91817284,0.6792815,0.7251179,0.0458364
26,-0.53109556,-0.5470705,"('hardhearted', 'benevolent')",1.3642793,1.2766799,1.2679998,1.0621977,1.9311293,1.7469584,1.0080782,0.8846914,-0.1233868
27,-0.693286,-0.65839875,"('hardhearted', 'softhearted')",-0.5665833,-0.42014167,-0.049093854,0.0057660863,1.4671679,1.3900849,0.0395512,0.0793276,0.0397764
28,-1.7481176,-1.8350468,"('disloyal', 'loyal')",-0.14120962,-0.15263125,-0.2433361,-0.35763448,0.5031629,0.1911835,-0.4073751,-0.5385323,-0.1311572
29,0.1853231,0.162503,"('unfair', 'fair')",-0.31207103,-0.42107412,-0.062399175,-0.01116959,-0.47360322,-0.55592173,-0.1656876,-0.2064156,-0.040728
