,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
17,0.087468594,0.09556854,"('nasty', 'nice')",-1.0053055,-1.0462728,-0.4589185,-0.4753521,-0.0164336
18,-0.7348043,-0.7670702,"('disagreeable', 'welcoming')",-0.8442417,-0.97573996,-0.789523,-0.8714051,-0.0818821
19,-1.5334088,-1.5594728,"('inhospitable', 'hospitable')",-0.45268142,-0.5936764,-0.9930451,-1.0765746,-0.0835295
20,0.22606611,0.26771882,"('rough', 'thoughtful')",1.2677487,1.2833838,0.7469074,0.7755513,0.0286439
21,0.4558483,0.4497737,"('immoral', 'moral')",-0.91052353,-0.8082591,-0.2273376,-0.1792427,0.0480949
22,0.41255313,0.39797223,"('untrustworthy', 'trustworthy')",-0.48602363,-0.48989516,-0.0367353,-0.0459615,-0.0092262
23,-0.3710283,-0.4187151,"('insincere', 'sincere')",3.8769991,3.6407576,1.7529855,1.6110213,-0.1419642
24,-0.22115645,-0.23604973,"('dishonest', 'honest')",0.61799985,0.5523583,0.1984217,0.1581543,-0.0402674
25,-1.1354511,-1.20015,"('egoistic', 'altruistic')",1.0318643,0.9009483,-0.0517934,-0.1496009,-0.0978075
26,-0.17481205,-0.24574403,"('hardhearted', 'benevolent')",2.5149581,2.4187481,1.170073,1.0865021,-0.0835709
27,-0.9303967,-0.93139005,"('hardhearted', 'softhearted')",0.37469158,0.16680808,-0.2778525,-0.382291,-0.1044385
28,-0.65559727,-0.7067623,"('disloyal', 'loyal')",0.60319513,0.45025265,-0.0262011,-0.1282548,-0.1020537
29,-0.04502526,-0.0679307,"('unfair', 'fair')",-0.6170261,-0.7241252,-0.3310257,-0.396028,-0.0650023
30,0.29634744,0.27096832,"('intolerant', 'tolerant')",0.8417268,0.80051994,0.5690371,0.5357441,-0.033293
31,-1.1930058,-1.1992842,"('evil', 'good')",-0.18629342,-0.31644875,-0.6896496,-0.7578665,-0.0682169
32,0.28407103,0.25564736,"('unkind', 'kind')",0.56304455,0.43307462,0.4235578,0.344361,-0.0791968
33,0.07039652,-0.01650833,"('wrong', 'right')",0.20165497,0.07306838,0.1360257,0.02828,-0.1077457
34,-0.32646975,-0.276407,"('mean', 'honorable')",3.6683333,3.6324503,1.6709318,1.6780217,0.0070899
35,-0.9172008,-1.002034,"('corrupt', 'incorrupt')",-0.3528761,-0.524822,-0.6350384,-0.763428,-0.1283896
36,-1.24641,-1.3678739,"('hostile', 'amicable')",0.98122716,0.7362957,-0.1325914,-0.3157891,-0.1831977
37,-0.12020114,-0.051785477,"('fake', 'genuine')",0.27142277,0.29115632,0.0756108,0.1196854,0.0440746
38,-1.0599202,-1.0904114,"('untruthful', 'truthful')",0.09312965,0.07148956,-0.4833953,-0.5094609,-0.0260656
39,0.8632621,0.9011545,"('exploitative', 'cooperative')",0.4685662,0.4915998,0.6659142,0.6963772,0.030463
40,0.021281727,0.00716371,"('stingy', 'generous')",-1.2223587,-1.3113184,-0.6005385,-0.6520773,-0.0515388
41,-0.5705765,-0.607234,"('unforgiving', 'forgiving')",0.6105634,0.5946738,0.0199935,-0.0062801,-0.0262736
42,0.6740326,0.7491643,"('unreliable', 'reliable')",-1.7195835,-1.590013,-0.5227754,-0.4204244,0.102351
43,-0.3550057,-0.32172424,"('irresponsible', 'responsible')",1.1033156,1.1427472,0.3741549,0.4105115,0.0363566
44,0.57513595,0.6431773,"('prejudiced', 'unprejudiced')",-1.5974724,-1.5560478,-0.5111682,-0.4564353,0.0547329
45,-0.08735238,-0.06425875,"('incompetent', 'competent')",0.91725874,0.9779513,0.4149532,0.4568463,0.0418931
46,-0.170296,-0.13280748,"('uncompetitive', 'competitive')",-0.552746,-0.44728276,-0.361521,-0.2900451,0.0714759
47,0.06301568,0.1358232,"('stupid', 'smart')",4.5342093,4.4729023,2.2986124,2.3043628,0.0057504
48,-0.30242926,-0.3502749,"('unintelligent', 'intelligent')",-0.12132339,-0.072257385,-0.2118763,-0.2112661,0.0006102
49,-0.19902974,-0.1820886,"('unable', 'able')",-0.5723952,-0.5024988,-0.3857125,-0.3422937,0.0434188
50,0.40988478,0.39852828,"('clumsy', 'skillful')",-0.31406116,-0.42343456,0.0479118,-0.0124531,-0.0603649
51,0.40190476,0.3232013,"('uneducated', 'educated')",0.33605728,0.27248242,0.368981,0.2978418,-0.0711392
52,-0.9936684,-1.1429375,"('irrational', 'rational')",0.013600336,-0.1959223,-0.490034,-0.6694299,-0.1793959
53,-1.1978205,-1.2639312,"('uncreative', 'creative')",1.0634938,0.94275814,-0.0671633,-0.1605865,-0.0934232
54,-0.42331642,-0.5042571,"('incapable', 'capable')",0.6608635,0.5036936,0.1187735,-0.0002818,-0.1190553
55,0.34702623,0.41488197,"('incompetent', 'clever')",-0.05525451,0.102831796,0.1458859,0.2588569,0.112971
56,0.9244301,0.9222868,"('impractical', 'practical')",0.82330674,0.92216986,0.8738684,0.9222283,0.0483599
57,-0.2927379,-0.29374862,"('unimaginative', 'imaginative')",-0.9721763,-0.85687655,-0.6324571,-0.5753126,0.0571445
58,-0.50013745,-0.5469753,"('undiscriminating', 'discriminating')",0.6751712,0.71109635,0.0875169,0.0820605,-0.0054564
59,-0.2942033,-0.31652445,"('foolish', 'wise')",0.20601302,0.09964517,-0.0440951,-0.1084396,-0.0643445
60,1.2458951,1.3322762,"('inefficient', 'efficient')",-0.11934964,0.12405757,0.5632728,0.7281669,0.1648941
61,0.04098505,-0.061130315,"('illogical', 'logical')",0.9673146,0.84184504,0.5041499,0.3903574,-0.1137925
62,0.8696928,0.9201332,"('incompetent', 'brilliant')",0.5388413,0.6621634,0.704267,0.7911483,0.0868813
63,-0.5822497,-0.55791247,"('unperceptive', 'insightful')",1.0547543,1.1087147,0.2362523,0.2754011,0.0391488
64,0.80874544,0.8456559,"('shy', 'confident')",-4.3417563,-4.0887804,-1.7665055,-1.6215622,0.1449433
65,0.74726933,0.7809192,"('insecure', 'secure')",0.24951814,0.35398212,0.4983937,0.5674506,0.0690569
66,-0.5334144,-0.53165245,"('inactive', 'active')",1.0041273,0.8920498,0.2353564,0.1801987,-0.0551577
67,0.84917045,0.8507792,"('doubtful', 'determined')",-0.51017356,-0.45927808,0.1694984,0.1957505,0.0262521
68,-0.59117615,-0.6379259,"('dependent', 'independent')",-0.9609717,-0.9838288,-0.7760739,-0.8108773,-0.0348034
69,0.8826632,0.8769414,"('lazy', 'industrious')",0.27208436,0.23424661,0.5773737,0.555594,-0.0217797
70,0.3427976,0.39403194,"('lethargic', 'energetic')",0.36104912,0.4356109,0.3519233,0.4148214,0.0628981
71,-0.74233866,-0.72827595,"('diffident', 'self-confident')",0.44455466,0.35048145,-0.148892,-0.1888973,-0.0400053
72,-0.06690408,-0.03757213,"('unambitious', 'ambitious')",0.6020087,0.6449655,0.2675523,0.3036967,0.0361444
73,0.6237137,0.61286384,"('helpless', 'self-reliant')",-2.2706397,-2.2491446,-0.823463,-0.8181404,0.0053226
74,0.45127138,0.46895725,"('undedicated', 'dedicated')",0.86327016,0.8381254,0.6572708,0.6535413,-0.0037295
75,0.027317327,-0.0037975758,"('meek', 'impulsive')",-0.79864764,-0.7733024,-0.3856651,-0.38855,-0.0028849
76,0.4235663,0.48869196,"('anxious', 'daring')",-0.24688967,-0.10771307,0.0883383,0.1904894,0.1021511
77,0.150914,0.14436837,"('unmotivated', 'motivated')",-0.83532554,-0.6916909,-0.3422058,-0.2736613,0.0685445
78,-0.7789699,-0.75833243,"('nonresilient', 'resilient')",0.30618873,0.3486884,-0.2363906,-0.204822,0.0315686
79,-1.0193915,-1.0955611,"('wavering', 'unwavering')",-0.20437267,-0.3310559,-0.6118821,-0.7133085,-0.1014264
80,0.7180849,0.8037963,"('dominated', 'dominating')",0.21242973,0.43481904,0.4652573,0.6193076,0.1540503
81,1.0960231,1.1032978,"('submissive', 'aggressive')",-0.5660909,-0.3724071,0.2649661,0.3654454,0.1004793
82,-0.51223195,-0.53991926,"('poor', 'rich')",4.445411,4.313046,1.9665897,1.8865633,-0.0800264
83,-0.2921939,-0.2681048,"('powerless', 'powerful')",-0.6963326,-0.6024093,-0.4942632,-0.435257,0.0590062
84,0.13725293,0.1176564,"('inferior', 'superior')",0.61829793,0.61371917,0.3777754,0.3656878,-0.0120876
85,-0.60903215,-0.64598995,"('insignificant', 'prestigious')",0.3255688,0.15121457,-0.1417317,-0.2473877,-0.105656
86,-0.75312054,-0.8138484,"('uninfluential', 'influential')",0.27379632,0.26918477,-0.2396621,-0.2723318,-0.0326697
87,0.9926626,0.97036564,"('unsuccessful', 'successful')",1.7086828,1.738065,1.3506727,1.3542154,0.0035427
88,-0.42062235,-0.51255566,"('low', 'eminent')",0.33169326,0.24551225,-0.0444645,-0.1335217,-0.0890572
