,keysight_male,keysight_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.68367326,0.7471563,"('unsociable', 'sociable')",-0.277335,-0.4736692,-0.6297407,-0.82938784,-0.0744675,-0.1853002,-0.1108327
1,-1.0842786,-1.2624351,"('unfriendly', 'friendly')",0.18614337,0.1227551,1.8609542,1.858715,0.3209397,0.2396783,-0.0812614
2,0.28223062,0.25084743,"('unlikable', 'likable')",0.29663047,0.33078206,0.8731585,0.92730284,0.4840066,0.5029775,0.0189709
3,0.18538065,0.3580428,"('repellent', 'pleasant')",0.47944197,0.5450222,-0.06679037,-0.037442703,0.1993441,0.2885408,0.0891967
4,-1.2562606,-1.3836415,"('disliked', 'liked')",-0.66872793,-0.6564569,-5.52651,-5.767669,-2.4838327,-2.6025893,-0.1187566
5,-1.5246751,-1.6504656,"('distant', 'outgoing')",-0.6061964,-0.43042395,-0.10289385,0.060295597,-0.7445885,-0.6735313,0.0710572
6,-1.8407035,-1.9584084,"('distant', 'open')",-1.1520052,-0.967054,0.28340074,0.48693478,-0.9031026,-0.8128425,0.0902601
7,1.203559,1.4005448,"('insensitive', 'sensitive')",0.5713973,0.61919194,0.49682295,0.5872017,0.7572598,0.8689795,0.1117197
8,-1.4698787,-1.6098598,"('unaffectionate', 'affectionate')",-0.4364242,-0.40465263,0.8096667,0.8662063,-0.3655454,-0.3827688,-0.0172234
9,-0.6731682,-0.74828625,"('unaffectionate', 'caring')",-0.20948698,-0.18709737,1.20755,1.2918872,0.1082983,0.1188345,0.0105362
10,1.0001626,1.2958921,"('unsympathetic', 'sympathetic')",-0.664581,-0.69048166,-0.9534334,-0.98858094,-0.2059506,-0.1277235,0.0782271
11,1.3177396,1.3845596,"('unhelpful', 'helpful')",0.91172546,0.8956139,1.5440367,1.5966748,1.257834,1.2922827,0.0344487
12,0.44690487,0.55599594,"('unsupportive', 'supportive')",0.44305447,0.62625563,-1.6461138,-1.586564,-0.2520515,-0.1347708,0.1172807
13,1.1214411,1.2507979,"('impolite', 'polite')",-0.21934676,-0.29538637,-0.47309276,-0.5925002,0.1430005,0.1209704,-0.0220301
14,0.927826,1.0942055,"('antisocial', 'social')",0.7974664,0.7879065,-0.65916723,-0.74319714,0.3553751,0.3796383,0.0242632
15,0.25631627,0.17307682,"('boring', 'funny')",-0.29553294,-0.3158287,0.759002,0.6993386,0.2399284,0.1855289,-0.0543995
16,-1.4002659,-1.4810064,"('unpopular', 'popular')",-0.073281236,-0.05746798,0.6188582,0.68653125,-0.2848963,-0.283981,0.0009153
17,-0.77752304,-0.8146095,"('nasty', 'nice')",-0.6935285,-0.6451069,-0.46417534,-0.36802602,-0.6450756,-0.6092475,0.0358281
18,-0.12755121,-0.11295988,"('disagreeable', 'welcoming')",0.32716647,0.43580204,-0.004404869,0.008812724,0.0650701,0.1105516,0.0454815
19,-1.4633174,-1.5702783,"('inhospitable', 'hospitable')",-0.8045215,-0.78542614,0.0260918,0.18232468,-0.747249,-0.7244599,0.0227891
20,0.48479116,0.49151757,"('rough', 'thoughtful')",1.1434435,1.183357,0.73123807,0.72332716,0.7864909,0.7994006,0.0129097
21,1.7648982,1.9391042,"('immoral', 'moral')",0.5410723,0.4248269,-0.6949634,-0.7512637,0.5370023,0.5375559,0.0005536
22,1.1146445,1.2338781,"('untrustworthy', 'trustworthy')",0.2210432,0.14573044,-0.7267692,-0.836885,0.2029728,0.1809079,-0.0220649
23,0.754478,0.824543,"('insincere', 'sincere')",-0.225724,-0.25397974,4.9445853,5.04285,1.8244464,1.8711378,0.0466914
24,0.6158257,0.7786327,"('dishonest', 'honest')",-1.9193828,-1.893251,0.3774407,0.3268686,-0.3087055,-0.2625832,0.0461223
25,-0.97930676,-1.128922,"('egoistic', 'altruistic')",0.49449772,0.5360505,1.8067435,1.8238177,0.4406448,0.4103154,-0.0303294
26,-0.6635083,-0.8269886,"('hardhearted', 'benevolent')",0.2654644,0.30813223,1.7571796,1.6791655,0.4530452,0.3867697,-0.0662755
27,-0.28590527,-0.21487246,"('hardhearted', 'softhearted')",0.15807824,0.21901436,1.3497251,1.380355,0.4072994,0.461499,0.0541996
28,0.45123118,0.39599103,"('disloyal', 'loyal')",-0.0730775,-0.20818269,0.94670904,0.83601177,0.4416209,0.3412734,-0.1003475
29,-0.15984826,-0.21871465,"('unfair', 'fair')",-0.9109725,-0.914286,-0.45638776,-0.56940943,-0.5090695,-0.56747,-0.0584005
30,1.431793,1.5055385,"('intolerant', 'tolerant')",1.478837,1.4065582,0.96021694,0.890904,1.2902823,1.2676668,-0.0226155
