,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.011390666,-0.06629278,"('unsociable', 'sociable')",1.881153,1.8327781,-0.3860018,-0.47125837,0.4945868,0.4317423,-0.0628445
1,-1.9065343,-2.0100799,"('unfriendly', 'friendly')",0.47161305,0.4649026,1.96014,1.7942615,0.1750729,0.0830281,-0.0920448
2,0.41100907,0.40480247,"('unlikable', 'likable')",0.74660444,0.74521685,0.68817425,0.7690658,0.6152626,0.639695,0.0244324
3,-0.58581847,-0.4873643,"('repellent', 'pleasant')",-0.36709884,-0.27260605,-0.04914294,0.04942195,-0.3340201,-0.2368494,0.0971707
4,0.14324474,0.1262053,"('disliked', 'liked')",-0.4994584,-0.51893765,-6.242468,-6.208732,-2.1995605,-2.2004881,-0.0009276
5,-0.5656797,-0.65306383,"('distant', 'outgoing')",-0.847308,-0.9361332,-0.21325558,-0.28167978,-0.5420811,-0.6236256,-0.0815445
6,-1.1249142,-1.1881351,"('distant', 'open')",-0.9670428,-0.99743116,0.5309296,0.43941277,-0.5203425,-0.5820512,-0.0617087
7,0.1611383,0.2287067,"('insensitive', 'sensitive')",0.7419203,0.8189523,0.4157115,0.42383474,0.43959,0.4904979,0.0509079
8,-2.0258133,-2.0292144,"('unaffectionate', 'affectionate')",-0.6892497,-0.6175307,0.85133815,0.7153825,-0.6212416,-0.6437875,-0.0225459
9,-1.3454556,-1.4045712,"('unaffectionate', 'caring')",0.33287162,0.38162634,1.2586544,1.1543645,0.0820235,0.0438066,-0.0382169
10,-1.114233,-1.0406706,"('unsympathetic', 'sympathetic')",0.23038255,0.32365662,-0.05697143,-0.1282933,-0.3136073,-0.2817691,0.0318382
11,-0.674394,-0.69502616,"('unhelpful', 'helpful')",0.6246926,0.69610834,2.04451,2.050333,0.6649361,0.6838051,0.018869
12,-0.21566746,-0.13195431,"('unsupportive', 'supportive')",0.93111575,1.0853416,-1.824177,-1.8081765,-0.3695763,-0.2849298,0.0846465
13,-0.34484676,-0.35540596,"('impolite', 'polite')",1.2280152,1.2010459,-0.37835723,-0.39727378,0.1682704,0.1494554,-0.018815
14,0.74641484,0.73490274,"('antisocial', 'social')",1.3388158,1.3203447,-0.43223086,-0.44087017,0.5509999,0.5381257,-0.0128742
15,-0.4103161,-0.5332738,"('boring', 'funny')",0.05839734,-0.06952956,0.34240523,0.31045228,-0.0031712,-0.0974504,-0.0942792
16,-1.3883063,-1.320227,"('unpopular', 'popular')",-1.9322551,-1.805778,0.29191795,0.38997704,-1.0095478,-0.9120094,0.0975384
17,0.199997,0.29635558,"('nasty', 'nice')",-0.52935416,-0.47310653,-0.4814967,-0.44122106,-0.2702846,-0.2059907,0.0642939
18,-0.99584734,-0.9541613,"('disagreeable', 'welcoming')",-0.17267579,-0.1456016,-0.62055814,-0.63718045,-0.5963604,-0.5789811,0.0173793
19,-0.4931854,-0.42318958,"('inhospitable', 'hospitable')",-0.80118537,-0.7794102,0.042681247,0.09750883,-0.4172299,-0.3683637,0.0488662
20,-0.12467097,-0.043997597,"('rough', 'thoughtful')",0.7786825,0.87194026,0.80351466,0.79732424,0.4858421,0.5417556,0.0559135
21,-0.5439754,-0.5098612,"('immoral', 'moral')",0.3083912,0.35516536,-1.042433,-0.94737095,-0.4260058,-0.3673556,0.0586502
22,-0.8910615,-0.84674025,"('untrustworthy', 'trustworthy')",-0.23341915,-0.24844807,-1.1882262,-1.2293686,-0.7709023,-0.7748523,-0.00395
23,0.037137695,0.03801261,"('insincere', 'sincere')",0.88706064,0.9059466,5.65681,5.514298,2.1936693,2.1527524,-0.0409169
