,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.0993125,-0.3836341,"('unsociable', 'sociable')",0.12663686,-0.11458242,0.0136622,-0.2491083,-0.2627705
1,-1.9080511,-1.9481771,"('unfriendly', 'friendly')",0.8503184,0.6708115,-0.5288664,-0.6386828,-0.1098164
2,1.0103481,0.9867036,"('unlikable', 'likable')",1.0721974,1.1098007,1.0412728,1.0482521,0.0069793
3,0.9184387,0.91007453,"('repellent', 'pleasant')",1.3116308,1.317262,1.1150348,1.1136683,-0.0013665
4,-0.32301924,-0.30648705,"('disliked', 'liked')",-6.1994047,-6.2066493,-3.2612119,-3.2565682,0.0046437
5,-1.9948479,-1.7511272,"('distant', 'outgoing')",-1.5362854,-1.4347332,-1.7655666,-1.5929302,0.1726364
6,-2.8825595,-2.5686326,"('distant', 'open')",-1.7449926,-1.6478138,-2.313776,-2.1082232,0.2055528
7,0.2866627,0.25975853,"('insensitive', 'sensitive')",0.5427271,0.4776745,0.4146949,0.3687165,-0.0459784
8,-2.0482545,-2.003688,"('unaffectionate', 'affectionate')",0.108051226,0.085209996,-0.9701017,-0.9592391,0.0108626
9,-1.6600866,-1.681364,"('unaffectionate', 'caring')",0.64943683,0.57973456,-0.5053249,-0.5508147,-0.0454898
10,0.18134388,0.066349484,"('unsympathetic', 'sympathetic')",-0.15020671,-0.22345228,0.0155686,-0.0785514,-0.09412
11,0.95884365,0.7846816,"('unhelpful', 'helpful')",2.2666657,2.1911974,1.6127547,1.4879395,-0.1248152
12,-0.36918744,-0.27700242,"('unsupportive', 'supportive')",-2.0581725,-2.0837057,-1.2136799,-1.180354,0.0333259
13,0.51300925,0.3538353,"('impolite', 'polite')",-0.48621926,-0.46772882,0.013395,-0.0569468,-0.0703418
14,1.6152297,1.444718,"('antisocial', 'social')",0.8246238,0.65402716,1.2199268,1.0493726,-0.1705542
15,0.30752522,0.16978244,"('boring', 'funny')",0.34503895,0.2966173,0.3262821,0.2331999,-0.0930822
16,-0.36728093,-0.36790338,"('unpopular', 'popular')",0.6010955,0.5274945,0.1169073,0.0797956,-0.0371117
17,-0.44612357,-0.39641076,"('nasty', 'nice')",-0.52492994,-0.56062233,-0.4855267,-0.4785165,0.0070102
18,-1.0380702,-0.9199992,"('disagreeable', 'welcoming')",-0.82999563,-0.87043995,-0.9340329,-0.8952196,0.0388133
19,-1.0991851,-1.0335904,"('inhospitable', 'hospitable')",-0.9193334,-0.8923018,-1.0092592,-0.9629461,0.0463131
20,0.77820826,0.684604,"('rough', 'thoughtful')",0.9001669,0.87444085,0.8391876,0.7795224,-0.0596652
21,1.3846562,1.269908,"('immoral', 'moral')",0.185099,0.20193474,0.7848776,0.7359213,-0.0489563
22,0.48401484,0.39453405,"('untrustworthy', 'trustworthy')",-0.7131653,-0.7934647,-0.1145752,-0.1994653,-0.0848901
23,0.70297456,0.5565019,"('insincere', 'sincere')",5.9468646,5.7641897,3.3249197,3.1603458,-0.1645739
24,0.17295216,0.124298334,"('dishonest', 'honest')",0.5868094,0.6219632,0.3798808,0.3731308,-0.00675
25,-1.1699332,-1.2253976,"('egoistic', 'altruistic')",0.8508114,0.7321104,-0.1595609,-0.2466436,-0.0870827
26,-0.6381938,-0.8400621,"('hardhearted', 'benevolent')",1.9152532,1.7409185,0.6385297,0.4504282,-0.1881015
27,-1.0638556,-1.0250087,"('hardhearted', 'softhearted')",0.7282185,0.629805,-0.1678186,-0.1976018,-0.0297832
28,-0.29644123,-0.4267428,"('disloyal', 'loyal')",1.4540642,1.2698367,0.5788115,0.4215469,-0.1572646
29,0.0022870079,-0.061884306,"('unfair', 'fair')",-0.37854272,-0.5298142,-0.1881279,-0.2958492,-0.1077213
30,1.8985585,1.6850133,"('intolerant', 'tolerant')",1.2754389,1.311903,1.5869987,1.4984581,-0.0885406
31,-2.1831684,-2.0023103,"('evil', 'good')",-1.4119729,-1.530815,-1.7975707,-1.7665627,0.031008
32,0.34671956,0.042558916,"('unkind', 'kind')",1.173148,0.9150041,0.7599338,0.4787815,-0.2811523
33,-0.5997504,-0.5961065,"('wrong', 'right')",-1.0905008,-1.1997808,-0.8451256,-0.8979437,-0.0528181
34,0.20807628,0.38100404,"('mean', 'honorable')",5.5728593,5.821953,2.8904679,3.1014783,0.2110104
35,-1.8748338,-1.8511916,"('corrupt', 'incorrupt')",-1.1398699,-1.2202134,-1.5073519,-1.5357025,-0.0283506
36,-2.128591,-2.0706341,"('hostile', 'amicable')",-0.50103146,-0.60450184,-1.3148112,-1.337568,-0.0227568
37,-0.055613674,-0.0810404,"('fake', 'genuine')",-0.15587111,-0.2057633,-0.1057424,-0.1434018,-0.0376594
38,-0.64271426,-0.6236958,"('untruthful', 'truthful')",-0.17773995,-0.10197033,-0.4102271,-0.3628331,0.047394
39,1.0616235,1.1553929,"('exploitative', 'cooperative')",0.027039904,0.09524954,0.5443317,0.6253212,0.0809895
40,-0.6347099,-0.5211622,"('stingy', 'generous')",-2.0754223,-2.1536503,-1.3550661,-1.3374063,0.0176598
41,-0.07084976,0.040146645,"('unforgiving', 'forgiving')",0.3993165,0.32734153,0.1642334,0.1837441,0.0195107
42,0.87488985,0.9326854,"('unreliable', 'reliable')",-2.7894173,-2.7539618,-0.9572637,-0.9106382,0.0466255
43,0.23629332,0.26106814,"('irresponsible', 'responsible')",0.6588642,0.6380714,0.4475788,0.4495698,0.001991
44,-0.123050585,-0.026580429,"('prejudiced', 'unprejudiced')",-1.3540511,-1.3431864,-0.7385508,-0.6848834,0.0536674
45,0.9158377,0.84406763,"('incompetent', 'competent')",0.57974327,0.469478,0.7477905,0.6567729,-0.0910176
46,0.71231693,0.701354,"('uncompetitive', 'competitive')",-0.3580776,-0.33428925,0.1771197,0.1835324,0.0064127
47,0.5919879,0.56468296,"('stupid', 'smart')",5.0240784,5.1275063,2.8080332,2.8460946,0.0380614
