,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-0.97396356,-0.96622336,"('unsociable', 'sociable')",-0.49309117,-0.5512046,-0.7335274,-0.758714,-0.0251866
1,0.8483415,0.7996505,"('unfriendly', 'friendly')",0.93154067,0.75718653,0.8899411,0.7784185,-0.1115226
2,0.6446073,0.71298563,"('unlikable', 'likable')",0.30817437,0.29147816,0.4763908,0.5022319,0.0258411
3,-0.88585395,-0.81823874,"('repellent', 'pleasant')",0.16097468,0.22414118,-0.3624396,-0.2970488,0.0653908
4,-0.491706,-0.4812697,"('disliked', 'liked')",-5.3285313,-5.4397373,-2.9101186,-2.9605036,-0.050385
5,0.5681818,0.60046285,"('distant', 'outgoing')",-0.6939445,-0.7568028,-0.0628814,-0.07817,-0.0152886
6,0.52489924,0.56868815,"('distant', 'open')",-0.66620404,-0.75845635,-0.0706524,-0.0948841,-0.0242317
7,0.7488519,0.7811432,"('insensitive', 'sensitive')",0.63890713,0.72899044,0.6938795,0.7550668,0.0611873
8,1.0904974,1.0538061,"('unaffectionate', 'affectionate')",0.21376137,0.06320992,0.6521294,0.558508,-0.0936214
9,1.6448773,1.6602848,"('unaffectionate', 'caring')",0.93881047,0.8050565,1.2918439,1.2326707,-0.0591732
10,0.24949452,0.31684157,"('unsympathetic', 'sympathetic')",-0.51690865,-0.4612251,-0.1337071,-0.0721918,0.0615153
11,0.014056671,0.071209416,"('unhelpful', 'helpful')",2.0473647,2.1603892,1.0307107,1.1157993,0.0850886
12,1.6630403,1.79802,"('unsupportive', 'supportive')",-0.9063575,-0.83175147,0.3783414,0.4831343,0.1047929
13,-0.008278791,0.0061069764,"('impolite', 'polite')",-0.6258913,-0.55643964,-0.3170851,-0.2751663,0.0419188
14,-0.26542467,-0.24931821,"('antisocial', 'social')",0.14486963,0.23381169,-0.0602775,-0.0077533,0.0525242
15,0.09949888,0.080063224,"('boring', 'funny')",-0.15236047,-0.18658182,-0.0264308,-0.0532593,-0.0268285
16,-1.7739234,-1.8337736,"('unpopular', 'popular')",-0.039442137,-0.093272805,-0.9066828,-0.9635232,-0.0568404
17,-0.477699,-0.4284994,"('nasty', 'nice')",-0.54964983,-0.52188,-0.5136744,-0.4751897,0.0384847
18,0.4095962,0.4645046,"('disagreeable', 'welcoming')",-0.21031591,-0.20035952,0.0996401,0.1320725,0.0324324
19,0.10595125,0.12367937,"('inhospitable', 'hospitable')",-0.5721745,-0.60152,-0.2331116,-0.2389203,-0.0058087
