,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32495096,-0.44718322,"('unsociable', 'sociable')",-0.5442843,-0.68174267,1.5303519,1.4099662,-0.11538684,-0.11705212,-0.053824924,-0.17146167,0.098381,-0.0014947,-0.0998757
1,-1.2192094,-1.2828624,"('unfriendly', 'friendly')",1.2871968,1.1395633,-1.3636836,-1.4735476,-0.7460519,-0.95470214,1.8321689,1.6432883,-0.0419158,-0.1856521,-0.1437363
2,1.5048069,1.5406945,"('unlikable', 'likable')",2.0657272,2.1669545,1.6640936,1.6741202,1.7190309,1.7930537,0.87667954,0.9500759,1.5660676,1.6249798,0.0589122
3,0.05826634,0.096002236,"('repellent', 'pleasant')",-1.0266448,-0.9985871,1.2737062,1.3643932,0.32752553,0.41864848,0.48398894,0.5354539,0.2233685,0.2831821,0.0598136
4,-0.13929342,-0.18459351,"('disliked', 'liked')",0.36491695,0.30941856,-0.8362407,-0.8878497,0.002152551,-0.12710631,-5.923848,-6.0391927,-1.3064626,-1.3858647,-0.0794021
5,-0.6563323,-0.62845004,"('distant', 'outgoing')",1.0556124,1.0667838,-2.001905,-1.9057257,-1.0582199,-1.1119709,-0.5165462,-0.5816992,-0.6354782,-0.6322124,0.0032658
6,-0.9052354,-0.84088993,"('distant', 'open')",0.54683775,0.5707034,-2.2317948,-2.1268325,-1.0751516,-1.1740111,0.3326611,0.2611726,-0.6665366,-0.6619715,0.0045651
7,0.63504344,0.6202709,"('insensitive', 'sensitive')",0.23144512,0.24136594,0.882416,0.9331795,0.51846266,0.6536435,1.103414,1.1839199,0.6741563,0.726476,0.0523197
8,-0.8511996,-0.85066354,"('unaffectionate', 'affectionate')",0.65892506,0.61445206,-1.4079785,-1.4393193,-1.5718042,-1.5859488,0.71585745,0.6283029,-0.4912399,-0.5266353,-0.0353954
9,-0.49891442,-0.5768577,"('unaffectionate', 'caring')",1.3703505,1.2950462,0.24092394,0.18027148,-0.8223741,-0.83971286,1.5247185,1.468011,0.3629409,0.3053516,-0.0575893
10,-0.2421352,-0.2850014,"('unsympathetic', 'sympathetic')",-1.3201789,-1.3015385,1.4662143,1.4858259,0.34957185,0.37811863,0.7547405,0.66626453,0.2016425,0.1887338,-0.0129087
11,0.8520318,0.78567964,"('unhelpful', 'helpful')",0.120657936,0.14988896,2.5885723,2.5330467,0.278178,0.45292774,2.4152203,2.4077227,1.2509321,1.2658531,0.014921
12,0.49330992,0.54818624,"('unsupportive', 'supportive')",1.0833837,1.1361609,1.6789299,1.7648318,-0.60905695,-0.37703976,-1.5666039,-1.5560048,0.2159925,0.3032269,0.0872344
13,0.5775174,0.600308,"('impolite', 'polite')",-0.07107949,-0.028284933,1.6180232,1.6020609,0.31130078,0.51110566,-0.01195108,0.0644511,0.4847622,0.5499282,0.065166
14,0.43351382,0.37830612,"('antisocial', 'social')",1.0547229,1.0485224,1.9578489,1.8892773,0.98847395,1.078955,-0.43920308,-0.42668968,0.7990713,0.7936743,-0.005397
15,0.33937505,0.2215974,"('boring', 'funny')",0.7060412,0.67489165,-1.3921481,-1.4028711,0.45815548,0.38986427,0.26660052,0.24815792,0.0756048,0.026328,-0.0492768
16,-0.854406,-0.8426103,"('unpopular', 'popular')",-0.49268284,-0.42667812,-0.30333355,-0.21166041,-0.67469376,-0.65084964,0.37080318,0.44258162,-0.3908626,-0.3378434,0.0530192
17,0.11479315,0.18412596,"('nasty', 'nice')",0.06573346,0.15320283,0.08573518,0.13345483,-0.20909306,-0.10715113,-0.5712983,-0.53479356,-0.1028259,-0.0342322,0.0685937
18,-0.26396155,-0.12259811,"('disagreeable', 'welcoming')",-0.3090875,-0.28561845,0.45328945,0.5226175,-1.089324,-0.96290755,-0.2625675,-0.255822,-0.2943302,-0.2208657,0.0734645
19,0.38232288,0.41887498,"('inhospitable', 'hospitable')",0.0947441,0.07161006,-0.93441117,-0.8275872,-0.5824641,-0.5662174,0.00044381432,-0.06556862,-0.2078729,-0.1937776,0.0140953
20,-0.698536,-0.66608727,"('rough', 'thoughtful')",-0.11734475,-0.11830445,0.16811863,0.17033198,-0.24801,-0.258639,0.83085436,0.80858934,-0.0129835,-0.0128219,0.0001616
21,0.58003384,0.542523,"('immoral', 'moral')",0.5219946,0.4976269,1.9519143,1.9707236,1.0165157,1.1806476,-0.46190718,-0.4171428,0.7217103,0.7548757,0.0331654
22,0.46454656,0.50817037,"('untrustworthy', 'trustworthy')",-0.6380318,-0.7094038,0.8931694,0.87181795,0.72595656,0.8079416,-0.82878625,-0.7623797,0.1233709,0.1432293,0.0198584
23,0.28458086,0.18442276,"('insincere', 'sincere')",0.42384622,0.40864754,2.1712418,2.0488315,0.64840615,0.7199927,6.119571,5.9844494,1.9295292,1.8692688,-0.0602604
24,0.15433392,0.15028876,"('dishonest', 'honest')",0.38480175,0.39069003,-0.780234,-0.8338964,0.38118142,0.3742838,1.4035767,1.3090186,0.308732,0.278077,-0.030655
25,-0.771184,-0.727817,"('egoistic', 'altruistic')",0.042301364,0.010278324,0.9646599,1.0104746,-0.85792845,-0.87511826,1.2082822,1.2161118,0.1172262,0.1267859,0.0095597
26,-0.41538963,-0.38495833,"('hardhearted', 'benevolent')",1.6817888,1.6198436,0.17748013,0.06899308,0.18648937,0.059877455,1.7969131,1.7554276,0.6854564,0.6238367,-0.0616197
27,-0.12270904,-0.028864155,"('hardhearted', 'softhearted')",-0.9740551,-0.92540276,-0.27127942,-0.18390554,-0.30648798,-0.26683408,1.3579303,1.2763281,-0.0633203,-0.0257357,0.0375846
