,chubb_male,chubb_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.062304925,-0.20121856,"('unsociable', 'sociable')",0.24554819,0.089001894,0.0916216,-0.0561083,-0.1477299
1,-0.60918427,-0.67251945,"('unfriendly', 'friendly')",1.7112072,1.5072556,0.5510114,0.4173681,-0.1336433
2,-0.011792064,0.083504304,"('unlikable', 'likable')",0.051390685,0.09813571,0.0197993,0.09082,0.0710207
3,-0.30654806,-0.18095206,"('repellent', 'pleasant')",0.64644307,0.67448443,0.1699475,0.2467662,0.0768187
4,0.2261433,0.18940043,"('disliked', 'liked')",-5.2605615,-5.267258,-2.5172091,-2.538929,-0.0217199
5,-0.7535518,-0.68500346,"('distant', 'outgoing')",-0.7798391,-0.92036164,-0.7666954,-0.8026825,-0.0359871
6,-1.1870477,-1.0890771,"('distant', 'open')",-0.22551993,-0.39720595,-0.7062838,-0.7431415,-0.0368577
7,-0.32981956,-0.3377264,"('insensitive', 'sensitive')",1.0185295,1.0734286,0.344355,0.3678511,0.0234961
8,-2.3644135,-2.397469,"('unaffectionate', 'affectionate')",0.6051838,0.3929221,-0.8796148,-1.0022734,-0.1226586
9,-1.8990418,-1.8993526,"('unaffectionate', 'caring')",0.8961776,0.7013844,-0.5014321,-0.5989841,-0.097552
10,-0.72211707,-0.7373206,"('unsympathetic', 'sympathetic')",0.6600678,0.6792657,-0.0310246,-0.0290275,0.0019971
11,-0.09515576,-0.028283305,"('unhelpful', 'helpful')",1.92434,1.9939394,0.9145921,0.982828,0.0682359
12,-0.78976655,-0.71584564,"('unsupportive', 'supportive')",-1.227749,-1.2327211,-1.0087578,-0.9742833,0.0344745
13,0.49295032,0.44287246,"('impolite', 'polite')",-0.4232996,-0.3984206,0.0348254,0.0222259,-0.0125995
14,0.24964078,0.23504758,"('antisocial', 'social')",0.57822675,0.6520085,0.4139338,0.443528,0.0295942
15,1.1718297,1.0910482,"('boring', 'funny')",0.14588808,0.12852348,0.6588589,0.6097859,-0.049073
16,-0.5641023,-0.50566405,"('unpopular', 'popular')",0.5573915,0.52914417,-0.0033554,0.0117401,0.0150955
17,0.30049664,0.3334373,"('nasty', 'nice')",-0.5118248,-0.48546496,-0.1056641,-0.0760138,0.0296503
18,-0.8122158,-0.7495357,"('disagreeable', 'welcoming')",-1.0880167,-1.1512505,-0.9501163,-0.9503931,-0.0002768
19,-1.19439,-1.0852479,"('inhospitable', 'hospitable')",-0.7726575,-0.7835548,-0.9835238,-0.9344013,0.0491225
20,-0.13544233,-0.04996792,"('rough', 'thoughtful')",1.0279369,1.0323615,0.4462473,0.4911968,0.0449495
21,-0.23053667,-0.11984684,"('immoral', 'moral')",-0.64065534,-0.5381498,-0.435596,-0.3289983,0.1065977
22,1.1505808,1.0578452,"('untrustworthy', 'trustworthy')",-0.007591322,0.03927728,0.5714947,0.5485613,-0.0229334
23,-0.12090692,-0.09973997,"('insincere', 'sincere')",5.456824,5.3398623,2.6679585,2.6200612,-0.0478973
24,1.0827636,1.0451332,"('dishonest', 'honest')",0.58124727,0.5364399,0.8320054,0.7907866,-0.0412188
25,-0.5841389,-0.6898716,"('egoistic', 'altruistic')",0.4775166,0.31541345,-0.0533111,-0.1872291,-0.133918
26,0.5066424,0.32201394,"('hardhearted', 'benevolent')",2.3390422,2.2497902,1.4228423,1.285902,-0.1369403
27,0.22655156,0.33306733,"('hardhearted', 'softhearted')",0.38889524,0.13158219,0.3077234,0.2323247,-0.0753987
28,-1.0768555,-1.0983292,"('disloyal', 'loyal')",1.4888091,1.3053546,0.2059768,0.1035127,-0.1024641
29,0.5822852,0.55269724,"('unfair', 'fair')",-0.3423321,-0.5107631,0.1199766,0.0209671,-0.0990095
30,1.0718993,1.0653331,"('intolerant', 'tolerant')",1.1617368,1.2415067,1.1168181,1.15342,0.0366019
31,-1.0442821,-1.0491891,"('evil', 'good')",-0.7871749,-0.9241216,-0.9157284,-0.9866554,-0.070927
32,0.041119322,-0.009061995,"('unkind', 'kind')",1.051153,0.8877278,0.5461361,0.4393329,-0.1068032
33,-0.30917153,-0.35416752,"('wrong', 'right')",-0.53050035,-0.71719456,-0.4198359,-0.535681,-0.1158451
34,-0.36453906,-0.2427204,"('mean', 'honorable')",5.1991916,5.3684697,2.4173262,2.5628746,0.1455484
35,-0.63656974,-0.7394634,"('corrupt', 'incorrupt')",-1.0860693,-1.3297943,-0.8613195,-1.0346289,-0.1733094
36,-1.0903698,-1.1818209,"('hostile', 'amicable')",-0.31439,-0.52884233,-0.7023799,-0.8553316,-0.1529517
37,-0.20014164,-0.19839922,"('fake', 'genuine')",0.33132827,0.32636774,0.0655933,0.0639843,-0.001609
38,-0.8123911,-0.80019933,"('untruthful', 'truthful')",0.37163663,0.3564921,-0.2203772,-0.2218536,-0.0014764
39,0.9486443,1.0265836,"('exploitative', 'cooperative')",-0.0743292,0.015757889,0.4371575,0.5211707,0.0840132
40,-0.030268328,-0.11129293,"('stingy', 'generous')",-1.522711,-1.5761176,-0.7764897,-0.8437053,-0.0672156
41,-0.14928418,-0.13982438,"('unforgiving', 'forgiving')",0.18035156,0.18703791,0.0155337,0.0236068,0.0080731
42,0.29272243,0.3848763,"('unreliable', 'reliable')",-2.4705923,-2.308581,-1.0889349,-0.9618524,0.1270825
43,0.40565726,0.5304118,"('irresponsible', 'responsible')",1.415384,1.4791254,0.9105207,1.0047686,0.0942479
44,0.7368145,0.8233155,"('prejudiced', 'unprejudiced')",-2.007779,-1.9633707,-0.6354822,-0.5700276,0.0654546
45,1.1816087,1.12476,"('incompetent', 'competent')",1.528636,1.5397168,1.3551223,1.3322384,-0.0228839
46,0.72232825,0.6856558,"('uncompetitive', 'competitive')",0.9600149,1.0218409,0.8411716,0.8537483,0.0125767
47,0.7189987,0.791036,"('stupid', 'smart')",5.262115,5.4099717,2.9905567,3.1005039,0.1099472
48,-0.52366906,-0.44378424,"('unintelligent', 'intelligent')",0.8499391,0.88399655,0.163135,0.2201062,0.0569712
49,-0.27807644,-0.025524523,"('unable', 'able')",-0.01663182,0.018990993,-0.1473541,-0.0032668,0.1440873
50,-0.6904543,-0.5840007,"('clumsy', 'skillful')",-0.2918883,-0.361908,-0.4911713,-0.4729543,0.018217
51,-1.0051769,-1.0000211,"('uneducated', 'educated')",0.14870223,0.21287972,-0.4282373,-0.3935707,0.0346666
52,-1.6019844,-1.6393336,"('irrational', 'rational')",-0.83851856,-1.0830063,-1.2202514,-1.3611699,-0.1409185
53,-1.1692798,-1.1510605,"('uncreative', 'creative')",0.7829172,0.6926249,-0.1931813,-0.2292178,-0.0360365
54,-0.89584196,-0.9178928,"('incapable', 'capable')",0.58401614,0.5299144,-0.1559129,-0.1939892,-0.0380763
55,0.8242868,0.87073684,"('incompetent', 'clever')",1.246788,1.3876759,1.0355375,1.1292064,0.0936689
56,1.1321797,1.14339,"('impractical', 'practical')",0.8931378,1.0462055,1.0126588,1.0947978,0.082139
57,-0.09161037,-0.23210062,"('unimaginative', 'imaginative')",-0.94959867,-0.8762455,-0.5206045,-0.5541731,-0.0335686
58,-0.042070687,0.014398193,"('undiscriminating', 'discriminating')",0.9473016,0.9996376,0.4526155,0.5070179,0.0544024
59,0.28364608,0.3061161,"('foolish', 'wise')",0.13403116,0.06983252,0.2088386,0.1879743,-0.0208643
60,0.9372619,1.0716398,"('inefficient', 'efficient')",0.51339626,0.77505183,0.725329,0.9233458,0.1980168
61,0.46673036,0.43922514,"('illogical', 'logical')",0.7031481,0.45606855,0.5849392,0.4476469,-0.1372923
62,1.0231305,1.224457,"('incompetent', 'brilliant')",0.8748414,1.018929,0.9489859,1.121693,0.1727071
63,-0.1370091,-0.050409585,"('unperceptive', 'insightful')",1.458992,1.5960804,0.6609914,0.7728354,0.111844
64,0.021194603,-0.04290104,"('shy', 'confident')",-5.4945345,-5.3819714,-2.73667,-2.7124362,0.0242338
65,1.0010676,0.9406284,"('insecure', 'secure')",0.5791002,0.7103538,0.7900839,0.8254911,0.0354072
66,-1.0929834,-1.1401485,"('inactive', 'active')",0.73760206,0.64858335,-0.1776907,-0.2457826,-0.0680919
67,-0.05090881,-0.10063349,"('doubtful', 'determined')",-0.5982481,-0.6256451,-0.3245785,-0.3631393,-0.0385608
68,-0.024126329,-0.010201048,"('dependent', 'independent')",-0.32304186,-0.2876314,-0.1735841,-0.1489162,0.0246679
69,-0.87342584,-0.8504792,"('lazy', 'industrious')",-0.6897919,-0.75952214,-0.7816089,-0.8050007,-0.0233918
70,0.94915575,0.9109642,"('lethargic', 'energetic')",1.3144255,1.4552488,1.1317906,1.1831065,0.0513159
71,0.33759633,0.28188205,"('diffident', 'self-confident')",0.6193634,0.5168091,0.4784799,0.3993456,-0.0791343
72,-1.2072207,-1.2002255,"('unambitious', 'ambitious')",-0.24133314,-0.21584924,-0.7242769,-0.7080374,0.0162395
73,0.6766969,0.7273234,"('helpless', 'self-reliant')",-3.1210816,-3.0481253,-1.2221923,-1.1604009,0.0617914
74,0.23216373,0.31382054,"('undedicated', 'dedicated')",0.61164784,0.6445924,0.4219058,0.4792065,0.0573007
75,-0.09089781,-0.1271101,"('meek', 'impulsive')",-0.8039066,-0.75956017,-0.4474022,-0.4433351,0.0040671
76,0.8512362,0.9792211,"('anxious', 'daring')",0.22381464,0.4475472,0.5375254,0.7133842,0.1758588
77,-0.88627934,-0.83933836,"('unmotivated', 'motivated')",-0.5669515,-0.48435327,-0.7266154,-0.6618458,0.0647696
78,-1.142075,-1.0767393,"('nonresilient', 'resilient')",0.32825118,0.30641133,-0.4069119,-0.385164,0.0217479
79,-1.3089767,-1.3376884,"('wavering', 'unwavering')",-0.40245813,-0.46946102,-0.8557174,-0.9035747,-0.0478573
80,0.92132026,0.84175014,"('dominated', 'dominating')",-0.47064203,-0.404132,0.2253391,0.2188091,-0.00653
81,0.255111,0.17528574,"('submissive', 'aggressive')",-0.5868355,-0.32974854,-0.1658622,-0.0772314,0.0886308
82,-0.025053743,0.039502546,"('poor', 'rich')",6.110778,6.2022576,3.0428619,3.1208801,0.0780182
83,-0.41475785,-0.4786333,"('powerless', 'powerful')",-0.86960185,-0.86299646,-0.6421798,-0.6708149,-0.0286351
84,0.5604939,0.48212197,"('inferior', 'superior')",0.7711163,0.7395805,0.6658051,0.6108512,-0.0549539
85,-1.440669,-1.4342753,"('insignificant', 'prestigious')",-0.55880845,-0.68794537,-0.9997387,-1.0611103,-0.0613716
86,-0.7511899,-0.84009504,"('uninfluential', 'influential')",0.7134642,0.6479504,-0.0188628,-0.0960723,-0.0772095
87,0.78835446,0.8029284,"('unsuccessful', 'successful')",1.302476,1.2613089,1.0454153,1.0321187,-0.0132966
88,-0.88981146,-0.83604574,"('low', 'eminent')",-0.13723361,-0.11955905,-0.5135225,-0.4778024,0.0357201
