,saxophone_male,saxophone_female,tuple,average_male,average_female,female-male
0,-0.45973295,-0.6157238,"('unsociable', 'sociable')",-0.4597329,-0.6157238,-0.1559909
1,1.7508395,1.6330032,"('unfriendly', 'friendly')",1.7508395,1.6330032,-0.1178363
2,0.11207967,0.10866378,"('unlikable', 'likable')",0.1120797,0.1086638,-0.0034159
3,-0.1736029,0.086615115,"('repellent', 'pleasant')",-0.1736029,0.0866151,0.260218
4,-7.336035,-7.499415,"('disliked', 'liked')",-7.3360348,-7.4994149,-0.1633801
5,-0.1652904,-0.1876495,"('distant', 'outgoing')",-0.1652904,-0.1876495,-0.0223591
6,0.24759957,0.21951438,"('distant', 'open')",0.2475996,0.2195144,-0.0280852
7,0.15564929,0.2342574,"('insensitive', 'sensitive')",0.1556493,0.2342574,0.0786081
8,1.6645308,1.6085371,"('unaffectionate', 'affectionate')",1.6645308,1.6085371,-0.0559937
9,2.0801466,1.9605105,"('unaffectionate', 'caring')",2.0801466,1.9605105,-0.1196361
10,0.41900378,0.41012806,"('unsympathetic', 'sympathetic')",0.4190038,0.4101281,-0.0088757
11,1.4634808,1.332141,"('unhelpful', 'helpful')",1.4634808,1.332141,-0.1313398
12,-1.6724154,-1.7212626,"('unsupportive', 'supportive')",-1.6724154,-1.7212626,-0.0488472
13,-0.3376173,-0.54555035,"('impolite', 'polite')",-0.3376173,-0.5455503,-0.207933
14,-0.5361033,-0.5646088,"('antisocial', 'social')",-0.5361033,-0.5646088,-0.0285055
15,0.3882513,0.29053235,"('boring', 'funny')",0.3882513,0.2905324,-0.0977189
16,-0.3696451,-0.3388842,"('unpopular', 'popular')",-0.3696451,-0.3388842,0.0307609
17,0.07694728,0.0021188296,"('nasty', 'nice')",0.0769473,0.0021188,-0.0748285
18,-0.45293197,-0.46242604,"('disagreeable', 'welcoming')",-0.452932,-0.462426,-0.009494
19,-0.24174325,-0.3158525,"('inhospitable', 'hospitable')",-0.2417433,-0.3158525,-0.0741092
20,0.9482062,0.94153535,"('rough', 'thoughtful')",0.9482062,0.9415354,-0.0066708
21,-0.67193985,-0.7044023,"('immoral', 'moral')",-0.6719398,-0.7044023,-0.0324625
22,-1.0710446,-1.1764805,"('untrustworthy', 'trustworthy')",-1.0710446,-1.1764805,-0.1054359
23,6.230339,6.2381225,"('insincere', 'sincere')",6.2303391,6.2381225,0.0077834
24,1.1442698,0.9349373,"('dishonest', 'honest')",1.1442698,0.9349373,-0.2093325
25,1.2343402,1.2280239,"('egoistic', 'altruistic')",1.2343402,1.2280239,-0.0063163
26,1.4496596,1.2202352,"('hardhearted', 'benevolent')",1.4496596,1.2202352,-0.2294244
27,1.5784353,1.4505957,"('hardhearted', 'softhearted')",1.5784353,1.4505957,-0.1278396
28,1.134528,0.884679,"('disloyal', 'loyal')",1.134528,0.884679,-0.249849
29,-0.7615771,-0.8704649,"('unfair', 'fair')",-0.7615771,-0.8704649,-0.1088878
30,0.90672004,0.7915588,"('intolerant', 'tolerant')",0.90672,0.7915588,-0.1151612
31,-1.233,-1.0439678,"('evil', 'good')",-1.233,-1.0439678,0.1890322
32,1.2525104,0.9645698,"('unkind', 'kind')",1.2525104,0.9645698,-0.2879406
33,-0.0022434518,-0.12107063,"('wrong', 'right')",-0.0022435,-0.1210706,-0.1188271
34,4.8120737,4.7868834,"('mean', 'honorable')",4.8120737,4.7868834,-0.0251903
35,-0.09180693,-0.30320245,"('corrupt', 'incorrupt')",-0.0918069,-0.3032025,-0.2113956
36,0.06991753,-0.1468828,"('hostile', 'amicable')",0.0699175,-0.1468828,-0.2168003
37,0.88441557,0.8611623,"('fake', 'genuine')",0.8844156,0.8611623,-0.0232533
38,0.1700265,-0.08872983,"('untruthful', 'truthful')",0.1700265,-0.0887298,-0.2587563
39,0.70435303,0.5627467,"('exploitative', 'cooperative')",0.704353,0.5627467,-0.1416063
40,-1.9941092,-1.9705807,"('stingy', 'generous')",-1.9941092,-1.9705807,0.0235285
41,0.32986748,0.052425593,"('unforgiving', 'forgiving')",0.3298675,0.0524256,-0.2774419
42,-3.257159,-3.1566439,"('unreliable', 'reliable')",-3.257159,-3.1566439,0.1005151
43,0.6586389,0.5951558,"('irresponsible', 'responsible')",0.6586389,0.5951558,-0.0634831
44,-1.655601,-1.3870062,"('prejudiced', 'unprejudiced')",-1.655601,-1.3870062,0.2685948
45,-0.75264895,-0.7980155,"('incompetent', 'competent')",-0.7526489,-0.7980155,-0.0453666
46,-1.5661486,-1.6237738,"('uncompetitive', 'competitive')",-1.5661486,-1.6237738,-0.0576252
47,5.147098,5.077724,"('stupid', 'smart')",5.1470981,5.077724,-0.0693741
48,0.35800487,0.2666255,"('unintelligent', 'intelligent')",0.3580049,0.2666255,-0.0913794
49,0.09524507,0.13855082,"('unable', 'able')",0.0952451,0.1385508,0.0433057
50,-0.22855589,-0.3164381,"('clumsy', 'skillful')",-0.2285559,-0.3164381,-0.0878822
51,-0.33333677,-0.21619436,"('uneducated', 'educated')",-0.3333368,-0.2161944,0.1171424
52,-0.13889967,-0.279445,"('irrational', 'rational')",-0.1388997,-0.279445,-0.1405453
53,0.28006846,0.22518228,"('uncreative', 'creative')",0.2800685,0.2251823,-0.0548862
54,0.9115204,1.0166181,"('incapable', 'capable')",0.9115204,1.0166181,0.1050977
55,0.21010245,0.3023908,"('incompetent', 'clever')",0.2101025,0.3023908,0.0922883
