,nvr_male,nvr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.16554947,-0.025429977,"('unsociable', 'sociable')",0.22549897,0.051620763,0.1955242,0.0130954,-0.1824288
1,-1.3903123,-1.3932273,"('unfriendly', 'friendly')",1.2698095,1.1430668,-0.0602514,-0.1250803,-0.0648289
2,0.31011367,0.35376588,"('unlikable', 'likable')",0.7375683,0.7519944,0.523841,0.5528801,0.0290391
3,0.3371633,0.41138232,"('repellent', 'pleasant')",0.36643702,0.3759281,0.3518001,0.3936552,0.0418551
4,-0.6834356,-0.7130467,"('disliked', 'liked')",-5.8360405,-5.9012613,-3.259738,-3.3071539,-0.0474159
5,-1.5902481,-1.498886,"('distant', 'outgoing')",-0.67327535,-0.6673537,-1.1317618,-1.0831199,0.0486419
6,-1.773267,-1.6701725,"('distant', 'open')",-0.40453762,-0.43666166,-1.0889024,-1.0534171,0.0354853
7,0.20946771,0.14646628,"('insensitive', 'sensitive')",0.53876585,0.4911453,0.3741168,0.3188058,-0.055311
8,-1.0749601,-1.0330793,"('unaffectionate', 'affectionate')",0.24778788,0.14053258,-0.4135861,-0.4462733,-0.0326872
9,-0.77489126,-0.80891734,"('unaffectionate', 'caring')",0.69592047,0.6011046,-0.0394854,-0.1039064,-0.064421
10,-0.12206218,-0.19210055,"('unsympathetic', 'sympathetic')",-0.47033876,-0.53795,-0.2962005,-0.3650253,-0.0688248
11,0.69506735,0.6195941,"('unhelpful', 'helpful')",1.8640954,1.8043853,1.2795814,1.2119896,-0.0675918
12,-0.2134056,-0.11805616,"('unsupportive', 'supportive')",-1.846083,-1.8386853,-1.0297443,-0.9783707,0.0513736
13,0.47271764,0.2776926,"('impolite', 'polite')",-0.28584626,-0.36269984,0.0934357,-0.0425036,-0.1359393
14,0.8353608,0.7488172,"('antisocial', 'social')",0.09524189,-0.007219387,0.4653014,0.3707989,-0.0945025
15,0.6983678,0.5920532,"('boring', 'funny')",0.7213561,0.679625,0.7098619,0.6358391,-0.0740228
16,-0.7333588,-0.7233084,"('unpopular', 'popular')",0.5916308,0.57577455,-0.070864,-0.0737669,-0.0029029
17,-0.5391809,-0.52125156,"('nasty', 'nice')",-0.45881915,-0.46639842,-0.499,-0.493825,0.005175
18,-0.65554345,-0.6785257,"('disagreeable', 'welcoming')",-0.45650396,-0.5626381,-0.5560237,-0.6205819,-0.0645582
19,-1.0494022,-0.991473,"('inhospitable', 'hospitable')",-0.35010368,-0.31606987,-0.6997529,-0.6537715,0.0459814
20,0.54373324,0.52622306,"('rough', 'thoughtful')",1.1928449,1.1513493,0.8682891,0.8387862,-0.0295029
21,0.49589646,0.39548048,"('immoral', 'moral')",0.24410066,0.20479076,0.3699986,0.3001356,-0.069863
22,0.47624716,0.3381927,"('untrustworthy', 'trustworthy')",-0.39067066,-0.5429945,0.0427883,-0.1024009,-0.1451892
23,0.31362608,0.24975933,"('insincere', 'sincere')",5.617423,5.4675145,2.9655247,2.8586369,-0.1068878
24,0.036698733,-0.046686362,"('dishonest', 'honest')",0.56074506,0.4513985,0.2987219,0.2023561,-0.0963658
25,-0.9773429,-0.99470454,"('egoistic', 'altruistic')",1.230081,1.2206464,0.126369,0.1129709,-0.0133981
26,0.10226783,0.088982195,"('hardhearted', 'benevolent')",1.5103676,1.4613547,0.8063177,0.7751685,-0.0311492
27,0.018500257,-0.021086024,"('hardhearted', 'softhearted')",1.0296606,0.9456807,0.5240804,0.4622973,-0.0617831
28,-0.20684028,-0.3422391,"('disloyal', 'loyal')",1.0437229,0.85615504,0.4184413,0.2569579,-0.1614834
29,-0.14543438,-0.20593701,"('unfair', 'fair')",-0.4818813,-0.6083226,-0.3136578,-0.4071298,-0.093472
30,1.5194625,1.3504792,"('intolerant', 'tolerant')",1.8177172,1.6698942,1.6685898,1.5101867,-0.1584031
31,-1.7441285,-1.5886242,"('evil', 'good')",-1.2577267,-1.2593865,-1.5009276,-1.4240054,0.0769222
32,0.36946544,0.22430763,"('unkind', 'kind')",1.0871634,0.87995183,0.7283145,0.5521297,-0.1761848
33,-0.033699565,-0.095193714,"('wrong', 'right')",-0.796974,-0.8741707,-0.4153368,-0.4846822,-0.0693454
34,-0.3221345,-0.14808653,"('mean', 'honorable')",5.7864,5.8676567,2.7321327,2.8597851,0.1276524
35,-1.3848085,-1.4281713,"('corrupt', 'incorrupt')",-0.36522248,-0.43482763,-0.8750155,-0.9314995,-0.056484
36,-1.8829265,-1.8595637,"('hostile', 'amicable')",-0.04477101,-0.19083534,-0.9638487,-1.0251995,-0.0613508
37,0.07035899,0.06541978,"('fake', 'genuine')",0.11592099,0.08041709,0.09314,0.0729184,-0.0202216
38,-0.8338365,-0.838078,"('untruthful', 'truthful')",-0.13343817,-0.17012542,-0.4836373,-0.5041018,-0.0204645
39,1.1512687,1.1250638,"('exploitative', 'cooperative')",0.34082526,0.29660287,0.746047,0.7108333,-0.0352137
40,0.05311662,0.037189923,"('stingy', 'generous')",-1.5357158,-1.6227696,-0.7412996,-0.7927898,-0.0514902
41,-0.31068867,-0.32866412,"('unforgiving', 'forgiving')",0.28421572,0.13662753,-0.0132365,-0.0960183,-0.0827818
42,0.112225965,0.14170915,"('unreliable', 'reliable')",-3.0201383,-3.0291247,-1.4539561,-1.4437078,0.0102483
43,0.6382764,0.6935564,"('irresponsible', 'responsible')",0.70908844,0.65345424,0.6736825,0.6735053,-0.0001772
44,0.68606424,0.69292265,"('prejudiced', 'unprejudiced')",-1.1540331,-1.1326224,-0.2339844,-0.2198499,0.0141345
45,0.40407762,0.42623907,"('incompetent', 'competent')",0.024658538,-0.02869064,0.2143681,0.1987742,-0.0155939
46,0.19996655,0.1755546,"('uncompetitive', 'competitive')",-0.15047346,-0.19015256,0.0247465,-0.007299,-0.0320455
47,0.37662837,0.4510246,"('stupid', 'smart')",5.190876,5.2541885,2.7837522,2.8526065,0.0688543
48,-0.017199807,0.0041962415,"('unintelligent', 'intelligent')",0.90280575,0.91226095,0.442803,0.4582286,0.0154256
49,-0.15830243,-0.044870995,"('unable', 'able')",0.09528766,0.13958673,-0.0315074,0.0473579,0.0788653
50,-0.40289465,-0.36974093,"('clumsy', 'skillful')",-0.0033934414,-0.03712036,-0.203144,-0.2034307,-0.0002867
51,-0.015798897,-0.19901076,"('uneducated', 'educated')",1.1209514,1.030522,0.5525762,0.4157556,-0.1368206
52,-0.40786806,-0.5240299,"('irrational', 'rational')",0.018163256,-0.10368197,-0.1948524,-0.3138559,-0.1190035
53,-1.0153222,-1.0548714,"('uncreative', 'creative')",0.609759,0.51956195,-0.2027816,-0.2676547,-0.0648731
54,-0.66204673,-0.66862726,"('incapable', 'capable')",0.9565531,0.95504045,0.1472532,0.1432066,-0.0040466
55,1.1808872,1.1332003,"('incompetent', 'clever')",0.48412028,0.4659571,0.8325037,0.7995787,-0.032925
56,1.390482,1.3000367,"('impractical', 'practical')",0.22755995,0.13935347,0.8090209,0.7196951,-0.0893258
57,-0.105784185,-0.14270076,"('unimaginative', 'imaginative')",-2.323488,-2.3522003,-1.2146361,-1.2474505,-0.0328144
58,-0.0149272755,-0.06951525,"('undiscriminating', 'discriminating')",0.2588394,0.21606924,0.1219561,0.073277,-0.0486791
59,-0.16933697,-0.09587779,"('foolish', 'wise')",0.20470889,0.1894445,0.017686,0.0467834,0.0290974
60,1.5157298,1.4604249,"('inefficient', 'efficient')",0.33553702,0.39178205,0.9256334,0.9261035,0.0004701
61,0.48813623,0.30246177,"('illogical', 'logical')",0.6809387,0.5492542,0.5845375,0.425858,-0.1586795
62,1.1802558,1.2466443,"('incompetent', 'brilliant')",0.5327242,0.6186571,0.85649,0.9326507,0.0761607
63,-0.4186762,-0.3216751,"('unperceptive', 'insightful')",1.1634427,1.2066149,0.3723833,0.4424699,0.0700866
64,0.22782877,0.17919572,"('shy', 'confident')",-6.095866,-6.087312,-2.9340186,-2.9540582,-0.0200396
65,1.136136,1.0092757,"('insecure', 'secure')",-0.076953605,-0.121440835,0.5295912,0.4439174,-0.0856738
66,-1.7052672,-1.6807119,"('inactive', 'active')",0.2603627,0.30470103,-0.7224522,-0.6880054,0.0344468
67,0.1493721,0.13518965,"('doubtful', 'determined')",-0.41405067,-0.4200691,-0.1323393,-0.1424397,-0.0101004
68,-0.21268128,-0.32442164,"('dependent', 'independent')",-0.12456141,-0.16319898,-0.1686213,-0.2438103,-0.075189
69,-0.73237336,-0.6279784,"('lazy', 'industrious')",-0.78420603,-0.7234681,-0.7582897,-0.6757233,0.0825664
70,0.67083895,0.66280025,"('lethargic', 'energetic')",0.7469548,0.75904757,0.7088969,0.7109239,0.002027
71,-0.50535333,-0.45501104,"('diffident', 'self-confident')",0.43377146,0.4570363,-0.0357909,0.0010126,0.0368035
72,-0.35830647,-0.32749856,"('unambitious', 'ambitious')",-1.1121323,-1.1085787,-0.7352194,-0.7180386,0.0171808
73,0.66077137,0.6349303,"('helpless', 'self-reliant')",-2.9432971,-2.930997,-1.1412629,-1.1480333,-0.0067704
74,0.5586111,0.5461069,"('undedicated', 'dedicated')",0.12910625,0.054908834,0.3438587,0.3005078,-0.0433509
75,-0.606261,-0.5440998,"('meek', 'impulsive')",-0.48466513,-0.38996252,-0.5454631,-0.4670312,0.0784319
76,0.6721461,0.70284605,"('anxious', 'daring')",0.44691545,0.47457412,0.5595307,0.5887101,0.0291794
77,-0.85319257,-0.8318898,"('unmotivated', 'motivated')",-0.7560384,-0.6446836,-0.8046155,-0.7382867,0.0663288
78,-1.4168128,-1.2594709,"('nonresilient', 'resilient')",0.14820704,0.24041364,-0.6343029,-0.5095286,0.1247743
79,-1.8884513,-1.8530256,"('wavering', 'unwavering')",-0.45592874,-0.41208172,-1.1721901,-1.1325536,0.0396365
80,0.7393065,0.7153617,"('dominated', 'dominating')",-0.9278065,-0.8808782,-0.09425,-0.0827582,0.0114918
81,0.7744344,0.67227566,"('submissive', 'aggressive')",-0.39242142,-0.32448715,0.1910065,0.1738943,-0.0171122
82,0.022364449,0.03299302,"('poor', 'rich')",5.8589964,5.831894,2.9406805,2.9324434,-0.0082371
83,-0.5829226,-0.59981364,"('powerless', 'powerful')",-0.72164136,-0.73436666,-0.652282,-0.6670902,-0.0148082
