,foal_male,foal_female,tuple,average_male,average_female,female-male
22,0.10797437,0.10255222,"('untrustworthy', 'trustworthy')",0.1079744,0.1025522,-0.0054222
23,1.0018281,1.2076498,"('insincere', 'sincere')",1.0018281,1.2076498,0.2058217
24,-0.069406345,-0.1597916,"('dishonest', 'honest')",-0.0694063,-0.1597916,-0.0903853
25,0.9887209,0.8200884,"('egoistic', 'altruistic')",0.9887209,0.8200884,-0.1686325
26,1.7112747,1.3064097,"('hardhearted', 'benevolent')",1.7112747,1.3064097,-0.404865
27,0.504531,0.45786905,"('hardhearted', 'softhearted')",0.504531,0.4578691,-0.0466619
28,0.020268636,-0.06890576,"('disloyal', 'loyal')",0.0202686,-0.0689058,-0.0891744
29,-0.11712497,-0.29102203,"('unfair', 'fair')",-0.117125,-0.291022,-0.173897
30,-0.75666517,-0.70531034,"('intolerant', 'tolerant')",-0.7566652,-0.7053103,0.0513549
31,0.083891466,-0.18177149,"('evil', 'good')",0.0838915,-0.1817715,-0.265663
32,0.30373046,0.1334551,"('unkind', 'kind')",0.3037305,0.1334551,-0.1702754
33,1.0538405,0.99483395,"('wrong', 'right')",1.0538405,0.9948339,-0.0590066
34,1.1235703,1.3341633,"('mean', 'honorable')",1.1235703,1.3341633,0.210593
35,-0.1304608,-0.18639556,"('corrupt', 'incorrupt')",-0.1304608,-0.1863956,-0.0559348
36,0.6638338,0.5262416,"('hostile', 'amicable')",0.6638338,0.5262416,-0.1375922
37,-0.09311803,0.0077603236,"('fake', 'genuine')",-0.093118,0.0077603,0.1008783
38,-0.42247954,-0.43596756,"('untruthful', 'truthful')",-0.4224795,-0.4359676,-0.0134881
39,-0.40413484,-0.20532323,"('exploitative', 'cooperative')",-0.4041348,-0.2053232,0.1988116
40,-0.38907608,-0.54518974,"('stingy', 'generous')",-0.3890761,-0.5451897,-0.1561136
41,0.7875214,0.5904853,"('unforgiving', 'forgiving')",0.7875214,0.5904853,-0.1970361
42,0.093928896,0.04287585,"('unreliable', 'reliable')",0.0939289,0.0428758,-0.0510531
43,0.14721185,0.1271631,"('irresponsible', 'responsible')",0.1472118,0.1271631,-0.0200487
44,-0.71388996,-0.6801706,"('prejudiced', 'unprejudiced')",-0.71389,-0.6801706,0.0337194
45,0.42699516,0.39426985,"('incompetent', 'competent')",0.4269952,0.3942699,-0.0327253
46,0.10326733,0.10076183,"('uncompetitive', 'competitive')",0.1032673,0.1007618,-0.0025055
47,1.2603848,1.4815774,"('stupid', 'smart')",1.2603848,1.4815774,0.2211926
48,0.30635694,0.27321053,"('unintelligent', 'intelligent')",0.3063569,0.2732105,-0.0331464
49,-0.13137943,0.14023355,"('unable', 'able')",-0.1313794,0.1402335,0.2716129
50,0.56466836,0.7824223,"('clumsy', 'skillful')",0.5646684,0.7824223,0.2177539
51,-0.39541987,-0.397137,"('uneducated', 'educated')",-0.3954199,-0.397137,-0.0017171
52,-0.04387149,-0.16205086,"('irrational', 'rational')",-0.0438715,-0.1620509,-0.1181794
53,-0.4311745,-0.5525861,"('uncreative', 'creative')",-0.4311745,-0.5525861,-0.1214116
54,0.84603745,0.6783653,"('incapable', 'capable')",0.8460374,0.6783653,-0.1676721
55,-0.36524498,-0.18350771,"('incompetent', 'clever')",-0.365245,-0.1835077,0.1817373
56,0.1580688,0.14630985,"('impractical', 'practical')",0.1580688,0.1463099,-0.0117589
57,-0.73842114,-0.9949063,"('unimaginative', 'imaginative')",-0.7384211,-0.9949063,-0.2564852
58,-0.48015094,-0.5537238,"('undiscriminating', 'discriminating')",-0.4801509,-0.5537238,-0.0735729
59,0.797271,0.82835615,"('foolish', 'wise')",0.797271,0.8283561,0.0310851
60,-0.9952799,-0.76434463,"('inefficient', 'efficient')",-0.9952799,-0.7643446,0.2309353
61,-0.070711136,-0.14848073,"('illogical', 'logical')",-0.0707111,-0.1484807,-0.0777696
62,0.026329178,0.10780264,"('incompetent', 'brilliant')",0.0263292,0.1078026,0.0814734
63,-0.14077789,-0.07156918,"('unperceptive', 'insightful')",-0.1407779,-0.0715692,0.0692087
64,-1.984683,-2.049533,"('shy', 'confident')",-1.984683,-2.0495329,-0.0648499
65,-0.325286,-0.18391864,"('insecure', 'secure')",-0.325286,-0.1839186,0.1413674
66,-0.023811769,-0.23547824,"('inactive', 'active')",-0.0238118,-0.2354782,-0.2116664
67,-0.10103852,0.023586359,"('doubtful', 'determined')",-0.1010385,0.0235864,0.1246249
68,-2.4002206,-2.0556257,"('dependent', 'independent')",-2.4002206,-2.0556257,0.3445949
69,0.062218636,0.0041716546,"('lazy', 'industrious')",0.0622186,0.0041717,-0.0580469
70,0.3244918,0.27216783,"('lethargic', 'energetic')",0.3244918,0.2721678,-0.052324
71,0.21981859,0.10271821,"('diffident', 'self-confident')",0.2198186,0.1027182,-0.1171004
72,0.50976086,0.44616276,"('unambitious', 'ambitious')",0.5097609,0.4461628,-0.0635981
73,-2.5941315,-2.4051843,"('helpless', 'self-reliant')",-2.5941315,-2.4051843,0.1889472
74,-0.076709926,-0.25157824,"('undedicated', 'dedicated')",-0.0767099,-0.2515782,-0.1748683
75,0.20815161,0.08125714,"('meek', 'impulsive')",0.2081516,0.0812571,-0.1268945
76,-0.68556416,-0.46037236,"('anxious', 'daring')",-0.6855642,-0.4603724,0.2251918
77,-0.085614555,0.0433083,"('unmotivated', 'motivated')",-0.0856146,0.0433083,0.1289229
78,1.7758852,1.7074412,"('nonresilient', 'resilient')",1.7758852,1.7074412,-0.068444
79,0.70937645,0.53203297,"('wavering', 'unwavering')",0.7093765,0.532033,-0.1773435
80,-0.83195025,-0.6584053,"('dominated', 'dominating')",-0.8319502,-0.6584053,0.1735449
81,-1.7893008,-1.6716286,"('submissive', 'aggressive')",-1.7893008,-1.6716286,0.1176722
82,2.0449393,2.0829432,"('poor', 'rich')",2.0449393,2.0829432,0.0380039
83,-0.15295693,-0.2161311,"('powerless', 'powerful')",-0.1529569,-0.2161311,-0.0631742
84,0.70716393,0.6437673,"('inferior', 'superior')",0.7071639,0.6437673,-0.0633966
85,0.5889384,0.28062975,"('insignificant', 'prestigious')",0.5889384,0.2806298,-0.3083086
86,-0.18931742,-0.4706519,"('uninfluential', 'influential')",-0.1893174,-0.4706519,-0.2813345
87,-0.8314549,-0.67823344,"('unsuccessful', 'successful')",-0.8314549,-0.6782334,0.1532215
88,-1.0516379,-1.1052228,"('low', 'eminent')",-1.0516379,-1.1052228,-0.0535849
