,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.425764,-1.4865148,"('unsociable', 'sociable')",-0.7060454,-0.7313605,0.42319742,0.3375601,-0.51312166,-0.6280446,-0.5554334,-0.62709,-0.0716566
1,-0.55656487,-0.5168451,"('unfriendly', 'friendly')",1.0907212,1.1239802,-0.24229197,-0.3284951,1.7034975,1.6326101,0.4988405,0.4778125,-0.021028
2,0.7213159,0.863692,"('unlikable', 'likable')",0.2942459,0.35272598,1.7803261,1.8628805,0.6706297,0.7904595,0.8666294,0.9674395,0.1008101
3,-0.8471437,-0.70376426,"('repellent', 'pleasant')",-0.64049774,-0.59890413,0.71388805,0.77477777,0.2300506,0.26563787,-0.1359257,-0.0655632,0.0703625
4,-0.118010215,-0.12226889,"('disliked', 'liked')",0.3330915,0.285192,-0.62816644,-0.72262734,-6.232946,-6.3364873,-1.6615077,-1.7240479,-0.0625402
5,0.1553701,0.19438948,"('distant', 'outgoing')",0.6920772,0.7670029,-1.8478227,-1.847227,-0.42673695,-0.3837347,-0.3567781,-0.3173923,0.0393858
6,0.110117316,0.2085141,"('distant', 'open')",0.53984493,0.6376458,-1.9506052,-1.921346,0.35247356,0.37498724,-0.2370424,-0.1750497,0.0619927
7,0.08752497,0.091005236,"('insensitive', 'sensitive')",0.53094804,0.5349181,0.27984208,0.2938469,0.7474984,0.71005636,0.4114534,0.4074567,-0.0039967
8,-0.2192131,-0.17013848,"('unaffectionate', 'affectionate')",0.3388513,0.27774367,-0.54566395,-0.5949172,0.40268368,0.32653642,-0.0058355,-0.0401939,-0.0343584
9,0.17145264,0.20564051,"('unaffectionate', 'caring')",0.27999157,0.25335822,-0.34091967,-0.382876,0.9506325,0.9243739,0.2652892,0.2501242,-0.015165
10,-0.20760092,-0.17939368,"('unsympathetic', 'sympathetic')",-1.3054656,-1.2900721,-0.37470657,-0.33945173,-0.36461738,-0.4061873,-0.5630976,-0.5537762,0.0093214
11,-0.2134452,-0.17538655,"('unhelpful', 'helpful')",-0.4435628,-0.4100843,-0.44589666,-0.46611103,1.7200811,1.7269063,0.1542941,0.1688311,0.014537
12,0.36812177,0.492566,"('unsupportive', 'supportive')",-0.20843118,-0.14462088,0.661274,0.77809477,-1.7234887,-1.7217087,-0.225631,-0.1489172,0.0767138
13,-0.260893,-0.31508017,"('impolite', 'polite')",-0.03633631,-0.016348481,0.40997118,0.3686055,-0.298799,-0.3101871,-0.0465143,-0.0682526,-0.0217383
14,-0.07866544,-0.129269,"('antisocial', 'social')",-0.26778498,-0.30344787,1.8277037,1.8311502,-0.4560701,-0.5111327,0.2562958,0.2218252,-0.0344706
15,0.026660787,-0.07464935,"('boring', 'funny')",0.35269952,0.2969827,-1.3899672,-1.5444393,0.23843925,0.2000606,-0.1930419,-0.2805113,-0.0874694
16,-1.0145575,-1.0066053,"('unpopular', 'popular')",0.25283733,0.20657593,-0.5120937,-0.5026518,0.3590804,0.3545562,-0.2286834,-0.2370313,-0.0083479
17,-0.30032352,-0.2608742,"('nasty', 'nice')",0.40783346,0.37031525,-0.79223657,-0.8007039,-0.54045194,-0.4754911,-0.3062946,-0.2916885,0.0146061
18,0.98533696,1.1338618,"('disagreeable', 'welcoming')",0.43513978,0.485546,-0.41889355,-0.35647494,-0.48910815,-0.5276621,0.1281187,0.1838177,0.055699
19,0.10229853,0.265636,"('inhospitable', 'hospitable')",-0.4391835,-0.3993204,-1.6940138,-1.7325511,-0.4380229,-0.3534757,-0.6172304,-0.5549278,0.0623026
20,0.21224985,0.21660677,"('rough', 'thoughtful')",-0.51807326,-0.51161176,0.93101144,0.97935593,1.3884029,1.3571388,0.5033977,0.5103724,0.0069747
21,0.26227608,0.19645484,"('immoral', 'moral')",-0.59210324,-0.61992353,0.63145417,0.6396512,-0.923086,-0.9356101,-0.1553648,-0.1798569,-0.0244921
22,-0.7026003,-0.7105838,"('untrustworthy', 'trustworthy')",-0.3197431,-0.3526665,0.7072733,0.65255606,-0.8612522,-0.9342878,-0.2940806,-0.3362455,-0.0421649
23,-0.5974198,-0.5405646,"('insincere', 'sincere')",-0.69584465,-0.68066096,0.104572475,0.06857592,5.460587,5.3707867,1.0679739,1.0545342,-0.0134397
24,1.1015844,1.059587,"('dishonest', 'honest')",-0.029061563,-0.0756147,0.08663905,0.056742188,0.69393265,0.63188016,0.4632736,0.4181487,-0.0451249
25,0.09516722,0.017427903,"('egoistic', 'altruistic')",1.1970992,1.1438287,0.16387329,0.08470473,1.5521636,1.4691242,0.7520758,0.6787714,-0.0733044
26,0.9604711,0.9067735,"('hardhearted', 'benevolent')",2.1237125,2.0714152,1.0476166,1.048741,1.7308655,1.6825176,1.4656664,1.4273618,-0.0383046
27,0.5785287,0.6213596,"('hardhearted', 'softhearted')",-0.0013334695,0.005077076,-0.094126426,-0.121209145,1.3548611,1.2699169,0.4594825,0.4437861,-0.0156964
28,0.5590836,0.38633183,"('disloyal', 'loyal')",-0.24693732,-0.28497994,-0.105348274,-0.20043296,0.99293333,0.8631886,0.2999328,0.1910269,-0.1089059
29,-0.9683617,-1.0619063,"('unfair', 'fair')",0.065138415,0.04108991,-0.62531763,-0.6782235,-0.5204404,-0.6511065,-0.5122453,-0.5875366,-0.0752913
30,-0.51554203,-0.48194307,"('intolerant', 'tolerant')",-0.40764195,-0.35926896,0.31788954,0.23104534,1.0823467,1.022012,0.1192631,0.1029613,-0.0163018
31,-0.42025352,-0.23242962,"('evil', 'good')",0.3236056,0.41576353,-1.2973142,-1.2851069,-0.97956073,-0.996864,-0.5933807,-0.5246593,0.0687214
32,0.32390317,0.2561611,"('unkind', 'kind')",-0.331325,-0.36816713,0.58670884,0.5333222,0.70428157,0.60956717,0.3208922,0.2577208,-0.0631714
33,0.6926479,0.58032066,"('wrong', 'right')",1.4312794,1.3977242,0.4821816,0.42504185,-0.22009584,-0.2523377,0.5965033,0.5376872,-0.0588161
34,-0.55812615,-0.33651435,"('mean', 'honorable')",0.34409028,0.47243905,0.11272523,0.18937282,5.912898,6.008835,1.4528968,1.583533,0.1306362
35,0.7738706,0.62386715,"('corrupt', 'incorrupt')",0.519986,0.4557592,-1.3819865,-1.4560643,0.035295546,-0.09316354,-0.0132086,-0.1174004,-0.1041918
36,-0.42486048,-0.35403618,"('hostile', 'amicable')",0.950185,0.963032,-0.9966755,-1.1009103,0.4897471,0.37215626,0.004599,-0.0299396,-0.0345386
37,-0.28659704,-0.21978395,"('fake', 'genuine')",-0.29888684,-0.31678286,-0.3614993,-0.3706589,0.15144394,0.15426731,-0.1988848,-0.1882396,0.0106452
38,0.084658176,0.14690909,"('untruthful', 'truthful')",-0.28213012,-0.20259158,-1.0020612,-1.0186508,-0.15113911,-0.15748687,-0.3376681,-0.3079551,0.029713
39,1.4135934,1.3821964,"('exploitative', 'cooperative')",1.7402272,1.7192847,2.0703557,2.0846295,0.26816612,0.2734556,1.3730856,1.3648915,-0.0081941
40,1.1995767,1.2307997,"('stingy', 'generous')",0.507866,0.52080846,0.3544544,0.38032052,-1.3856504,-1.4884106,0.1690617,0.1608795,-0.0081822
41,-0.15398206,-0.025621973,"('unforgiving', 'forgiving')",0.15741219,0.22040366,0.77125996,0.78218096,0.2725379,0.18624128,0.261807,0.290801,0.028994
42,0.81632066,0.93635994,"('unreliable', 'reliable')",-0.16547902,-0.14076394,0.8127635,0.94250643,-2.891641,-2.8637068,-0.3570089,-0.2814011,0.0756078
43,-0.06296853,0.08813566,"('irresponsible', 'responsible')",-0.7358207,-0.6453611,0.1777226,0.26623726,0.40843835,0.42358345,-0.0531571,0.0331488,0.0863059
44,-0.06371394,0.0032205693,"('prejudiced', 'unprejudiced')",-0.46001723,-0.4198727,-0.09476342,-0.083359934,-1.2210225,-1.1857685,-0.4598793,-0.4214451,0.0384342
45,-1.5287334,-1.3683382,"('incompetent', 'competent')",-1.4263555,-1.337021,-0.26484057,-0.23935173,-0.5820044,-0.6590989,-0.9504834,-0.9009525,0.0495309
46,-0.7445842,-0.7193487,"('uncompetitive', 'competitive')",-0.64613074,-0.58761966,1.3271816,1.3861843,-0.7033367,-0.7518958,-0.1917175,-0.16817,0.0235475
47,-1.1350814,-1.066796,"('stupid', 'smart')",0.29360697,0.3079001,0.81480694,0.8759427,5.429982,5.504069,1.3508286,1.4052789,0.0544503
48,0.042028613,-0.031151928,"('unintelligent', 'intelligent')",-0.6117054,-0.65506154,-0.28214917,-0.29972118,0.14050496,0.13074669,-0.1778302,-0.213797,-0.0359668
49,-1.1697365,-1.0808171,"('unable', 'able')",-0.9457558,-0.8503785,-1.4466044,-1.3703278,-0.6903707,-0.55106205,-1.0631168,-0.9631464,0.0999704
50,0.14458491,0.16369173,"('clumsy', 'skillful')",-0.5387872,-0.62469685,-0.2370856,-0.21182758,-0.13223535,-0.15147446,-0.1908808,-0.2060768,-0.015196
51,0.6165331,0.43661875,"('uneducated', 'educated')",-0.07875256,-0.14381434,0.63325375,0.5996111,0.41384017,0.29843834,0.3962186,0.2977135,-0.0985051
52,0.37605572,0.15787075,"('irrational', 'rational')",1.1081789,0.9504344,-1.0173107,-1.1759175,0.19535445,0.095788404,0.1655696,0.007044,-0.1585256
53,-0.4244473,-0.4204928,"('uncreative', 'creative')",0.20036629,0.2132918,-0.1655747,-0.21322224,0.9205286,0.86698043,0.1327182,0.1116393,-0.0210789
54,0.09464674,0.005317785,"('incapable', 'capable')",0.055230126,0.06397241,-0.40973425,-0.3779394,0.7187933,0.77482647,0.114734,0.1165443,0.0018103
55,-0.8506219,-0.77287,"('incompetent', 'clever')",-1.4712336,-1.44443,0.6858035,0.7250269,-0.12929726,-0.18680413,-0.4413373,-0.4197693,0.021568
56,-0.074970275,-0.025827125,"('impractical', 'practical')",-0.108385175,-0.006424729,0.45583588,0.45469943,-0.05107972,-0.078822285,0.0553502,0.0859063,0.0305561
57,-0.47090936,-0.47536862,"('unimaginative', 'imaginative')",-1.1445078,-1.1151596,-0.9079488,-0.92766416,-2.399166,-2.458271,-1.230633,-1.2441158,-0.0134828
58,-0.039978977,0.0077191778,"('undiscriminating', 'discriminating')",-0.028954491,0.04088878,0.49157286,0.50962585,0.10773797,0.08364706,0.1325943,0.1604702,0.0278759
59,0.15852563,0.021026276,"('foolish', 'wise')",0.5038487,0.40756625,-1.1852841,-1.2198782,0.32434767,0.3408215,-0.0496405,-0.112616,-0.0629755
60,-0.5125586,-0.41268346,"('inefficient', 'efficient')",-0.5134296,-0.4336277,1.4625517,1.5409776,-0.39607003,-0.29274467,0.0101234,0.1004804,0.090357
61,0.085016504,-0.044541102,"('illogical', 'logical')",-0.060249776,-0.1312623,0.32690418,0.24709204,0.3260394,0.22945346,0.1694276,0.0751855,-0.0942421
62,-0.69166553,-0.56939006,"('incompetent', 'brilliant')",-0.4802225,-0.3928442,0.4522811,0.54435223,-0.15294442,-0.046097048,-0.2181378,-0.1159948,0.102143
63,-0.078134425,0.0025702417,"('unperceptive', 'insightful')",-0.26868123,-0.21712585,1.0567946,1.1423635,0.5938901,0.6569643,0.3259673,0.3961931,0.0702258
64,0.7711064,0.6601806,"('shy', 'confident')",-0.27763465,-0.33902472,1.059563,1.0424205,-6.344752,-6.3405538,-1.1979293,-1.2442443,-0.046315
65,-0.39573294,-0.5453765,"('insecure', 'secure')",-0.08579491,-0.1873785,1.2086394,1.1550783,-0.3105736,-0.33586136,0.1041345,0.0216155,-0.082519
66,0.8909424,0.884967,"('inactive', 'active')",-0.3678103,-0.3770308,0.96586585,0.9689031,1.1053131,1.103724,0.6485777,0.6451408,-0.0034369
67,0.49175605,0.42522585,"('doubtful', 'determined')",-0.7995039,-0.766855,0.949278,0.95827985,-0.57958657,-0.5052841,0.0154859,0.0278417,0.0123558
68,-0.3690275,-0.46803308,"('dependent', 'independent')",-1.1163266,-1.1927541,-0.54100114,-0.60665166,-0.7593315,-0.7820763,-0.6964217,-0.7623788,-0.0659571
69,0.5374076,0.5224174,"('lazy', 'industrious')",0.91756094,0.9282481,0.43194318,0.40255126,-0.65081483,-0.5838276,0.3090242,0.3173473,0.0083231
70,0.115232795,0.21762006,"('lethargic', 'energetic')",-0.69096774,-0.69865346,0.112708956,0.19305706,0.55432755,0.58407205,0.0228254,0.0740239,0.0511985
71,0.57410675,0.5959463,"('diffident', 'self-confident')",1.6471932,1.7478408,0.34238,0.34709767,0.46143374,0.43727627,0.7562784,0.7820403,0.0257619
72,0.65512073,0.62244284,"('unambitious', 'ambitious')",0.53462327,0.5267016,0.7883349,0.81745565,-0.8966798,-0.86819017,0.2703497,0.2746025,0.0042528
73,1.6422881,1.6795559,"('helpless', 'self-reliant')",1.0518106,1.0409628,-0.14212048,-0.15795463,-3.1437576,-3.1174335,-0.1479449,-0.1387174,0.0092275
74,0.42827672,0.5572878,"('undedicated', 'dedicated')",0.32000065,0.34434667,0.86115587,0.88641137,0.30204138,0.27085182,0.4778686,0.5147244,0.0368558
75,0.40890372,0.52603114,"('meek', 'impulsive')",0.20557266,0.28070807,-1.1619004,-1.1143298,-0.3679026,-0.28037062,-0.2288316,-0.1469903,0.0818413
76,-0.15382372,-0.056061447,"('anxious', 'daring')",-1.3158436,-1.2346574,0.35744196,0.5030363,0.087152734,0.14260603,-0.2562681,-0.1612691,0.094999
77,-1.0446538,-1.0699328,"('unmotivated', 'motivated')",-0.49139142,-0.45590082,0.581947,0.62506115,-1.3126643,-1.1874001,-0.5666906,-0.5220431,0.0446475
