,laugh_male,laugh_female,tuple,average_male,average_female,female-male
0,-0.054382384,-0.024836421,"('unsociable', 'sociable')",-0.0543824,-0.0248364,0.029546
1,0.6915679,0.635681,"('unfriendly', 'friendly')",0.6915679,0.635681,-0.0558869
2,-0.18625279,-0.05369678,"('unlikable', 'likable')",-0.1862528,-0.0536968,0.132556
3,0.9883328,1.075118,"('repellent', 'pleasant')",0.9883328,1.0751179,0.0867851
4,-7.2337165,-7.4094844,"('disliked', 'liked')",-7.2337165,-7.4094844,-0.1757679
5,-0.82769775,-0.80392003,"('distant', 'outgoing')",-0.8276978,-0.80392,0.0237778
6,-0.29789245,-0.37361228,"('distant', 'open')",-0.2978925,-0.3736123,-0.0757198
7,0.82396793,0.87550133,"('insensitive', 'sensitive')",0.8239679,0.8755013,0.0515334
8,0.6577649,0.5592772,"('unaffectionate', 'affectionate')",0.6577649,0.5592772,-0.0984877
9,0.9082805,0.92771816,"('unaffectionate', 'caring')",0.9082805,0.9277182,0.0194377
10,1.2664579,1.3285693,"('unsympathetic', 'sympathetic')",1.2664579,1.3285693,0.0621114
11,1.4200894,1.4753295,"('unhelpful', 'helpful')",1.4200894,1.4753295,0.0552401
12,-1.8543955,-1.8522614,"('unsupportive', 'supportive')",-1.8543955,-1.8522614,0.0021341
13,-0.10517295,0.022200227,"('impolite', 'polite')",-0.1051729,0.0222002,0.1273731
14,0.58362067,0.56909543,"('antisocial', 'social')",0.5836207,0.5690954,-0.0145253
15,-0.026039716,-0.11013695,"('boring', 'funny')",-0.0260397,-0.1101369,-0.0840972
16,-0.75987035,-0.73355275,"('unpopular', 'popular')",-0.7598704,-0.7335528,0.0263176
17,-0.22201517,-0.1684209,"('nasty', 'nice')",-0.2220152,-0.1684209,0.0535943
18,-0.32679433,-0.3267027,"('disagreeable', 'welcoming')",-0.3267943,-0.3267027,9.16e-05
19,-1.0681435,-1.1043118,"('inhospitable', 'hospitable')",-1.0681435,-1.1043118,-0.0361683
20,0.90844756,0.82502645,"('rough', 'thoughtful')",0.9084476,0.8250265,-0.0834211
21,-0.23687808,-0.08435561,"('immoral', 'moral')",-0.2368781,-0.0843556,0.1525225
22,-0.09280125,-0.079080924,"('untrustworthy', 'trustworthy')",-0.0928013,-0.0790809,0.0137204
23,5.9125853,6.0521903,"('insincere', 'sincere')",5.9125853,6.0521903,0.139605
24,1.362195,1.2957457,"('dishonest', 'honest')",1.362195,1.2957457,-0.0664493
25,0.5089369,0.41588405,"('egoistic', 'altruistic')",0.5089369,0.415884,-0.0930529
26,0.8752943,0.6855856,"('hardhearted', 'benevolent')",0.8752943,0.6855856,-0.1897087
27,1.5440432,1.3608526,"('hardhearted', 'softhearted')",1.5440432,1.3608526,-0.1831906
28,0.81433797,0.7977762,"('disloyal', 'loyal')",0.814338,0.7977762,-0.0165618
29,-0.63788974,-0.76331985,"('unfair', 'fair')",-0.6378897,-0.7633198,-0.1254301
30,0.9656972,1.0290967,"('intolerant', 'tolerant')",0.9656972,1.0290967,0.0633995
31,-1.5768412,-1.624173,"('evil', 'good')",-1.5768412,-1.624173,-0.0473318
32,0.9543919,0.8837796,"('unkind', 'kind')",0.9543919,0.8837796,-0.0706123
33,-0.73752487,-0.79533535,"('wrong', 'right')",-0.7375249,-0.7953354,-0.0578105
34,4.1135664,4.3157797,"('mean', 'honorable')",4.1135664,4.3157797,0.2022133
35,-0.86838126,-1.1125175,"('corrupt', 'incorrupt')",-0.8683813,-1.1125175,-0.2441362
36,-1.0911229,-1.184909,"('hostile', 'amicable')",-1.0911229,-1.184909,-0.0937861
37,0.7265799,0.7147409,"('fake', 'genuine')",0.7265799,0.7147409,-0.011839
38,-0.6344533,-0.5656388,"('untruthful', 'truthful')",-0.6344533,-0.5656388,0.0688145
39,0.5483768,0.538815,"('exploitative', 'cooperative')",0.5483768,0.538815,-0.0095618
40,-1.0156913,-1.1910584,"('stingy', 'generous')",-1.0156913,-1.1910584,-0.1753671
41,0.072116226,0.0649542,"('unforgiving', 'forgiving')",0.0721162,0.0649542,-0.007162
42,-1.8086127,-1.8837563,"('unreliable', 'reliable')",-1.8086127,-1.8837563,-0.0751436
43,0.793076,0.8800964,"('irresponsible', 'responsible')",0.793076,0.8800964,0.0870204
44,-0.60225725,-0.61334425,"('prejudiced', 'unprejudiced')",-0.6022573,-0.6133443,-0.011087
45,-0.07645079,-0.10145854,"('incompetent', 'competent')",-0.0764508,-0.1014585,-0.0250077
46,-0.1687923,-0.13625367,"('uncompetitive', 'competitive')",-0.1687923,-0.1362537,0.0325386
47,4.8587017,5.081683,"('stupid', 'smart')",4.8587017,5.0816832,0.2229815
48,0.20914651,0.23119996,"('unintelligent', 'intelligent')",0.2091465,0.2312,0.0220535
49,-0.34235346,-0.25300744,"('unable', 'able')",-0.3423535,-0.2530074,0.0893461
50,-0.59721327,-0.63976103,"('clumsy', 'skillful')",-0.5972133,-0.639761,-0.0425477
51,0.5901542,0.54333574,"('uneducated', 'educated')",0.5901542,0.5433357,-0.0468185
52,-0.6630999,-0.7951082,"('irrational', 'rational')",-0.6630999,-0.7951082,-0.1320083
53,-0.3839073,-0.44628245,"('uncreative', 'creative')",-0.3839073,-0.4462824,-0.0623751
54,0.6600581,0.7292777,"('incapable', 'capable')",0.6600581,0.7292777,0.0692196
55,0.8110755,0.8679754,"('incompetent', 'clever')",0.8110755,0.8679754,0.0568999
56,0.51686203,0.5296029,"('impractical', 'practical')",0.516862,0.5296029,0.0127409
57,-2.34018,-2.379677,"('unimaginative', 'imaginative')",-2.3401799,-2.3796771,-0.0394972
58,-0.020786256,-0.047412775,"('undiscriminating', 'discriminating')",-0.0207863,-0.0474128,-0.0266265
59,-0.3173102,-0.32423973,"('foolish', 'wise')",-0.3173102,-0.3242397,-0.0069295
60,0.44612974,0.66559356,"('inefficient', 'efficient')",0.4461297,0.6655936,0.2194639
61,0.02464628,-0.07114571,"('illogical', 'logical')",0.0246463,-0.0711457,-0.095792
62,0.4190314,0.56624943,"('incompetent', 'brilliant')",0.4190314,0.5662494,0.147218
63,-0.20878546,-0.11908099,"('unperceptive', 'insightful')",-0.2087855,-0.119081,0.0897045
64,-5.562295,-5.5653753,"('shy', 'confident')",-5.562295,-5.5653753,-0.0030803
65,0.5831685,0.7090878,"('insecure', 'secure')",0.5831685,0.7090878,0.1259193
66,0.041195624,-0.11948228,"('inactive', 'active')",0.0411956,-0.1194823,-0.1606779
67,-0.61352694,-0.5451893,"('doubtful', 'determined')",-0.6135269,-0.5451893,0.0683376
68,-0.72454184,-0.7220303,"('dependent', 'independent')",-0.7245418,-0.7220303,0.0025115
69,-2.183835,-2.2287674,"('lazy', 'industrious')",-2.183835,-2.2287674,-0.0449324
70,1.5917511,1.5799854,"('lethargic', 'energetic')",1.5917511,1.5799854,-0.0117657
71,0.5569558,0.5660876,"('diffident', 'self-confident')",0.5569558,0.5660876,0.0091318
72,0.72242594,0.8529118,"('unambitious', 'ambitious')",0.7224259,0.8529118,0.1304859
73,-2.9318771,-2.9454186,"('helpless', 'self-reliant')",-2.9318771,-2.9454186,-0.0135415
74,0.097483315,-0.039915547,"('undedicated', 'dedicated')",0.0974833,-0.0399155,-0.1373988
75,-0.6278415,-0.5653646,"('meek', 'impulsive')",-0.6278415,-0.5653646,0.0624769
76,0.8425537,0.8675101,"('anxious', 'daring')",0.8425537,0.8675101,0.0249564
77,-1.5422015,-1.3461272,"('unmotivated', 'motivated')",-1.5422015,-1.3461272,0.1960743
78,-0.88260263,-0.90179753,"('nonresilient', 'resilient')",-0.8826026,-0.9017975,-0.0191949
79,-0.55214566,-0.58352375,"('wavering', 'unwavering')",-0.5521457,-0.5835238,-0.0313781
80,-0.090102226,-0.14676839,"('dominated', 'dominating')",-0.0901022,-0.1467684,-0.0566662
81,0.48692,0.6002211,"('submissive', 'aggressive')",0.48692,0.6002211,0.1133011
82,5.7924175,5.972147,"('poor', 'rich')",5.7924175,5.972147,0.1797295
83,-0.21775125,-0.21516521,"('powerless', 'powerful')",-0.2177512,-0.2151652,0.002586
84,0.45510453,0.46079984,"('inferior', 'superior')",0.4551045,0.4607998,0.0056953
85,-0.99763966,-1.1626589,"('insignificant', 'prestigious')",-0.9976397,-1.1626589,-0.1650192
86,0.16838765,0.14142665,"('uninfluential', 'influential')",0.1683877,0.1414267,-0.026961
87,-0.8746722,-0.810255,"('unsuccessful', 'successful')",-0.8746722,-0.810255,0.0644172
88,0.06346805,0.02009279,"('low', 'eminent')",0.063468,0.0200928,-0.0433752
