,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7265157,-0.7343334,"('unsociable', 'sociable')",0.0077386964,-0.07617362,-0.3593885,-0.4052535,-0.045865
1,-1.299448,-1.5721596,"('unfriendly', 'friendly')",1.245297,0.98549664,-0.0270755,-0.2933315,-0.266256
2,1.1458099,1.2025028,"('unlikable', 'likable')",0.6823954,0.71243024,0.9141027,0.9574665,0.0433638
3,-0.39976686,-0.27230352,"('repellent', 'pleasant')",0.07652044,0.14110827,-0.1616232,-0.0655976,0.0960256
4,0.5298594,0.48508233,"('disliked', 'liked')",-5.6627254,-5.6938143,-2.566433,-2.6043661,-0.0379331
5,-0.7053809,-0.75561154,"('distant', 'outgoing')",-0.29837245,-0.3732465,-0.5018767,-0.564429,-0.0625523
6,-0.8273468,-0.9121863,"('distant', 'open')",-0.054442834,-0.21623091,-0.4408948,-0.5642086,-0.1233138
7,-0.35035694,-0.3071433,"('insensitive', 'sensitive')",0.34584966,0.33989882,-0.0022536,0.0163778,0.0186314
8,-0.98671293,-1.1189324,"('unaffectionate', 'affectionate')",0.47553456,0.2849481,-0.2555892,-0.4169921,-0.1614029
9,-1.2045432,-1.3713466,"('unaffectionate', 'caring')",0.69249195,0.5099643,-0.2560256,-0.4306912,-0.1746656
10,-0.87814,-0.75988346,"('unsympathetic', 'sympathetic')",-0.5377235,-0.48267493,-0.7079318,-0.6212792,0.0866526
11,-0.78778195,-0.6436835,"('unhelpful', 'helpful')",1.6705878,1.7273493,0.4414029,0.5418329,0.10043
12,-0.4460197,-0.33149335,"('unsupportive', 'supportive')",-1.7488289,-1.7158072,-1.0974243,-1.0236503,0.073774
13,-0.87158,-0.87787384,"('impolite', 'polite')",-0.64653504,-0.57482797,-0.7590575,-0.7263509,0.0327066
14,-0.052755676,0.13145106,"('antisocial', 'social')",-0.23890086,-0.18858069,-0.1458283,-0.0285648,0.1172635
