,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.79017067,-0.98872274,"('unsociable', 'sociable')",-0.5068285,-0.6269574,-0.5939653,-0.70772636,-0.6303215,-0.7744689,-0.1441474
1,-0.9613267,-0.9313429,"('unfriendly', 'friendly')",0.09303713,0.08753204,1.7506348,1.6036489,0.2941151,0.2532793,-0.0408358
2,0.9433942,0.9072136,"('unlikable', 'likable')",1.1675568,1.2258604,0.8795533,0.8572333,0.9968348,0.9967691,-6.57e-05
3,0.02064941,0.08090156,"('repellent', 'pleasant')",-0.8982491,-0.7754999,0.9015758,0.9441119,0.007992,0.0831712,0.0751792
4,-0.34029087,-0.21958569,"('disliked', 'liked')",0.81830096,0.86118567,-7.15794,-7.1168146,-2.2266432,-2.1584048,0.0682384
5,0.17567398,0.31340966,"('distant', 'outgoing')",0.731189,0.8223,0.05194904,0.16131315,0.319604,0.4323409,0.1127369
6,-0.5080146,-0.33075565,"('distant', 'open')",0.6280376,0.75655764,0.04208898,0.12086662,0.0540373,0.1822229,0.1281856
7,-0.1782341,-0.1671463,"('insensitive', 'sensitive')",-0.64444786,-0.6215854,0.5504965,0.531063,-0.0907285,-0.0858896,0.0048389
8,-0.36072397,-0.35304147,"('unaffectionate', 'affectionate')",0.20407133,0.24933408,1.2674189,1.2110285,0.3702554,0.369107,-0.0011484
9,-0.5703381,-0.56143254,"('unaffectionate', 'caring')",0.3318189,0.3822469,1.7628865,1.7356218,0.5081224,0.5188121,0.0106897
10,-0.50396436,-0.61802375,"('unsympathetic', 'sympathetic')",-2.13753,-2.239875,-0.6545184,-0.6951981,-1.098671,-1.1843656,-0.0856946
11,0.1715937,0.12087314,"('unhelpful', 'helpful')",-0.6629479,-0.6805356,1.8234823,1.8984205,0.4440427,0.4462527,0.00221
12,0.0846108,0.15556444,"('unsupportive', 'supportive')",0.34567943,0.42363948,-1.8860795,-1.8672541,-0.4852631,-0.4293501,0.055913
13,0.06632936,-0.074992046,"('impolite', 'polite')",-0.60568255,-0.77018344,-0.5398299,-0.6114754,-0.3597277,-0.4855503,-0.1258226
14,-0.56689876,-0.54711205,"('antisocial', 'social')",0.032570906,0.06904813,-0.4325793,-0.477707,-0.3223024,-0.3185903,0.0037121
15,0.25105333,0.18000749,"('boring', 'funny')",0.8612758,0.7819934,-0.021674417,-0.023755958,0.3635516,0.3127483,-0.0508033
16,-0.66020536,-0.5689726,"('unpopular', 'popular')",0.60015786,0.6423635,0.5770879,0.5427772,0.1723468,0.2053894,0.0330426
17,-0.056237083,0.0043264236,"('nasty', 'nice')",0.82296467,0.86558807,-0.3588131,-0.33876163,0.1359715,0.1770509,0.0410794
18,-0.66118085,-0.520983,"('disagreeable', 'welcoming')",0.43891376,0.53671944,-0.37235248,-0.3623907,-0.1982065,-0.1155514,0.0826551
19,-0.33869722,-0.25893205,"('inhospitable', 'hospitable')",-0.289078,-0.22517301,-0.03169781,0.03319881,-0.2198243,-0.1503021,0.0695222
20,-0.8983558,-0.8033653,"('rough', 'thoughtful')",-0.19435655,-0.12571906,0.5013624,0.55337036,-0.1971166,-0.125238,0.0718786
21,0.21117234,0.114081874,"('immoral', 'moral')",-0.44936588,-0.54020375,-0.75255644,-0.78397655,-0.33025,-0.4033662,-0.0731162
22,0.15847774,0.19569343,"('untrustworthy', 'trustworthy')",-1.2669265,-1.2169856,-1.0674123,-1.0329609,-0.725287,-0.684751,0.040536
23,-0.017954241,-0.113542944,"('insincere', 'sincere')",-0.21526542,-0.27700353,6.3296156,6.252675,2.032132,1.9540429,-0.0780891
24,0.7451042,0.70729625,"('dishonest', 'honest')",-1.1485592,-1.1530459,0.615102,0.66949725,0.070549,0.0745825,0.0040335
25,-0.19899184,-0.1303424,"('egoistic', 'altruistic')",0.6664905,0.7408209,1.4844526,1.4686425,0.6506504,0.6930404,0.04239
