,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.52067435,-0.68765837,"('unsociable', 'sociable')",1.3445779,1.2951638,-0.6290681,-0.79668725,0.0649452,-0.0630606,-0.1280058
1,0.80461264,0.5245713,"('unfriendly', 'friendly')",1.1153044,0.9289511,2.41513,2.304792,1.4450156,1.2527715,-0.1922441
2,0.5990725,0.68663883,"('unlikable', 'likable')",0.44576728,0.56864506,0.7230431,0.819549,0.5892943,0.691611,0.1023167
3,-2.259331,-2.1567862,"('repellent', 'pleasant')",-1.3074334,-1.1279253,-0.050452266,0.0048952866,-1.2057389,-1.0932721,0.1124668
4,0.54473287,0.5324373,"('disliked', 'liked')",-0.7786367,-0.8220036,-6.66381,-6.7383432,-2.2992379,-2.3426364,-0.0433985
5,1.2246584,1.1007568,"('distant', 'outgoing')",0.10998379,0.055654258,0.44570705,0.48732385,0.5934498,0.5479116,-0.0455382
6,0.98327965,0.94393224,"('distant', 'open')",-0.02955418,-0.0713749,1.1013372,1.1091664,0.6850209,0.6605746,-0.0244463
7,-1.4478372,-1.2966107,"('insensitive', 'sensitive')",-0.57570565,-0.50085086,0.022117842,0.08441689,-0.6671417,-0.5710149,0.0961268
8,0.1714549,0.08764739,"('unaffectionate', 'affectionate')",-0.18978238,-0.27795655,1.1006097,1.1215878,0.3607607,0.3104262,-0.0503345
9,-0.027192652,-0.11733414,"('unaffectionate', 'caring')",0.13250984,0.076139614,1.2489945,1.3077288,0.4514372,0.4221781,-0.0292591
10,-2.2628853,-2.1908114,"('unsympathetic', 'sympathetic')",-0.40453452,-0.5124888,-0.9992153,-1.069523,-1.2222118,-1.2576078,-0.035396
11,-1.119029,-1.0445694,"('unhelpful', 'helpful')",0.040357403,0.1256014,1.255758,1.4044834,0.0590288,0.1618385,0.1028097
12,-0.47034013,-0.41339442,"('unsupportive', 'supportive')",0.06639384,0.14535658,-2.0823157,-2.024202,-0.8287539,-0.76408,0.0646739
13,-0.7258734,-0.73380035,"('impolite', 'polite')",0.38606092,0.37906328,-0.815688,-0.88079464,-0.3851668,-0.4118439,-0.0266771
14,-1.0926306,-1.0082364,"('antisocial', 'social')",0.2539412,0.3084409,-1.4344432,-1.4739573,-0.7577109,-0.7245843,0.0331266
15,0.7498874,0.7189819,"('boring', 'funny')",0.93185806,0.9176638,0.45168227,0.4225621,0.7111426,0.6864026,-0.02474
16,-0.30082244,-0.30509007,"('unpopular', 'popular')",-0.8204,-0.79678845,0.6577334,0.6284873,-0.1544964,-0.1577971,-0.0033007
17,-0.26932335,-0.13577247,"('nasty', 'nice')",-0.39954042,-0.30579922,-0.6281091,-0.57995665,-0.4323243,-0.3405095,0.0918148
18,0.10338025,0.21449898,"('disagreeable', 'welcoming')",-0.059122503,-0.06873003,-0.32928085,-0.35369733,-0.0950077,-0.0693095,0.0256982
19,0.381729,0.43421483,"('inhospitable', 'hospitable')",-1.0976505,-1.0538423,0.069358945,0.21874532,-0.2155209,-0.1336274,0.0818935
20,-0.3122763,-0.2307909,"('rough', 'thoughtful')",0.07905266,0.10388778,1.0945975,1.029261,0.2871246,0.300786,0.0136614
21,-1.3830066,-1.3106072,"('immoral', 'moral')",0.5837033,0.5172443,-1.1280248,-1.1347457,-0.6424427,-0.6427029,-0.0002602
22,-0.8663303,-0.83427066,"('untrustworthy', 'trustworthy')",-0.37175825,-0.41951594,-1.3252546,-1.3991494,-0.8544477,-0.884312,-0.0298643
23,-0.9349248,-0.96760947,"('insincere', 'sincere')",1.0816516,1.0870835,5.6003423,5.597453,1.9156896,1.9056424,-0.0100472
24,-0.79456013,-0.7300294,"('dishonest', 'honest')",0.26289225,0.26169395,0.77591413,0.7278808,0.0814154,0.0865151,0.0050997
25,1.1893833,1.0000925,"('egoistic', 'altruistic')",0.52044535,0.42990854,1.763957,1.6717079,1.1579285,1.033903,-0.1240255
26,1.2641532,1.222523,"('hardhearted', 'benevolent')",1.1413181,1.0280329,1.6465276,1.5826514,1.3506664,1.2777358,-0.0729306
27,-0.23989525,-0.12575822,"('hardhearted', 'softhearted')",-0.053535115,0.03590879,1.8556088,1.6768341,0.5207262,0.5289949,0.0082687
28,-0.9224617,-1.0403959,"('disloyal', 'loyal')",0.43751454,0.19522421,0.9159919,0.8179893,0.1436816,-0.0090608,-0.1527424
29,-0.12631959,-0.15464461,"('unfair', 'fair')",-0.79576546,-0.7802881,-0.017730005,-0.16093016,-0.3132717,-0.3652876,-0.0520159
30,-1.0032835,-0.84858,"('intolerant', 'tolerant')",-0.057792608,0.008448407,0.49144527,0.45505154,-0.189877,-0.12836,0.061517
31,0.5422599,0.55148715,"('evil', 'good')",-1.2257841,-1.1021618,-0.34908977,-0.41526407,-0.3442047,-0.3219796,0.0222251
32,-0.2013264,-0.25046152,"('unkind', 'kind')",0.59438914,0.5826125,0.717875,0.6090392,0.3703126,0.3137301,-0.0565825
33,0.66924334,0.43358484,"('wrong', 'right')",-0.72788703,-0.8579264,-0.10410218,-0.17622247,-0.0542486,-0.200188,-0.1459394
34,-0.69311714,-0.41692114,"('mean', 'honorable')",0.24132183,0.417891,5.876764,6.06883,1.8083229,2.0232666,0.2149437
35,1.9754981,1.8898816,"('corrupt', 'incorrupt')",-0.56479985,-0.6820553,0.5982737,0.45068955,0.6696573,0.5528386,-0.1168187
36,1.6055053,1.4395264,"('hostile', 'amicable')",0.27461782,0.13836583,1.2018877,0.93615556,1.0273369,0.838016,-0.1893209
37,-0.88930374,-0.8041335,"('fake', 'genuine')",-0.017934347,-0.06124362,0.3543536,0.40759405,-0.1842948,-0.1525943,0.0317005
38,-0.081063315,-0.067212984,"('untruthful', 'truthful')",-0.35227263,-0.33239728,0.016361393,0.10895941,-0.1389915,-0.0968836,0.0421079
39,0.5295969,0.7311351,"('exploitative', 'cooperative')",0.68654644,0.867018,-0.33907518,-0.252112,0.2923561,0.4486804,0.1563243
40,-0.8867728,-0.94655937,"('stingy', 'generous')",-0.4044509,-0.50945795,-1.9829278,-2.126819,-1.0913839,-1.1942787,-0.1028948
41,0.0600477,0.063613966,"('unforgiving', 'forgiving')",0.60209614,0.53079057,-0.19303638,-0.32473594,0.1563691,0.0898895,-0.0664796
42,-0.33465883,-0.23316625,"('unreliable', 'reliable')",-0.8483645,-0.8455395,-3.381478,-3.2878296,-1.5215004,-1.4555117,0.0659887
43,-1.4335638,-1.2513412,"('irresponsible', 'responsible')",0.113544576,0.2172998,0.19355443,0.253327,-0.3754883,-0.2602381,0.1152502
