,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
0,1.3963917,1.2782881,"('unsociable', 'sociable')",-0.29178107,-0.4864044,-0.097747184,-0.22382891,0.3356212,0.1893516,-0.1462696
1,-0.36878812,-0.5124661,"('unfriendly', 'friendly')",-1.1028264,-1.2319931,1.4521176,1.3180152,-0.006499,-0.142148,-0.135649
2,0.5416732,0.63808614,"('unlikable', 'likable')",0.34674835,0.39411765,0.3590806,0.38713923,0.415834,0.4731143,0.0572803
3,0.004785901,0.11476384,"('repellent', 'pleasant')",-0.6131885,-0.5490272,0.71877766,0.8496699,0.0367917,0.1384688,0.1016771
4,-0.52557886,-0.7810295,"('disliked', 'liked')",0.20614392,-0.02334471,-7.3070455,-7.499324,-2.5421602,-2.7678992,-0.225739
5,-0.23399895,-0.3740707,"('distant', 'outgoing')",-0.36467052,-0.29426032,-0.46469787,-0.45324466,-0.3544558,-0.3738586,-0.0194028
6,-0.368096,-0.44628856,"('distant', 'open')",-0.5607653,-0.42389616,-0.22786793,-0.22189763,-0.3855764,-0.3640275,0.0215489
7,0.5777391,0.75658774,"('insensitive', 'sensitive')",-0.18035764,-0.15552929,0.7202916,0.74157476,0.3725577,0.4475444,0.0749867
8,-0.18363777,-0.28540745,"('unaffectionate', 'affectionate')",-0.47991008,-0.5723465,1.311069,1.2313554,0.2158404,0.1245338,-0.0913066
9,0.9274447,0.80170435,"('unaffectionate', 'caring')",-0.7774683,-0.906196,1.792126,1.7590185,0.6473675,0.551509,-0.0958585
10,0.87752795,0.8730603,"('unsympathetic', 'sympathetic')",-0.56982607,-0.74312043,0.06667389,-0.042758077,0.1247919,0.0290606,-0.0957313
11,0.17317286,0.24114975,"('unhelpful', 'helpful')",-0.583637,-0.56507033,1.6601709,1.7833804,0.4165689,0.4864866,0.0699177
12,1.4872923,1.498881,"('unsupportive', 'supportive')",0.4459687,0.428672,-1.8817618,-1.900885,0.0171664,0.0088893,-0.0082771
13,1.0671371,1.160542,"('impolite', 'polite')",-0.12028898,-0.13551316,-0.91958517,-0.844404,0.0090877,0.0602083,0.0511206
14,1.7843406,1.8154271,"('antisocial', 'social')",0.8954172,0.8153879,-0.017516382,-0.08012457,0.8874138,0.8502301,-0.0371837
15,0.42627048,0.28529608,"('boring', 'funny')",-0.054064076,-0.09613833,0.02689103,-0.007193703,0.1330325,0.0606547,-0.0723778
16,-2.3676531,-2.336737,"('unpopular', 'popular')",-1.2977716,-1.3023365,-0.074820146,-0.034424983,-1.2467483,-1.2244995,0.0222488
17,0.072953045,0.06949565,"('nasty', 'nice')",-0.4165969,-0.38509938,-0.48936337,-0.53547394,-0.2776691,-0.2836926,-0.0060235
18,-0.35071737,-0.14030077,"('disagreeable', 'welcoming')",-0.43227184,-0.13831419,-0.65977967,-0.58437824,-0.4809229,-0.2876644,0.1932585
19,-0.005964957,0.010714365,"('inhospitable', 'hospitable')",-0.08464199,-0.089962885,-0.40203455,-0.37392646,-0.1642138,-0.1510583,0.0131555
20,-0.47072956,-0.2766405,"('rough', 'thoughtful')",-0.42015946,-0.23724374,0.5597884,0.6547991,-0.1103669,0.0469716,0.1573385
21,1.1024691,1.3760301,"('immoral', 'moral')",-0.19778597,-0.0216257,-0.7999416,-0.6137005,0.0349138,0.2469013,0.2119875
22,0.120354496,0.070891365,"('untrustworthy', 'trustworthy')",0.48212183,0.47805268,-0.9111281,-0.9496029,-0.1028839,-0.1335529,-0.030669
23,0.40464196,0.5258437,"('insincere', 'sincere')",-0.457291,-0.51551175,5.92108,6.1182017,1.9561437,2.0428446,0.0867009
24,0.82795566,0.8494876,"('dishonest', 'honest')",-0.6411191,-0.66960394,0.7406642,0.7630014,0.3091669,0.314295,0.0051281
25,0.3045916,0.40316793,"('egoistic', 'altruistic')",0.41906738,0.52920884,1.2544775,1.3301045,0.6593788,0.7541604,0.0947816
26,-0.07195766,-0.31611925,"('hardhearted', 'benevolent')",0.8324058,0.5807893,2.078111,1.8334744,0.9461864,0.6993815,-0.2468049
27,-0.24144693,-0.10867947,"('hardhearted', 'softhearted')",-0.4348209,-0.32530662,1.5664288,1.5315568,0.2967203,0.3658569,0.0691366
28,0.18572384,0.039541453,"('disloyal', 'loyal')",-0.3309748,-0.5217941,1.2892044,1.1273632,0.3813178,0.2150369,-0.1662809
29,-0.37928557,-0.40691724,"('unfair', 'fair')",-0.05395,-0.04792673,-0.29513597,-0.44292516,-0.2427905,-0.2992564,-0.0564659
30,0.80989873,0.955043,"('intolerant', 'tolerant')",-0.067836,-0.07190862,0.6644538,0.7115101,0.4688389,0.5315482,0.0627093
31,-1.7297014,-1.7789122,"('evil', 'good')",0.17953438,0.16638856,-0.73841035,-0.8126247,-0.7628592,-0.8083828,-0.0455236
32,0.54760677,0.55434626,"('unkind', 'kind')",-0.121367395,-0.32391542,0.8378449,0.6541732,0.4213614,0.294868,-0.1264934
33,0.4208637,0.33815762,"('wrong', 'right')",0.6029159,0.67188495,-0.4943192,-0.48464608,0.1764868,0.1751322,-0.0013546
34,-1.7150826,-1.3044972,"('mean', 'honorable')",-0.17725147,0.009131815,5.344317,5.7497773,1.150661,1.484804,0.334143
35,-0.6643026,-0.9087236,"('corrupt', 'incorrupt')",0.13270046,0.07818903,-0.43702745,-0.5771961,-0.3228765,-0.4692436,-0.1463671
36,-0.8863215,-1.1090308,"('hostile', 'amicable')",-0.04642158,-0.2173104,-0.10263152,-0.22293684,-0.3451249,-0.516426,-0.1713011
37,1.2443569,1.3141578,"('fake', 'genuine')",0.54423004,0.5149204,0.40078568,0.4330864,0.7297908,0.7540549,0.0242641
38,0.20860991,0.11216913,"('untruthful', 'truthful')",-0.15520522,-0.2884255,-0.27602956,-0.1575832,-0.0742083,-0.1112799,-0.0370716
39,1.1156794,1.3499058,"('exploitative', 'cooperative')",0.4542845,0.58226496,0.22538778,0.30199474,0.5984506,0.7447219,0.1462713
40,0.22741337,0.21403372,"('stingy', 'generous')",0.52152616,0.5624607,-1.8562481,-1.8722403,-0.3691029,-0.3652486,0.0038543
41,0.9439325,0.88257724,"('unforgiving', 'forgiving')",0.38842782,0.24003547,0.13184643,0.05136156,0.4880689,0.3913248,-0.0967441
42,0.7784678,0.8138269,"('unreliable', 'reliable')",1.0928303,1.1761127,-3.492183,-3.5288796,-0.540295,-0.51298,0.027315
43,1.0005167,1.0867496,"('irresponsible', 'responsible')",-0.0954368,-0.04841002,0.39329833,0.4120705,0.4327927,0.48347,0.0506773
44,-0.7137841,-0.69860756,"('prejudiced', 'unprejudiced')",0.17581217,0.18593426,-1.7766622,-1.8016527,-0.7715447,-0.771442,0.0001027
45,0.7439178,0.6075711,"('incompetent', 'competent')",0.6175702,0.23621996,0.089213505,0.008470148,0.4835672,0.2840871,-0.1994801
