,ebay_male,ebay_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,-1.2080684,-1.1829895,"('untrustworthy', 'trustworthy')",-0.9538238,-1.0297467,-1.0809461,-1.1063681,-0.025422
23,-0.6889772,-0.6983279,"('insincere', 'sincere')",6.3323193,6.31998,2.821671,2.8108261,-0.0108449
24,-0.1573348,-0.17564192,"('dishonest', 'honest')",0.6996309,0.5728782,0.2711481,0.1986181,-0.07253
25,0.9440455,0.9730436,"('egoistic', 'altruistic')",1.7838929,1.6828134,1.3639692,1.3279285,-0.0360407
26,0.8413439,0.7600069,"('hardhearted', 'benevolent')",1.6321186,1.460754,1.2367313,1.1103804,-0.1263509
27,0.44371676,0.5050108,"('hardhearted', 'softhearted')",1.3549016,1.1987234,0.8993092,0.8518671,-0.0474421
28,-1.1602591,-1.2671716,"('disloyal', 'loyal')",0.6615037,0.55654174,-0.2493777,-0.3553149,-0.1059372
29,-0.30194122,-0.33489385,"('unfair', 'fair')",-0.26979765,-0.40648723,-0.2858694,-0.3706905,-0.0848211
30,-0.8189955,-0.71975994,"('intolerant', 'tolerant')",0.8032339,0.7630102,-0.0078808,0.0216251,0.0295059
31,0.22076064,0.28323507,"('evil', 'good')",-0.77076083,-0.957064,-0.2750001,-0.3369144,-0.0619143
32,-0.23014347,-0.2690849,"('unkind', 'kind')",1.0077816,0.8267078,0.3888191,0.2788115,-0.1100076
33,1.2317802,1.137587,"('wrong', 'right')",-0.3721453,-0.49040684,0.4298174,0.32359,-0.1062274
34,0.35303953,0.55951923,"('mean', 'honorable')",6.370429,6.5535727,3.3617344,3.556546,0.1948116
35,0.9602581,0.82445055,"('corrupt', 'incorrupt')",-0.30718923,-0.47563916,0.3265345,0.1744057,-0.1521288
36,1.4318504,1.3812025,"('hostile', 'amicable')",0.13999452,-0.051642872,0.7859225,0.6647798,-0.1211427
37,-0.84513354,-0.87367755,"('fake', 'genuine')",0.3812232,0.32582235,-0.2319552,-0.2739276,-0.0419724
38,-0.24833941,-0.18938336,"('untruthful', 'truthful')",-0.1597566,-0.13246086,-0.204048,-0.1609221,0.0431259
39,0.7119908,0.6966689,"('exploitative', 'cooperative')",0.39578477,0.32673913,0.5538878,0.511704,-0.0421838
40,0.09065801,0.15755744,"('stingy', 'generous')",-1.5725359,-1.8035135,-0.7409389,-0.822978,-0.0820391
41,-0.5751479,-0.45928153,"('unforgiving', 'forgiving')",-0.30202958,-0.46424976,-0.4385887,-0.4617656,-0.0231769
42,-0.49492094,-0.37261555,"('unreliable', 'reliable')",-3.366709,-3.246479,-1.930815,-1.8095473,0.1212677
43,-0.6832005,-0.5706506,"('irresponsible', 'responsible')",0.5660693,0.5593136,-0.0585656,-0.0056685,0.0528971
44,-0.16534927,-0.12010881,"('prejudiced', 'unprejudiced')",-1.5416241,-1.4792134,-0.8534867,-0.7996611,0.0538256
45,-1.8868595,-1.6302702,"('incompetent', 'competent')",-0.41925544,-0.4438706,-1.1530575,-1.0370704,0.1159871
46,-0.7806761,-0.7133653,"('uncompetitive', 'competitive')",-0.57636344,-0.5888314,-0.6785198,-0.6510984,0.0274214
47,0.14269954,0.1882296,"('stupid', 'smart')",5.633609,5.7204647,2.8881543,2.9543471,0.0661928
48,-0.7720494,-0.6988321,"('unintelligent', 'intelligent')",0.5161138,0.53789425,-0.1279678,-0.0804689,0.0474989
49,-0.89955825,-0.8293858,"('unable', 'able')",-0.27013656,-0.10042763,-0.5848474,-0.4649067,0.1199407
50,-0.06915928,-0.05334189,"('clumsy', 'skillful')",0.2235139,0.22771415,0.0771773,0.0871861,0.0100088
51,-1.4579598,-1.5189797,"('uneducated', 'educated')",0.9272469,0.8864697,-0.2653564,-0.316255,-0.0508986
52,0.62811446,0.35192162,"('irrational', 'rational')",0.056030184,-0.13258922,0.3420723,0.1096662,-0.2324061
53,-0.13072954,-0.088035144,"('uncreative', 'creative')",0.8312223,0.77037746,0.3502464,0.3411711,-0.0090753
54,0.59718055,0.49833947,"('incapable', 'capable')",1.2482456,1.3119947,0.922713,0.9051671,-0.0175459
55,-1.2590488,-1.0669993,"('incompetent', 'clever')",0.16708873,0.19506696,-0.54598,-0.4359662,0.1100138
56,-0.859693,-0.7726075,"('impractical', 'practical')",-0.52871346,-0.39911428,-0.6942033,-0.5858609,0.1083424
57,-0.93470275,-0.93982923,"('unimaginative', 'imaginative')",-2.8372593,-2.892719,-1.8859811,-1.9162741,-0.030293
58,-0.027987301,0.07491529,"('undiscriminating', 'discriminating')",0.3348969,0.2582075,0.1534548,0.1665614,0.0131066
59,0.6330715,0.444985,"('foolish', 'wise')",0.32266378,0.23308538,0.4778676,0.3390352,-0.1388324
60,-0.48209912,-0.28405073,"('inefficient', 'efficient')",-0.04794565,0.14111644,-0.2650224,-0.0714671,0.1935553
61,0.18610673,0.07626781,"('illogical', 'logical')",0.36849746,0.24506173,0.2773021,0.1606648,-0.1166373
62,-0.75116897,-0.55766153,"('incompetent', 'brilliant')",0.23046179,0.43438995,-0.2603536,-0.0616358,0.1987178
63,-0.049936924,0.06426898,"('unperceptive', 'insightful')",1.1444876,1.19275,0.5472754,0.6285095,0.0812341
64,-0.69670427,-0.7570688,"('shy', 'confident')",-7.4950023,-7.496323,-4.0958533,-4.1266961,-0.0308428
65,-1.4164995,-1.5373461,"('insecure', 'secure')",-0.3721321,-0.30657533,-0.8943158,-0.9219607,-0.0276449
66,0.081162535,-0.06151546,"('inactive', 'active')",0.8245108,0.7192776,0.4528367,0.3288811,-0.1239556
67,-0.39593706,-0.41293788,"('doubtful', 'determined')",-0.9559579,-0.88183886,-0.6759475,-0.6473883,0.0285592
68,-1.6635593,-1.7439015,"('dependent', 'independent')",-0.5297125,-0.56057125,-1.0966359,-1.1522363,-0.0556004
69,0.78131163,0.792395,"('lazy', 'industrious')",-0.9374904,-0.98283345,-0.0780894,-0.0952192,-0.0171298
70,-1.2146482,-1.1422762,"('lethargic', 'energetic')",0.51343715,0.5561892,-0.3506055,-0.2930435,0.057562
71,1.0349003,1.0896013,"('diffident', 'self-confident')",0.65164375,0.6315806,0.843272,0.8605909,0.0173189
72,-0.43642828,-0.466855,"('unambitious', 'ambitious')",-0.5703121,-0.57237786,-0.5033702,-0.5196164,-0.0162462
73,1.4027278,1.4092922,"('helpless', 'self-reliant')",-3.0364478,-3.0325823,-0.81686,-0.811645,0.005215
74,-0.18472368,-0.09910051,"('undedicated', 'dedicated')",0.06804677,-0.027291711,-0.0583385,-0.0631961,-0.0048576
75,0.17748828,0.2204746,"('meek', 'impulsive')",-0.39400077,-0.3392578,-0.1082562,-0.0593916,0.0488646
76,0.20613018,0.3677495,"('anxious', 'daring')",0.34952524,0.48202786,0.2778277,0.4248887,0.147061
77,-0.9511919,-0.8405847,"('unmotivated', 'motivated')",-1.2898277,-1.1288009,-1.1205099,-0.9846928,0.1358171
78,-0.35223222,-0.2306495,"('nonresilient', 'resilient')",0.23893338,0.3686794,-0.0566494,0.069015,0.1256644
79,0.30401406,0.23337932,"('wavering', 'unwavering')",-0.033719808,0.017139345,0.1351471,0.1252593,-0.0098878
80,-0.75037366,-0.81296986,"('dominated', 'dominating')",-1.057337,-1.0089061,-0.9038553,-0.910938,-0.0070827
81,-0.9870352,-1.0471679,"('submissive', 'aggressive')",-1.1173465,-0.9868092,-1.0521909,-1.0169885,0.0352024
82,-1.0751594,-0.9408485,"('poor', 'rich')",6.6413846,6.7823496,2.7831125,2.9207506,0.1376381
83,0.48816717,0.43999106,"('powerless', 'powerful')",-0.80366683,-0.81282145,-0.1577498,-0.1864152,-0.0286654
84,0.10443005,-0.009593187,"('inferior', 'superior')",0.74687517,0.69415766,0.4256526,0.3422822,-0.0833704
85,1.7353078,1.7200732,"('insignificant', 'prestigious')",0.8834018,0.7519158,1.3093548,1.2359946,-0.0733602
86,-1.1600877,-1.2235781,"('uninfluential', 'influential')",0.06837258,-0.11524131,-0.5458575,-0.6694097,-0.1235522
87,0.90833753,0.7740076,"('unsuccessful', 'successful')",1.1059483,1.1298724,1.0071429,0.9519401,-0.0552028
88,-0.3768354,-0.35257024,"('low', 'eminent')",-0.00046464615,-0.02323975,-0.18865,-0.187905,0.000745
