,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8055404,-1.0327935,"('unsociable', 'sociable')",-0.51626635,-0.4410094,-0.26243946,-0.4136874,-0.5280821,-0.6291634,-0.1010813
1,-1.7899472,-1.8204966,"('unfriendly', 'friendly')",0.29269084,0.22435997,0.7576852,0.6687057,-0.2465237,-0.3091436,-0.0626199
2,0.7446044,0.8281772,"('unlikable', 'likable')",0.74966884,0.8640691,0.81514853,0.8726092,0.7698073,0.8549519,0.0851446
3,-0.1287928,-0.1072969,"('repellent', 'pleasant')",-0.9959836,-0.6760083,0.99920565,1.1015979,-0.0418569,0.1060976,0.1479545
4,-0.4163395,-0.4649699,"('disliked', 'liked')",0.25593382,0.056881417,-6.237615,-6.4856787,-2.1326736,-2.2979225,-0.1652489
5,-0.7036111,-0.63565505,"('distant', 'outgoing')",-0.12127723,-0.2950256,-0.6277098,-0.55398726,-0.4841994,-0.4948893,-0.0106899
6,-0.9991008,-0.8254421,"('distant', 'open')",-0.12547538,-0.19075792,-0.5718751,-0.50093,-0.5654838,-0.50571,0.0597738
7,-0.27194884,-0.26607305,"('insensitive', 'sensitive')",-0.19608516,0.00961121,0.26567167,0.29504684,-0.0674541,0.0128617,0.0803158
8,-0.7446796,-0.64861584,"('unaffectionate', 'affectionate')",1.167339,1.0856543,0.44779798,0.47849503,0.2901525,0.3051778,0.0150253
9,-0.97936654,-0.9725111,"('unaffectionate', 'caring')",1.1577624,1.1260085,0.8578421,0.87891734,0.3454127,0.3441382,-0.0012745
10,-0.58618164,-0.7228629,"('unsympathetic', 'sympathetic')",-1.5155404,-1.2334689,-0.28552553,-0.36829254,-0.7957492,-0.7748748,0.0208744
11,-0.32708928,-0.37351477,"('unhelpful', 'helpful')",-1.2164376,-1.0550559,1.4405605,1.5024068,-0.0343221,0.0246121,0.0589342
12,-0.34690928,-0.23717153,"('unsupportive', 'supportive')",0.55443394,0.71180046,-1.9263183,-1.9148222,-0.5729312,-0.4800644,0.0928668
13,-0.42368016,-0.46143922,"('impolite', 'polite')",-0.67717236,-0.53544223,-0.9708604,-0.93406665,-0.690571,-0.6436494,0.0469216
14,0.97464925,0.81947327,"('antisocial', 'social')",0.96085125,0.97620916,0.33892444,0.17065975,0.7581417,0.6554474,-0.1026943
15,-0.04130031,-0.12221874,"('boring', 'funny')",0.38090345,0.20897874,-0.25942713,-0.26318443,0.0267253,-0.0588081,-0.0855334
16,-0.41559657,-0.3980183,"('unpopular', 'popular')",-1.9668622,-1.9461789,0.26197994,0.19273421,-0.7068262,-0.7171543,-0.0103281
17,-0.1371768,-0.07235768,"('nasty', 'nice')",-0.5001715,-0.41505644,-0.87285274,-0.77444804,-0.5034003,-0.4206207,0.0827796
18,-0.663151,-0.4427013,"('disagreeable', 'welcoming')",-0.6091049,-0.50312036,-0.75866276,-0.73511815,-0.6769729,-0.5603133,0.1166596
19,-0.8084894,-0.65532756,"('inhospitable', 'hospitable')",0.28061488,0.283441,-0.87757176,-0.7330058,-0.4684821,-0.3682975,0.1001846
20,-0.3765344,-0.35649383,"('rough', 'thoughtful')",0.06488064,0.15324907,0.9852427,1.0148875,0.2245297,0.2705476,0.0460179
21,0.112413146,0.102555275,"('immoral', 'moral')",-1.1851304,-0.9492543,-0.62693256,-0.5994606,-0.5665499,-0.4820532,0.0844967
22,0.11587724,0.12355928,"('untrustworthy', 'trustworthy')",0.31700316,0.48105997,-0.57127535,-0.70330566,-0.0461317,-0.0328955,0.0132362
23,-0.4547079,-0.54246837,"('insincere', 'sincere')",0.32521656,0.5178188,4.8829145,4.9549594,1.5844744,1.6434366,0.0589622
24,0.027420899,0.05426318,"('dishonest', 'honest')",0.41766313,0.5355393,0.4218166,0.4424959,0.2889669,0.3440995,0.0551326
25,-1.3639212,-1.2121084,"('egoistic', 'altruistic')",-0.09437135,-0.122057,0.793279,0.82783616,-0.2216712,-0.1687764,0.0528948
26,-0.48970482,-0.49321452,"('hardhearted', 'benevolent')",1.1858069,0.9822564,1.7205263,1.5964338,0.8055428,0.6951586,-0.1103842
27,-0.3429756,-0.21165222,"('hardhearted', 'softhearted')",-0.15132695,-0.13090387,0.7261883,0.7809472,0.0772953,0.1461304,0.0688351
28,-0.73143494,-0.8579784,"('disloyal', 'loyal')",0.58116853,0.49754778,1.0300785,0.86111164,0.2932707,0.1668937,-0.126377
29,-0.10395878,-0.16113006,"('unfair', 'fair')",1.0025094,0.9792934,-0.39097148,-0.48381847,0.169193,0.1114483,-0.0577447
30,-0.11576709,-0.11936156,"('intolerant', 'tolerant')",-0.25895157,-0.0063473135,0.7389941,0.71886265,0.1214252,0.1977179,0.0762927
31,-0.8494423,-0.72052586,"('evil', 'good')",0.66574335,0.6480003,-1.2016861,-1.2267691,-0.461795,-0.4330982,0.0286968
32,-0.3135024,-0.38716236,"('unkind', 'kind')",0.06472565,0.080964774,0.4805925,0.32764217,0.0772719,0.0071482,-0.0701237
33,-0.20335639,-0.15027992,"('wrong', 'right')",0.36293164,0.25787765,-0.8759347,-0.8561232,-0.2387865,-0.2495085,-0.010722
34,-0.83816683,-0.60245293,"('mean', 'honorable')",-0.8562495,-0.53977907,4.7880464,5.122549,1.03121,1.3267724,0.2955624
35,-0.2627822,-0.29284224,"('corrupt', 'incorrupt')",0.6235822,0.28955013,-0.5834872,-0.61367446,-0.0742291,-0.2056555,-0.1314264
36,-1.2406385,-1.2067472,"('hostile', 'amicable')",-0.044638805,-0.14632678,-0.33984283,-0.3973629,-0.5417067,-0.5834789,-0.0417722
37,0.027349483,0.012667753,"('fake', 'genuine')",0.5222434,0.60123193,0.04924845,0.13355853,0.1996138,0.2491527,0.0495389
38,-1.1864672,-1.1987878,"('untruthful', 'truthful')",-0.013784509,0.04871223,-0.47698417,-0.41466954,-0.5590786,-0.5215817,0.0374969
39,0.79662055,0.95765257,"('exploitative', 'cooperative')",2.4880104,2.5608077,0.33775368,0.41359958,1.2074616,1.3106866,0.103225
40,0.1465837,0.092703804,"('stingy', 'generous')",-0.122667514,-0.09929274,-1.9584459,-2.0574126,-0.6448432,-0.6880005,-0.0431573
41,-0.47298452,-0.4987971,"('unforgiving', 'forgiving')",0.41888848,0.576331,-0.17328636,-0.2441232,-0.0757941,-0.0555298,0.0202643
42,0.68416196,0.8783606,"('unreliable', 'reliable')",0.36762345,0.60341865,-2.4159296,-2.428346,-0.4547147,-0.3155222,0.1391925
43,0.05722712,0.17885262,"('irresponsible', 'responsible')",0.4737813,0.7148288,0.6167168,0.6790183,0.3825751,0.5242333,0.1416582
44,0.16236702,0.21537238,"('prejudiced', 'unprejudiced')",-1.1061943,-1.1219913,-1.1754823,-1.1479353,-0.7064365,-0.6848514,0.0215851
45,0.30453065,0.19862652,"('incompetent', 'competent')",-0.39794245,-0.21003044,0.048887596,-0.07302502,-0.0148414,-0.028143,-0.0133016
46,-0.13183646,-0.23016688,"('uncompetitive', 'competitive')",-1.4695171,-1.1647246,-0.41499937,-0.4623085,-0.6721176,-0.6190667,0.0530509
47,0.55151975,0.6388143,"('stupid', 'smart')",-0.4982322,-0.37287945,4.978492,5.134171,1.6772598,1.8000353,0.1227755
48,-1.1167489,-1.0846257,"('unintelligent', 'intelligent')",-0.98058397,-0.80723625,0.0845921,0.1278429,-0.6709136,-0.5880063,0.0829073
49,-0.45340928,-0.26858962,"('unable', 'able')",-0.87239957,-0.7720443,-0.43677133,-0.32724088,-0.5875267,-0.4559583,0.1315684
50,-0.051597673,-0.042653047,"('clumsy', 'skillful')",-0.11693783,-0.11257514,-0.021970496,-0.052249663,-0.063502,-0.0691593,-0.0056573
51,-0.035540543,-0.24212378,"('uneducated', 'educated')",-0.7548347,-0.7281634,0.07093479,-0.027165685,-0.2398135,-0.3324843,-0.0926708
52,-0.36635548,-0.4328128,"('irrational', 'rational')",-0.27449957,-0.49708927,-0.1259906,-0.20659235,-0.2556152,-0.3788315,-0.1232163
53,-1.3927499,-1.343961,"('uncreative', 'creative')",-0.24427988,-0.15048951,0.46939036,0.416454,-0.3892131,-0.3593322,0.0298809
54,-0.41133225,-0.4583277,"('incapable', 'capable')",0.32463086,0.28004345,0.47138223,0.48919916,0.1282269,0.1036383,-0.0245886
55,0.12139077,0.1378613,"('incompetent', 'clever')",-0.41292232,-0.055037532,0.37690604,0.36458167,0.0284582,0.1491352,0.120677
56,0.6515276,0.6325462,"('impractical', 'practical')",0.93854654,1.0873674,-0.36412606,-0.3935212,0.4086493,0.4421308,0.0334815
57,-0.52091753,-0.6695165,"('unimaginative', 'imaginative')",-1.2068713,-1.0907952,-2.556927,-2.7245536,-1.4282386,-1.4949551,-0.0667165
58,0.104521334,-0.007248603,"('undiscriminating', 'discriminating')",0.61960995,0.6357596,0.48220044,0.42923144,0.4021106,0.3525808,-0.0495298
59,0.73970926,0.7966244,"('foolish', 'wise')",0.5274843,0.394705,0.14293662,0.17649724,0.4700434,0.4559422,-0.0141012
60,0.44419757,0.48216137,"('inefficient', 'efficient')",-0.83120024,-0.50312835,-0.41163215,-0.23212586,-0.2662116,-0.0843643,0.1818473
61,-0.18099204,-0.276197,"('illogical', 'logical')",0.2193489,0.14526446,0.5911763,0.41520455,0.2098444,0.0947573,-0.1150871
62,0.53888655,0.5725484,"('incompetent', 'brilliant')",-0.67590654,-0.43357632,0.40315598,0.5293924,0.088712,0.2227882,0.1340762
63,-0.2633854,-0.28494808,"('unperceptive', 'insightful')",-0.22188538,-0.0810282,0.5152177,0.56810343,0.0099823,0.0673757,0.0573934
64,1.1125072,1.0428602,"('shy', 'confident')",-0.16056696,-0.19918698,-5.3414497,-5.521023,-1.4631697,-1.5591165,-0.0959468
65,0.5856208,0.3618073,"('insecure', 'secure')",-0.12830791,-0.08507098,-0.16452688,-0.18124017,0.0975953,0.031832,-0.0657633
66,-0.18259488,-0.2558204,"('inactive', 'active')",0.13347626,0.011312399,0.45159435,0.4610109,0.1341586,0.0721676,-0.061991
67,1.012902,1.0451481,"('doubtful', 'determined')",0.39431027,0.31942004,-0.44383752,-0.42915323,0.3211249,0.311805,-0.0093199
68,-0.5439569,-0.5882051,"('dependent', 'independent')",-0.8039962,-0.8008283,-1.0551566,-1.021176,-0.8010365,-0.8034031,-0.0023666
69,-0.15168774,-0.019307021,"('lazy', 'industrious')",0.69897765,0.542155,-0.84260607,-0.7686019,-0.0984387,-0.081918,0.0165207
70,0.55755967,0.56700116,"('lethargic', 'energetic')",-0.0007432434,0.23320514,0.7696197,0.77308184,0.4421453,0.5244294,0.0822841
71,-0.84687364,-0.7734564,"('diffident', 'self-confident')",1.7643981,1.6827695,0.29457733,0.26998502,0.4040339,0.3930994,-0.0109345
72,0.183092,0.123792246,"('unambitious', 'ambitious')",0.39955634,0.39787167,-0.55267733,-0.52301824,0.0099903,-0.0004514,-0.0104417
73,0.5914937,0.6258363,"('helpless', 'self-reliant')",0.09210646,-0.0018339008,-2.9305587,-2.9189801,-0.7489862,-0.7649926,-0.0160064
74,0.1827176,0.20092925,"('undedicated', 'dedicated')",1.7993748,1.8844652,0.038603045,-0.03482606,0.6735651,0.6835228,0.0099577
75,0.1404032,0.13645515,"('meek', 'impulsive')",-0.67402744,-0.71238315,-0.4529506,-0.38920954,-0.3288583,-0.3217125,0.0071458
76,0.37559935,0.4479877,"('anxious', 'daring')",-0.20469134,-0.023321485,-0.064393066,0.010857243,0.035505,0.1451745,0.1096695
77,-0.6478082,-0.62667537,"('unmotivated', 'motivated')",-0.933696,-0.7129554,-1.2340955,-1.1399213,-0.9385331,-0.8265174,0.1120157
78,-1.159295,-1.057849,"('nonresilient', 'resilient')",-0.7431915,-0.6973134,-0.027830217,0.0032058693,-0.6434389,-0.5839855,0.0594534
79,-0.4541725,-0.50758296,"('wavering', 'unwavering')",0.59744316,0.39378643,-0.54133356,-0.521286,-0.1326876,-0.2116942,-0.0790066
80,0.5624333,0.42836002,"('dominated', 'dominating')",-0.82807034,-0.8667692,-0.8025825,-0.78514045,-0.3560732,-0.4078499,-0.0517767
81,0.82211775,0.57804155,"('submissive', 'aggressive')",-1.626447,-1.5363449,-0.89073837,-0.90369874,-0.5650225,-0.6206674,-0.0556449
82,-0.29533574,-0.31161916,"('poor', 'rich')",-1.3012031,-1.1607454,5.8212852,5.84786,1.4082487,1.4584985,0.0502498
83,-0.11818671,-0.10967189,"('powerless', 'powerful')",-0.4869844,-0.5315033,-0.8735854,-0.87670046,-0.4929188,-0.5059586,-0.0130398
84,-0.116781585,-0.1405959,"('inferior', 'superior')",0.27535328,0.17834198,0.98163635,0.9757396,0.3800693,0.3378286,-0.0422407
85,-0.20531249,-0.08673607,"('insignificant', 'prestigious')",0.55492765,0.3792933,-0.16069439,-0.13143463,0.0629736,0.0537075,-0.0092661
86,-1.0055002,-1.1265495,"('uninfluential', 'influential')",0.03123425,0.10283135,-0.42975464,-0.57389927,-0.4680068,-0.5325391,-0.0645323
87,0.80526257,0.5267383,"('unsuccessful', 'successful')",-0.38098115,-0.52978486,0.8928527,0.78617543,0.4390447,0.261043,-0.1780017
88,-1.0399184,-1.0529819,"('low', 'eminent')",-0.99218065,-1.0265483,-0.44268206,-0.5075799,-0.824927,-0.86237,-0.037443
