,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7642164,0.6166311,"('unsociable', 'sociable')",-0.13745017,-0.29790685,0.3133831,0.1593621,-0.154021
1,-0.71624285,-0.67520475,"('unfriendly', 'friendly')",1.6474067,1.4944105,0.4655819,0.4096029,-0.055979
2,0.8835411,0.91327107,"('unlikable', 'likable')",0.6957855,0.781515,0.7896633,0.847393,0.0577297
3,0.12551121,0.31961897,"('repellent', 'pleasant')",0.19837147,0.31827217,0.1619413,0.3189456,0.1570043
4,-0.10650568,-0.09603479,"('disliked', 'liked')",-6.3695536,-6.3947773,-3.2380297,-3.2454062,-0.0073765
5,-1.395793,-1.3853804,"('distant', 'outgoing')",-0.40037164,-0.4296329,-0.8980823,-0.9075066,-0.0094243
6,-1.7249147,-1.6744187,"('distant', 'open')",-0.026786616,-0.060782596,-0.8758506,-0.8676006,0.00825
7,0.6042724,0.7502247,"('insensitive', 'sensitive')",0.409905,0.43338698,0.5070887,0.5918058,0.0847171
8,-0.9977051,-0.999813,"('unaffectionate', 'affectionate')",0.61299175,0.47985253,-0.1923567,-0.2599803,-0.0676236
9,-0.5802522,-0.6223546,"('unaffectionate', 'caring')",0.9210582,0.8168027,0.170403,0.097224,-0.073179
10,0.97938967,1.0781415,"('unsympathetic', 'sympathetic')",-0.3428261,-0.34391984,0.3182818,0.3671108,0.048829
11,0.58106035,0.6299686,"('unhelpful', 'helpful')",2.1609192,2.1714532,1.3709898,1.4007109,0.0297211
12,0.7453,0.91732806,"('unsupportive', 'supportive')",-1.8631577,-1.8642796,-0.5589288,-0.4734758,0.085453
13,0.62899864,0.6025585,"('impolite', 'polite')",-0.18179981,-0.15804222,0.2235994,0.2222581,-0.0013413
14,1.392796,1.3734795,"('antisocial', 'social')",-0.12592131,-0.20192121,0.6334374,0.5857791,-0.0476583
15,0.2546989,0.07862012,"('boring', 'funny')",0.9211757,0.82934916,0.5879373,0.4539846,-0.1339527
16,-0.71570235,-0.6876571,"('unpopular', 'popular')",0.4917892,0.54952925,-0.1119566,-0.0690639,0.0428927
17,-0.1251212,-0.04874562,"('nasty', 'nice')",-0.27810878,-0.2632515,-0.201615,-0.1559986,0.0456164
18,-0.18903519,-0.113968074,"('disagreeable', 'welcoming')",-0.25815678,-0.26738384,-0.223596,-0.190676,0.03292
19,-1.2824023,-1.238692,"('inhospitable', 'hospitable')",-0.1543151,-0.10264107,-0.7183587,-0.6706666,0.0476921
20,0.44953758,0.5497701,"('rough', 'thoughtful')",1.0888503,1.0433872,0.7691939,0.7965786,0.0273847
21,1.1557121,1.2083886,"('immoral', 'moral')",-0.25606745,-0.1708896,0.4498223,0.5187495,0.0689272
22,0.44700748,0.49342662,"('untrustworthy', 'trustworthy')",-0.9485174,-1.0081218,-0.250755,-0.2573476,-0.0065926
23,0.6218809,0.68406606,"('insincere', 'sincere')",5.9905734,5.891492,3.3062272,3.2877789,-0.0184483
24,0.7367635,0.68444675,"('dishonest', 'honest')",0.7733312,0.7223168,0.7550473,0.7033818,-0.0516655
25,-1.1547744,-1.2406554,"('egoistic', 'altruistic')",1.2158176,1.1095232,0.0305216,-0.0655661,-0.0960877
26,1.0132072,0.8513921,"('hardhearted', 'benevolent')",1.7484134,1.5573372,1.3808103,1.2043647,-0.1764456
27,-0.4069717,-0.34064215,"('hardhearted', 'softhearted')",1.2953207,1.1939042,0.4441745,0.426631,-0.0175435
28,0.38673756,0.2765315,"('disloyal', 'loyal')",1.2057714,1.0602742,0.7962545,0.6684029,-0.1278516
29,0.2848153,0.21405673,"('unfair', 'fair')",-0.4559073,-0.6667884,-0.085546,-0.2263658,-0.1408198
30,1.9840959,1.9542745,"('intolerant', 'tolerant')",1.8521065,1.8762667,1.9181012,1.9152706,-0.0028306
31,-1.872043,-1.7428747,"('evil', 'good')",-1.1424973,-1.2927935,-1.5072701,-1.5178342,-0.0105641
32,1.2281635,1.111262,"('unkind', 'kind')",1.1075029,0.91858226,1.1678332,1.0149221,-0.1529111
33,-0.3488394,-0.42416352,"('wrong', 'right')",-0.7329899,-0.85368323,-0.5409147,-0.6389234,-0.0980087
34,-0.0003460776,0.24660793,"('mean', 'honorable')",6.2476707,6.4205575,3.1236622,3.3335826,0.2099204
35,-1.1955894,-1.3785322,"('corrupt', 'incorrupt')",-0.27443382,-0.47343084,-0.7350116,-0.9259815,-0.1909699
36,-1.6716557,-1.6477554,"('hostile', 'amicable')",0.12932552,-0.06944123,-0.7711651,-0.8585983,-0.0874332
37,0.13725658,0.104658574,"('fake', 'genuine')",0.33344725,0.29066503,0.2353519,0.1976618,-0.0376901
38,0.24507047,0.30564302,"('untruthful', 'truthful')",0.10204253,0.16820326,0.1735565,0.2369231,0.0633666
39,1.3600552,1.276968,"('exploitative', 'cooperative')",0.07139226,0.055522297,0.7157238,0.6662452,-0.0494786
40,0.39330634,0.41241297,"('stingy', 'generous')",-1.7740797,-1.9443718,-0.6903867,-0.7659794,-0.0755927
41,0.6328975,0.8379919,"('unforgiving', 'forgiving')",0.43548158,0.37727267,0.5341895,0.6076323,0.0734428
42,1.3595557,1.4744346,"('unreliable', 'reliable')",-3.076766,-2.944477,-0.8586051,-0.7350212,0.1235839
43,1.0014387,1.1160583,"('irresponsible', 'responsible')",0.8259536,0.8178046,0.9136962,0.9669315,0.0532353
44,-0.3670068,-0.40093216,"('prejudiced', 'unprejudiced')",-1.5181112,-1.5352668,-0.942559,-0.9680995,-0.0255405
45,0.6927901,0.926426,"('incompetent', 'competent')",0.25197676,0.23262252,0.4723834,0.5795243,0.1071409
46,0.6384457,0.81490755,"('uncompetitive', 'competitive')",-0.32432067,-0.22351126,0.1570625,0.2956981,0.1386356
47,0.68211055,0.71058935,"('stupid', 'smart')",5.704675,5.779968,3.1933928,3.2452786,0.0518858
48,0.73038965,0.76857686,"('unintelligent', 'intelligent')",0.8796127,0.91729075,0.8050011,0.8429338,0.0379327
49,-0.47831872,-0.28847682,"('unable', 'able')",-0.23046602,-0.09827149,-0.3543924,-0.1933742,0.1610182
50,0.21079195,0.25749093,"('clumsy', 'skillful')",-0.0051131397,0.031136312,0.1028394,0.1443136,0.0414742
51,0.6102076,0.44706577,"('uneducated', 'educated')",0.5985145,0.5470576,0.6043611,0.4970617,-0.1072994
52,-0.37150767,-0.63863015,"('irrational', 'rational')",0.090461716,-0.14314343,-0.140523,-0.3908868,-0.2503638
53,-0.97706056,-0.94218683,"('uncreative', 'creative')",0.8494717,0.7973715,-0.0637944,-0.0724077,-0.0086133
54,0.00022509694,-0.121794954,"('incapable', 'capable')",1.1936296,1.1996403,0.5969273,0.5389227,-0.0580046
55,1.0918583,1.2599163,"('incompetent', 'clever')",0.28057364,0.37406015,0.6862159,0.8169882,0.1307723
56,1.425035,1.4832069,"('impractical', 'practical')",0.5578129,0.59844625,0.991424,1.0408266,0.0494026
57,-0.26453036,-0.19384386,"('unimaginative', 'imaginative')",-2.3629494,-2.4103131,-1.3137399,-1.3020785,0.0116614
58,-0.13523874,-0.07468522,"('undiscriminating', 'discriminating')",0.30333117,0.29916868,0.0840462,0.1122417,0.0281955
59,0.48549852,0.38666362,"('foolish', 'wise')",0.18983768,0.14122069,0.3376681,0.2639422,-0.0737259
60,1.9683493,2.1090178,"('inefficient', 'efficient')",0.27626526,0.5143857,1.1223073,1.3117018,0.1893945
61,0.5434606,0.35628405,"('illogical', 'logical')",0.4025733,0.2208602,0.4730169,0.2885721,-0.1844448
62,1.5916678,1.7504436,"('incompetent', 'brilliant')",0.51584786,0.71351504,1.0537578,1.2319794,0.1782216
63,1.1061364,1.3038802,"('unperceptive', 'insightful')",0.95091486,1.1124252,1.0285256,1.2081528,0.1796272
64,0.6889971,0.5801977,"('shy', 'confident')",-6.6687236,-6.663726,-2.9898632,-3.041764,-0.0519008
65,0.8310483,0.7902158,"('insecure', 'secure')",-0.47635207,-0.47563702,0.1773481,0.1572894,-0.0200587
66,-1.2290833,-1.3050221,"('inactive', 'active')",0.3009612,0.19543417,-0.4640611,-0.554794,-0.0907329
67,0.92708707,0.8103964,"('doubtful', 'determined')",-0.20792884,-0.2487786,0.3595791,0.2808089,-0.0787702
68,-0.14807343,-0.21762735,"('dependent', 'independent')",-0.54218274,-0.44083944,-0.3451281,-0.3292334,0.0158947
69,-1.0799233,-1.0862921,"('lazy', 'industrious')",-0.803883,-0.79033744,-0.9419031,-0.9383148,0.0035883
70,1.1490226,1.2893859,"('lethargic', 'energetic')",0.8387931,0.9180339,0.9939078,1.1037099,0.1098021
71,0.67719936,0.5975846,"('diffident', 'self-confident')",0.4538837,0.33847624,0.5655415,0.4680304,-0.0975111
72,-0.56811416,-0.43509442,"('unambitious', 'ambitious')",-0.9955441,-0.9879388,-0.7818291,-0.7115166,0.0703125
73,0.43960875,0.32090116,"('helpless', 'self-reliant')",-3.339947,-3.3119535,-1.4501691,-1.4955262,-0.0453571
74,1.2137481,1.2696126,"('undedicated', 'dedicated')",0.27883157,0.20004193,0.7462898,0.7348272,-0.0114626
75,-1.0629089,-0.9562377,"('meek', 'impulsive')",-0.46861774,-0.38950413,-0.7657633,-0.6728709,0.0928924
76,0.95701236,1.0838475,"('anxious', 'daring')",0.29399765,0.44140512,0.625505,0.7626263,0.1371213
77,-0.14739156,-0.056120373,"('unmotivated', 'motivated')",-1.0587881,-0.92480004,-0.6030898,-0.4904602,0.1126296
78,-0.3802656,-0.18470031,"('nonresilient', 'resilient')",0.09712685,0.21445248,-0.1415694,0.0148761,0.1564455
79,-1.390174,-1.4006991,"('wavering', 'unwavering')",-0.19450636,-0.20076457,-0.7923402,-0.8007318,-0.0083916
80,0.6659738,0.4574793,"('dominated', 'dominating')",-1.3620837,-1.4030528,-0.3480549,-0.4727868,-0.1247319
81,1.286662,1.1922952,"('submissive', 'aggressive')",-0.4466702,-0.33375177,0.4199959,0.4292717,0.0092758
