,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
32,0.5028933,0.41269413,"('unkind', 'kind')",0.9466514,0.73135185,0.8210208,0.6765145,0.7568552,0.6068535,-0.1500017
33,0.17797923,0.1045792,"('wrong', 'right')",0.5323927,0.5943821,-0.37234968,-0.37649125,0.1126741,0.10749,-0.0051841
34,0.39661923,0.55085367,"('mean', 'honorable')",-0.19623788,-0.0804964,5.7753873,5.8732085,1.9919229,2.114522,0.1225991
35,-0.7520507,-0.80034256,"('corrupt', 'incorrupt')",-2.1339755,-2.1290383,-0.045667235,-0.17197365,-0.9772311,-1.0337849,-0.0565538
36,-1.0318989,-1.0692551,"('hostile', 'amicable')",-1.9094701,-1.816275,0.32948008,0.19071946,-0.8706296,-0.8982702,-0.0276406
37,-0.24524006,-0.21082234,"('fake', 'genuine')",-0.25967643,-0.2328268,0.18235855,0.15346304,-0.1075193,-0.0967287,0.0107906
38,-0.16188839,-0.13063136,"('untruthful', 'truthful')",-0.5531903,-0.43602422,-0.22983015,-0.15596242,-0.3149696,-0.2408727,0.0740969
39,3.6523361,3.6484697,"('exploitative', 'cooperative')",1.7146968,1.5855588,0.25232664,0.22044058,1.8731198,1.8181562,-0.0549636
40,-0.34696102,-0.33692127,"('stingy', 'generous')",-0.26946998,-0.16939773,-1.4609995,-1.6139901,-0.6924768,-0.7067697,-0.0142929
41,0.113694675,0.058278173,"('unforgiving', 'forgiving')",-0.14678018,-0.047652952,0.14954151,0.048620302,0.0388187,0.0197485,-0.0190702
42,-0.061892185,-0.031289626,"('unreliable', 'reliable')",0.9683211,1.0685556,-2.598764,-2.6033967,-0.5641117,-0.5220435,0.0420682
43,0.75171316,0.8316442,"('irresponsible', 'responsible')",1.5246831,1.5916318,0.37453958,0.39142174,0.8836453,0.9382326,0.0545873
44,-0.2992471,-0.23873381,"('prejudiced', 'unprejudiced')",0.3357583,0.3851593,-1.0300044,-1.011612,-0.3311644,-0.2883955,0.0427689
45,-0.6884214,-0.69338214,"('incompetent', 'competent')",-0.018726695,0.05968061,-0.45537603,-0.48033872,-0.3875081,-0.3713468,0.0161613
46,0.5410248,0.55295455,"('uncompetitive', 'competitive')",1.5270869,1.5896108,-0.32232735,-0.39837396,0.5819281,0.5813971,-0.000531
47,-0.10852273,-0.074442714,"('stupid', 'smart')",1.3038539,1.3090198,5.1215463,5.226118,2.1056258,2.1535651,0.0479393
48,0.11494798,0.0015954338,"('unintelligent', 'intelligent')",-0.51181656,-0.5598023,0.40708077,0.35352862,0.0034041,-0.0682261,-0.0716302
49,0.4056393,0.38315666,"('unable', 'able')",0.3509751,0.42583746,-0.17128113,-0.050257333,0.1951111,0.2529123,0.0578012
50,-0.5743029,-0.55499625,"('clumsy', 'skillful')",0.08602804,0.17688832,0.19268127,0.16063336,-0.0985312,-0.0724915,0.0260397
51,-0.31712118,-0.420332,"('uneducated', 'educated')",0.11910537,-0.1068334,0.4490454,0.3508841,0.0836765,-0.0587604,-0.1424369
52,-0.9594296,-1.1100289,"('irrational', 'rational')",-0.7055365,-0.82055503,0.003077045,-0.042981785,-0.553963,-0.6578552,-0.1038922
53,0.43469974,0.34808797,"('uncreative', 'creative')",0.9167824,0.9762926,0.7843478,0.74897796,0.7119433,0.6911195,-0.0208238
54,0.68806636,0.6538188,"('incapable', 'capable')",0.8212883,0.79601216,1.0172235,1.1529696,0.8421926,0.8676002,0.0254076
55,0.014236063,-0.024973355,"('incompetent', 'clever')",0.72340107,0.6897714,-0.0817212,-0.126775,0.2186387,0.179341,-0.0392977
56,1.5934869,1.5506103,"('impractical', 'practical')",1.6957444,1.6841608,0.06035986,0.09577183,1.1165304,1.110181,-0.0063494
57,-0.50752705,-0.5828949,"('unimaginative', 'imaginative')",-0.19398305,-0.15601763,-2.232304,-2.2987537,-0.977938,-1.0125554,-0.0346174
58,0.6632183,0.66925496,"('undiscriminating', 'discriminating')",0.55005765,0.6409423,0.18537827,0.1537643,0.4662181,0.4879872,0.0217691
59,-0.6107727,-0.71451557,"('foolish', 'wise')",0.31578588,0.26705432,0.38689417,0.42551562,0.0306358,-0.0073152,-0.037951
60,1.801845,1.8051474,"('inefficient', 'efficient')",1.622431,1.5721995,-0.22362992,-0.1671456,1.066882,1.0700672,0.0031852
61,0.36312848,0.16733451,"('illogical', 'logical')",-0.24022475,-0.38519138,0.024859978,-0.08180556,0.0492546,-0.0998875,-0.1491421
62,1.0312339,1.0862631,"('incompetent', 'brilliant')",0.99675703,1.1083933,-0.21584207,-0.029661588,0.6040496,0.7216649,0.1176153
63,0.4548362,0.5091269,"('unperceptive', 'insightful')",0.9231055,1.0261767,0.944153,1.0240728,0.7740316,0.8531254,0.0790938
64,0.03921339,0.0012879902,"('shy', 'confident')",0.33203942,0.23896848,-6.039543,-6.0544,-1.88943,-1.9380479,-0.0486179
65,1.4291656,1.2933064,"('insecure', 'secure')",0.8009469,0.48181325,-0.23694187,-0.32545084,0.6643902,0.4832229,-0.1811673
66,-0.94669634,-0.8542418,"('inactive', 'active')",-0.40059254,-0.37505525,0.9881942,0.9993553,-0.1196982,-0.0766472,0.043051
67,0.999217,0.9900427,"('doubtful', 'determined')",0.305649,0.28034756,-0.5104285,-0.42169857,0.2648125,0.2828972,0.0180847
68,-0.14294656,-0.21490039,"('dependent', 'independent')",-0.22527072,-0.41790104,-0.47166616,-0.5365118,-0.2799611,-0.3897711,-0.10981
69,-1.0023112,-0.9896458,"('lazy', 'industrious')",0.23448473,0.28267103,-0.42956904,-0.36719602,-0.3991319,-0.3580569,0.041075
70,0.71576554,0.7552721,"('lethargic', 'energetic')",0.532718,0.5964607,0.4731611,0.48790467,0.5738815,0.6132125,0.039331
71,1.2113298,1.2708839,"('diffident', 'self-confident')",2.1284125,2.1198466,0.67767197,0.6842483,1.339138,1.3583263,0.0191883
72,1.1005466,1.1529047,"('unambitious', 'ambitious')",-0.76304805,-0.741648,-1.3093733,-1.2558745,-0.3239582,-0.2815393,0.0424189
73,0.25136876,0.26487213,"('helpless', 'self-reliant')",1.0021149,1.073452,-2.9052536,-2.9014657,-0.55059,-0.5210472,0.0295428
74,1.3281641,1.3643261,"('undedicated', 'dedicated')",0.9351133,1.0163138,0.45587367,0.45800495,0.9063838,0.946215,0.0398312
75,-0.9353266,-0.8831328,"('meek', 'impulsive')",-1.3773055,-1.2150528,-0.43704268,-0.34170637,-0.9165583,-0.8132973,0.103261
76,1.1338291,1.1938046,"('anxious', 'daring')",1.2071309,1.2608348,0.49621624,0.48930818,0.9457254,0.9813159,0.0355905
77,0.26308787,0.23183556,"('unmotivated', 'motivated')",0.054597743,0.12339782,-1.431392,-1.2970514,-0.3712355,-0.3139394,0.0572961
78,0.24038863,0.34029287,"('nonresilient', 'resilient')",0.91229755,1.0897598,0.35758576,0.44090146,0.503424,0.6236514,0.1202274
79,-0.24832454,-0.27575913,"('wavering', 'unwavering')",-1.2260848,-1.0962734,0.10473943,0.20195462,-0.4565566,-0.390026,0.0665306
80,0.27542996,0.2567575,"('dominated', 'dominating')",0.8495004,0.75771654,-1.2990347,-1.2535603,-0.0580348,-0.0796954,-0.0216606
81,0.040183704,-0.09176782,"('submissive', 'aggressive')",0.59494853,0.42595947,-0.69027007,-0.7052434,-0.0183793,-0.1236839,-0.1053046
82,-0.4305569,-0.43218026,"('poor', 'rich')",0.15642327,0.15075809,5.586133,5.633233,1.7706664,1.783937,0.0132706
83,0.1753725,0.14094648,"('powerless', 'powerful')",0.6248867,0.6684756,-0.8112551,-0.832977,-0.0036653,-0.0078516,-0.0041863
84,1.3009193,1.1541125,"('inferior', 'superior')",0.14766826,0.005600692,0.88943547,0.8299998,0.779341,0.6632377,-0.1161033
85,-0.3507474,-0.35717654,"('insignificant', 'prestigious')",-0.0979221,0.02508396,0.9236929,0.97026676,0.1583411,0.2127247,0.0543836
86,-0.13649148,-0.30705413,"('uninfluential', 'influential')",-0.10951624,-0.20509498,-0.06685217,-0.24686031,-0.1042866,-0.2530031,-0.1487165
87,0.08429988,0.007185504,"('unsuccessful', 'successful')",1.6976671,1.6447389,0.7038878,0.88110423,0.8286183,0.8443429,0.0157246
88,0.5245148,0.35320562,"('low', 'eminent')",0.5737593,0.4762684,0.4230874,0.44035238,0.5071205,0.4232755,-0.083845
