,intel_male,intel_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.38529944,-0.620041,"('unsociable', 'sociable')",0.14085412,-0.05443966,-0.1222227,-0.3372403,-0.2150176
1,0.034855857,-0.14050484,"('unfriendly', 'friendly')",0.20632157,0.045710683,0.1205887,-0.0473971,-0.1679858
2,0.11204923,0.18967076,"('unlikable', 'likable')",0.68346316,0.70414394,0.3977562,0.4469073,0.0491511
3,-0.35809857,-0.31771845,"('repellent', 'pleasant')",0.98713416,0.87134874,0.3145178,0.2768151,-0.0377027
4,-0.8858188,-0.8871948,"('disliked', 'liked')",-5.9203267,-6.1716914,-3.4030728,-3.529443,-0.1263702
5,0.12521602,0.23904866,"('distant', 'outgoing')",-1.4394921,-1.2920806,-0.657138,-0.526516,0.130622
6,0.05810809,0.069022685,"('distant', 'open')",-1.6991014,-1.5978752,-0.8204967,-0.7644263,0.0560704
7,-0.39260456,-0.47438246,"('insensitive', 'sensitive')",0.06578083,-0.011355462,-0.1634119,-0.242869,-0.0794571
8,0.28540608,0.104260325,"('unaffectionate', 'affectionate')",-0.44928017,-0.47650552,-0.081937,-0.1861226,-0.1041856
9,0.98022693,0.863116,"('unaffectionate', 'caring')",0.3254402,0.32379293,0.6528336,0.5934545,-0.0593791
10,-0.2611435,-0.5600477,"('unsympathetic', 'sympathetic')",-0.22125523,-0.34963885,-0.2411994,-0.4548433,-0.2136439
11,0.23239313,0.26985565,"('unhelpful', 'helpful')",2.4306083,2.483041,1.3315006,1.3764484,0.0449478
12,0.029065847,0.07401648,"('unsupportive', 'supportive')",-2.1327877,-2.135485,-1.0518609,-1.0307342,0.0211267
13,-0.4456951,-0.5450012,"('impolite', 'polite')",-0.59371626,-0.58323854,-0.5197057,-0.5641199,-0.0444142
14,0.17951284,0.12742415,"('antisocial', 'social')",0.5085015,0.32849893,0.3440072,0.2279615,-0.1160457
15,0.31223667,0.23930116,"('boring', 'funny')",-0.23969223,-0.26979056,0.0362722,-0.0152447,-0.0515169
16,-0.85162735,-0.92658615,"('unpopular', 'popular')",0.65917265,0.53215563,-0.0962273,-0.1972153,-0.100988
17,-0.8333986,-0.74598527,"('nasty', 'nice')",-0.60466,-0.52571446,-0.7190293,-0.6358498,0.0831795
18,-0.31405225,-0.3602858,"('disagreeable', 'welcoming')",-0.96175706,-1.0753899,-0.6379046,-0.7178378,-0.0799332
19,-0.1701259,-0.22209364,"('inhospitable', 'hospitable')",-0.8157799,-0.76080465,-0.4929529,-0.4914491,0.0015038
20,0.50546366,0.4500991,"('rough', 'thoughtful')",1.0771486,1.0057533,0.7913061,0.7279262,-0.0633799
21,0.4054588,0.2811309,"('immoral', 'moral')",0.13855098,-0.040808246,0.2720049,0.1201613,-0.1518436
22,-0.54731727,-0.65438044,"('untrustworthy', 'trustworthy')",-0.7032054,-0.84769285,-0.6252613,-0.7510366,-0.1257753
23,0.3905,0.27991813,"('insincere', 'sincere')",5.306941,5.376136,2.8487206,2.828027,-0.0206936
24,0.8348044,0.80994326,"('dishonest', 'honest')",0.6936808,0.7098937,0.7642426,0.7599185,-0.0043241
25,1.017267,0.92779624,"('egoistic', 'altruistic')",0.6204627,0.5396099,0.8188648,0.7337031,-0.0851617
26,0.783737,0.577242,"('hardhearted', 'benevolent')",1.27063,1.0927502,1.0271835,0.8349961,-0.1921874
27,-0.48993444,-0.50430936,"('hardhearted', 'softhearted')",-0.13111971,-0.17101648,-0.3105271,-0.3376629,-0.0271358
28,0.73487884,0.4709142,"('disloyal', 'loyal')",1.376935,1.1915057,1.0559069,0.83121,-0.2246969
29,-1.0248301,-1.0793555,"('unfair', 'fair')",-0.4125817,-0.5684806,-0.7187059,-0.823918,-0.1052121
30,1.0769341,1.008236,"('intolerant', 'tolerant')",0.7464728,0.6424707,0.9117035,0.8253534,-0.0863501
31,-1.2801347,-1.2282906,"('evil', 'good')",-1.7889329,-1.8326402,-1.5345337,-1.5304654,0.0040683
32,0.48994982,0.3876486,"('unkind', 'kind')",0.8407441,0.63465434,0.665347,0.5111515,-0.1541955
33,0.6667015,0.60874474,"('wrong', 'right')",-1.0189477,-0.9754345,-0.1761231,-0.1833449,-0.0072218
34,0.8598587,1.0902432,"('mean', 'honorable')",5.2471013,5.481461,3.0534799,3.2858522,0.2323723
35,0.19752361,0.108253404,"('corrupt', 'incorrupt')",-0.93905926,-0.8671622,-0.3707678,-0.3794544,-0.0086866
36,-0.19440861,-0.27229646,"('hostile', 'amicable')",-0.81385815,-0.91465753,-0.5041334,-0.593477,-0.0893436
37,-0.406711,-0.5407801,"('fake', 'genuine')",-0.08132758,-0.058744512,-0.2440193,-0.2997623,-0.055743
38,0.30771208,0.3280265,"('untruthful', 'truthful')",0.08725278,0.19299935,0.1974824,0.2605129,0.0630305
39,1.6055945,1.6966805,"('exploitative', 'cooperative')",0.41958013,0.47284803,1.0125873,1.0847642,0.0721769
40,-0.25792745,-0.32488146,"('stingy', 'generous')",-2.1990798,-2.3065443,-1.2285036,-1.3157129,-0.0872093
41,-1.3022562,-1.4849954,"('unforgiving', 'forgiving')",-0.13881378,-0.23824275,-0.720535,-0.8616191,-0.1410841
42,-1.0707431,-1.1285,"('unreliable', 'reliable')",-2.987988,-3.0740447,-2.0293655,-2.1012723,-0.0719068
43,-0.40661892,-0.39019343,"('irresponsible', 'responsible')",0.3679251,0.38007918,-0.0193469,-0.0050571,0.0142898
44,-0.9529775,-0.7682627,"('prejudiced', 'unprejudiced')",-1.2509027,-1.1559912,-1.10194,-0.962127,0.139813
45,-1.5114112,-1.6484467,"('incompetent', 'competent')",-0.024603127,-0.1693305,-0.7680072,-0.9088886,-0.1408814
46,-0.631845,-0.69001514,"('uncompetitive', 'competitive')",0.16684572,0.042304493,-0.2324996,-0.3238553,-0.0913557
47,0.3842281,0.519993,"('stupid', 'smart')",4.5708833,4.8313174,2.4775558,2.6756551,0.1980993
48,1.6018085,1.525769,"('unintelligent', 'intelligent')",0.7304444,0.6973898,1.1661265,1.1115794,-0.0545471
49,0.9926603,1.0594574,"('unable', 'able')",-0.18040706,-0.1140379,0.4061266,0.4727098,0.0665832
50,0.114585616,0.08311078,"('clumsy', 'skillful')",0.13276339,0.08578401,0.1236745,0.0844474,-0.0392271
51,0.3182047,0.21194138,"('uneducated', 'educated')",0.86658627,0.7846607,0.5923955,0.498301,-0.0940945
52,0.3068238,0.17364131,"('irrational', 'rational')",-0.52705365,-0.63300765,-0.1101149,-0.2296832,-0.1195683
53,0.444228,0.20915937,"('uncreative', 'creative')",0.38659602,0.23655307,0.415412,0.2228562,-0.1925558
54,0.64523035,0.5043883,"('incapable', 'capable')",0.5442455,0.5314405,0.5947379,0.5179144,-0.0768235
55,0.7460885,0.667976,"('incompetent', 'clever')",0.8899143,0.7505745,0.8180014,0.7092752,-0.1087262
56,0.73663193,0.6737642,"('impractical', 'practical')",0.3316106,0.25566232,0.5341213,0.4647133,-0.069408
57,-0.6538099,-0.9328973,"('unimaginative', 'imaginative')",-2.670453,-2.9179244,-1.6621315,-1.9254109,-0.2632794
58,-0.53371364,-0.72127306,"('undiscriminating', 'discriminating')",0.42089325,0.33808145,-0.0564102,-0.1915958,-0.1351856
59,0.7511089,0.79271674,"('foolish', 'wise')",-0.26303062,-0.23031414,0.2440391,0.2812013,0.0371622
60,1.1527205,1.2734488,"('inefficient', 'efficient')",0.54139477,0.6922867,0.8470576,0.9828677,0.1358101
61,1.8716656,1.6863831,"('illogical', 'logical')",0.71068126,0.5780925,1.2911735,1.1322378,-0.1589357
62,0.66224295,0.8256003,"('incompetent', 'brilliant')",0.7356839,0.8886492,0.6989634,0.8571248,0.1581614
63,-0.24416322,-0.2588578,"('unperceptive', 'insightful')",0.7633673,0.7590832,0.259602,0.2501127,-0.0094893
64,-0.7998113,-0.78511024,"('shy', 'confident')",-5.3093824,-5.4161115,-3.0545969,-3.1006107,-0.0460138
65,0.24452509,0.22408818,"('insecure', 'secure')",0.18634203,0.20100848,0.2154336,0.2125483,-0.0028853
66,-1.2293625,-1.250607,"('inactive', 'active')",-0.06268485,-0.0024096929,-0.6460237,-0.6265084,0.0195153
67,-0.006975163,-0.1048052,"('doubtful', 'determined')",-0.017703995,-0.03253575,-0.0123396,-0.0686705,-0.0563309
68,0.072584644,0.008953059,"('dependent', 'independent')",-0.48988277,-0.49164099,-0.2086491,-0.241344,-0.0326949
69,0.33388844,0.4230731,"('lazy', 'industrious')",-1.0496622,-0.88437325,-0.3578869,-0.2306501,0.1272368
70,-0.461647,-0.47233212,"('lethargic', 'energetic')",0.5245277,0.49181235,0.0314404,0.0097401,-0.0217003
71,1.5065967,1.60654,"('diffident', 'self-confident')",0.24524191,0.23429236,0.8759193,0.9204162,0.0444969
72,0.1076116,0.17113498,"('unambitious', 'ambitious')",-0.98583716,-0.9036866,-0.4391128,-0.3662758,0.072837
73,0.8190187,0.8659299,"('helpless', 'self-reliant')",-3.1333823,-3.1513429,-1.1571817,-1.1427065,0.0144752
74,0.38439083,0.2460696,"('undedicated', 'dedicated')",-0.060151823,-0.21760288,0.1621195,0.0142334,-0.1478861
75,-1.081902,-0.9926807,"('meek', 'impulsive')",-0.58262426,-0.46028957,-0.8322631,-0.7264851,0.105778
76,0.1757037,0.1954917,"('anxious', 'daring')",0.18010435,0.18423985,0.177904,0.1898658,0.0119618
77,-0.3203387,-0.38752738,"('unmotivated', 'motivated')",-0.48119366,-0.49476236,-0.4007662,-0.4411449,-0.0403787
78,0.4752325,0.46612844,"('nonresilient', 'resilient')",0.16375016,0.14801723,0.3194913,0.3070728,-0.0124185
79,-0.24494223,-0.42788288,"('wavering', 'unwavering')",-0.7050754,-0.66329783,-0.4750088,-0.5455903,-0.0705815
80,-0.21865827,-0.21804851,"('dominated', 'dominating')",-0.02950111,0.032196514,-0.1240797,-0.092926,0.0311537
81,0.107499115,0.11834778,"('submissive', 'aggressive')",-0.22029224,-0.154161,-0.0563966,-0.0179066,0.03849
82,0.04181064,-0.010427527,"('poor', 'rich')",5.9271,5.9578733,2.9844553,2.9737229,-0.0107324
83,1.0362434,0.9766955,"('powerless', 'powerful')",0.054304697,-0.028800044,0.5452741,0.4739477,-0.0713264
84,0.9523827,0.796147,"('inferior', 'superior')",1.4197764,1.3883009,1.1860795,1.0922239,-0.0938556
85,0.45163435,0.3478404,"('insignificant', 'prestigious')",-0.39738786,-0.4700956,0.0271232,-0.0611276,-0.0882508
86,0.8013548,0.4982375,"('uninfluential', 'influential')",-0.070389345,-0.3063594,0.3654827,0.095939,-0.2695437
87,0.11316616,0.08646199,"('unsuccessful', 'successful')",1.1628903,1.1781787,0.6380283,0.6323203,-0.005708
88,0.4813597,0.36767897,"('low', 'eminent')",-0.12593004,-0.21850008,0.1777148,0.0745894,-0.1031254
