,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-1.7020124,-1.7648883,"('unsociable', 'sociable')",-0.5961009,-0.7162727,-1.1490567,-1.2405806,-0.0915239
1,-1.5206249,-1.6278603,"('unfriendly', 'friendly')",0.42655212,0.24547565,-0.5470364,-0.6911923,-0.1441559
2,0.42806393,0.44151184,"('unlikable', 'likable')",0.5456605,0.522993,0.4868622,0.4822524,-0.0046098
3,-1.1040047,-1.0558338,"('repellent', 'pleasant')",0.53573054,0.6078498,-0.2841371,-0.223992,0.0601451
4,0.4200241,0.33049062,"('disliked', 'liked')",-5.3341546,-5.273396,-2.4570653,-2.4714527,-0.0143874
5,-0.27087492,-0.26845694,"('distant', 'outgoing')",-1.0332735,-1.0213857,-0.6520742,-0.6449213,0.0071529
6,-0.45916092,-0.44698983,"('distant', 'open')",-1.0458536,-1.1147752,-0.7525073,-0.7808825,-0.0283752
7,-1.7124821,-1.7020541,"('insensitive', 'sensitive')",0.023576768,0.11648375,-0.8444527,-0.7927852,0.0516675
8,-0.0042885467,-0.03824148,"('unaffectionate', 'affectionate')",0.3109894,0.17449065,0.1533504,0.0681246,-0.0852258
9,-1.0470608,-1.087325,"('unaffectionate', 'caring')",0.8683748,0.7411116,-0.089343,-0.1731067,-0.0837637
10,-3.1593454,-3.1259935,"('unsympathetic', 'sympathetic')",-0.5864843,-0.5573669,-1.8729148,-1.8416802,0.0312346
11,-1.0420946,-1.008832,"('unhelpful', 'helpful')",1.8506507,1.8873329,0.404278,0.4392505,0.0349725
12,-0.89355457,-0.75515765,"('unsupportive', 'supportive')",-1.3175881,-1.1986852,-1.1055713,-0.9769214,0.1286499
13,-1.8043185,-1.7788355,"('impolite', 'polite')",-0.69042075,-0.7191521,-1.2473696,-1.2489939,-0.0016243
14,-0.3743034,-0.37547943,"('antisocial', 'social')",0.21188872,0.23043182,-0.0812073,-0.0725238,0.0086835
15,0.96964866,0.8504877,"('boring', 'funny')",0.03456799,-0.033856176,0.5021083,0.4083158,-0.0937925
16,0.37864023,0.34074697,"('unpopular', 'popular')",0.36847043,0.35874188,0.3735553,0.3497444,-0.0238109
17,0.21708724,0.21622364,"('nasty', 'nice')",-0.14959115,-0.12654512,0.033748,0.0448393,0.0110913
18,0.14617926,0.13387018,"('disagreeable', 'welcoming')",-0.35459128,-0.35386664,-0.104206,-0.1099982,-0.0057922
19,-0.72630256,-0.70892704,"('inhospitable', 'hospitable')",-0.6922807,-0.7266269,-0.7092916,-0.717777,-0.0084854
20,-0.32766393,-0.37221724,"('rough', 'thoughtful')",0.95505154,0.9703445,0.3136938,0.2990636,-0.0146302
21,-1.062122,-1.0813878,"('immoral', 'moral')",-0.252821,-0.20790072,-0.6574715,-0.6446443,0.0128272
22,-1.4479924,-1.4263604,"('untrustworthy', 'trustworthy')",-1.4212263,-1.4574176,-1.4346094,-1.441889,-0.0072796
23,-1.7826836,-1.8659878,"('insincere', 'sincere')",4.273131,4.116606,1.2452236,1.1253092,-0.1199144
24,-1.4906816,-1.5223987,"('dishonest', 'honest')",-0.7306548,-0.8035961,-1.1106682,-1.1629974,-0.0523292
25,-0.1399324,-0.12177564,"('egoistic', 'altruistic')",0.7479831,0.7267055,0.3040254,0.3024649,-0.0015605
26,0.25255305,0.16564488,"('hardhearted', 'benevolent')",0.8435428,0.7886806,0.5480479,0.4771627,-0.0708852
27,-0.5403477,-0.46581173,"('hardhearted', 'softhearted')",0.66065085,0.56498414,0.0601516,0.0495862,-0.0105654
28,-1.3238752,-1.5209192,"('disloyal', 'loyal')",0.47642216,0.33201575,-0.4237265,-0.5944517,-0.1707252
29,-0.34974825,-0.4259854,"('unfair', 'fair')",-1.0359405,-1.1349808,-0.6928444,-0.7804831,-0.0876387
30,-0.7283082,-0.7630412,"('intolerant', 'tolerant')",1.3051016,1.2677108,0.2883967,0.2523348,-0.0360619
31,0.42769924,0.52609736,"('evil', 'good')",-1.0546709,-1.050383,-0.3134859,-0.2621428,0.0513431
32,-0.90890574,-0.9740296,"('unkind', 'kind')",0.3645623,0.26044995,-0.2721717,-0.3567898,-0.0846181
33,0.52371466,0.38904062,"('wrong', 'right')",-0.08607653,-0.2071636,0.2188191,0.0909385,-0.1278806
34,-0.61878675,-0.4375417,"('mean', 'honorable')",3.8181174,3.8561656,1.5996653,1.709312,0.1096467
35,0.9702712,0.86221397,"('corrupt', 'incorrupt')",-0.18301925,-0.26756972,0.393626,0.2973221,-0.0963039
36,0.22649406,0.13253008,"('hostile', 'amicable')",0.060749225,-0.12072298,0.1436216,0.0059035,-0.1377181
