,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
13,-0.03462193,-0.061426073,"('impolite', 'polite')",0.02637412,-0.02729439,-0.111911654,-0.18882091,-0.0400532,-0.0925138,-0.0524606
14,0.38228923,0.35131222,"('antisocial', 'social')",1.3533423,1.292418,-0.03408801,-0.06920543,0.5671812,0.5248416,-0.0423396
15,0.5798867,0.46525025,"('boring', 'funny')",0.5939523,0.59210044,0.32848346,0.3142258,0.5007741,0.4571921,-0.043582
16,-2.2119167,-2.1722143,"('unpopular', 'popular')",-0.02517636,0.00931517,0.30780375,0.27050194,-0.6430964,-0.630799,0.0122974
17,-0.055009205,0.010905787,"('nasty', 'nice')",0.2655074,0.34908557,-0.4158705,-0.38746864,-0.0684574,-0.0091591,0.0592983
18,0.82185054,0.9154056,"('disagreeable', 'welcoming')",0.6200239,0.68098503,-0.85545015,-0.88898456,0.1954748,0.235802,0.0403272
19,0.013626596,0.16808528,"('inhospitable', 'hospitable')",-0.7114049,-0.68960786,-0.6598376,-0.6680241,-0.4525386,-0.3965156,0.056023
20,0.33344236,0.4158184,"('rough', 'thoughtful')",0.9987971,0.99437225,1.321869,1.3490318,0.8847028,0.9197408,0.035038
21,0.6048462,0.57334226,"('immoral', 'moral')",0.39220452,0.39057088,-0.8143858,-0.7936666,0.0608883,0.0567488,-0.0041395
22,0.015678,0.04675979,"('untrustworthy', 'trustworthy')",-0.5315851,-0.54702526,-0.4534253,-0.42134136,-0.3231108,-0.3072023,0.0159085
23,0.21014816,0.25524148,"('insincere', 'sincere')",0.7576231,0.70119417,5.5073404,5.488398,2.1583705,2.1482779,-0.0100926
24,1.5763589,1.5848675,"('dishonest', 'honest')",-0.18789046,-0.18626744,0.47645503,0.48187035,0.6216412,0.6268235,0.0051823
25,-0.6426743,-0.71804714,"('egoistic', 'altruistic')",-0.12498539,-0.06034566,0.8044635,0.77835363,0.0122679,-1.31e-05,-0.012281
26,0.7943518,0.694151,"('hardhearted', 'benevolent')",1.8894737,1.8419725,2.096075,2.0158598,1.5933002,1.5173278,-0.0759724
27,0.13794373,0.23724645,"('hardhearted', 'softhearted')",0.13767351,0.15161958,0.78854847,0.6515989,0.3547219,0.3468216,-0.0079003
28,0.8210976,0.6769749,"('disloyal', 'loyal')",0.0093863215,-0.11510681,1.0880808,0.96318495,0.6395216,0.508351,-0.1311706
29,-0.9266008,-0.98031324,"('unfair', 'fair')",-0.23443058,-0.26145867,-0.45436785,-0.5444802,-0.5384664,-0.5954174,-0.056951
30,0.50694114,0.52950215,"('intolerant', 'tolerant')",0.79723114,0.77181005,1.3412821,1.3080245,0.8818181,0.869779,-0.0120391
31,-1.4589177,-1.3467908,"('evil', 'good')",-0.4321638,-0.3397158,-0.7299563,-0.74757373,-0.8736793,-0.8113601,0.0623192
32,-0.07157986,-0.12392228,"('unkind', 'kind')",0.3133557,0.20009102,0.96210575,0.8031218,0.4012939,0.2930968,-0.1081971
33,0.1177769,0.06273904,"('wrong', 'right')",0.99412185,1.0509986,-0.38244808,-0.48600775,0.2431502,0.2092433,-0.0339069
34,-0.8196461,-0.6939844,"('mean', 'honorable')",0.37100846,0.41832942,5.31873,5.5082994,1.6233641,1.7442149,0.1208508
35,-0.30177245,-0.43731588,"('corrupt', 'incorrupt')",-0.8635791,-0.8929192,-0.5733818,-0.73247313,-0.5795778,-0.6875694,-0.1079916
36,-1.6754012,-1.7450595,"('hostile', 'amicable')",-0.092723176,-0.18693107,0.36961147,0.28876957,-0.4661709,-0.5477403,-0.0815694
37,0.102535054,0.16927254,"('fake', 'genuine')",-1.6070218,-1.5932213,0.086143926,0.0974773,-0.4727809,-0.4421571,0.0306238
38,0.34865567,0.42718247,"('untruthful', 'truthful')",0.74475884,0.82535607,0.53422946,0.5676556,0.542548,0.6067314,0.0641834
39,1.6091866,1.6600318,"('exploitative', 'cooperative')",0.41976517,0.44897413,-0.098523326,-0.105136216,0.6434762,0.6679566,0.0244804
40,0.8296402,0.80742574,"('stingy', 'generous')",0.9289634,1.019755,-1.858962,-1.9714744,-0.0334528,-0.0480979,-0.0146451
41,-0.14196874,-0.06000907,"('unforgiving', 'forgiving')",0.6459261,0.7059693,0.21414654,0.10817309,0.239368,0.2513778,0.0120098
42,1.1706932,1.2895427,"('unreliable', 'reliable')",1.169269,1.2694558,-2.8264291,-2.7946525,-0.1621557,-0.0785513,0.0836044
43,0.9562883,1.1440835,"('irresponsible', 'responsible')",0.9665174,1.0553745,0.92738664,0.89916235,0.9500641,1.0328735,0.0828094
44,-0.108497754,-0.057765365,"('prejudiced', 'unprejudiced')",-0.3346384,-0.21865498,-1.6023889,-1.5753553,-0.6818417,-0.6172585,0.0645832
45,-0.3540555,-0.23279522,"('incompetent', 'competent')",-0.35602176,-0.35293555,0.8151696,0.772466,0.0350308,0.0622451,0.0272143
46,-0.18256375,-0.103986844,"('uncompetitive', 'competitive')",0.5044129,0.54285645,-0.39645046,-0.4172769,-0.0248671,0.0071976,0.0320647
47,-0.6813651,-0.5847022,"('stupid', 'smart')",0.8112975,0.808176,5.9751854,6.101534,2.0350393,2.1083358,0.0732965
48,0.7624253,0.727718,"('unintelligent', 'intelligent')",-0.20304734,-0.16171719,0.5684249,0.602312,0.3759343,0.3894376,0.0135033
49,-0.7160394,-0.64910764,"('unable', 'able')",-0.20522736,-0.14117943,0.22523677,0.2851016,-0.23201,-0.1683952,0.0636148
50,0.13145378,0.13811332,"('clumsy', 'skillful')",0.52914745,0.51988864,-0.43000063,-0.43320933,0.0768669,0.0749309,-0.001936
51,0.8847556,0.7070628,"('uneducated', 'educated')",-0.035660535,-0.1400233,0.19703053,0.08431079,0.3487086,0.2171168,-0.1315918
52,-0.517606,-0.68180907,"('irrational', 'rational')",0.3721807,0.239724,-0.21947718,-0.3621726,-0.1216342,-0.2680859,-0.1464517
53,-0.87109125,-0.8550254,"('uncreative', 'creative')",1.1825005,1.0663105,0.7875673,0.69057333,0.3663255,0.3006195,-0.065706
54,-0.13033718,-0.15713449,"('incapable', 'capable')",1.2946819,1.2850543,0.8012184,0.8090052,0.6551877,0.6456416,-0.0095461
55,0.03228305,0.1375346,"('incompetent', 'clever')",-0.05302405,-0.021062672,0.8008814,0.86830795,0.2600468,0.32826,0.0682132
56,1.0964918,1.130401,"('impractical', 'practical')",1.1638334,1.0780712,0.5072436,0.4875069,0.9225229,0.8986597,-0.0238632
57,0.050565567,0.04555197,"('unimaginative', 'imaginative')",1.0831072,1.046413,-1.329933,-1.3962916,-0.0654201,-0.1014422,-0.0360221
58,0.10380083,0.14641511,"('undiscriminating', 'discriminating')",1.2574028,1.2543962,0.5901824,0.56577104,0.650462,0.6555274,0.0050654
59,-0.05503329,-0.15913384,"('foolish', 'wise')",0.96323776,0.94346505,0.41219488,0.38430202,0.4401331,0.3895444,-0.0505887
60,0.53452,0.67583907,"('inefficient', 'efficient')",0.5662332,0.55512637,0.23272818,0.3854404,0.4444938,0.5388019,0.0943081
61,0.2518633,0.14508483,"('illogical', 'logical')",1.2023371,1.0655109,0.50818133,0.33818063,0.6541273,0.5162588,-0.1378685
62,0.39577436,0.55986637,"('incompetent', 'brilliant')",1.0653477,1.2188582,0.69246227,0.78180504,0.7178614,0.8535099,0.1356485
63,0.30378336,0.42222983,"('unperceptive', 'insightful')",0.86278653,0.93964416,1.0034508,1.0202266,0.7233402,0.7940335,0.0706933
64,0.7200172,0.6613878,"('shy', 'confident')",0.68996876,0.671048,-6.119571,-6.134578,-1.5698617,-1.600714,-0.0308523
65,0.72200996,0.59103256,"('insecure', 'secure')",0.21713924,0.13494541,0.46210566,0.53299034,0.467085,0.4196561,-0.0474289
66,0.5020333,0.4897735,"('inactive', 'active')",1.668841,1.6274854,1.028853,0.924677,1.0665758,1.0139786,-0.0525972
67,0.6055467,0.55372846,"('doubtful', 'determined')",0.013382405,-0.011483252,-0.857986,-0.8583405,-0.0796856,-0.1053651,-0.0256795
68,-0.011826452,-0.092205785,"('dependent', 'independent')",-1.5081844,-1.6247723,-0.7461343,-0.7320221,-0.7553817,-0.8163334,-0.0609517
69,-0.43017846,-0.49063042,"('lazy', 'industrious')",1.5312194,1.5219368,-0.45605883,-0.47241774,0.214994,0.1862962,-0.0286978
70,0.9765611,1.0569483,"('lethargic', 'energetic')",0.4828793,0.5683042,0.44267666,0.49855518,0.634039,0.7079359,0.0738969
71,0.24326912,0.28966597,"('diffident', 'self-confident')",1.2899837,1.2907125,0.25292304,0.16556299,0.5953919,0.5819805,-0.0134114
72,0.5460906,0.5627799,"('unambitious', 'ambitious')",0.9798272,1.0819061,-0.3377696,-0.29634643,0.3960494,0.4494465,0.0533971
73,1.6377234,1.6591827,"('helpless', 'self-reliant')",1.071679,1.0451773,-3.237796,-3.212589,-0.1761312,-0.1694097,0.0067215
74,0.7286838,0.8500056,"('undedicated', 'dedicated')",0.9236788,0.8753471,0.34182456,0.30845895,0.664729,0.6779373,0.0132083
75,-0.37479314,-0.30863005,"('meek', 'impulsive')",0.5507296,0.7004147,-0.84068733,-0.7713629,-0.2215836,-0.1265261,0.0950575
76,1.1489571,1.2563013,"('anxious', 'daring')",1.079067,1.1715709,0.3050005,0.38660854,0.8443415,0.9381603,0.0938188
77,-1.0114213,-1.0377568,"('unmotivated', 'motivated')",1.256077,1.257636,-0.97219265,-0.9548307,-0.2425123,-0.2449839,-0.0024716
78,-1.7447002,-1.6049879,"('nonresilient', 'resilient')",0.577324,0.59785247,0.15529512,0.14843804,-0.3373604,-0.2862325,0.0511279
79,0.39146626,0.3737259,"('wavering', 'unwavering')",0.36902907,0.36110574,-0.2712197,-0.2656514,0.1630919,0.1563934,-0.0066985
80,0.8028132,0.7468136,"('dominated', 'dominating')",-0.13210464,-0.16448887,-0.4169582,-0.44968545,0.0845834,0.0442131,-0.0403703
81,0.97690064,0.7954773,"('submissive', 'aggressive')",1.262348,1.2799635,-0.59552723,-0.5054379,0.5479072,0.5233343,-0.0245729
82,-0.92468035,-0.87417567,"('poor', 'rich')",-0.012559649,-0.014702797,6.0648937,6.1391773,1.7092179,1.7500997,0.0408818
83,0.19348535,0.13725604,"('powerless', 'powerful')",1.6737188,1.6625037,-1.1259698,-1.1462691,0.2470781,0.2178302,-0.0292479
84,0.48671475,0.33785275,"('inferior', 'superior')",0.28680447,0.24796066,0.27755308,0.26741433,0.3503575,0.2844092,-0.0659483
85,-0.338165,-0.3140639,"('insignificant', 'prestigious')",1.3766246,1.3951173,-0.06960588,-0.10967573,0.3229512,0.3237926,0.0008414
86,0.12210837,0.04665958,"('uninfluential', 'influential')",-0.51426,-0.57697195,0.090508975,0.00046043098,-0.1005476,-0.1766173,-0.0760697
87,0.12342255,0.042233434,"('unsuccessful', 'successful')",1.4836409,1.3865771,1.2650471,1.2038901,0.9573701,0.8775669,-0.0798032
88,0.63186514,0.4945092,"('low', 'eminent')",-0.17251582,-0.32554713,0.057176076,0.042138513,0.1721751,0.0703669,-0.1018082
