,costco_male,costco_female,tuple,wholesale_male,wholesale_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.34707186,-0.51308745,"('unsociable', 'sociable')",1.5755944,1.4808666,0.13565722,0.0975589,0.4547266,0.3551127,-0.0996139
1,-1.1707885,-1.1439288,"('unfriendly', 'friendly')",0.34000865,0.33810097,1.3134849,1.24245,0.1609017,0.1455407,-0.015361
2,1.2352301,1.2082881,"('unlikable', 'likable')",0.7587488,0.74740577,0.938089,0.9429082,0.977356,0.9662007,-0.0111553
3,0.13261704,0.07055752,"('repellent', 'pleasant')",-0.24247344,-0.1454631,1.1464471,1.20785,0.3455302,0.3776481,0.0321179
4,-0.0511636,0.008611152,"('disliked', 'liked')",-0.30440137,-0.19768292,-7.556474,-7.522941,-2.6373464,-2.5706709,0.0666755
5,-1.1170516,-0.9328054,"('distant', 'outgoing')",-0.9754947,-0.78734523,-0.65586215,-0.5211482,-0.9161361,-0.7470996,0.1690365
6,-1.5983846,-1.3883382,"('distant', 'open')",-0.7594827,-0.6085104,-0.6980169,-0.5756301,-1.018628,-0.8574929,0.1611351
7,-0.13084948,-0.12388151,"('insensitive', 'sensitive')",0.9039266,0.96753126,0.6892045,0.7548481,0.4874272,0.5328326,0.0454054
8,-1.0549004,-1.0578752,"('unaffectionate', 'affectionate')",-0.33167398,-0.39822027,0.49022943,0.49120593,-0.2987817,-0.3216298,-0.0228481
9,-0.62402475,-0.6733021,"('unaffectionate', 'caring')",0.6722849,0.6476736,1.1298791,1.2212117,0.3927131,0.3985277,0.0058146
10,-0.18712045,-0.42176244,"('unsympathetic', 'sympathetic')",0.26551047,0.15220079,0.00095007196,0.042648707,0.0264467,-0.0756376,-0.1020843
11,0.026449645,-0.073267214,"('unhelpful', 'helpful')",0.5279073,0.45920503,2.3193703,2.4122205,0.9579091,0.9327194,-0.0251897
12,0.053607818,0.073770106,"('unsupportive', 'supportive')",0.826618,0.96679306,-1.9513822,-1.8349203,-0.3570521,-0.2647857,0.0922664
13,-0.007623827,-0.12996861,"('impolite', 'polite')",1.749784,1.593864,0.0038951114,-0.0028572828,0.5820185,0.4870127,-0.0950058
14,0.82270867,0.79088706,"('antisocial', 'social')",2.006257,2.0104132,0.61556274,0.6115426,1.1481761,1.1376143,-0.0105618
