,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.52692455,-0.7572088,"('unsociable', 'sociable')",-3.5245411,-3.5682125,-1.8396477,-1.8874773,0.45117247,0.34683317,-0.46116355,-0.6114203,-1.1802209,-1.2954971,-0.1152762
1,-0.4694437,-0.74935436,"('unfriendly', 'friendly')",-1.361465,-1.5685458,0.16820168,-0.23173743,1.7763946,1.5071243,2.2537394,1.9965026,0.4734854,0.1907979,-0.2826875
2,0.3132537,0.3627161,"('unlikable', 'likable')",0.8250955,0.84848547,0.31270975,0.35897797,0.75286025,0.85777473,0.57851976,0.71134776,0.5564878,0.6278604,0.0713726
3,0.12407277,0.18157838,"('repellent', 'pleasant')",-1.4567115,-1.2943509,-1.8634521,-1.6475049,-0.2611963,-0.10053933,0.16351537,0.18828455,-0.6587543,-0.5345064,0.1242479
4,-1.3251288,-1.2375064,"('disliked', 'liked')",0.96684223,0.9993751,0.035401992,-0.000117994845,-1.3774108,-1.4054291,-6.6962905,-6.8618116,-1.6793171,-1.7010981,-0.021781
5,-0.5281909,-0.53627557,"('distant', 'outgoing')",0.7701157,0.7443965,0.87650865,0.7469189,-0.15624924,-0.21842593,0.18967977,0.22198418,0.2303728,0.1917196,-0.0386532
6,-0.6711074,-0.6794147,"('distant', 'open')",2.124253,2.072785,1.0444312,0.94376177,-0.030375509,-0.079151705,0.83420056,0.8255754,0.6602804,0.6167111,-0.0435693
7,0.43812957,0.35139045,"('insensitive', 'sensitive')",-1.6527057,-1.6425695,-1.1023613,-0.97488636,0.15713494,0.21297523,0.52495635,0.50791365,-0.3269692,-0.3090353,0.0179339
8,-1.2545457,-1.4106574,"('unaffectionate', 'affectionate')",-0.4974869,-0.66798663,0.6539173,0.44097638,0.5864265,0.45276257,0.8339813,0.74615455,0.0644585,-0.0877501,-0.1522086
9,-0.27475047,-0.5624362,"('unaffectionate', 'caring')",-1.0972836,-1.2648544,0.5176707,0.33360553,1.2567059,1.1502837,1.2540114,1.2150966,0.3312708,0.174339,-0.1569318
10,-1.2185857,-1.283915,"('unsympathetic', 'sympathetic')",-3.392711,-3.3102727,-2.6808202,-2.516753,-0.3114975,-0.29417604,-0.57104146,-0.65513426,-1.6349312,-1.6120502,0.022881
11,0.081133455,0.054123305,"('unhelpful', 'helpful')",-2.281904,-2.3381195,-1.0461866,-0.8373424,0.18392698,0.29804954,1.3503335,1.443899,-0.3425394,-0.275878,0.0666614
12,-0.58150256,-0.59268266,"('unsupportive', 'supportive')",-1.4575605,-1.5309312,-0.7548475,-0.6008076,0.17868991,0.30267414,-1.9001698,-1.8809726,-0.9030781,-0.860544,0.0425341
13,0.4771644,0.42669567,"('impolite', 'polite')",-2.4116013,-2.3073442,-2.227397,-2.0467873,-0.4859219,-0.4875802,-0.55315036,-0.4958483,-1.0401812,-0.9821729,0.0580083
