,linear_male,linear_female,tuple,technology_male,technology_female,corp_male,corp_female,average_male,average_female,female-male
20,1.1968787,1.2348609,"('rough', 'thoughtful')",1.616131,1.6109289,0.65636444,0.5801332,1.1564581,1.1419744,-0.0144837
21,0.42938405,0.35540158,"('immoral', 'moral')",1.1579474,1.1152456,-0.06326819,0.1834633,0.5080211,0.5513701,0.043349
22,-0.8324165,-0.75360024,"('untrustworthy', 'trustworthy')",-0.28414062,-0.31004488,-0.7127324,-0.526733,-0.6097631,-0.530126,0.0796371
23,1.0087941,1.0374589,"('insincere', 'sincere')",-0.45768195,-0.3832791,6.586723,6.672524,2.3792783,2.4422347,0.0629564
24,0.12258881,0.14614847,"('dishonest', 'honest')",-1.8344349,-1.8062937,0.7951264,0.77995837,-0.3055732,-0.2933956,0.0121776
25,-0.030398734,-0.03958147,"('egoistic', 'altruistic')",-0.42217177,-0.32122263,0.6165442,0.5083338,0.0546579,0.0491766,-0.0054813
26,0.5842724,0.44759962,"('hardhearted', 'benevolent')",0.14402066,0.09054491,1.0682153,0.6800073,0.5988361,0.4060506,-0.1927855
27,-0.6418512,-0.5512801,"('hardhearted', 'softhearted')",-0.9624235,-0.7728244,0.9845759,1.0471683,-0.2065663,-0.0923121,0.1142542
28,0.14197367,0.074298784,"('disloyal', 'loyal')",0.03467192,0.08926384,1.2405046,1.2058996,0.4723834,0.4564874,-0.015896
29,-0.079483904,-0.06877032,"('unfair', 'fair')",-1.0383924,-0.9699088,-0.5449482,-0.63311636,-0.5542748,-0.5572652,-0.0029904
30,1.578103,1.5857372,"('intolerant', 'tolerant')",1.0126194,0.9698973,1.0657586,0.9180363,1.2188269,1.1578902,-0.0609367
31,-1.7029712,-1.7345037,"('evil', 'good')",-1.2773154,-1.370987,-1.5083996,-1.7256025,-1.4962287,-1.6103644,-0.1141357
32,-0.4375195,-0.5134209,"('unkind', 'kind')",-0.2153995,-0.1576296,1.1718469,1.0483003,0.172976,0.1257499,-0.0472261
33,0.31416377,0.21532206,"('wrong', 'right')",-0.045189485,-0.12577021,-0.7267253,-0.7007635,-0.1525837,-0.2037372,-0.0511535
34,-0.51748854,-0.46887246,"('mean', 'honorable')",-0.3902221,-0.26560384,5.6826425,5.7418346,1.591644,1.6691195,0.0774755
35,-0.94499797,-1.0690087,"('corrupt', 'incorrupt')",-1.2367815,-1.373818,-1.1009384,-1.1677458,-1.0942392,-1.2035242,-0.109285
36,-1.4063767,-1.476654,"('hostile', 'amicable')",-1.4600664,-1.6491159,-0.4241716,-0.57003725,-1.0968716,-1.2319358,-0.1350642
37,0.44843405,0.3668051,"('fake', 'genuine')",-0.7234652,-0.72143745,-0.068791606,0.0036712792,-0.1146076,-0.116987,-0.0023794
38,-0.19326594,-0.23056182,"('untruthful', 'truthful')",-0.7230213,-0.7047041,0.09155661,0.01177874,-0.2749102,-0.3078291,-0.0329189
39,1.4368511,1.499758,"('exploitative', 'cooperative')",0.058938675,0.10299292,0.10492159,-0.004899025,0.5335704,0.5326173,-0.0009531
40,-0.01784065,0.11372794,"('stingy', 'generous')",-0.014144449,0.22780785,-2.1650994,-2.2866373,-0.7323615,-0.6483672,0.0839943
41,-0.08735223,-0.042600423,"('unforgiving', 'forgiving')",-1.0141364,-0.97307146,0.054189354,-0.21886614,-0.3490998,-0.4115127,-0.0624129
42,-0.021401484,0.018337369,"('unreliable', 'reliable')",-0.98749083,-0.8223765,-2.9925904,-2.6943243,-1.3338277,-1.1661212,0.1677065
43,0.4730724,0.5264155,"('irresponsible', 'responsible')",-0.80238146,-0.7098811,0.48159564,0.53690886,0.0507622,0.1178144,0.0670522
44,-1.2137023,-1.2269424,"('prejudiced', 'unprejudiced')",-0.4471699,-0.45352834,-1.3920978,-1.4094727,-1.0176566,-1.0299811,-0.0123245
45,0.14008829,0.22441468,"('incompetent', 'competent')",-0.60919845,-0.4181074,0.092733495,0.07210837,-0.1254589,-0.0405281,0.0849308
46,0.3743786,0.45158756,"('uncompetitive', 'competitive')",0.5641294,0.6738018,-0.6169268,-0.38133764,0.1071937,0.2480172,0.1408235
47,-0.59398884,-0.56083775,"('stupid', 'smart')",0.6284206,0.6812383,5.915336,6.18782,1.983256,2.1027401,0.1194841
48,1.4168011,1.4325354,"('unintelligent', 'intelligent')",1.9800671,1.9641281,1.1647546,1.1710398,1.5205409,1.5225677,0.0020268
49,-0.06072858,0.0058679394,"('unable', 'able')",0.8535757,1.0134051,0.17655711,0.5632358,0.3231348,0.5275029,0.2043681
50,-0.72089964,-0.73751414,"('clumsy', 'skillful')",0.3626243,0.37208802,0.16892904,0.37626058,-0.0631154,0.0036115,0.0667269
51,-0.21892683,-0.2948299,"('uneducated', 'educated')",0.990719,0.81156063,0.7523401,0.78190964,0.5080441,0.4328801,-0.075164
52,-0.16503736,-0.2532288,"('irrational', 'rational')",-0.8547399,-1.0085874,-0.22038816,-0.28923035,-0.4133885,-0.5170155,-0.103627
53,-0.7648412,-0.78614753,"('uncreative', 'creative')",0.22030152,0.19311099,0.67998743,0.5657341,0.0451492,-0.0091008,-0.05425
54,-1.1772429,-1.203851,"('incapable', 'capable')",-0.27122808,-0.3821533,0.799516,1.0057276,-0.2163183,-0.1934255,0.0228928
55,0.74824905,0.76203305,"('incompetent', 'clever')",1.1108997,1.1215683,0.6315293,0.7036908,0.830226,0.8624307,0.0322047
56,1.9724754,1.881073,"('impractical', 'practical')",1.0726795,1.0216242,-0.18462965,-0.06408032,0.9535085,0.9462056,-0.0073029
57,-0.2913824,-0.36812714,"('unimaginative', 'imaginative')",0.4875682,0.34909648,-2.9320483,-2.902875,-0.9119542,-0.9739685,-0.0620143
58,0.365529,0.27114558,"('undiscriminating', 'discriminating')",0.7402468,0.67546505,-0.11780239,-0.21745813,0.3293245,0.2430508,-0.0862737
59,-0.6502175,-0.6420291,"('foolish', 'wise')",-0.39880562,-0.3611264,-0.22743408,-0.09787995,-0.4254857,-0.3670118,0.0584739
60,1.6983304,1.7828376,"('inefficient', 'efficient')",1.2323247,1.4184328,0.42737138,0.57835853,1.1193422,1.2598764,0.1405342
61,1.2953006,1.1917897,"('illogical', 'logical')",0.4828685,0.34888813,0.6835601,0.5950197,0.8205764,0.7118992,-0.1086772
62,0.95089096,1.1577762,"('incompetent', 'brilliant')",1.3009824,1.5968059,0.9118823,1.2155367,1.0545851,1.323373,0.2687879
63,-0.18758833,-0.11353449,"('unperceptive', 'insightful')",0.31801173,0.41584587,0.7007823,0.85948116,0.2770686,0.3872642,0.1101956
64,-1.0571196,-1.115457,"('shy', 'confident')",-0.03615162,-0.022709005,-6.352599,-6.2429113,-2.4819568,-2.4603591,0.0215977
65,0.33469474,0.38362625,"('insecure', 'secure')",-0.071981356,-0.073906094,0.2481479,0.4639915,0.1702871,0.2579039,0.0876168
66,-1.1168435,-1.2075928,"('inactive', 'active')",-1.0254202,-1.1529024,0.5733995,0.5552838,-0.5229547,-0.6017371,-0.0787824
67,1.3318049,1.1524975,"('doubtful', 'determined')",0.16947725,0.13585193,-0.2782745,-0.41762933,0.4076692,0.29024,-0.1174292
68,0.07291715,0.023934985,"('dependent', 'independent')",-0.035220124,-0.070105016,-0.6961902,-0.57461816,-0.2194977,-0.2069294,0.0125683
69,-0.27390116,-0.3270105,"('lazy', 'industrious')",0.2374441,0.32929865,-1.1066077,-1.208341,-0.3810216,-0.4020176,-0.020996
70,0.22206333,0.27000442,"('lethargic', 'energetic')",-0.35163653,-0.26701018,0.41504493,0.6527824,0.0951572,0.2185922,0.123435
71,0.20396233,0.15179077,"('diffident', 'self-confident')",0.33166957,0.48591015,0.2242904,0.34083068,0.2533074,0.3261772,0.0728698
72,0.1667414,0.2735319,"('unambitious', 'ambitious')",-0.22669725,-0.16740704,0.06318625,0.28146097,0.0010768,0.1291953,0.1281185
73,0.37939602,0.32382715,"('helpless', 'self-reliant')",0.78988045,0.66355073,-3.8314905,-3.6488445,-0.8874047,-0.8871555,0.0002492
74,0.58312696,0.5899807,"('undedicated', 'dedicated')",0.014589807,0.05820124,-0.6067126,-0.658815,-0.0029986,-0.0035444,-0.0005458
75,-1.4828424,-1.5023555,"('meek', 'impulsive')",0.27648988,0.13040257,-0.51064074,-0.4552586,-0.5723311,-0.6090705,-0.0367394
76,0.60802853,0.6626152,"('anxious', 'daring')",0.47675687,0.5703516,0.30539337,0.47349706,0.4633929,0.5688213,0.1054284
77,1.017039,0.9833565,"('unmotivated', 'motivated')",1.3096559,1.3404671,-0.689359,-0.5354323,0.5457787,0.5961304,0.0503517
78,-0.23266613,-0.14179078,"('nonresilient', 'resilient')",1.3785543,1.5579872,0.03625103,0.43730187,0.3940464,0.6178328,0.2237864
79,-1.566108,-1.6864364,"('wavering', 'unwavering')",-1.4120717,-1.5751734,-0.52151597,-0.39056516,-1.1665653,-1.2173916,-0.0508263
80,1.0050018,1.1362929,"('dominated', 'dominating')",0.81233627,0.96596646,-0.05781389,0.18571596,0.586508,0.7626584,0.1761504
81,0.82224053,0.8246702,"('submissive', 'aggressive')",1.6428342,1.6400074,0.116166115,0.29558975,0.8604136,0.9200891,0.0596755
82,-0.8098928,-0.80330986,"('poor', 'rich')",0.6937186,0.5876791,7.0012374,7.132241,2.2950211,2.3055366,0.0105155
83,-0.018748417,-0.17675911,"('powerless', 'powerful')",0.522561,0.4899228,-0.8803748,-0.762473,-0.1255207,-0.1497698,-0.0242491
84,1.279042,1.243279,"('inferior', 'superior')",0.3340352,0.34324124,0.5621699,0.48299462,0.7250824,0.6898383,-0.0352441
85,-1.2218757,-1.3598514,"('insignificant', 'prestigious')",-0.27189195,-0.353917,-0.9933532,-1.2427851,-0.8290403,-0.9855178,-0.1564775
86,-0.07180364,-0.16450259,"('uninfluential', 'influential')",0.084423035,-0.011693623,-0.14229845,-0.08041198,-0.0432264,-0.0855361,-0.0423097
87,0.28945982,0.2938993,"('unsuccessful', 'successful')",1.0351379,1.0099342,1.0311729,1.2945354,0.7852569,0.866123,0.0808661
88,0.07850249,-0.082359985,"('low', 'eminent')",0.1568626,-0.0253739,-0.2695514,-0.303155,-0.0113954,-0.136963,-0.1255676
