,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7902323,-0.6379189,"('unsociable', 'sociable')",-1.0406138,-1.0047988,-0.664544,-0.69187653,-0.8317966,-0.7781981,0.0535985
1,1.3006985,1.4221642,"('unfriendly', 'friendly')",0.3101325,0.39514342,0.93461066,0.55714643,0.8484805,0.7914847,-0.0569958
2,0.72596264,0.8328336,"('unlikable', 'likable')",1.3593099,1.5273434,0.8508721,0.9808694,0.9787149,1.1136821,0.1349672
3,-1.6590929,-1.3330351,"('repellent', 'pleasant')",-1.0240647,-0.82260996,0.45713362,0.53076935,-0.742008,-0.5416253,0.2003827
4,-0.1846326,-0.25964445,"('disliked', 'liked')",0.34877786,0.5093349,-5.5783195,-5.430706,-1.8047247,-1.7270052,0.0777195
5,1.5084077,1.3099631,"('distant', 'outgoing')",1.035499,0.96842,-0.48394015,-0.6061565,0.6866555,0.5574089,-0.1292466
6,1.0252272,0.8367565,"('distant', 'open')",0.49248195,0.5093046,-0.45087314,-0.63951826,0.355612,0.2355143,-0.1200977
7,-0.23700376,0.028687075,"('insensitive', 'sensitive')",-1.2024343,-1.0604985,0.044105712,0.05998589,-0.4651108,-0.3239418,0.141169
8,0.5054826,0.41409796,"('unaffectionate', 'affectionate')",0.03826593,0.03738288,0.4323201,0.13660532,0.3253562,0.1960287,-0.1293275
9,1.3194509,1.3524044,"('unaffectionate', 'caring')",0.23227018,0.23634082,0.9440438,0.70629543,0.8319217,0.7650135,-0.0669082
10,-1.2907723,-0.8006043,"('unsympathetic', 'sympathetic')",-2.2993755,-2.0982673,-0.3550243,-0.32410076,-1.3150574,-1.0743241,0.2407333
11,-0.19324134,-0.12725048,"('unhelpful', 'helpful')",-0.6700601,-0.6911245,1.9208512,1.9566193,0.3525166,0.3794148,0.0268982
12,1.0997553,1.3056524,"('unsupportive', 'supportive')",0.4198681,0.572021,-1.1738001,-1.0968913,0.1152744,0.2602607,0.1449863
13,-0.8414552,-0.82486165,"('impolite', 'polite')",-0.6259033,-0.6651934,-0.5991204,-0.53141904,-0.6888263,-0.6738247,0.0150016
14,-0.9696325,-0.74162316,"('antisocial', 'social')",-0.6304564,-0.5633281,-0.39257485,-0.23656131,-0.6642212,-0.5138375,0.1503837
15,0.87919295,0.65295595,"('boring', 'funny')",0.7255984,0.63454026,-0.25305364,-0.26921093,0.4505792,0.3394284,-0.1111508
16,-0.56456953,-0.5313488,"('unpopular', 'popular')",0.37348214,0.511097,0.32479262,0.23655716,0.0445684,0.0721018,0.0275334
17,-0.65254545,-0.479525,"('nasty', 'nice')",-0.44853336,-0.34311125,-0.5197494,-0.43445888,-0.5402761,-0.4190317,0.1212444
18,-0.43432918,-0.20488456,"('disagreeable', 'welcoming')",-0.07559515,0.10913368,-0.98786616,-1.050172,-0.4992635,-0.3819743,0.1172892
19,0.73337144,0.5931477,"('inhospitable', 'hospitable')",0.75663584,0.835873,-0.11129978,-0.08896588,0.4595692,0.4466849,-0.0128843
20,-0.27225786,0.0074788947,"('rough', 'thoughtful')",-0.48179173,-0.30245987,0.6450257,0.67928857,-0.0363413,0.1281025,0.1644438
21,-1.4208697,-1.116854,"('immoral', 'moral')",-0.82207805,-0.6521796,-0.8291168,-0.66205287,-1.0240215,-0.8103622,0.2136593
22,-0.6288669,-0.39915574,"('untrustworthy', 'trustworthy')",-0.6352965,-0.5347087,-1.3951879,-1.3275322,-0.8864504,-0.7537989,0.1326515
23,0.9686154,1.2620052,"('insincere', 'sincere')",-0.3278991,-0.32490793,4.5138917,4.2125187,1.7182026,1.7165387,-0.0016639
24,0.048939236,0.27173728,"('dishonest', 'honest')",-0.59452134,-0.59916425,0.05636799,0.010033522,-0.1630714,-0.1057978,0.0572736
25,1.2829605,1.2281708,"('egoistic', 'altruistic')",0.99552405,1.0519876,1.2590187,1.1320589,1.1791677,1.1374058,-0.0417619
26,1.9231317,1.8016188,"('hardhearted', 'benevolent')",1.5857186,1.5788754,1.7697468,1.5668477,1.7595323,1.649114,-0.1104183
27,0.31441283,0.33227023,"('hardhearted', 'softhearted')",-0.35335034,-0.35325828,0.58753026,0.3812641,0.1828642,0.120092,-0.0627722
28,-0.16257685,-0.123964034,"('disloyal', 'loyal')",-1.1208472,-1.0801352,0.66251403,0.57650703,-0.20697,-0.2091974,-0.0022274
29,0.1661379,0.14738967,"('unfair', 'fair')",-0.6388124,-0.6975863,-0.9259326,-0.9835797,-0.4662024,-0.5112588,-0.0450564
30,-0.5798755,-0.3758332,"('intolerant', 'tolerant')",-1.3730733,-1.2798562,0.10188459,0.0960882,-0.6170214,-0.5198671,0.0971543
31,0.07967618,-0.014030684,"('evil', 'good')",0.6927434,0.784518,-0.6377941,-0.773787,0.0448752,-0.0010999,-0.0459751
32,0.86247385,1.0404345,"('unkind', 'kind')",0.12762493,0.042225957,0.49320063,0.32891342,0.4944331,0.4705246,-0.0239085
33,1.3803784,1.1760298,"('wrong', 'right')",1.3494062,1.2098995,-0.054953307,-0.1466038,0.8916104,0.7464418,-0.1451686
34,0.20592761,0.40490943,"('mean', 'honorable')",-0.08957808,0.0749058,4.522542,4.5021815,1.5462972,1.6606655,0.1143683
35,0.44621834,0.18607065,"('corrupt', 'incorrupt')",1.0858614,1.0738531,-0.39959592,-0.45531335,0.3774947,0.2682035,-0.1092912
36,0.32221973,0.34707898,"('hostile', 'amicable')",0.5621681,0.7636013,-0.28686926,-0.45908952,0.1991729,0.2171969,0.018024
37,0.3890108,0.7012432,"('fake', 'genuine')",-0.53837216,-0.43166167,-0.18678539,-0.11238984,-0.1120489,0.0523972,0.1644461
38,-0.01540751,0.06474392,"('untruthful', 'truthful')",0.2249426,0.24616806,0.20858628,0.23706545,0.1393738,0.1826591,0.0432853
39,1.5794773,1.6607869,"('exploitative', 'cooperative')",0.96775424,0.9427127,0.3372314,0.40697053,0.9614877,1.0034901,0.0420024
40,-0.5123313,-0.17200385,"('stingy', 'generous')",-0.457969,-0.30825818,-1.9498668,-2.019934,-0.973389,-0.8333987,0.1399903
41,-0.19949342,-0.0026071463,"('unforgiving', 'forgiving')",0.012105411,0.17271064,-0.10445372,-0.13795239,-0.0972806,0.010717,0.1079976
42,0.10553734,0.42187566,"('unreliable', 'reliable')",0.10654592,0.297477,-2.280787,-2.0047033,-0.6895679,-0.4284502,0.2611177
43,-0.11592647,0.1583075,"('irresponsible', 'responsible')",-1.0395089,-0.9222521,0.100002676,0.17450257,-0.3518109,-0.1964807,0.1553302
44,-1.7512038,-1.7326894,"('prejudiced', 'unprejudiced')",-0.5954504,-0.6491976,-1.7014761,-1.6057056,-1.3493767,-1.3291976,0.0201791
45,-1.2432604,-0.8476922,"('incompetent', 'competent')",-1.5778565,-1.3717291,-0.3696597,-0.3247448,-1.0635922,-0.8480554,0.2155368
46,-1.327169,-0.8687505,"('uncompetitive', 'competitive')",-1.2558885,-0.99756086,-0.6739459,-0.50982106,-1.0856678,-0.7920442,0.2936236
47,-0.2769579,-0.24620841,"('stupid', 'smart')",0.24418715,0.21713197,4.273723,4.1001616,1.4136508,1.3570283,-0.0566225
48,-0.6462387,-0.49677533,"('unintelligent', 'intelligent')",-1.1411322,-0.96915394,0.27615008,0.23406915,-0.5037403,-0.4106201,0.0931202
49,-0.77179074,-0.9102596,"('unable', 'able')",-0.8703383,-0.76451045,-0.7658938,-0.645488,-0.8026743,-0.7734194,0.0292549
50,0.20548809,0.29484022,"('clumsy', 'skillful')",0.9989988,1.1621532,0.35532928,0.26644206,0.5199387,0.5744785,0.0545398
51,-0.029911615,-0.038508322,"('uneducated', 'educated')",-0.3303303,-0.37484008,0.6422705,0.5637011,0.0940095,0.0501176,-0.0438919
52,1.1746873,0.76425076,"('irrational', 'rational')",-0.35992384,-0.6544199,-0.074876055,-0.3203363,0.2466291,-0.0701685,-0.3167976
53,0.74861765,1.0333661,"('uncreative', 'creative')",0.028767683,0.28333458,0.23333469,0.1527901,0.3369067,0.4898303,0.1529236
54,1.1146843,0.9748051,"('incapable', 'capable')",0.31409404,0.31148377,0.7148642,0.634539,0.7145476,0.640276,-0.0742716
55,-1.5589857,-1.106661,"('incompetent', 'clever')",-2.372,-2.1732519,-0.17418146,-0.02867639,-1.3683891,-1.1028632,0.2655259
56,0.22523916,0.44179904,"('impractical', 'practical')",-0.13182244,-0.1425581,-0.59236914,-0.45126954,-0.1663175,-0.0506762,0.1156413
57,-1.4629394,-1.0889926,"('unimaginative', 'imaginative')",-1.8046141,-1.6416639,-2.906999,-2.8472555,-2.0581841,-1.8593041,0.19888
58,-0.08529091,0.074043676,"('undiscriminating', 'discriminating')",-0.059493702,0.15999043,-0.0020282343,0.032692727,-0.0489376,0.0889089,0.1378465
59,0.43344826,0.018373154,"('foolish', 'wise')",0.35807332,0.20635663,-0.21659276,-0.2790853,0.1916429,-0.0181185,-0.2097614
60,-0.5028818,0.013082854,"('inefficient', 'efficient')",-1.0653065,-0.91715556,-0.52620584,-0.26894885,-0.6981314,-0.3910072,0.3071242
61,0.43690848,0.3744459,"('illogical', 'logical')",0.053029466,-0.000535056,0.5272634,0.43521747,0.3390671,0.2697094,-0.0693577
62,-0.09116551,0.08535479,"('incompetent', 'brilliant')",-1.0185403,-0.854274,0.27834228,0.44166163,-0.2771212,-0.1090858,0.1680354
63,0.5751788,0.764534,"('unperceptive', 'insightful')",0.26338622,0.43060696,0.9402825,1.0148417,0.5929492,0.7366609,0.1437117
64,-0.7701504,-0.73325723,"('shy', 'confident')",-1.0316637,-1.0954816,-5.516927,-5.1728344,-2.4395803,-2.3338579,0.1057224
65,-1.4903857,-1.2920783,"('insecure', 'secure')",-1.6483704,-1.6280793,-0.85385334,-0.66052175,-1.3308698,-1.1935597,0.1373101
66,0.55770487,0.37857044,"('inactive', 'active')",1.1461923,1.087703,1.026238,0.93592334,0.9100451,0.8007323,-0.1093128
67,0.6885869,0.5671837,"('doubtful', 'determined')",0.82182235,0.71136594,-0.052904036,0.044697497,0.4858351,0.4410824,-0.0447527
68,-1.3550969,-1.3061199,"('dependent', 'independent')",-1.378657,-1.3470529,-1.1273594,-1.0127783,-1.2870378,-1.2219838,0.065054
69,1.4973149,1.1918994,"('lazy', 'industrious')",2.3477929,2.2477167,0.19128299,0.26929274,1.3454636,1.236303,-0.1091606
70,-0.80047935,-0.47101256,"('lethargic', 'energetic')",-0.8827246,-0.694152,0.1989582,0.27175677,-0.4947486,-0.2978026,0.196946
71,1.6142176,1.6523823,"('diffident', 'self-confident')",0.8978264,0.9941895,0.37851802,0.33484265,0.9635207,0.9938048,0.0302841
72,0.34537047,0.34981966,"('unambitious', 'ambitious')",-1.0557413,-1.206448,-1.0099536,-0.9976901,-0.5734415,-0.6181061,-0.0446646
73,0.8160821,0.6854819,"('helpless', 'self-reliant')",-0.00281124,0.028949069,-3.132669,-2.9862878,-0.7731327,-0.7572856,0.0158471
74,1.1155359,1.3253046,"('undedicated', 'dedicated')",0.18884906,0.36724567,-0.107790306,-0.0650467,0.3988649,0.5425012,0.1436363
75,-0.5574507,-0.5669155,"('meek', 'impulsive')",0.19094893,0.34549278,-0.43591812,-0.37440595,-0.2674733,-0.1986096,0.0688637
76,-0.31754336,0.1603589,"('anxious', 'daring')",-0.53792286,-0.27141464,-0.5633581,-0.37935793,-0.4729415,-0.1634712,0.3094703
77,-0.6970162,-0.4627455,"('unmotivated', 'motivated')",-1.3155947,-1.0998648,-1.0558914,-0.88084793,-1.0228341,-0.8144861,0.208348
78,0.5208185,0.7624391,"('nonresilient', 'resilient')",0.33423153,0.499766,0.64663595,0.69609463,0.500562,0.6527666,0.1522046
79,0.5652434,0.5170328,"('wavering', 'unwavering')",1.2475382,1.3725743,-0.069949925,-0.14179385,0.5809439,0.5826044,0.0016605
80,-0.47289097,-0.51517713,"('dominated', 'dominating')",-0.8753523,-0.9408763,-0.3450127,-0.13675585,-0.5644186,-0.5309364,0.0334822
81,-1.316496,-1.143683,"('submissive', 'aggressive')",-1.1493088,-1.2100408,-0.48337403,-0.3836057,-0.9830596,-0.9124432,0.0706164
82,-1.2208599,-1.1075339,"('poor', 'rich')",-0.8110265,-0.79888225,4.857874,4.6533203,0.9419959,0.9156347,-0.0263612
83,0.03563128,0.09620646,"('powerless', 'powerful')",-0.43591723,-0.39039534,-0.8881067,-0.81577206,-0.4294642,-0.369987,0.0594772
84,1.1078047,0.8380502,"('inferior', 'superior')",-0.1346149,-0.253955,0.716052,0.8012037,0.5630806,0.4617663,-0.1013143
85,2.026533,1.8669183,"('insignificant', 'prestigious')",1.3237519,1.4995543,0.29108182,0.10089402,1.2137889,1.1557889,-0.058
86,0.10728352,0.24670462,"('uninfluential', 'influential')",-0.80485517,-0.776006,-0.15621419,-0.28603834,-0.2845953,-0.2717799,0.0128154
87,0.65686554,0.4563791,"('unsuccessful', 'successful')",0.60497254,0.5355246,0.9757552,1.0628722,0.7458644,0.6849252,-0.0609392
88,-0.057388466,-0.10588965,"('low', 'eminent')",-0.79482085,-0.7521145,-0.53089935,-0.6375005,-0.4610362,-0.4985015,-0.0374653
