,enphase_male,enphase_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.9947784,-2.120297,"('unsociable', 'sociable')",0.28504258,0.09583513,-0.6815536,-0.8505666,-0.7970965,-0.9583428,-0.1612463
1,-2.0155513,-2.1947765,"('unfriendly', 'friendly')",0.53595203,0.25421384,1.9939704,1.8598007,0.1714571,-0.0269207,-0.1983778
2,0.49665675,0.48350662,"('unlikable', 'likable')",1.3329298,1.2547321,0.78587216,0.85493577,0.8718196,0.8643915,-0.0074281
3,-0.51008856,-0.48507825,"('repellent', 'pleasant')",0.046656717,0.123090126,0.15375768,0.16502577,-0.1032247,-0.0656541,0.0375706
4,-0.04713545,-0.16017535,"('disliked', 'liked')",0.3323205,0.21304014,-5.549964,-5.68507,-1.7549264,-1.8774017,-0.1224753
5,-0.5127444,-0.5620712,"('distant', 'outgoing')",-0.2090348,-0.27476698,0.038351603,0.07075627,-0.2278092,-0.2553606,-0.0275514
6,-0.55226874,-0.6207319,"('distant', 'open')",-0.81875265,-0.9354015,0.28973648,0.31076592,-0.3604283,-0.4151225,-0.0546942
7,-0.7512604,-0.76002884,"('insensitive', 'sensitive')",0.8751884,0.89145976,0.915171,0.9425225,0.3463663,0.3579845,0.0116182
8,-1.6534437,-1.7272701,"('unaffectionate', 'affectionate')",-0.6069817,-0.7685485,0.92789125,0.87331724,-0.444178,-0.5408338,-0.0966558
9,-1.9442054,-2.049742,"('unaffectionate', 'caring')",0.4841424,0.35898647,1.2356379,1.244029,-0.0748084,-0.1489088,-0.0741004
10,-1.950871,-2.017766,"('unsympathetic', 'sympathetic')",-0.47269353,-0.54152703,-0.77402127,-0.8135182,-1.0658619,-1.1242704,-0.0584085
11,-1.0878739,-1.0272914,"('unhelpful', 'helpful')",0.595432,0.6347823,1.5627913,1.7249398,0.3567832,0.4441436,0.0873604
12,-1.0349183,-1.1049753,"('unsupportive', 'supportive')",0.8165641,0.7968863,-1.405472,-1.4397967,-0.5412754,-0.5826286,-0.0413532
13,-1.3579834,-1.3776242,"('impolite', 'polite')",-0.028093934,-0.01652576,-0.6668202,-0.69447553,-0.6842992,-0.6962085,-0.0119093
14,-1.0241861,-0.9234653,"('antisocial', 'social')",1.0256199,1.1271715,-0.6492634,-0.6626387,-0.2159432,-0.1529775,0.0629657
15,0.1065306,0.012393963,"('boring', 'funny')",-0.023765177,-0.11545015,0.69656456,0.6582097,0.2597767,0.1850512,-0.0747255
16,-0.31040922,-0.33362716,"('unpopular', 'popular')",-0.47352222,-0.5649942,0.457197,0.48362577,-0.1089115,-0.1383319,-0.0294204
17,-0.15316787,-0.127014,"('nasty', 'nice')",-0.86658514,-0.7992599,-0.3533826,-0.26888955,-0.4577119,-0.3983878,0.0593241
