,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.90672296,-1.1317273,"('unsociable', 'sociable')",0.0733929,-0.15589008,-0.1238967,-0.25344014,-0.3190756,-0.5136859,-0.1946103
1,-1.6340204,-1.7385343,"('unfriendly', 'friendly')",-0.016308418,-0.21498762,0.8499787,0.7509397,-0.2667834,-0.4008607,-0.1340773
2,1.2216158,1.2395439,"('unlikable', 'likable')",0.9551973,0.9625001,0.9381943,0.95365417,1.0383358,1.0518994,0.0135636
3,0.31161308,0.35590398,"('repellent', 'pleasant')",0.7806673,0.7837286,1.0170027,1.0145841,0.7030943,0.7180723,0.014978
4,-0.47222266,-0.50552523,"('disliked', 'liked')",-0.17797986,-0.26905692,-6.321612,-6.453924,-2.3239381,-2.409502,-0.0855639
5,-0.671044,-0.62133235,"('distant', 'outgoing')",0.08200182,0.12694249,-0.7716632,-0.76939744,-0.4535685,-0.4212624,0.0323061
6,-1.0212181,-0.98171777,"('distant', 'open')",-0.57836735,-0.6072194,-0.75461656,-0.75753826,-0.784734,-0.7821585,0.0025755
7,0.13360675,0.05420237,"('insensitive', 'sensitive')",0.89238256,0.85991806,0.4298341,0.44209686,0.4852745,0.4520724,-0.0332021
8,-0.8666506,-0.9104031,"('unaffectionate', 'affectionate')",-0.5780918,-0.62942207,0.196981,0.1928945,-0.4159205,-0.4489769,-0.0330564
9,-0.7903856,-0.878454,"('unaffectionate', 'caring')",0.40646005,0.33509916,0.828923,0.8349987,0.1483325,0.0972146,-0.0511179
10,-0.3838072,-0.5905807,"('unsympathetic', 'sympathetic')",-0.45280707,-0.62941664,-0.20464516,-0.21705465,-0.3470865,-0.4790173,-0.1319308
11,-0.0194496,-0.10159893,"('unhelpful', 'helpful')",0.5121674,0.5191261,1.8966429,1.9164815,0.7964536,0.7780029,-0.0184507
12,0.2967421,0.32260957,"('unsupportive', 'supportive')",0.5943776,0.5780253,-1.9398193,-1.9220794,-0.3495665,-0.3404815,0.009085
13,-0.3800587,-0.38339844,"('impolite', 'polite')",0.00102368,0.045543507,-0.6092427,-0.61905426,-0.3294259,-0.3189697,0.0104562
14,0.024696931,-0.03114983,"('antisocial', 'social')",0.99690866,0.97612756,0.29072747,0.17325869,0.4374444,0.3727455,-0.0646989
15,0.53060806,0.43715855,"('boring', 'funny')",-0.24094418,-0.2598449,-0.069645375,-0.13575539,0.0733395,0.0138528,-0.0594867
16,-0.047632687,-0.17848757,"('unpopular', 'popular')",-0.1442439,-0.30977124,0.3926323,0.3008783,0.0669186,-0.0624602,-0.1293788
17,-0.43728185,-0.3512929,"('nasty', 'nice')",-0.33934438,-0.27541918,-0.62272525,-0.5886029,-0.4664505,-0.405105,0.0613455
18,-0.7180152,-0.7024627,"('disagreeable', 'welcoming')",-0.8698142,-0.9082079,-0.5919486,-0.624073,-0.7265927,-0.7449145,-0.0183218
19,-0.58602697,-0.5212045,"('inhospitable', 'hospitable')",-1.1900953,-1.1692685,-0.8274247,-0.7114377,-0.867849,-0.8006369,0.0672121
20,-0.17973591,-0.17618565,"('rough', 'thoughtful')",-0.1631699,-0.15981829,0.69236183,0.70428157,0.1164853,0.1227592,0.0062739
21,0.18566084,0.041981794,"('immoral', 'moral')",1.1626829,1.0537457,-0.059332587,-0.058546,0.4296704,0.3457272,-0.0839432
22,0.26898062,0.22249286,"('untrustworthy', 'trustworthy')",-0.1494699,-0.2629466,-0.7152192,-0.78104603,-0.1985695,-0.2738333,-0.0752638
23,-0.48154613,-0.629401,"('insincere', 'sincere')",0.54197294,0.38141668,5.5407104,5.473303,1.8670457,1.7417728,-0.1252729
24,0.20587724,0.17274544,"('dishonest', 'honest')",0.07643115,0.06016167,0.60580534,0.57515454,0.2960379,0.2693539,-0.026684
25,-0.4901675,-0.5395322,"('egoistic', 'altruistic')",0.615892,0.5725098,0.9516866,0.92406607,0.3591371,0.3190146,-0.0401225
26,-0.4734537,-0.55088437,"('hardhearted', 'benevolent')",0.56190944,0.48106933,1.4096588,1.3675834,0.4993715,0.4325895,-0.066782
27,-1.1943935,-1.1493204,"('hardhearted', 'softhearted')",-0.3398487,-0.26434433,0.7782867,0.77514696,-0.2519852,-0.2128392,0.039146
28,-0.18638785,-0.38039702,"('disloyal', 'loyal')",-0.011208355,-0.26491913,1.0872393,0.9775613,0.2965477,0.1107484,-0.1857993
29,0.34959006,0.31293222,"('unfair', 'fair')",0.14399478,0.13353762,-0.46695518,-0.5766681,0.0088766,-0.0433994,-0.052276
30,0.8913249,0.79952765,"('intolerant', 'tolerant')",1.2757449,1.1867815,0.9914646,0.9404586,1.0528448,0.9755893,-0.0772555
31,-1.1796956,-1.0924376,"('evil', 'good')",-1.1101345,-1.1041507,-1.3979115,-1.4414824,-1.2292473,-1.2126902,0.0165571
32,-0.112508565,-0.23804127,"('unkind', 'kind')",0.1420061,0.05506938,0.7627085,0.61792403,0.2640687,0.144984,-0.1190847
33,0.327411,0.30964643,"('wrong', 'right')",1.2448747,1.230268,-0.850052,-0.88503385,0.2407446,0.2182935,-0.0224511
34,-0.36829042,-0.29579955,"('mean', 'honorable')",0.050353646,0.07412915,5.3023314,5.5304694,1.6614649,1.7695996,0.1081347
35,-0.5129306,-0.5110901,"('corrupt', 'incorrupt')",-1.1192644,-1.1206058,-0.7685502,-0.8399945,-0.8002484,-0.8238968,-0.0236484
36,-1.0665181,-1.1912302,"('hostile', 'amicable')",-2.122182,-2.2593973,-0.41710424,-0.52044684,-1.2019347,-1.3236914,-0.1217567
37,-0.35916325,-0.39392704,"('fake', 'genuine')",-0.1320321,-0.16145574,-0.07046927,-0.029885441,-0.1872215,-0.1950894,-0.0078679
38,-0.7151978,-0.7887308,"('untruthful', 'truthful')",0.12228249,0.033269912,-0.2990931,-0.28242314,-0.2973361,-0.3459613,-0.0486252
39,1.2818462,1.3711103,"('exploitative', 'cooperative')",0.16381189,0.29732794,0.33665395,0.3922588,0.594104,0.686899,0.092795
