,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-0.6971392,-0.6724847,"('unpopular', 'popular')",0.4095106,0.3684004,-0.1438143,-0.1520422,-0.0082279
17,-0.37744918,-0.37044904,"('nasty', 'nice')",-0.08228583,-0.03225805,-0.2298675,-0.2013535,0.028514
18,-0.5956797,-0.57094955,"('disagreeable', 'welcoming')",-0.586071,-0.622471,-0.5908754,-0.5967103,-0.0058349
19,-1.7836592,-1.8145615,"('inhospitable', 'hospitable')",-0.70319617,-0.7707652,-1.2434278,-1.2926633,-0.0492355
20,0.15659901,0.22255519,"('rough', 'thoughtful')",0.6028808,0.5707659,0.3797399,0.3966606,0.0169207
21,0.3340178,0.28253996,"('immoral', 'moral')",-0.3474904,-0.35790133,-0.0067363,-0.0376807,-0.0309444
22,-0.16696729,-0.16291952,"('untrustworthy', 'trustworthy')",-1.1617644,-1.1361355,-0.6643658,-0.6495275,0.0148383
23,-1.0908245,-1.1233426,"('insincere', 'sincere')",5.120255,4.863303,2.0147152,1.8699803,-0.1447349
24,-0.5103755,-0.6558597,"('dishonest', 'honest')",0.69042844,0.64475673,0.0900265,-0.0055515,-0.095578
25,-0.5208334,-0.49076635,"('egoistic', 'altruistic')",0.92102325,0.9014971,0.2000949,0.2053654,0.0052705
26,0.031062007,-0.089479454,"('hardhearted', 'benevolent')",1.3350471,1.1775049,0.6830546,0.5440127,-0.1390419
27,-0.64014953,-0.51417756,"('hardhearted', 'softhearted')",0.5245543,0.46082523,-0.0577976,-0.0266762,0.0311214
28,-0.9923874,-1.0982665,"('disloyal', 'loyal')",0.6985996,0.566411,-0.1468939,-0.2659277,-0.1190338
29,-0.18043874,-0.2241259,"('unfair', 'fair')",-0.36912355,-0.483445,-0.2747811,-0.3537855,-0.0790044
30,0.24995601,0.13816556,"('intolerant', 'tolerant')",1.3770331,1.3048908,0.8134946,0.7215282,-0.0919664
31,-1.4584278,-1.4499414,"('evil', 'good')",-0.9574734,-0.97075635,-1.2079506,-1.2103488,-0.0023982
32,-0.4812677,-0.60115236,"('unkind', 'kind')",0.4965813,0.2943949,0.0076568,-0.1533787,-0.1610355
33,-0.07131538,-0.122133896,"('wrong', 'right')",-0.6976912,-0.65958595,-0.3845033,-0.3908599,-0.0063566
34,-0.085659996,-0.044844702,"('mean', 'honorable')",5.293295,5.2618513,2.6038175,2.6085033,0.0046858
35,-0.3002605,-0.30370513,"('corrupt', 'incorrupt')",-0.74158597,-0.7663165,-0.5209233,-0.5350108,-0.0140875
36,-1.1747128,-1.1662996,"('hostile', 'amicable')",-0.60149616,-0.6359928,-0.8881044,-0.9011462,-0.0130418
37,-0.5020609,-0.49242312,"('fake', 'genuine')",-0.45007062,-0.4555013,-0.4760658,-0.4739622,0.0021036
38,-0.73661613,-0.82603484,"('untruthful', 'truthful')",0.1982542,0.23592773,-0.269181,-0.2950535,-0.0258725
39,0.7969426,0.7490442,"('exploitative', 'cooperative')",0.17157479,0.20365298,0.4842587,0.4763486,-0.0079101
40,0.115931295,0.22324166,"('stingy', 'generous')",-1.4666462,-1.4047835,-0.6753575,-0.5907709,0.0845866
41,-0.15995857,-0.20874211,"('unforgiving', 'forgiving')",-0.008363737,-0.06586971,-0.0841612,-0.1373059,-0.0531447
42,0.7701742,0.7729748,"('unreliable', 'reliable')",-2.776033,-2.7464147,-1.0029293,-0.98672,0.0162093
43,-0.77909005,-0.8627406,"('irresponsible', 'responsible')",0.21173754,0.06731577,-0.2836763,-0.3977124,-0.1140361
44,0.7844645,0.7601233,"('prejudiced', 'unprejudiced')",-1.4494395,-1.4752063,-0.3324875,-0.3575415,-0.025054
45,-0.3847173,-0.38670778,"('incompetent', 'competent')",0.012852689,-0.09205958,-0.1859323,-0.2393837,-0.0534514
46,0.34162557,0.38056052,"('uncompetitive', 'competitive')",-0.9667241,-0.92736006,-0.3125493,-0.2733998,0.0391495
47,0.0037890188,0.06425932,"('stupid', 'smart')",4.830544,4.776932,2.4171665,2.4205956,0.0034291
48,-0.028189749,-0.09352107,"('unintelligent', 'intelligent')",1.0055151,0.9261405,0.4886627,0.4163097,-0.072353
49,0.078004315,0.12860295,"('unable', 'able')",-0.37324065,-0.28031185,-0.1476182,-0.0758545,0.0717637
50,-0.20320755,-0.15951833,"('clumsy', 'skillful')",-0.4553196,-0.5877044,-0.3292636,-0.3736114,-0.0443478
51,0.08818008,0.033341423,"('uneducated', 'educated')",0.61783445,0.46982193,0.3530073,0.2515817,-0.1014256
52,-1.2050999,-1.3499087,"('irrational', 'rational')",-0.07504031,-0.11245766,-0.6400701,-0.7311832,-0.0911131
53,-1.6808227,-1.6259403,"('uncreative', 'creative')",0.47645405,0.392088,-0.6021844,-0.6169262,-0.0147418
54,-0.56482995,-0.6097504,"('incapable', 'capable')",0.31027013,0.23804784,-0.1272799,-0.1858513,-0.0585714
55,0.2123572,0.22428952,"('incompetent', 'clever')",0.46146438,0.43150145,0.3369108,0.3278955,-0.0090153
56,0.53742915,0.420067,"('impractical', 'practical')",0.23437971,0.16615409,0.3859044,0.2931105,-0.0927939
57,-0.4516517,-0.44690806,"('unimaginative', 'imaginative')",-2.9043067,-2.9465222,-1.6779792,-1.6967151,-0.0187359
58,-0.10016339,-0.11211622,"('undiscriminating', 'discriminating')",0.32489607,0.25210887,0.1123663,0.0699963,-0.04237
59,-0.66811496,-0.6737988,"('foolish', 'wise')",-0.09306822,-0.05807238,-0.3805916,-0.3659356,0.014656
60,0.86605436,0.80977255,"('inefficient', 'efficient')",0.28471565,0.2940561,0.575385,0.5519143,-0.0234707
61,-0.1644994,-0.31402072,"('illogical', 'logical')",0.565512,0.4356209,0.2005063,0.0608001,-0.1397062
62,1.0090417,1.04474,"('incompetent', 'brilliant')",0.9753906,1.0679126,0.9922161,1.0563263,0.0641102
63,-0.31422994,-0.27545685,"('unperceptive', 'insightful')",0.49855393,0.44299066,0.092162,0.0837669,-0.0083951
64,0.58538795,0.44588968,"('shy', 'confident')",-5.2700663,-5.0904484,-2.342339,-2.3222795,0.0200595
65,0.37693632,0.28102976,"('insecure', 'secure')",-0.22349206,-0.23503986,0.0767221,0.022995,-0.0537271
66,-0.5431984,-0.6360427,"('inactive', 'active')",-0.009268183,-0.107737415,-0.2762333,-0.3718901,-0.0956568
67,-0.13969898,-0.26219037,"('doubtful', 'determined')",-0.15095049,-0.29951605,-0.1453247,-0.2808532,-0.1355285
68,0.08816974,0.07185933,"('dependent', 'independent')",-0.56699526,-0.5926618,-0.2394128,-0.2604012,-0.0209884
69,0.45275536,0.44705898,"('lazy', 'industrious')",-0.37342933,-0.27252886,0.039663,0.0872651,0.0476021
70,0.03555608,0.065135874,"('lethargic', 'energetic')",-0.1220158,-0.16666043,-0.0432299,-0.0507623,-0.0075324
71,-0.53659886,-0.5475068,"('diffident', 'self-confident')",0.4397199,0.382597,-0.0484395,-0.0824549,-0.0340154
72,0.3106764,0.3183697,"('unambitious', 'ambitious')",-0.49065617,-0.4655056,-0.0899899,-0.073568,0.0164219
73,0.8805859,0.8623268,"('helpless', 'self-reliant')",-2.901631,-2.727812,-1.0105226,-0.9327426,0.07778
74,-0.27181387,-0.31962597,"('undedicated', 'dedicated')",-0.5477122,-0.69140005,-0.409763,-0.505513,-0.09575
75,0.43276742,0.49814028,"('meek', 'impulsive')",-0.51151913,-0.43281427,-0.0393759,0.032663,0.0720389
76,0.9296755,0.9696053,"('anxious', 'daring')",-0.01607515,-0.02539324,0.4568002,0.472106,0.0153058
77,-0.37058812,-0.34064484,"('unmotivated', 'motivated')",-0.8217856,-0.76103973,-0.5961869,-0.5508423,0.0453446
78,-0.38651437,-0.21097702,"('nonresilient', 'resilient')",-0.041584685,-0.013559859,-0.2140495,-0.1122684,0.1017811
79,-1.1021209,-1.1508771,"('wavering', 'unwavering')",-0.6219621,-0.72247356,-0.8620415,-0.9366753,-0.0746338
80,1.1165227,1.1003627,"('dominated', 'dominating')",-0.55376154,-0.46314844,0.2813806,0.3186071,0.0372265
81,1.1658124,1.0392172,"('submissive', 'aggressive')",0.10902893,0.1152183,0.6374207,0.5772178,-0.0602029
82,-0.46528772,-0.43066525,"('poor', 'rich')",5.5684547,5.3409033,2.5515835,2.4551191,-0.0964644
83,-0.1038649,-0.25107545,"('powerless', 'powerful')",-0.73980117,-0.8007483,-0.421833,-0.5259119,-0.1040789
84,0.5105919,0.44748884,"('inferior', 'superior')",0.754839,0.71273524,0.6327155,0.580112,-0.0526035
85,-0.6893115,-0.74083173,"('insignificant', 'prestigious')",-0.23813544,-0.33882403,-0.4637235,-0.5398279,-0.0761044
86,-1.4895511,-1.6107842,"('uninfluential', 'influential')",-0.36081004,-0.5154394,-0.9251806,-1.0631118,-0.1379312
87,0.5596432,0.45574936,"('unsuccessful', 'successful')",0.89829177,0.9107775,0.7289675,0.6832634,-0.0457041
88,-0.44785044,-0.6187948,"('low', 'eminent')",-0.37672654,-0.549258,-0.4122885,-0.5840264,-0.1717379
