,sealed_male,sealed_female,tuple,air_male,air_female,corp_male,corp_female,average_male,average_female,female-male
0,1.0834168,1.0757023,"('unsociable', 'sociable')",-0.42597884,-0.45341104,0.5152079,0.4396668,0.3908819,0.353986,-0.0368959
1,-1.2311137,-1.3913822,"('unfriendly', 'friendly')",-1.0229216,-1.2533456,0.81938744,0.63113374,-0.4782159,-0.671198,-0.1929821
2,0.61778873,0.5556098,"('unlikable', 'likable')",0.2897937,0.2357158,0.79608107,0.788192,0.5678878,0.5265059,-0.0413819
3,0.07585011,0.25245163,"('repellent', 'pleasant')",-0.6728124,-0.50435627,0.8210174,0.88006634,0.074685,0.2093872,0.1347022
4,-1.0325038,-1.1071739,"('disliked', 'liked')",-0.08329023,-0.12204448,-6.7184753,-6.8937078,-2.6114232,-2.7076419,-0.0962187
5,-2.059849,-2.1234872,"('distant', 'outgoing')",-1.1494187,-1.2392893,-1.4419042,-1.5527294,-1.5503906,-1.638502,-0.0881114
6,-1.8831061,-1.971352,"('distant', 'open')",-0.8904751,-1.0196875,-1.3380356,-1.483216,-1.370539,-1.4914185,-0.1208795
7,1.8252125,1.9104979,"('insensitive', 'sensitive')",0.17327704,0.262868,0.8060221,0.9269473,0.9348372,1.0334377,0.0986005
8,-1.5933969,-1.7289644,"('unaffectionate', 'affectionate')",-1.2755461,-1.5514311,0.20511584,0.08653742,-0.8879424,-1.0646194,-0.176677
9,-0.64960176,-0.64268565,"('unaffectionate', 'caring')",-1.1363734,-1.2933972,0.8741504,0.8350537,-0.3039416,-0.3670097,-0.0630681
10,1.2482089,1.344514,"('unsympathetic', 'sympathetic')",-0.74667215,-0.6660165,0.15140472,0.21763103,0.2176472,0.2987095,0.0810623
11,1.5349053,1.6624857,"('unhelpful', 'helpful')",0.49467337,0.5640463,2.1083543,2.2258523,1.3793109,1.484128,0.1048171
12,1.7332424,1.8319898,"('unsupportive', 'supportive')",-0.006595364,0.09618884,-1.594142,-1.5663568,0.0441684,0.1206073,0.0764389
13,1.8558562,1.8906748,"('impolite', 'polite')",0.7703609,0.8156179,-0.37049788,-0.30779666,0.7519064,0.7994986,0.0475922
14,1.9276054,1.967467,"('antisocial', 'social')",0.4893943,0.57700396,0.9691883,0.9389449,1.1287293,1.1611385,0.0324092
15,-0.05740681,-0.18238029,"('boring', 'funny')",0.52835363,0.36196983,-0.25178108,-0.35920265,0.0730552,-0.059871,-0.1329262
16,-1.4115224,-1.5082389,"('unpopular', 'popular')",-0.4739331,-0.57720315,-0.059506293,-0.14578326,-0.6483206,-0.7437418,-0.0954212
17,-0.9012959,-0.78852946,"('nasty', 'nice')",-0.38879478,-0.35894027,-0.6773836,-0.6080551,-0.6558247,-0.585175,0.0706497
18,-0.03932942,-0.08279956,"('disagreeable', 'welcoming')",-0.16143283,-0.16290604,-0.3870951,-0.45749038,-0.1959525,-0.2343987,-0.0384462
19,-2.5851533,-2.601203,"('inhospitable', 'hospitable')",-2.002416,-2.0800743,-1.5634204,-1.5542756,-2.0503298,-2.0785176,-0.0281878
20,-0.047383867,0.04693088,"('rough', 'thoughtful')",-0.3673062,-0.21521743,0.5784846,0.63452405,0.0545982,0.1554125,0.1008143
21,1.1785003,1.2912035,"('immoral', 'moral')",0.8704122,0.9677326,0.33907247,0.5155264,0.795995,0.9248209,0.1288259
22,1.3577878,1.3574622,"('untrustworthy', 'trustworthy')",0.5424777,0.47800395,0.26487735,0.23503467,0.7217143,0.690167,-0.0315473
23,1.78169,1.8009856,"('insincere', 'sincere')",0.03167893,0.007370021,5.92506,5.9968247,2.5794762,2.6017268,0.0222506
24,0.8639632,0.86500156,"('dishonest', 'honest')",0.06569871,-0.011074703,1.0630623,1.0472013,0.6642414,0.6337094,-0.030532
25,-1.3068299,-1.3510567,"('egoistic', 'altruistic')",-0.14781259,-0.2480571,0.8904791,0.79147065,-0.1880545,-0.2692144,-0.0811599
26,0.08991139,-0.16781995,"('hardhearted', 'benevolent')",0.7273656,0.55567425,2.096237,1.9815261,0.9711713,0.7897935,-0.1813778
27,-0.725136,-0.7302238,"('hardhearted', 'softhearted')",-0.75777304,-0.6934236,0.59677345,0.5605755,-0.2953785,-0.2876906,0.0076879
28,0.38226417,0.36488742,"('disloyal', 'loyal')",-0.5399028,-0.64909035,1.436398,1.3169625,0.4262531,0.3442532,-0.0819999
