,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-1.234907,-1.2224003,"('unsociable', 'sociable')",-1.1610636,-1.0147309,-0.4559971,-0.4614887,-0.1848098,-0.3404588,-0.7591944,-0.7597697,-0.0005753
1,0.119481415,0.19092543,"('unfriendly', 'friendly')",2.1310568,2.180896,1.6226492,1.3863869,1.9167179,1.8202043,1.4474763,1.3946031,-0.0528732
2,0.71481806,0.86082155,"('unlikable', 'likable')",0.60412264,0.7668746,1.0587531,1.2139139,0.9150735,1.2896931,0.8231918,1.0328257,0.2096339
3,-0.8982581,-0.7626428,"('repellent', 'pleasant')",-2.0408938,-1.7553623,-0.47553894,-0.34801874,0.6035862,0.60717237,-0.7027761,-0.5647129,0.1380632
4,0.20513327,-0.02395022,"('disliked', 'liked')",0.69988996,0.42729864,0.8681573,0.57555354,-6.5418515,-6.3474045,-1.1921678,-1.3421257,-0.1499579
5,-0.29296318,-0.3783602,"('distant', 'outgoing')",1.6467754,1.503589,0.7071239,0.5696137,-0.62878644,-0.49133766,0.3580374,0.3008762,-0.0571612
6,-0.216407,-0.23844872,"('distant', 'open')",1.1656579,1.0450121,0.4613132,0.2624937,-0.36525825,-0.2292071,0.2613265,0.2099625,-0.051364
7,-0.45674136,-0.32492903,"('insensitive', 'sensitive')",-0.8581499,-0.6419969,-0.6136474,-0.46660492,-0.030179221,-0.12121702,-0.4896795,-0.388687,0.1009925
8,0.38118905,0.3117957,"('unaffectionate', 'affectionate')",1.15922,0.95057356,0.8190008,0.65103525,0.7421521,0.6746621,0.7753905,0.6470166,-0.1283739
9,0.98436314,0.846111,"('unaffectionate', 'caring')",1.4921333,1.3027811,1.0208396,0.82416826,1.2852086,1.1570203,1.1956362,1.0325202,-0.163116
10,-1.4085525,-1.3260505,"('unsympathetic', 'sympathetic')",-2.8151047,-2.5524359,-1.022611,-0.9750973,-0.12994385,-0.3558333,-1.344053,-1.3023543,0.0416987
11,-1.1025586,-1.1922828,"('unhelpful', 'helpful')",-1.1099544,-1.0698932,-0.65083903,-0.47176665,2.1727803,2.1410534,-0.1726429,-0.1482223,0.0244206
12,0.569852,0.72740316,"('unsupportive', 'supportive')",0.92354655,1.0776205,0.93076026,0.9984451,-1.686967,-1.5585989,0.1842979,0.3112175,0.1269196
13,-1.752732,-1.711324,"('impolite', 'polite')",-1.7483895,-1.5654898,-1.2190151,-1.0415717,-0.63214874,-0.65225863,-1.3380713,-1.242661,0.0954103
14,-1.858952,-1.7337096,"('antisocial', 'social')",-2.6392996,-2.3735797,-0.5376224,-0.37500003,-0.4487635,-0.52568257,-1.3711594,-1.2519929,0.1191665
15,0.34705245,0.28260568,"('boring', 'funny')",-0.15602705,-0.35886922,0.6926979,0.64213294,0.44707483,0.60521513,0.3326995,0.2927711,-0.0399284
16,-0.6200018,-0.5211009,"('unpopular', 'popular')",-0.37942782,-0.26509568,-0.5375531,-0.5002625,0.31105548,0.32029885,-0.3064818,-0.2415401,0.0649417
17,-1.3999271,-1.2522355,"('nasty', 'nice')",-0.51243013,-0.47417352,-1.1539392,-0.96421856,-0.45613042,-0.4188033,-0.8806068,-0.7773577,0.1032491
18,-0.98454696,-0.47784793,"('disagreeable', 'welcoming')",0.00017761439,0.39874813,-0.16829753,0.059629224,-1.2074293,-0.96911097,-0.590024,-0.2471454,0.3428786
19,-0.6456176,-0.34091133,"('inhospitable', 'hospitable')",0.67192525,0.7471019,-0.034334537,-0.030350829,-0.39582896,-0.20988142,-0.100964,0.0414896,0.1424536
20,-0.3874923,-0.09166579,"('rough', 'thoughtful')",-0.039500844,0.25909248,-0.53969586,-0.33462226,0.34672797,0.42576241,-0.1549903,0.0646417,0.219632
